timestamped_line
[17:14:06] ▶ Starting baseline phase for 2.5 seconds...
[17:14:06] t (s) | A | B | C | D
[17:14:06] 0.050 | 31010 | 35483 | 81 | 25444
[17:14:06] 0.100 | 33503 | 34052 | 89 | 25437
[17:14:06] 0.150 | 29581 | 33031 | 80 | 25432
[17:14:06] 0.200 | 32156 | 30100 | 71 | 25440
[17:14:06] 0.250 | 31712 | 30382 | 75 | 25457
[17:14:06] 0.300 | 31857 | 36030 | 83 | 25449
[17:14:06] 0.350 | 28999 | 28277 | 72 | 25446
[17:14:06] 0.400 | 31100 | 29421 | 72 | 25471
[17:14:06] 0.450 | 33547 | 30214 | 66 | 25456
[17:14:07] 0.500 | 34015 | 36081 | 66 | 25463
[17:14:07] 0.550 | 31522 | 28232 | 76 | 25488
[17:14:07] 0.600 | 32357 | 27316 | 65 | 25471
[17:14:07] 0.650 | 38304 | 35698 | 78 | 25472
[17:14:07] 0.700 | 34372 | 37975 | 80 | 25484
[17:14:07] 0.750 | 29304 | 29093 | 73 | 25545
[17:14:07] 0.800 | 29489 | 32305 | 66 | 25548
[17:14:07] 0.850 | 31494 | 32998 | 67 | 25527
[17:14:07] 0.900 | 35913 | 31073 | 79 | 25534
[17:14:07] 0.950 | 33808 | 29485 | 71 | 25552
[17:14:07] 1.000 | 29317 | 35430 | 81 | 25566
[17:14:07] 1.050 | 31484 | 29174 | 39 | 25566
[17:14:07] 1.100 | 31714 | 31389 | 67 | 25567
[17:14:07] 1.150 | 34033 | 33573 | 81 | 25571
[17:14:07] 1.200 | 30677 | 34861 | 63 | 25558
[17:14:07] 1.250 | 34854 | 27818 | 107 | 25565
[17:14:07] 1.300 | 28907 | 31235 | 68 | 25576
[17:14:07] 1.350 | 27922 | 31049 | 66 | 25580
[17:14:07] 1.400 | 28886 | 32187 | 62 | 25605
[17:14:07] 1.450 | 34286 | 28448 | 69 | 25614
[17:14:08] 1.500 | 32043 | 29236 | 49 | 25613
[17:14:08] 1.550 | 31325 | 32789 | 79 | 25619
[17:14:08] 1.600 | 34844 | 32634 | 69 | 25618
[17:14:08] 1.650 | 33000 | 32143 | 101 | 25608
[17:14:08] 1.700 | 30991 | 32727 | 77 | 25612
[17:14:08] 1.750 | 32610 | 27135 | 63 | 25626
[17:14:08] 1.800 | 34663 | 35483 | 81 | 25615
[17:14:08] 1.850 | 29868 | 32979 | 58 | 25620
[17:14:08] 1.900 | 31404 | 29600 | 73 | 25633
[17:14:08] 1.950 | 32428 | 31291 | 63 | 25611
[17:14:08] 2.000 | 30610 | 33454 | 74 | 25618
[17:14:08] 2.050 | 29886 | 28728 | 61 | 25610
[17:14:08] 2.100 | 33077 | 32873 | 66 | 25629
[17:14:08] 2.150 | 31412 | 32685 | 57 | 25629
[17:14:08] 2.200 | 32286 | 31851 | 69 | 25631
[17:14:08] 2.250 | 31927 | 34768 | 69 | 25645
[17:14:08] 2.300 | 28852 | 26242 | 60 | 25645
[17:14:08] 2.350 | 35445 | 29967 | 77 | 25634
[17:14:08] 2.400 | 24055 | 36599 | 64 | 25624
[17:14:08] 2.450 | 34368 | 31739 | 63 | 25624
[17:14:09] 2.500 | 33012 | 32406 | 82 | 25619
[17:14:09] ✅ Baseline complete. Starting main recording for 10 seconds...
