timestamped_line
[19:48:52] ▶ Starting baseline phase for 2.5 seconds...
[19:48:52] t (s) | A | B | C | D
[19:48:52] 0.050 | 35903 | 41724 | 75 | 308
[19:48:52] 0.100 | 37072 | 34661 | 75 | 296
[19:48:52] 0.150 | 30793 | 33897 | 75 | 343
[19:48:52] 0.200 | 31996 | 39945 | 85 | 308
[19:48:52] 0.250 | 33890 | 34856 | 63 | 331
[19:48:52] 0.300 | 31333 | 33776 | 93 | 313
[19:48:52] 0.350 | 30713 | 36295 | 71 | 329
[19:48:52] 0.400 | 35035 | 34448 | 68 | 317
[19:48:52] 0.450 | 32282 | 32463 | 69 | 336
[19:48:52] 0.500 | 31191 | 33263 | 67 | 343
[19:48:52] 0.550 | 34128 | 35319 | 77 | 325
[19:48:52] 0.600 | 34735 | 34359 | 73 | 332
[19:48:53] 0.650 | 34343 | 36920 | 89 | 313
[19:48:53] 0.700 | 30726 | 35878 | 74 | 334
[19:48:53] 0.750 | 31789 | 33780 | 78 | 355
[19:48:53] 0.800 | 34601 | 32956 | 76 | 319
[19:48:53] 0.850 | 30088 | 38674 | 72 | 303
[19:48:53] 0.900 | 29782 | 34682 | 72 | 340
[19:48:53] 0.950 | 28131 | 34784 | 74 | 338
[19:48:53] 1.000 | 31024 | 36785 | 65 | 317
[19:48:53] 1.050 | 28520 | 36123 | 83 | 316
[19:48:53] 1.100 | 34751 | 34609 | 73 | 300
[19:48:53] 1.150 | 31167 | 31740 | 61 | 344
[19:48:53] 1.200 | 31577 | 32932 | 83 | 315
[19:48:53] 1.250 | 30749 | 36537 | 71 | 326
[19:48:53] 1.300 | 35993 | 39914 | 75 | 339
[19:48:53] 1.350 | 37893 | 35536 | 82 | 342
[19:48:53] 1.400 | 34079 | 40142 | 88 | 335
[19:48:53] 1.450 | 31516 | 35696 | 72 | 350
[19:48:53] 1.500 | 38084 | 34633 | 79 | 321
[19:48:53] 1.550 | 33018 | 36281 | 78 | 359
[19:48:53] 1.600 | 32064 | 34902 | 55 | 342
[19:48:54] 1.650 | 29470 | 34139 | 71 | 369
[19:48:54] 1.700 | 32875 | 36999 | 58 | 340
[19:48:54] 1.750 | 31611 | 36888 | 63 | 330
[19:48:54] 1.800 | 37508 | 33342 | 78 | 330
[19:48:54] 1.850 | 31522 | 32738 | 84 | 336
[19:48:54] 1.900 | 36009 | 35570 | 79 | 331
[19:48:54] 1.950 | 33416 | 35581 | 71 | 316
[19:48:54] 2.000 | 30045 | 36527 | 82 | 343
[19:48:54] 2.050 | 29826 | 39454 | 81 | 318
[19:48:54] 2.100 | 29203 | 38717 | 91 | 320
[19:48:54] 2.150 | 36302 | 37543 | 74 | 324
[19:48:54] 2.200 | 32723 | 39331 | 69 | 325
[19:48:54] 2.250 | 34102 | 35699 | 77 | 336
[19:48:54] 2.300 | 34137 | 37212 | 62 | 339
[19:48:54] 2.350 | 30415 | 30782 | 78 | 345
[19:48:54] 2.400 | 36285 | 36472 | 69 | 322
[19:48:54] 2.450 | 35657 | 36979 | 88 | 359
[19:48:54] 2.500 | 34038 | 38373 | 81 | 347
[19:48:54] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:48:54] 2.550 | 31787 | 41985 | 93 | 318
[19:48:54] 0.050 | 32139 | 33973 | 78 | 317
[19:48:55] 0.100 | 34126 | 40616 | 77 | 325
[19:48:55] 0.150 | 33768 | 36874 | 68 | 300
[19:48:55] 0.200 | 33395 | 34169 | 79 | 337
[19:48:55] 0.250 | 34729 | 37637 | 68 | 325
[19:48:55] 0.300 | 28811 | 35743 | 83 | 354
[19:48:55] 0.350 | 33775 | 40172 | 73 | 334
[19:48:55] 0.400 | 32618 | 37715 | 77 | 350
[19:48:55] 0.450 | 30901 | 35177 | 79 | 355
[19:48:55] 0.500 | 37516 | 34134 | 78 | 335
[19:48:55] 0.550 | 32853 | 37750 | 71 | 361
[19:48:55] 0.600 | 30782 | 35519 | 82 | 324
[19:48:55] 0.650 | 27980 | 34416 | 83 | 321
[19:48:55] 0.700 | 32660 | 34996 | 69 | 342
[19:48:55] 0.750 | 32690 | 33780 | 75 | 336
[19:48:55] 0.800 | 33109 | 33098 | 63 | 321
[19:48:55] 0.850 | 35696 | 29908 | 91 | 340
[19:48:55] 0.900 | 32025 | 33915 | 82 | 332
[19:48:55] 0.950 | 32080 | 36056 | 69 | 355
[19:48:55] 1.000 | 29443 | 33875 | 66 | 339
