timestamped_line
[19:55:48] ▶ Starting baseline phase for 2.5 seconds...
[19:55:48] t (s) | A | B | C | D
[19:55:48] 0.051 | 36737 | 37303 | 80 | 5894
[19:55:49] 0.101 | 33457 | 34379 | 61 | 5902
[19:55:49] 0.151 | 36400 | 36224 | 71 | 5912
[19:55:49] 0.201 | 34192 | 33494 | 82 | 5902
[19:55:49] 0.251 | 32149 | 35940 | 72 | 5696
[19:55:49] 0.301 | 32127 | 35065 | 73 | 5638
[19:55:49] 0.351 | 32940 | 35223 | 71 | 5516
[19:55:49] 0.401 | 34967 | 39442 | 65 | 5471
[19:55:49] 0.451 | 33324 | 35132 | 74 | 5449
[19:55:49] 0.501 | 32873 | 34474 | 60 | 5528
[19:55:49] 0.551 | 32723 | 37961 | 68 | 5529
[19:55:49] 0.601 | 31926 | 35774 | 77 | 5560
[19:55:49] 0.651 | 35491 | 35366 | 67 | 5589
[19:55:49] 0.701 | 32377 | 35944 | 61 | 5608
[19:55:49] 0.751 | 24680 | 35745 | 65 | 5631
[19:55:49] 0.801 | 32399 | 34839 | 73 | 5640
[19:55:49] 0.851 | 34404 | 38529 | 56 | 5762
[19:55:49] 0.901 | 29195 | 36218 | 77 | 5878
[19:55:49] 0.951 | 32559 | 39361 | 71 | 5998
[19:55:49] 1.001 | 35917 | 39642 | 73 | 6166
[19:55:49] 1.051 | 31179 | 37073 | 81 | 6476
[19:55:50] 1.101 | 34297 | 38881 | 75 | 6547
[19:55:50] 1.151 | 35632 | 35195 | 64 | 6576
[19:55:50] 1.201 | 32573 | 37427 | 54 | 6566
[19:55:50] 1.251 | 32219 | 36404 | 81 | 6561
[19:55:50] 1.301 | 33054 | 34835 | 67 | 6609
[19:55:50] 1.351 | 33205 | 35550 | 67 | 6551
[19:55:50] 1.401 | 33433 | 38009 | 74 | 6571
[19:55:50] 1.451 | 34744 | 36340 | 74 | 6565
[19:55:50] 1.501 | 33859 | 33108 | 73 | 6569
[19:55:50] 1.551 | 30870 | 34750 | 85 | 6567
[19:55:50] 1.601 | 32997 | 40297 | 59 | 6556
[19:55:50] 1.651 | 33026 | 36667 | 76 | 6542
[19:55:50] 1.701 | 34482 | 36584 | 73 | 6571
[19:55:50] 1.751 | 31439 | 34563 | 69 | 6575
[19:55:50] 1.801 | 31034 | 33016 | 77 | 6560
[19:55:50] 1.851 | 33492 | 36532 | 75 | 6566
[19:55:50] 1.901 | 32106 | 36630 | 78 | 6567
[19:55:50] 1.951 | 32883 | 35986 | 79 | 6561
[19:55:50] 2.001 | 35890 | 36887 | 63 | 6572
[19:55:50] 2.051 | 35240 | 37551 | 58 | 6588
[19:55:51] 2.101 | 34988 | 35530 | 64 | 6597
[19:55:51] 2.151 | 32890 | 36480 | 72 | 6580
[19:55:51] 2.201 | 35105 | 33705 | 64 | 6583
[19:55:51] 2.251 | 34618 | 34591 | 73 | 6553
[19:55:51] 2.301 | 32514 | 33935 | 68 | 6566
[19:55:51] 2.351 | 34407 | 35976 | 75 | 6572
[19:55:51] 2.401 | 33584 | 33710 | 73 | 6530
[19:55:51] 2.451 | 35257 | 34085 | 74 | 6505
[19:55:51] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:55:51] 2.501 | 28959 | 37302 | 73 | 6545
[19:55:51] 0.050 | 36349 | 35199 | 73 | 6554
[19:55:51] 0.100 | 32895 | 34707 | 67 | 6535
[19:55:51] 0.150 | 36407 | 37164 | 71 | 6550
[19:55:51] 0.200 | 34531 | 34011 | 70 | 6533
[19:55:51] 0.250 | 33873 | 38811 | 76 | 6539
[19:55:51] 0.300 | 29442 | 38038 | 63 | 6523
[19:55:51] 0.350 | 32166 | 36785 | 57 | 6519
[19:55:51] 0.400 | 33341 | 35045 | 69 | 6510
[19:55:51] 0.450 | 33471 | 32810 | 61 | 6519
[19:55:51] 0.500 | 36850 | 38386 | 69 | 6545
[19:55:51] 0.550 | 31193 | 33395 | 74 | 6533
[19:55:52] 0.600 | 29922 | 35871 | 66 | 6558
[19:55:52] 0.650 | 33123 | 32666 | 72 | 6552
[19:55:52] 0.700 | 32731 | 34716 | 72 | 6555
[19:55:52] 0.750 | 33825 | 34273 | 64 | 6524
[19:55:52] 0.800 | 32579 | 39645 | 81 | 6520
[19:55:52] 0.850 | 34052 | 35109 | 55 | 6519
[19:55:52] 0.900 | 32873 | 38103 | 72 | 6446
[19:55:52] 0.950 | 36928 | 35900 | 68 | 6461
[19:55:52] 1.000 | 32346 | 37987 | 74 | 6443
[19:55:52] 1.050 | 33001 | 35603 | 72 | 6458
[19:55:52] 1.100 | 31008 | 39503 | 79 | 6454
[19:55:52] 1.150 | 31157 | 38394 | 66 | 6460
[19:55:52] 1.200 | 31173 | 38738 | 67 | 6463
[19:55:52] 1.250 | 31628 | 34175 | 67 | 6470
[19:55:52] 1.300 | 35271 | 31892 | 79 | 6496
[19:55:52] 1.350 | 36197 | 36779 | 59 | 6520
[19:55:52] 1.400 | 32635 | 38292 | 68 | 6482
[19:55:52] 1.450 | 34670 | 40694 | 60 | 6515
[19:55:52] 1.500 | 32715 | 34632 | 79 | 6492
[19:55:52] 1.550 | 38058 | 32639 | 65 | 6505
[19:55:53] 1.600 | 34421 | 36410 | 66 | 6497
[19:55:53] 1.650 | 33813 | 38044 | 57 | 6478
[19:55:53] 1.700 | 39475 | 35547 | 59 | 6462
[19:55:53] 1.750 | 33034 | 35018 | 57 | 6430
[19:55:53] 1.800 | 34060 | 33447 | 82 | 6244
[19:55:53] 1.850 | 31275 | 36846 | 77 | 5961
[19:55:53] 1.900 | 31870 | 41884 | 72 | 5922
[19:55:53] 1.950 | 30501 | 35290 | 74 | 5769
[19:55:53] 2.000 | 32915 | 35477 | 71 | 5795
[19:55:53] 2.050 | 31305 | 35649 | 62 | 5872
[19:55:53] 2.100 | 32354 | 38337 | 72 | 5902
[19:55:53] 2.150 | 33608 | 32370 | 71 | 5938
[19:55:53] 2.200 | 34512 | 32562 | 65 | 5975
[19:55:53] 2.250 | 34458 | 38265 | 69 | 5996
[19:55:53] 2.300 | 34346 | 35137 | 70 | 6060
[19:55:53] 2.350 | 33172 | 37438 | 68 | 6087
[19:55:53] 2.400 | 31943 | 36068 | 69 | 6120
[19:55:53] 2.450 | 33103 | 38708 | 73 | 6153
[19:55:53] 2.500 | 30503 | 35899 | 70 | 6166
[19:55:53] 2.550 | 36717 | 36695 | 62 | 6236
[19:55:54] 2.600 | 33477 | 32682 | 76 | 6265
[19:55:54] 2.650 | 32207 | 37165 | 65 | 6254
[19:55:54] 2.700 | 31745 | 35699 | 65 | 6257
[19:55:54] 2.750 | 33544 | 35474 | 66 | 6249
[19:55:54] 2.800 | 31787 | 37556 | 69 | 6162
[19:55:54] 2.850 | 30368 | 37593 | 75 | 6178
[19:55:54] 2.900 | 34656 | 36128 | 70 | 6170
[19:55:54] 2.950 | 31752 | 37137 | 78 | 6154
[19:55:54] 3.000 | 35555 | 35946 | 63 | 6253
[19:55:54] 3.050 | 33536 | 37679 | 70 | 6393
[19:55:54] 3.100 | 32397 | 36287 | 66 | 6467
[19:55:54] 3.150 | 30027 | 36240 | 61 | 6513
[19:55:54] 3.200 | 32439 | 30171 | 68 | 6536
[19:55:54] 3.250 | 31956 | 34664 | 71 | 6566
[19:55:54] 3.300 | 34276 | 34932 | 74 | 6583
[19:55:54] 3.350 | 30582 | 36348 | 72 | 6574
[19:55:54] 3.400 | 35986 | 36712 | 72 | 6605
[19:55:54] 3.450 | 30336 | 36562 | 63 | 6624
[19:55:54] 3.500 | 34919 | 36787 | 63 | 6613
[19:55:54] 3.550 | 32687 | 35383 | 70 | 6629
[19:55:55] 3.600 | 32943 | 33650 | 70 | 6631
[19:55:55] 3.650 | 29061 | 35303 | 74 | 6618
[19:55:55] 3.700 | 33319 | 36481 | 70 | 6605
[19:55:55] 3.750 | 33864 | 36137 | 64 | 6588
[19:55:55] 3.800 | 38822 | 31351 | 65 | 6564
[19:55:55] 3.850 | 34829 | 29916 | 69 | 6569
[19:55:55] 3.900 | 33183 | 33425 | 68 | 6567
[19:55:55] 3.950 | 37359 | 33902 | 69 | 6548
