timestamped_line
[19:51:20] ▶ Starting baseline phase for 2.5 seconds...
[19:51:20] t (s) | A | B | C | D
[19:51:20] 0.050 | 34980 | 42442 | 74 | 24732
[19:51:20] 0.100 | 35247 | 38296 | 81 | 25710
[19:51:20] 0.150 | 34543 | 39071 | 66 | 25941
[19:51:20] 0.200 | 39099 | 35906 | 71 | 25716
[19:51:20] 0.250 | 37833 | 37468 | 75 | 25467
[19:51:20] 0.300 | 35406 | 35932 | 61 | 25175
[19:51:20] 0.350 | 32943 | 36386 | 81 | 23399
[19:51:21] 0.400 | 33506 | 34904 | 75 | 24795
[19:51:21] 0.450 | 37115 | 33296 | 80 | 21977
[19:51:21] 0.500 | 35513 | 36150 | 73 | 24611
[19:51:21] 0.550 | 38228 | 32884 | 68 | 25579
[19:51:21] 0.600 | 35372 | 34327 | 74 | 26267
[19:51:21] 0.650 | 34825 | 40102 | 73 | 26861
[19:51:21] 0.700 | 39688 | 33787 | 67 | 27626
[19:51:21] 0.750 | 32828 | 33701 | 77 | 27905
[19:51:21] 0.800 | 35568 | 37978 | 70 | 28436
[19:51:21] 0.850 | 35161 | 40406 | 74 | 28887
[19:51:21] 0.900 | 33741 | 33624 | 74 | 29865
[19:51:21] 0.950 | 36067 | 34137 | 76 | 30146
[19:51:21] 1.000 | 36821 | 37354 | 71 | 30890
[19:51:21] 1.050 | 39833 | 36878 | 85 | 30781
[19:51:21] 1.100 | 37945 | 35491 | 68 | 30832
[19:51:21] 1.150 | 34970 | 36996 | 73 | 30770
[19:51:21] 1.200 | 34805 | 35573 | 65 | 30347
[19:51:21] 1.250 | 35358 | 39406 | 78 | 29719
[19:51:21] 1.300 | 33705 | 36238 | 65 | 28668
[19:51:21] 1.350 | 38868 | 39775 | 69 | 28805
[19:51:22] 1.400 | 39026 | 36387 | 71 | 30411
[19:51:22] 1.450 | 34532 | 37190 | 63 | 30791
[19:51:22] 1.500 | 37303 | 35087 | 79 | 30936
[19:51:22] 1.550 | 32568 | 34643 | 78 | 30881
[19:51:22] 1.600 | 38060 | 36726 | 66 | 30349
[19:51:22] 1.650 | 36898 | 36398 | 73 | 30063
[19:51:22] 1.700 | 33346 | 38540 | 67 | 29594
[19:51:22] 1.750 | 34781 | 39436 | 66 | 29609
[19:51:22] 1.800 | 36537 | 36268 | 70 | 29358
[19:51:22] 1.850 | 34117 | 38704 | 68 | 29068
[19:51:22] 1.900 | 35259 | 39118 | 73 | 29271
[19:51:22] 1.950 | 35763 | 34223 | 75 | 29217
[19:51:22] 2.000 | 33165 | 36366 | 76 | 29160
[19:51:22] 2.050 | 37959 | 36862 | 67 | 29217
[19:51:22] 2.100 | 35713 | 32812 | 71 | 29370
[19:51:22] 2.150 | 32788 | 33454 | 61 | 29353
[19:51:22] 2.200 | 35147 | 36545 | 69 | 29429
[19:51:22] 2.250 | 35591 | 35923 | 84 | 29028
[19:51:22] 2.300 | 40674 | 36926 | 72 | 29551
[19:51:22] 2.350 | 33217 | 36245 | 75 | 29142
[19:51:23] 2.400 | 37588 | 30211 | 60 | 28869
