timestamped_line
[19:49:46] ▶ Starting baseline phase for 2.5 seconds...
[19:49:46] t (s) | A | B | C | D
[19:49:46] 0.050 | 34633 | 34169 | 73 | 5137
[19:49:46] 0.100 | 33558 | 33322 | 70 | 5180
[19:49:46] 0.150 | 36505 | 35543 | 75 | 5214
[19:49:46] 0.200 | 31706 | 32282 | 76 | 5172
[19:49:46] 0.250 | 31943 | 35906 | 80 | 5191
[19:49:46] 0.300 | 33564 | 37416 | 82 | 5111
[19:49:46] 0.350 | 29107 | 34475 | 72 | 5139
[19:49:47] 0.400 | 35438 | 33940 | 79 | 5165
[19:49:47] 0.450 | 31102 | 32321 | 69 | 5100
[19:49:47] 0.500 | 35243 | 38324 | 80 | 5128
[19:49:47] 0.550 | 34055 | 41268 | 75 | 4963
[19:49:47] 0.600 | 36891 | 36894 | 61 | 4872
[19:49:47] 0.650 | 29450 | 35415 | 71 | 4896
[19:49:47] 0.700 | 34360 | 33901 | 73 | 5107
[19:49:47] 0.750 | 35431 | 37101 | 77 | 5167
[19:49:47] 0.800 | 33920 | 33701 | 66 | 6202
[19:49:47] 0.850 | 35665 | 37539 | 84 | 6205
[19:49:47] 0.900 | 34214 | 35332 | 72 | 6351
[19:49:47] 0.950 | 29763 | 33007 | 68 | 5888
[19:49:47] 1.000 | 36526 | 39919 | 62 | 5877
[19:49:47] 1.050 | 32805 | 35270 | 71 | 5711
[19:49:47] 1.100 | 33081 | 33880 | 74 | 5726
[19:49:47] 1.150 | 36145 | 36064 | 63 | 5663
[19:49:47] 1.200 | 34312 | 37695 | 75 | 5703
[19:49:47] 1.250 | 32934 | 34875 | 73 | 5704
[19:49:47] 1.300 | 36883 | 34192 | 77 | 6421
[19:49:47] 1.350 | 33779 | 36099 | 81 | 6390
[19:49:48] 1.400 | 31711 | 38001 | 93 | 6484
[19:49:48] 1.450 | 32678 | 35301 | 78 | 6574
[19:49:48] 1.500 | 30907 | 36898 | 80 | 6456
[19:49:48] 1.550 | 37182 | 34269 | 76 | 6453
[19:49:48] 1.600 | 34787 | 35574 | 75 | 5777
[19:49:48] 1.650 | 35914 | 32367 | 64 | 5919
[19:49:48] 1.700 | 38227 | 40734 | 66 | 5846
[19:49:48] 1.750 | 35936 | 36000 | 75 | 5844
[19:49:48] 1.800 | 31274 | 35445 | 84 | 5707
[19:49:48] 1.850 | 35792 | 35854 | 80 | 5845
[19:49:48] 1.900 | 34449 | 38889 | 79 | 5882
[19:49:48] 1.950 | 31147 | 34020 | 84 | 5665
[19:49:48] 2.000 | 30175 | 35739 | 63 | 5821
[19:49:48] 2.050 | 29123 | 33159 | 80 | 5646
[19:49:48] 2.100 | 30559 | 36291 | 77 | 5781
[19:49:48] 2.150 | 28817 | 34727 | 68 | 5567
[19:49:48] 2.200 | 32706 | 39663 | 76 | 5641
[19:49:48] 2.250 | 33646 | 34989 | 61 | 5674
[19:49:48] 2.300 | 30084 | 32779 | 69 | 5562
[19:49:48] 2.350 | 33135 | 35045 | 66 | 5655
[19:49:49] 2.400 | 30640 | 35870 | 75 | 5534
[19:49:49] 2.450 | 36510 | 34884 | 76 | 5522
[19:49:49] 2.500 | 30434 | 34707 | 77 | 5479
[19:49:49] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:49:49] 2.550 | 34431 | 35002 | 78 | 5428
[19:49:49] 0.050 | 31754 | 35237 | 76 | 5471
[19:49:49] 0.100 | 32720 | 37588 | 84 | 5371
[19:49:49] 0.150 | 30548 | 34372 | 76 | 5582
[19:49:49] 0.200 | 35760 | 39399 | 66 | 5529
[19:49:49] 0.250 | 34123 | 36058 | 68 | 5515
[19:49:49] 0.300 | 35578 | 39753 | 74 | 5603
[19:49:49] 0.350 | 33556 | 38984 | 72 | 5542
[19:49:49] 0.400 | 33760 | 35491 | 71 | 5987
[19:49:49] 0.450 | 30600 | 34919 | 78 | 6115
