timestamped_line
[19:53:45] ▶ Starting baseline phase for 2.5 seconds...
[19:53:45] t (s) | A | B | C | D
[19:53:45] 0.050 | 34870 | 40234 | 67 | 6219
[19:53:45] 0.100 | 34557 | 36128 | 66 | 6262
[19:53:45] 0.150 | 32084 | 36966 | 53 | 6278
[19:53:45] 0.200 | 32884 | 35612 | 79 | 6274
[19:53:45] 0.250 | 35903 | 38295 | 64 | 6276
[19:53:46] 0.300 | 32462 | 35047 | 85 | 6254
[19:53:46] 0.350 | 33135 | 38036 | 63 | 6264
[19:53:46] 0.400 | 33808 | 35251 | 70 | 6285
[19:53:46] 0.450 | 34470 | 39819 | 72 | 6276
[19:53:46] 0.500 | 33525 | 35085 | 72 | 6260
[19:53:46] 0.550 | 30730 | 34646 | 67 | 6264
[19:53:46] 0.600 | 33460 | 33612 | 61 | 6257
[19:53:46] 0.650 | 34478 | 34908 | 62 | 6200
[19:53:46] 0.700 | 27739 | 32852 | 74 | 6193
[19:53:46] 0.750 | 31258 | 33791 | 64 | 6196
[19:53:46] 0.800 | 36461 | 34469 | 66 | 6199
[19:53:46] 0.850 | 33033 | 39233 | 63 | 6196
[19:53:46] 0.900 | 33613 | 37489 | 62 | 6193
[19:53:46] 0.950 | 30461 | 31521 | 64 | 6170
[19:53:46] 1.000 | 33360 | 35209 | 69 | 6171
[19:53:46] 1.050 | 32607 | 36557 | 64 | 6153
[19:53:46] 1.100 | 32855 | 36583 | 63 | 6166
[19:53:46] 1.150 | 32366 | 34558 | 70 | 6170
[19:53:46] 1.200 | 34807 | 39095 | 67 | 6206
[19:53:46] 1.250 | 32822 | 39224 | 51 | 6186
[19:53:47] 1.300 | 30474 | 35885 | 70 | 6167
[19:53:47] 1.350 | 36181 | 33970 | 63 | 6213
[19:53:47] 1.400 | 34010 | 34414 | 73 | 6286
[19:53:47] 1.450 | 31863 | 39757 | 66 | 6322
[19:53:47] 1.500 | 31881 | 33920 | 69 | 6309
[19:53:47] 1.550 | 34108 | 35870 | 68 | 6338
[19:53:47] 1.600 | 35820 | 37880 | 74 | 6314
[19:53:47] 1.650 | 32402 | 32742 | 70 | 6337
[19:53:47] 1.700 | 33770 | 35547 | 58 | 6354
[19:53:47] 1.750 | 32908 | 35775 | 67 | 6366
[19:53:47] 1.800 | 33881 | 32807 | 70 | 6367
[19:53:47] 1.850 | 34637 | 33718 | 64 | 6400
[19:53:47] 1.900 | 32732 | 35177 | 69 | 6389
[19:53:47] 1.950 | 33209 | 33808 | 67 | 6375
[19:53:47] 2.000 | 32892 | 40798 | 70 | 6388
[19:53:47] 2.050 | 31192 | 36441 | 63 | 6355
[19:53:47] 2.100 | 32116 | 36195 | 56 | 6379
[19:53:47] 2.150 | 33974 | 36009 | 58 | 6372
[19:53:47] 2.200 | 35348 | 34120 | 70 | 6365
[19:53:47] 2.250 | 32607 | 31900 | 60 | 6354
[19:53:48] 2.300 | 38489 | 36658 | 65 | 6357
[19:53:48] 2.350 | 36159 | 37498 | 68 | 6391
[19:53:48] 2.400 | 33600 | 38689 | 60 | 6416
[19:53:48] 2.450 | 32158 | 35187 | 80 | 6418
[19:53:48] 2.500 | 33409 | 37580 | 64 | 6444
[19:53:48] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:53:48] 2.550 | 38796 | 41790 | 64 | 6432
[19:53:48] 0.050 | 34991 | 37739 | 64 | 6460
[19:53:48] 0.100 | 33055 | 37348 | 60 | 6443
[19:53:48] 0.150 | 31909 | 36483 | 78 | 6435
[19:53:48] 0.200 | 34238 | 33828 | 54 | 6447
[19:53:48] 0.250 | 32655 | 35212 | 68 | 6445
[19:53:48] 0.300 | 37970 | 34539 | 61 | 6449
[19:53:48] 0.350 | 33485 | 37025 | 57 | 6492
[19:53:48] 0.400 | 33546 | 32232 | 64 | 6475
[19:53:48] 0.450 | 33505 | 33753 | 67 | 6446
[19:53:48] 0.500 | 37354 | 36892 | 72 | 6474
[19:53:48] 0.550 | 33604 | 30817 | 74 | 6464
[19:53:48] 0.600 | 31526 | 35214 | 66 | 6473
[19:53:48] 0.650 | 31628 | 35432 | 68 | 6492
[19:53:48] 0.700 | 32447 | 37488 | 58 | 6473
[19:53:49] 0.750 | 32135 | 33566 | 65 | 6475
[19:53:49] 0.800 | 33575 | 33701 | 59 | 6462
[19:53:49] 0.850 | 35297 | 33936 | 60 | 6479
[19:53:49] 0.900 | 34612 | 40420 | 63 | 6479
[19:53:49] 0.950 | 31422 | 38325 | 65 | 6467
[19:53:49] 1.000 | 32820 | 38233 | 72 | 6428
[19:53:49] 1.050 | 32773 | 32492 | 62 | 6447
[19:53:49] 1.100 | 37159 | 34821 | 68 | 6436
[19:53:49] 1.150 | 38031 | 34950 | 60 | 6426
[19:53:49] 1.200 | 35583 | 35233 | 71 | 6377
[19:53:49] 1.250 | 34379 | 35442 | 68 | 6381
[19:53:49] 1.300 | 32980 | 33807 | 57 | 6373
[19:53:49] 1.350 | 33832 | 35979 | 78 | 6381
[19:53:49] 1.400 | 34586 | 34908 | 67 | 6394
[19:53:49] 1.450 | 34354 | 34816 | 80 | 6412
[19:53:49] 1.500 | 36119 | 35476 | 77 | 6428
[19:53:49] 1.550 | 32196 | 36876 | 65 | 6442
[19:53:49] 1.600 | 33323 | 36050 | 74 | 6426
[19:53:49] 1.650 | 31024 | 38895 | 65 | 6428
[19:53:49] 1.700 | 33215 | 35373 | 78 | 6449
[19:53:50] 1.750 | 31305 | 35804 | 73 | 6451
[19:53:50] 1.800 | 32647 | 37702 | 55 | 6465
[19:53:50] 1.850 | 34232 | 33641 | 58 | 6474
[19:53:50] 1.900 | 34477 | 33257 | 79 | 6455
[19:53:50] 1.950 | 31362 | 35434 | 75 | 6443
[19:53:50] 2.000 | 32102 | 38076 | 74 | 6455
[19:53:50] 2.050 | 34191 | 36849 | 65 | 6447
[19:53:50] 2.100 | 34480 | 38503 | 76 | 6479
[19:53:50] 2.150 | 33119 | 32573 | 55 | 6455
[19:53:50] 2.200 | 29460 | 40006 | 66 | 6475
[19:53:50] 2.250 | 35266 | 36203 | 66 | 6472
[19:53:50] 2.300 | 32663 | 35549 | 61 | 6480
[19:53:50] 2.350 | 35357 | 35060 | 57 | 6493
[19:53:50] 2.400 | 33227 | 39344 | 63 | 6477
[19:53:50] 2.450 | 31054 | 39382 | 63 | 6473
[19:53:50] 2.500 | 32420 | 37588 | 78 | 6500
[19:53:50] 2.550 | 35614 | 38909 | 61 | 6468
[19:53:50] 2.600 | 31746 | 36074 | 71 | 6467
[19:53:50] 2.650 | 34862 | 36434 | 69 | 6494
[19:53:50] 2.700 | 35106 | 35025 | 77 | 6464
[19:53:51] 2.750 | 36147 | 38554 | 77 | 6480
[19:53:51] 2.800 | 36316 | 35082 | 76 | 6471
[19:53:51] 2.850 | 36224 | 38120 | 66 | 6465
[19:53:51] 2.900 | 34573 | 33882 | 68 | 6487
[19:53:51] 2.950 | 31926 | 38765 | 62 | 6467
[19:53:51] 3.000 | 32480 | 37684 | 74 | 6487
[19:53:51] 3.050 | 37179 | 35775 | 67 | 6494
[19:53:51] 3.100 | 36069 | 35501 | 66 | 6485
[19:53:51] 3.150 | 34254 | 36354 | 85 | 6503
[19:53:51] 3.200 | 32135 | 37731 | 73 | 6504
[19:53:51] 3.250 | 37838 | 41281 | 70 | 6493
[19:53:51] 3.300 | 33517 | 32139 | 79 | 6506
[19:53:51] 3.350 | 30561 | 37223 | 65 | 6528
