timestamped_line
[19:56:13] ▶ Starting baseline phase for 2.5 seconds...
[19:56:13] t (s) | A | B | C | D
[19:56:13] 0.051 | 31146 | 35703 | 62 | 13540
[19:56:13] 0.101 | 40067 | 38361 | 68 | 14077
[19:56:13] 0.151 | 36645 | 38673 | 68 | 14260
[19:56:13] 0.201 | 34884 | 37207 | 73 | 14287
[19:56:13] 0.251 | 37356 | 39139 | 71 | 14191
[19:56:13] 0.301 | 33683 | 35972 | 73 | 13872
[19:56:13] 0.351 | 32944 | 40381 | 70 | 13781
[19:56:13] 0.401 | 33492 | 37328 | 76 | 13757
[19:56:13] 0.451 | 38189 | 36503 | 74 | 14179
[19:56:13] 0.501 | 37100 | 33496 | 76 | 16531
[19:56:13] 0.551 | 33401 | 33123 | 70 | 18973
[19:56:13] 0.601 | 32290 | 34424 | 73 | 21533
[19:56:14] 0.651 | 34229 | 32358 | 71 | 22350
[19:56:14] 0.701 | 36787 | 37284 | 76 | 22495
[19:56:14] 0.751 | 32149 | 33416 | 74 | 21523
[19:56:14] 0.801 | 33388 | 33718 | 78 | 20450
[19:56:14] 0.851 | 39694 | 35708 | 62 | 20270
[19:56:14] 0.901 | 34449 | 37658 | 66 | 19934
[19:56:14] 0.951 | 35463 | 40749 | 66 | 19942
[19:56:14] 1.001 | 35324 | 35291 | 63 | 20258
[19:56:14] 1.051 | 33712 | 39372 | 61 | 20497
[19:56:14] 1.101 | 31874 | 33312 | 79 | 21742
[19:56:14] 1.151 | 35153 | 33144 | 75 | 21846
[19:56:14] 1.201 | 36435 | 33644 | 71 | 21952
[19:56:14] 1.251 | 36496 | 34918 | 63 | 22471
[19:56:14] 1.301 | 34615 | 33646 | 67 | 22773
[19:56:14] 1.351 | 36086 | 39935 | 70 | 22766
[19:56:14] 1.401 | 33961 | 34612 | 67 | 22542
[19:56:14] 1.451 | 38366 | 33761 | 73 | 22524
[19:56:14] 1.501 | 35604 | 37708 | 70 | 22915
[19:56:14] 1.551 | 35159 | 33510 | 72 | 22938
[19:56:14] 1.601 | 38305 | 42182 | 68 | 22967
[19:56:15] 1.651 | 39347 | 40068 | 81 | 22982
[19:56:15] 1.701 | 37474 | 35223 | 82 | 23211
[19:56:15] 1.751 | 39278 | 36576 | 70 | 23278
[19:56:15] 1.801 | 37972 | 38364 | 72 | 23308
[19:56:15] 1.851 | 35217 | 39328 | 76 | 23307
[19:56:15] 1.901 | 35714 | 37199 | 64 | 23467
[19:56:15] 1.951 | 34289 | 39139 | 73 | 23579
[19:56:15] 2.001 | 33558 | 35193 | 67 | 23506
[19:56:15] 2.051 | 35385 | 37202 | 75 | 23540
[19:56:15] 2.101 | 37029 | 34637 | 67 | 23938
[19:56:15] 2.151 | 36401 | 36146 | 77 | 23777
[19:56:15] 2.201 | 36243 | 35345 | 67 | 23753
[19:56:15] 2.251 | 33005 | 37818 | 72 | 24008
[19:56:15] 2.301 | 31935 | 41862 | 67 | 23756
[19:56:15] 2.351 | 34481 | 37733 | 74 | 23627
[19:56:15] 2.401 | 36765 | 39568 | 73 | 23713
[19:56:15] 2.451 | 35216 | 36283 | 69 | 23848
[19:56:15] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:56:15] 2.501 | 35855 | 39097 | 88 | 24110
[19:56:15] 0.050 | 35753 | 38244 | 73 | 24519
[19:56:15] 0.100 | 34203 | 42033 | 57 | 24497
[19:56:16] 0.150 | 38937 | 34696 | 77 | 24485
[19:56:16] 0.200 | 37807 | 35945 | 63 | 24422
[19:56:16] 0.250 | 34597 | 32191 | 79 | 24487
[19:56:16] 0.300 | 32091 | 40675 | 62 | 24515
[19:56:16] 0.350 | 34442 | 34001 | 79 | 24566
[19:56:16] 0.400 | 36877 | 34528 | 70 | 24719
[19:56:16] 0.450 | 37579 | 37197 | 71 | 24560
[19:56:16] 0.500 | 32038 | 37771 | 78 | 24622
[19:56:16] 0.550 | 34084 | 38176 | 71 | 24392
[19:56:16] 0.600 | 36157 | 42418 | 71 | 24182
[19:56:16] 0.650 | 38889 | 40715 | 73 | 24382
[19:56:16] 0.700 | 37389 | 36286 | 71 | 24134
[19:56:16] 0.750 | 32885 | 38181 | 73 | 24530
[19:56:16] 0.800 | 35922 | 33404 | 70 | 24586
[19:56:16] 0.850 | 36214 | 36197 | 72 | 24669
[19:56:16] 0.900 | 32546 | 38060 | 66 | 24609
[19:56:16] 0.950 | 32218 | 34175 | 68 | 24701
[19:56:16] 1.000 | 37873 | 35207 | 83 | 24658
[19:56:16] 1.050 | 37796 | 41540 | 89 | 24691
[19:56:16] 1.100 | 37446 | 33289 | 68 | 24899
[19:56:17] 1.150 | 33458 | 36512 | 70 | 24564
[19:56:17] 1.200 | 37657 | 40131 | 73 | 24236
[19:56:17] 1.250 | 35548 | 36512 | 77 | 22874
[19:56:17] 1.300 | 30212 | 39875 | 64 | 21991
[19:56:17] 1.350 | 36200 | 36526 | 67 | 20696
[19:56:17] 1.400 | 35979 | 32962 | 70 | 19808
[19:56:17] 1.450 | 34678 | 35193 | 71 | 19649
[19:56:17] 1.500 | 33983 | 37036 | 57 | 19335
[19:56:17] 1.550 | 35110 | 33866 | 72 | 19939
[19:56:17] 1.600 | 36577 | 36541 | 64 | 20865
[19:56:17] 1.650 | 32881 | 32057 | 75 | 22742
[19:56:17] 1.700 | 35724 | 39763 | 79 | 23976
[19:56:17] 1.750 | 37680 | 35869 | 65 | 23945
[19:56:17] 1.800 | 34182 | 37365 | 71 | 24316
[19:56:17] 1.850 | 33630 | 39355 | 84 | 24399
[19:56:17] 1.900 | 39344 | 37016 | 57 | 25490
[19:56:17] 1.950 | 40643 | 32917 | 61 | 25944
[19:56:17] 2.000 | 31525 | 35066 | 79 | 26463
[19:56:17] 2.050 | 38798 | 34424 | 67 | 26573
[19:56:17] 2.100 | 37031 | 33279 | 74 | 26855
[19:56:18] 2.150 | 35005 | 36359 | 65 | 26962
[19:56:18] 2.200 | 36937 | 38672 | 78 | 26964
[19:56:18] 2.250 | 38300 | 39636 | 64 | 27120
[19:56:18] 2.300 | 38130 | 33144 | 75 | 26980
[19:56:18] 2.350 | 37092 | 33704 | 81 | 27099
[19:56:18] 2.400 | 34207 | 35058 | 68 | 27009
[19:56:18] 2.450 | 32231 | 39081 | 82 | 27119
[19:56:18] 2.500 | 32181 | 34642 | 66 | 27221
[19:56:18] 2.550 | 33872 | 35048 | 73 | 27148
[19:56:18] 2.600 | 39775 | 37999 | 70 | 26823
[19:56:18] 2.650 | 36302 | 38769 | 69 | 26494
[19:56:18] 2.700 | 36416 | 34001 | 71 | 26603
[19:56:18] 2.750 | 29653 | 34424 | 62 | 26490
[19:56:18] 2.800 | 34866 | 36115 | 75 | 25544
[19:56:18] 2.850 | 36459 | 35467 | 73 | 23476
[19:56:18] 2.900 | 34579 | 36838 | 65 | 21953
[19:56:18] 2.950 | 32258 | 35642 | 69 | 21703
[19:56:18] 3.000 | 36190 | 37144 | 71 | 21901
[19:56:18] 3.050 | 33020 | 38490 | 71 | 22262
[19:56:18] 3.100 | 36416 | 38023 | 70 | 23126
[19:56:19] 3.150 | 31762 | 34784 | 67 | 23453
[19:56:19] 3.200 | 34098 | 43753 | 81 | 23629
[19:56:19] 3.250 | 35893 | 35575 | 78 | 24172
[19:56:19] 3.300 | 36745 | 35240 | 63 | 24280
[19:56:19] 3.350 | 32451 | 32290 | 74 | 24528
[19:56:19] 3.400 | 31421 | 39031 | 75 | 24607
[19:56:19] 3.450 | 35690 | 37465 | 74 | 24097
[19:56:19] 3.500 | 33574 | 36786 | 77 | 23942
[19:56:19] 3.550 | 33355 | 33867 | 72 | 23948
[19:56:19] 3.600 | 38254 | 38587 | 81 | 23372
[19:56:19] 3.650 | 36972 | 35281 | 72 | 23620
[19:56:19] 3.700 | 33649 | 34033 | 67 | 23011
[19:56:19] 3.750 | 36415 | 36930 | 70 | 22656
[19:56:19] 3.800 | 33688 | 36573 | 75 | 22638
[19:56:19] 3.850 | 33827 | 34441 | 68 | 22571
[19:56:19] 3.900 | 33044 | 37145 | 66 | 22404
[19:56:19] 3.950 | 35871 | 39053 | 65 | 22559
[19:56:19] 4.000 | 38286 | 35474 | 72 | 22929
[19:56:19] 4.050 | 35426 | 36620 | 73 | 23668
[19:56:19] 4.100 | 31808 | 36768 | 67 | 24012
[19:56:20] 4.150 | 31758 | 35393 | 73 | 24128
[19:56:20] 4.200 | 36790 | 36731 | 71 | 24049
[19:56:20] 4.250 | 34649 | 34957 | 78 | 23476
[19:56:20] 4.300 | 40593 | 43325 | 72 | 22893
[19:56:20] 4.350 | 32343 | 37651 | 66 | 22866
[19:56:20] 4.400 | 33139 | 31553 | 68 | 23148
[19:56:20] 4.450 | 31711 | 37949 | 70 | 22917
[19:56:20] 4.500 | 36991 | 35912 | 75 | 23415
[19:56:20] 4.550 | 33124 | 35847 | 67 | 23562
[19:56:20] 4.600 | 35742 | 34447 | 74 | 24455
[19:56:20] 4.650 | 34781 | 36709 | 76 | 24287
[19:56:20] 4.700 | 36705 | 35377 | 77 | 23535
[19:56:20] 4.750 | 36860 | 38615 | 69 | 23013
[19:56:20] 4.800 | 34380 | 40516 | 78 | 23129
[19:56:20] 4.850 | 36974 | 37557 | 65 | 22834
[19:56:20] 4.900 | 41583 | 36214 | 67 | 21979
[19:56:20] 4.950 | 32136 | 34797 | 78 | 22034
[19:56:20] 5.000 | 34304 | 37184 | 81 | 22461
[19:56:20] 5.050 | 34969 | 35068 | 77 | 21988
[19:56:20] 5.100 | 32346 | 36536 | 70 | 22262
[19:56:21] 5.150 | 34183 | 35523 | 61 | 21999
[19:56:21] 5.200 | 35004 | 36610 | 77 | 22205
[19:56:21] 5.250 | 35491 | 35007 | 67 | 22157
[19:56:21] 5.300 | 39467 | 34142 | 81 | 22373
[19:56:21] 5.350 | 33954 | 32639 | 76 | 22282
[19:56:21] 5.400 | 33413 | 34648 | 72 | 21904
[19:56:21] 5.450 | 36392 | 37138 | 75 | 21208
[19:56:21] 5.500 | 36436 | 36784 | 68 | 21071
[19:56:21] 5.550 | 30988 | 38892 | 73 | 20748
[19:56:21] 5.600 | 32264 | 33842 | 77 | 20617
[19:56:21] 5.650 | 34665 | 36699 | 78 | 20344
[19:56:21] 5.700 | 34607 | 36758 | 72 | 19783
[19:56:21] 5.750 | 31633 | 35656 | 68 | 19953
[19:56:21] 5.800 | 36043 | 34291 | 64 | 18289
[19:56:21] 5.850 | 33347 | 38368 | 66 | 16610
[19:56:21] 5.900 | 37411 | 31594 | 75 | 16152
[19:56:21] 5.950 | 32408 | 34760 | 67 | 16401
[19:56:21] 6.000 | 33824 | 40101 | 90 | 16541
[19:56:21] 6.050 | 32790 | 38340 | 76 | 16504
[19:56:21] 6.100 | 36846 | 36819 | 70 | 17380
[19:56:22] 6.150 | 33996 | 32972 | 69 | 18099
[19:56:22] 6.200 | 33383 | 35134 | 59 | 17434
[19:56:22] 6.250 | 36685 | 36673 | 67 | 17761
[19:56:22] 6.300 | 36639 | 36657 | 56 | 17977
[19:56:22] 6.350 | 32464 | 38299 | 61 | 19017
[19:56:22] 6.400 | 33703 | 35712 | 82 | 21200
[19:56:22] 6.450 | 33276 | 36541 | 74 | 22094
[19:56:22] 6.500 | 36642 | 36193 | 66 | 22720
[19:56:22] 6.550 | 34285 | 36446 | 68 | 23603
[19:56:22] 6.600 | 35274 | 35543 | 64 | 24005
[19:56:22] 6.650 | 33090 | 34090 | 70 | 24938
[19:56:22] 6.700 | 34092 | 33249 | 77 | 25806
[19:56:22] 6.750 | 33375 | 35761 | 73 | 26419
[19:56:22] 6.800 | 37085 | 35258 | 70 | 26639
[19:56:22] 6.850 | 31004 | 33194 | 70 | 27216
[19:56:22] 6.900 | 32230 | 44035 | 70 | 27325
[19:56:22] 6.950 | 35601 | 37532 | 72 | 27589
[19:56:22] 7.000 | 37275 | 33802 | 54 | 27594
[19:56:22] 7.050 | 35180 | 35541 | 74 | 27689
[19:56:22] 7.100 | 36512 | 41922 | 77 | 27749
[19:56:23] 7.150 | 35933 | 35895 | 71 | 27800
[19:56:23] 7.200 | 38062 | 37083 | 57 | 27818
[19:56:23] 7.250 | 36710 | 33840 | 72 | 27888
[19:56:23] 7.300 | 36248 | 35007 | 83 | 27901
[19:56:23] 7.350 | 34694 | 37754 | 81 | 27920
[19:56:23] 7.400 | 37258 | 35638 | 71 | 27934
[19:56:23] 7.450 | 36162 | 37976 | 76 | 27925
