timestamped_line
[19:54:33] ▶ Starting baseline phase for 2.5 seconds...
[19:54:33] t (s) | A | B | C | D
[19:54:33] 0.051 | 35022 | 38269 | 68 | 272
[19:54:33] 0.101 | 29994 | 33816 | 64 | 278
[19:54:33] 0.151 | 29659 | 36597 | 63 | 270
[19:54:33] 0.201 | 34597 | 41987 | 68 | 245
[19:54:33] 0.251 | 33639 | 38088 | 72 | 280
[19:54:33] 0.301 | 30210 | 40574 | 61 | 302
[19:54:33] 0.351 | 35279 | 39783 | 72 | 321
[19:54:33] 0.401 | 34225 | 37087 | 78 | 252
[19:54:33] 0.451 | 29580 | 37207 | 60 | 256
[19:54:33] 0.501 | 31312 | 39614 | 70 | 285
[19:54:33] 0.551 | 32666 | 40432 | 76 | 306
[19:54:33] 0.601 | 31539 | 35348 | 64 | 259
[19:54:33] 0.651 | 29671 | 38971 | 61 | 276
[19:54:34] 0.701 | 34094 | 35168 | 66 | 244
[19:54:34] 0.751 | 34107 | 40574 | 76 | 253
[19:54:34] 0.801 | 38507 | 37457 | 56 | 245
[19:54:34] 0.851 | 35148 | 36925 | 71 | 266
[19:54:34] 0.901 | 33013 | 34445 | 64 | 258
[19:54:34] 0.951 | 33341 | 35436 | 75 | 287
[19:54:34] 1.001 | 35140 | 36019 | 63 | 255
[19:54:34] 1.051 | 32294 | 35022 | 72 | 277
[19:54:34] 1.101 | 31080 | 35347 | 67 | 2267
[19:54:34] 1.151 | 32164 | 38874 | 60 | 3988
[19:54:34] 1.201 | 29236 | 36147 | 71 | 4024
[19:54:34] 1.251 | 30769 | 32413 | 57 | 6651
[19:54:34] 1.301 | 33205 | 36015 | 63 | 7969
[19:54:34] 1.351 | 34303 | 36981 | 70 | 8963
[19:54:34] 1.401 | 32833 | 39184 | 54 | 9932
[19:54:34] 1.451 | 36996 | 34727 | 70 | 12656
[19:54:34] 1.501 | 35848 | 37736 | 66 | 14569
[19:54:34] 1.551 | 33893 | 39816 | 76 | 14130
[19:54:34] 1.601 | 32543 | 34981 | 63 | 14686
[19:54:34] 1.651 | 33951 | 35104 | 73 | 12071
[19:54:35] 1.701 | 34658 | 38571 | 70 | 14440
[19:54:35] 1.751 | 31100 | 34057 | 70 | 16950
[19:54:35] 1.801 | 31042 | 38315 | 75 | 18238
[19:54:35] 1.851 | 36994 | 40692 | 64 | 18616
[19:54:35] 1.901 | 36212 | 32341 | 81 | 18204
[19:54:35] 1.951 | 36517 | 32617 | 70 | 18106
[19:54:35] 2.001 | 34004 | 37025 | 64 | 13908
[19:54:35] 2.051 | 33636 | 38376 | 89 | 14047
[19:54:35] 2.101 | 36179 | 41850 | 78 | 14820
[19:54:35] 2.151 | 35782 | 36448 | 80 | 14865
[19:54:35] 2.201 | 32878 | 36671 | 71 | 14922
[19:54:35] 2.251 | 37884 | 34406 | 75 | 13664
[19:54:35] 2.301 | 35702 | 36487 | 68 | 13230
[19:54:35] 2.351 | 34608 | 34215 | 72 | 12293
[19:54:35] 2.401 | 35373 | 35090 | 65 | 12535
[19:54:35] 2.451 | 33428 | 37485 | 71 | 14685
[19:54:35] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:54:35] 2.501 | 36257 | 35297 | 68 | 13893
[19:54:35] 0.050 | 32596 | 34948 | 58 | 12678
[19:54:35] 0.100 | 30702 | 38137 | 71 | 9595
[19:54:35] 0.150 | 33219 | 35992 | 69 | 8435
[19:54:36] 0.200 | 34249 | 33925 | 64 | 3335
[19:54:36] 0.250 | 35018 | 35304 | 69 | 3482
[19:54:36] 0.300 | 33368 | 32745 | 62 | 1698
[19:54:36] 0.350 | 31523 | 36848 | 73 | 287
[19:54:36] 0.400 | 29920 | 35793 | 59 | 285
[19:54:36] 0.450 | 30686 | 33476 | 61 | 288
[19:54:36] 0.500 | 34264 | 36993 | 68 | 288
[19:54:36] 0.550 | 33191 | 33813 | 66 | 276
[19:54:36] 0.600 | 29141 | 32389 | 74 | 243
[19:54:36] 0.650 | 31742 | 33293 | 70 | 233
[19:54:36] 0.700 | 32578 | 37699 | 75 | 299
[19:54:36] 0.750 | 31562 | 33152 | 55 | 251
[19:54:36] 0.800 | 31148 | 36252 | 66 | 280
[19:54:36] 0.850 | 33117 | 34521 | 73 | 273
[19:54:36] 0.900 | 33141 | 38047 | 69 | 271
[19:54:36] 0.950 | 31559 | 36994 | 70 | 270
[19:54:36] 1.000 | 35583 | 35156 | 81 | 267
[19:54:36] 1.050 | 32651 | 35488 | 64 | 289
[19:54:36] 1.100 | 31300 | 38774 | 73 | 263
[19:54:36] 1.150 | 34179 | 34482 | 69 | 286
[19:54:37] 1.200 | 28483 | 38432 | 72 | 280
[19:54:37] 1.250 | 30890 | 34695 | 67 | 293
[19:54:37] 1.300 | 28345 | 34330 | 56 | 284
[19:54:37] 1.350 | 30356 | 40914 | 71 | 314
[19:54:37] 1.400 | 36957 | 34064 | 72 | 309
[19:54:37] 1.450 | 31380 | 36450 | 68 | 282
[19:54:37] 1.500 | 36641 | 33583 | 84 | 272
[19:54:37] 1.550 | 32784 | 36870 | 65 | 258
[19:54:37] 1.600 | 33333 | 34357 | 58 | 276
[19:54:37] 1.650 | 36493 | 33204 | 73 | 3051
[19:54:37] 1.700 | 35656 | 38132 | 73 | 3838
[19:54:37] 1.750 | 34027 | 32404 | 59 | 8690
[19:54:37] 1.800 | 33944 | 41839 | 68 | 12583
[19:54:37] 1.850 | 32410 | 37860 | 64 | 12090
[19:54:37] 1.900 | 31594 | 36475 | 80 | 12468
[19:54:37] 1.950 | 32399 | 37073 | 73 | 13437
[19:54:37] 2.000 | 36895 | 35613 | 80 | 14565
[19:54:37] 2.050 | 34649 | 35502 | 73 | 14709
[19:54:37] 2.100 | 34265 | 34145 | 73 | 16648
[19:54:37] 2.150 | 35133 | 33924 | 59 | 17556
[19:54:38] 2.200 | 32768 | 33651 | 67 | 17576
[19:54:38] 2.250 | 34777 | 36012 | 78 | 18146
[19:54:38] 2.300 | 34198 | 41378 | 63 | 18574
[19:54:38] 2.350 | 33920 | 39795 | 73 | 20449
[19:54:38] 2.400 | 36801 | 37050 | 63 | 21155
[19:54:38] 2.450 | 31344 | 34352 | 74 | 21457
[19:54:38] 2.500 | 32705 | 38820 | 72 | 20465
[19:54:38] 2.550 | 30675 | 34291 | 64 | 20851
[19:54:38] 2.600 | 37053 | 39047 | 61 | 18530
[19:54:38] 2.650 | 32938 | 30872 | 67 | 18387
[19:54:38] 2.700 | 36047 | 35062 | 68 | 17869
[19:54:38] 2.750 | 35660 | 31863 | 68 | 16027
[19:54:38] 2.800 | 33380 | 35808 | 72 | 15354
[19:54:38] 2.850 | 31756 | 36849 | 72 | 15412
[19:54:38] 2.900 | 33619 | 34734 | 76 | 13505
[19:54:38] 2.950 | 31025 | 34394 | 50 | 12823
[19:54:38] 3.000 | 36713 | 36126 | 63 | 11919
[19:54:38] 3.050 | 32231 | 35326 | 71 | 12382
[19:54:38] 3.100 | 35868 | 36731 | 71 | 12558
[19:54:38] 3.150 | 32477 | 34631 | 69 | 10143
[19:54:39] 3.200 | 31922 | 34834 | 58 | 8389
[19:54:39] 3.250 | 31015 | 37005 | 77 | 8709
[19:54:39] 3.300 | 34516 | 37406 | 66 | 7812
[19:54:39] 3.350 | 37977 | 37481 | 67 | 8523
[19:54:39] 3.400 | 35660 | 36109 | 63 | 6676
[19:54:39] 3.450 | 34566 | 32017 | 66 | 4453
[19:54:39] 3.500 | 32834 | 35225 | 65 | 3805
[19:54:39] 3.550 | 32945 | 35794 | 73 | 4331
[19:54:39] 3.600 | 37579 | 33586 | 76 | 3936
[19:54:39] 3.650 | 34739 | 35913 | 68 | 4272
[19:54:39] 3.700 | 31016 | 33087 | 67 | 3279
[19:54:39] 3.750 | 35143 | 37028 | 70 | 2922
[19:54:39] 3.800 | 32497 | 35965 | 69 | 3416
[19:54:39] 3.850 | 33170 | 36073 | 67 | 2875
[19:54:39] 3.900 | 33059 | 33207 | 60 | 2694
[19:54:39] 3.950 | 34884 | 34094 | 69 | 1892
[19:54:39] 4.000 | 33899 | 34710 | 63 | 291
[19:54:39] 4.050 | 31548 | 33856 | 57 | 283
[19:54:39] 4.100 | 33023 | 33735 | 50 | 289
[19:54:39] 4.150 | 33388 | 34607 | 68 | 273
[19:54:40] 4.200 | 30387 | 38683 | 70 | 270
[19:54:40] 4.250 | 31652 | 34393 | 63 | 281
[19:54:40] 4.300 | 33438 | 37467 | 60 | 277
[19:54:40] 4.350 | 32333 | 42772 | 59 | 304
[19:54:40] 4.400 | 33913 | 35315 | 62 | 279
[19:54:40] 4.450 | 34165 | 34413 | 60 | 288
[19:54:40] 4.500 | 30380 | 37459 | 66 | 271
[19:54:40] 4.550 | 30530 | 35857 | 61 | 300
[19:54:40] 4.600 | 31591 | 34990 | 61 | 246
[19:54:40] 4.650 | 32802 | 37052 | 83 | 277
[19:54:40] 4.700 | 31409 | 34057 | 71 | 307
[19:54:40] 4.750 | 36811 | 34735 | 73 | 256
[19:54:40] 4.800 | 32328 | 33948 | 77 | 284
[19:54:40] 4.850 | 34197 | 35697 | 76 | 251
[19:54:40] 4.900 | 34994 | 38150 | 75 | 260
[19:54:40] 4.950 | 35228 | 36644 | 71 | 275
[19:54:40] 5.000 | 35875 | 36998 | 70 | 299
[19:54:40] 5.050 | 30474 | 35736 | 69 | 256
[19:54:40] 5.100 | 29874 | 38089 | 68 | 250
[19:54:40] 5.150 | 28512 | 34361 | 60 | 294
[19:54:41] 5.200 | 32558 | 35457 | 72 | 275
[19:54:41] 5.250 | 33568 | 37964 | 57 | 264
[19:54:41] 5.300 | 33717 | 34983 | 76 | 258
[19:54:41] 5.350 | 31048 | 33471 | 65 | 282
[19:54:41] 5.400 | 34952 | 35109 | 69 | 292
[19:54:41] 5.450 | 31284 | 36645 | 71 | 277
[19:54:41] 5.500 | 37021 | 34332 | 72 | 289
[19:54:41] 5.550 | 33200 | 38001 | 74 | 260
[19:54:41] 5.600 | 33342 | 36989 | 58 | 290
[19:54:41] 5.650 | 31539 | 38507 | 73 | 287
[19:54:41] 5.700 | 34790 | 41675 | 62 | 255
[19:54:41] 5.750 | 33491 | 36173 | 65 | 253
[19:54:41] 5.800 | 35784 | 38813 | 75 | 312
[19:54:41] 5.850 | 32593 | 35113 | 67 | 279
