timestamped_line
[11:17:48] ▶ Starting baseline phase for 2.5 seconds...
[11:17:48] t (s) | A | B | C | D
[11:17:48] 0.050 | 30396 | 33974 | 40 | 15583
[11:17:48] 0.100 | 35520 | 37317 | 65 | 15581
[11:17:48] 0.150 | 33237 | 34469 | 61 | 15586
[11:17:48] 0.200 | 29007 | 29977 | 79 | 15594
[11:17:48] 0.250 | 28435 | 35097 | 70 | 15637
[11:17:48] 0.300 | 24029 | 35544 | 71 | 15677
[11:17:48] 0.350 | 27263 | 32113 | 71 | 15697
[11:17:48] 0.400 | 32241 | 28994 | 79 | 15680
[11:17:48] 0.450 | 30378 | 34242 | 72 | 15708
[11:17:49] 0.500 | 33292 | 31824 | 74 | 15690
[11:17:49] 0.550 | 34496 | 34628 | 69 | 15732
[11:17:49] 0.600 | 28845 | 30831 | 64 | 15691
[11:17:49] 0.650 | 33559 | 36242 | 81 | 15708
[11:17:49] 0.700 | 29402 | 33532 | 88 | 15694
[11:17:49] 0.750 | 31582 | 34134 | 69 | 15605
[11:17:49] 0.800 | 32175 | 28268 | 70 | 15658
[11:17:49] 0.850 | 30701 | 31606 | 61 | 15659
[11:17:49] 0.900 | 29206 | 30201 | 75 | 15620
[11:17:49] 0.950 | 30713 | 32175 | 61 | 15706
[11:17:49] 1.000 | 29110 | 32769 | 81 | 15692
[11:17:49] 1.050 | 32729 | 24758 | 78 | 15745
[11:17:49] 1.100 | 33687 | 33244 | 72 | 15781
[11:17:49] 1.150 | 31912 | 30075 | 65 | 15776
[11:17:49] 1.200 | 25786 | 32629 | 76 | 15821
[11:17:49] 1.250 | 25777 | 30973 | 76 | 15835
[11:17:49] 1.300 | 28436 | 34924 | 80 | 15857
[11:17:49] 1.350 | 30880 | 36325 | 75 | 15842
[11:17:49] 1.400 | 30915 | 33796 | 53 | 15855
[11:17:49] 1.450 | 32568 | 34316 | 85 | 15850
[11:17:50] 1.500 | 31188 | 30189 | 79 | 15853
[11:17:50] 1.550 | 31932 | 33608 | 63 | 15886
[11:17:50] 1.600 | 33684 | 32213 | 63 | 15900
[11:17:50] 1.650 | 29674 | 31097 | 68 | 15895
[11:17:50] 1.700 | 31774 | 30815 | 75 | 15916
[11:17:50] 1.750 | 31633 | 33501 | 74 | 15919
[11:17:50] 1.800 | 33170 | 27616 | 65 | 15918
[11:17:50] 1.850 | 27625 | 33869 | 64 | 15949
[11:17:50] 1.900 | 31348 | 33371 | 62 | 15927
[11:17:50] 1.950 | 36060 | 31966 | 66 | 15935
[11:17:50] 2.000 | 34740 | 29545 | 62 | 15939
[11:17:50] 2.050 | 28986 | 28423 | 65 | 15910
[11:17:50] 2.100 | 31636 | 34828 | 85 | 15896
[11:17:50] 2.150 | 31283 | 30515 | 64 | 15928
[11:17:50] 2.200 | 29147 | 35763 | 75 | 15931
[11:17:50] 2.250 | 31632 | 27746 | 72 | 15928
[11:17:50] 2.300 | 28639 | 34746 | 88 | 15923
[11:17:50] 2.350 | 29357 | 31609 | 92 | 15923
[11:17:50] 2.400 | 27403 | 32182 | 87 | 15949
[11:17:50] 2.450 | 32230 | 34386 | 70 | 15877
[11:17:51] 2.500 | 27840 | 29698 | 75 | 15803
[11:17:51] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:17:51] 2.550 | 30005 | 26761 | 69 | 15803
[11:17:51] 0.050 | 31815 | 35143 | 83 | 15786
[11:17:51] 0.100 | 33237 | 30880 | 70 | 15794
[11:17:51] 0.150 | 31717 | 31293 | 75 | 15768
[11:17:51] 0.200 | 32700 | 40049 | 78 | 15812
[11:17:51] 0.250 | 30848 | 33423 | 88 | 15766
