timestamped_line
[16:58:43] ▶ Starting baseline phase for 2.5 seconds...
[16:58:43] t (s) | A | B | C | D
[16:58:43] 0.050 | 37640 | 34502 | 75 | 19856
[16:58:43] 0.100 | 29951 | 32109 | 72 | 19868
[16:58:44] 0.150 | 27315 | 27188 | 84 | 19915
[16:58:44] 0.200 | 34384 | 30805 | 60 | 19923
[16:58:44] 0.250 | 30956 | 33833 | 59 | 19927
[16:58:44] 0.300 | 26023 | 34194 | 51 | 19918
[16:58:44] 0.350 | 33249 | 32943 | 63 | 19928
[16:58:44] 0.400 | 26567 | 31551 | 69 | 19926
[16:58:44] 0.450 | 32475 | 32807 | 70 | 19921
[16:58:44] 0.500 | 26959 | 31996 | 71 | 19929
[16:58:44] 0.550 | 26658 | 28749 | 72 | 19915
[16:58:44] 0.600 | 23577 | 31659 | 72 | 19927
[16:58:44] 0.650 | 30619 | 33909 | 80 | 19909
[16:58:44] 0.700 | 31269 | 35080 | 63 | 19910
[16:58:44] 0.750 | 33640 | 29343 | 67 | 19913
[16:58:44] 0.800 | 27765 | 31147 | 47 | 19925
[16:58:44] 0.850 | 30610 | 30353 | 59 | 19911
[16:58:44] 0.900 | 29860 | 31008 | 63 | 19917
[16:58:44] 0.950 | 33866 | 27900 | 68 | 19915
[16:58:44] 1.000 | 28955 | 33642 | 77 | 19919
[16:58:44] 1.050 | 32508 | 33257 | 58 | 19905
[16:58:44] 1.100 | 32669 | 30934 | 58 | 19915
[16:58:45] 1.150 | 29182 | 32286 | 59 | 19906
[16:58:45] 1.200 | 30792 | 27753 | 65 | 19927
[16:58:45] 1.250 | 31501 | 29729 | 59 | 19913
[16:58:45] 1.300 | 29926 | 30959 | 63 | 19915
[16:58:45] 1.350 | 29639 | 34229 | 59 | 19928
[16:58:45] 1.400 | 31114 | 31949 | 70 | 19919
[16:58:45] 1.450 | 28638 | 29722 | 80 | 19915
[16:58:45] 1.500 | 26166 | 29790 | 65 | 19907
[16:58:45] 1.550 | 27866 | 27775 | 74 | 19920
[16:58:45] 1.600 | 33458 | 30562 | 69 | 19932
[16:58:45] 1.650 | 29472 | 26370 | 73 | 19924
[16:58:45] 1.700 | 30629 | 29949 | 63 | 19936
[16:58:45] 1.750 | 32389 | 30318 | 68 | 19926
[16:58:45] 1.800 | 31842 | 23914 | 55 | 19920
[16:58:45] 1.850 | 26179 | 29183 | 69 | 19929
