timestamped_line
[16:05:41] ▶ Starting baseline phase for 2.5 seconds...
[16:05:41] t (s) | A | B | C | D
[16:05:41] 0.050 | 35141 | 38168 | 7 | 20742
[16:05:41] 0.100 | 32411 | 36978 | 9 | 20747
[16:05:41] 0.150 | 31470 | 36977 | 8 | 20740
[16:05:41] 0.200 | 34821 | 36369 | 10 | 20738
[16:05:41] 0.250 | 36392 | 36955 | 6 | 20739
[16:05:41] 0.300 | 38958 | 36793 | 7 | 20758
[16:05:41] 0.350 | 34215 | 37487 | 10 | 20747
[16:05:41] 0.400 | 30285 | 33537 | 11 | 20743
[16:05:41] 0.450 | 33725 | 39903 | 9 | 20738
[16:05:41] 0.500 | 33721 | 38879 | 8 | 20756
[16:05:41] 0.550 | 37903 | 39081 | 9 | 20763
[16:05:41] 0.600 | 38356 | 41873 | 6 | 20757
[16:05:41] 0.650 | 32870 | 38044 | 7 | 20751
[16:05:41] 0.700 | 33542 | 37931 | 9 | 20748
[16:05:41] 0.750 | 35687 | 37377 | 8 | 20723
[16:05:42] 0.800 | 35023 | 35929 | 5 | 20755
[16:05:42] 0.850 | 33416 | 37484 | 12 | 20753
[16:05:42] 0.900 | 33618 | 36099 | 9 | 20758
[16:05:42] 0.950 | 36835 | 34900 | 11 | 20775
[16:05:42] 1.000 | 34516 | 33973 | 8 | 20760
[16:05:42] 1.050 | 32490 | 36158 | 10 | 20762
[16:05:42] 1.100 | 31499 | 33347 | 9 | 20760
[16:05:42] 1.150 | 35286 | 35050 | 8 | 20764
[16:05:42] 1.200 | 37628 | 37473 | 12 | 20769
[16:05:42] 1.250 | 34386 | 31247 | 10 | 20754
[16:05:42] 1.300 | 32988 | 31249 | 11 | 20763
[16:05:42] 1.350 | 35308 | 32195 | 9 | 20766
[16:05:42] 1.400 | 34360 | 35338 | 10 | 20742
[16:05:42] 1.450 | 36490 | 37951 | 6 | 20778
[16:05:42] 1.500 | 33771 | 36649 | 7 | 20760
[16:05:42] 1.550 | 33627 | 31995 | 8 | 20750
[16:05:42] 1.600 | 31267 | 31074 | 6 | 20771
[16:05:42] 1.650 | 35089 | 36703 | 9 | 20765
[16:05:42] 1.700 | 31760 | 37095 | 5 | 20761
[16:05:42] 1.750 | 31620 | 36277 | 11 | 20776
[16:05:43] 1.800 | 37745 | 40325 | 10 | 20759
[16:05:43] 1.850 | 36379 | 37407 | 8 | 20763
[16:05:43] 1.900 | 34274 | 38458 | 12 | 20776
[16:05:43] 1.950 | 35120 | 37579 | 13 | 20761
[16:05:43] 2.000 | 37163 | 31967 | 7 | 20770
[16:05:43] 2.050 | 34480 | 33843 | 8 | 20758
[16:05:43] 2.100 | 33749 | 39638 | 6 | 20770
[16:05:43] 2.150 | 31970 | 33911 | 7 | 20772
[16:05:43] 2.200 | 34321 | 37564 | 7 | 20766
[16:05:43] 2.250 | 35118 | 32643 | 7 | 20763
[16:05:43] 2.300 | 31136 | 36665 | 9 | 20759
[16:05:43] 2.350 | 31891 | 36881 | 8 | 20783
[16:05:43] 2.400 | 34283 | 35043 | 7 | 20796
[16:05:43] 2.450 | 32412 | 37510 | 13 | 20789
[16:05:43] 2.500 | 33231 | 40393 | 12 | 20769
[16:05:43] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:05:43] 2.550 | 33910 | 38289 | 11 | 20755
[16:05:43] 0.050 | 38424 | 36441 | 8 | 20792
[16:05:43] 0.100 | 32490 | 33051 | 10 | 20765
[16:05:43] 0.150 | 33287 | 32668 | 12 | 20764
[16:05:43] 0.200 | 39625 | 30666 | 7 | 20759
[16:05:44] 0.250 | 31562 | 35834 | 12 | 20767
[16:05:44] 0.300 | 33977 | 35915 | 9 | 20769
[16:05:44] 0.350 | 35293 | 36322 | 8 | 20762
[16:05:44] 0.400 | 33356 | 41458 | 9 | 20772
[16:05:44] 0.450 | 31274 | 35017 | 8 | 20775
[16:05:44] 0.500 | 35529 | 36328 | 9 | 20792
[16:05:44] 0.550 | 39041 | 37683 | 9 | 20782
[16:05:44] 0.600 | 35734 | 34815 | 8 | 20786
[16:05:44] 0.650 | 34329 | 33024 | 9 | 20777
[16:05:44] 0.700 | 34871 | 33804 | 7 | 20776
[16:05:44] 0.750 | 32030 | 32338 | 6 | 20790
[16:05:44] 0.800 | 34436 | 31837 | 11 | 20788
[16:05:44] 0.850 | 32109 | 34824 | 9 | 20780
[16:05:44] 0.900 | 33372 | 32781 | 8 | 20802
[16:05:44] 0.950 | 38502 | 36291 | 8 | 20793
[16:05:44] 1.000 | 36146 | 34079 | 12 | 20781
[16:05:44] 1.050 | 34419 | 39874 | 9 | 20805
[16:05:44] 1.100 | 32034 | 35448 | 11 | 20792
[16:05:44] 1.150 | 34275 | 34463 | 8 | 20798
[16:05:44] 1.200 | 37272 | 35342 | 10 | 20793
[16:05:45] 1.250 | 33792 | 38461 | 12 | 20790
[16:05:45] 1.300 | 37685 | 33489 | 9 | 20800
[16:05:45] 1.350 | 35603 | 31517 | 13 | 20793
[16:05:45] 1.400 | 37888 | 40059 | 10 | 20787
[16:05:45] 1.450 | 32729 | 39812 | 11 | 20797
[16:05:45] 1.500 | 36125 | 38400 | 10 | 20803
[16:05:45] 1.550 | 37560 | 34609 | 9 | 20813
[16:05:45] 1.600 | 39270 | 37590 | 10 | 20819
[16:05:45] 1.650 | 39331 | 36674 | 3 | 20802
[16:05:45] 1.700 | 33659 | 40437 | 5 | 20800
[16:05:45] 1.750 | 35058 | 32627 | 6 | 20819
[16:05:45] 1.800 | 34156 | 32368 | 8 | 20807
[16:05:45] 1.850 | 31128 | 34659 | 12 | 20795
[16:05:45] 1.900 | 36002 | 33467 | 13 | 20810
[16:05:45] 1.950 | 30446 | 35668 | 9 | 20796
[16:05:45] 2.000 | 31505 | 38700 | 9 | 20804
[16:05:45] 2.050 | 33644 | 40133 | 6 | 20801
[16:05:45] 2.100 | 33212 | 33783 | 14 | 20812
[16:05:45] 2.150 | 32734 | 34007 | 12 | 20805
[16:05:45] 2.200 | 34176 | 34528 | 9 | 20807
[16:05:46] 2.250 | 32480 | 35481 | 11 | 20815
[16:05:46] 2.300 | 33353 | 36284 | 10 | 20807
[16:05:46] 2.350 | 33494 | 39494 | 4 | 20813
[16:05:46] 2.400 | 32872 | 38956 | 9 | 20805
[16:05:46] 2.450 | 31373 | 31611 | 13 | 20814
[16:05:46] 2.500 | 32122 | 32943 | 10 | 20814
[16:05:46] 2.550 | 32015 | 33604 | 7 | 20795
[16:05:46] 2.600 | 34588 | 34714 | 12 | 20810
[16:05:46] 2.650 | 32222 | 36311 | 5 | 20811
[16:05:46] 2.700 | 36058 | 36424 | 14 | 20808
[16:05:46] 2.750 | 31687 | 31773 | 7 | 20818
[16:05:46] 2.800 | 35345 | 34501 | 10 | 20819
[16:05:46] 2.850 | 32616 | 38888 | 5 | 20817
[16:05:46] 2.900 | 35922 | 35024 | 11 | 20821
[16:05:46] 2.950 | 32310 | 33593 | 7 | 20823
[16:05:46] 3.000 | 38264 | 35183 | 11 | 20829
[16:05:46] 3.050 | 31146 | 33080 | 4 | 20831
[16:05:46] 3.100 | 33767 | 34976 | 6 | 20818
[16:05:46] 3.150 | 33965 | 34393 | 11 | 20828
[16:05:46] 3.200 | 35885 | 35831 | 5 | 20831
[16:05:47] 3.250 | 32996 | 32116 | 13 | 20814
[16:05:47] 3.300 | 34564 | 36424 | 10 | 20821
[16:05:47] 3.350 | 34252 | 37502 | 11 | 20824
[16:05:47] 3.400 | 38287 | 32408 | 6 | 20844
[16:05:47] 3.450 | 33095 | 34530 | 7 | 20830
[16:05:47] 3.500 | 33210 | 37091 | 5 | 20816
[16:05:47] 3.550 | 36220 | 39757 | 8 | 20834
[16:05:47] 3.600 | 34500 | 37581 | 13 | 20836
[16:05:47] 3.650 | 31757 | 34788 | 9 | 20844
[16:05:47] 3.700 | 36174 | 39786 | 9 | 20831
[16:05:47] 3.750 | 32841 | 36094 | 14 | 20833
[16:05:47] 3.800 | 31828 | 32289 | 10 | 20829
[16:05:47] 3.850 | 35223 | 35884 | 8 | 20833
[16:05:47] 3.900 | 36437 | 32816 | 8 | 20833
[16:05:47] 3.950 | 37116 | 33433 | 10 | 20829
[16:05:47] 4.000 | 32869 | 36801 | 14 | 20834
[16:05:47] 4.050 | 38236 | 34530 | 11 | 20844
[16:05:47] 4.100 | 32842 | 35708 | 12 | 20829
[16:05:47] 4.150 | 33420 | 36915 | 12 | 20853
[16:05:47] 4.200 | 35986 | 37748 | 11 | 20832
[16:05:48] 4.250 | 31725 | 36848 | 10 | 20824
[16:05:48] 4.300 | 32001 | 35805 | 5 | 20841
[16:05:48] 4.350 | 30681 | 39024 | 11 | 20839
[16:05:48] 4.400 | 33697 | 33437 | 5 | 20838
[16:05:48] 4.450 | 36800 | 37650 | 9 | 20828
[16:05:48] 4.500 | 32277 | 34246 | 13 | 20841
[16:05:48] 4.550 | 34273 | 32364 | 14 | 20854
[16:05:48] 4.600 | 36508 | 36678 | 10 | 20850
[16:05:48] 4.650 | 32319 | 35990 | 12 | 20861
[16:05:48] 4.700 | 32592 | 33155 | 12 | 20846
[16:05:48] 4.750 | 35381 | 36082 | 6 | 20850
[16:05:48] 4.800 | 35149 | 36463 | 15 | 20867
[16:05:48] 4.850 | 34075 | 35330 | 12 | 20863
[16:05:48] 4.900 | 31488 | 34250 | 7 | 20880
[16:05:48] 4.950 | 32853 | 35342 | 7 | 20855
[16:05:48] 5.000 | 34469 | 34897 | 14 | 20861
[16:05:48] 5.050 | 31707 | 34941 | 11 | 20878
[16:05:48] 5.100 | 35113 | 32729 | 13 | 20862
[16:05:48] 5.150 | 37267 | 37909 | 11 | 20878
[16:05:48] 5.200 | 38197 | 39425 | 9 | 20864
[16:05:49] 5.250 | 33185 | 32984 | 9 | 20875
[16:05:49] 5.300 | 33251 | 33609 | 9 | 20867
[16:05:49] 5.350 | 36193 | 33883 | 8 | 20864
[16:05:49] 5.400 | 34886 | 34830 | 8 | 20864
[16:05:49] 5.450 | 32372 | 36025 | 9 | 20857
[16:05:49] 5.500 | 33209 | 37402 | 12 | 20870
[16:05:49] 5.550 | 31773 | 35907 | 12 | 20870
[16:05:49] 5.600 | 33462 | 36874 | 11 | 20858
[16:05:49] 5.650 | 35065 | 40468 | 11 | 20884
[16:05:49] 5.700 | 34281 | 37557 | 10 | 20865
[16:05:49] 5.750 | 33352 | 36262 | 11 | 20864
[16:05:49] 5.800 | 31494 | 33365 | 10 | 20877
[16:05:49] 5.850 | 31408 | 37295 | 11 | 20852
[16:05:49] 5.900 | 31073 | 35561 | 16 | 20883
[16:05:49] 5.950 | 35422 | 34286 | 8 | 20886
[16:05:49] 6.000 | 31764 | 43525 | 11 | 20863
[16:05:49] 6.050 | 34023 | 37187 | 7 | 20870
[16:05:49] 6.100 | 35645 | 35564 | 10 | 20875
[16:05:49] 6.150 | 32448 | 33275 | 8 | 20877
[16:05:49] 6.200 | 34577 | 35512 | 10 | 20862
[16:05:50] 6.250 | 31343 | 34362 | 13 | 20887
[16:05:50] 6.300 | 31728 | 39832 | 5 | 20889
[16:05:50] 6.350 | 33524 | 37961 | 8 | 20875
[16:05:50] 6.400 | 34750 | 34840 | 8 | 20882
[16:05:50] 6.450 | 35017 | 33109 | 10 | 20881
[16:05:50] 6.500 | 32616 | 36593 | 10 | 20891
[16:05:50] 6.550 | 35613 | 36262 | 9 | 20888
[16:05:50] 6.600 | 37000 | 38199 | 9 | 20888
[16:05:50] 6.650 | 34290 | 38395 | 9 | 20878
[16:05:50] 6.700 | 30114 | 36745 | 14 | 20882
[16:05:50] 6.750 | 30360 | 36008 | 5 | 20896
[16:05:50] 6.800 | 37166 | 30849 | 7 | 20886
[16:05:50] 6.850 | 35798 | 39299 | 12 | 20880
[16:05:50] 6.900 | 32906 | 35573 | 11 | 20889
[16:05:50] 6.950 | 35198 | 37743 | 12 | 20866
[16:05:50] 7.000 | 33125 | 39691 | 9 | 20901
[16:05:50] 7.050 | 33420 | 35237 | 6 | 20883
[16:05:50] 7.100 | 37109 | 35980 | 13 | 20892
[16:05:50] 7.150 | 31851 | 35532 | 6 | 20895
[16:05:50] 7.200 | 31401 | 34594 | 15 | 20918
[16:05:51] 7.250 | 33867 | 35412 | 11 | 20901
[16:05:51] 7.300 | 34105 | 35831 | 13 | 20902
[16:05:51] 7.350 | 32746 | 38711 | 14 | 20905
[16:05:51] 7.400 | 38217 | 38335 | 8 | 20911
