timestamped_line
[16:25:37] ▶ Starting baseline phase for 2.5 seconds...
[16:25:37] t (s) | A | B | C | D
[16:25:37] 0.050 | 31367 | 38268 | 62 | 47390
[16:25:38] 0.100 | 36416 | 34830 | 63 | 47385
[16:25:38] 0.150 | 39392 | 35298 | 64 | 47389
[16:25:38] 0.200 | 33692 | 34246 | 55 | 47396
[16:25:38] 0.250 | 36121 | 33825 | 63 | 47379
[16:25:38] 0.300 | 33265 | 32224 | 62 | 47378
[16:25:38] 0.350 | 34060 | 33286 | 63 | 47393
[16:25:38] 0.400 | 39921 | 26469 | 68 | 47359
[16:25:38] 0.450 | 35406 | 35900 | 70 | 47366
[16:25:38] 0.500 | 32867 | 31026 | 67 | 47369
[16:25:38] 0.550 | 36129 | 35270 | 59 | 47394
[16:25:38] 0.600 | 30618 | 32949 | 60 | 47371
[16:25:38] 0.650 | 32647 | 32174 | 66 | 47392
[16:25:38] 0.700 | 34004 | 36443 | 65 | 47385
[16:25:38] 0.750 | 38826 | 41160 | 44 | 47391
[16:25:38] 0.800 | 35789 | 32362 | 60 | 47365
[16:25:38] 0.850 | 38226 | 35493 | 71 | 47374
[16:25:38] 0.900 | 33908 | 35124 | 64 | 47362
[16:25:38] 0.950 | 34035 | 27875 | 55 | 47401
[16:25:38] 1.000 | 38763 | 40225 | 73 | 47376
[16:25:38] 1.050 | 29479 | 31762 | 52 | 47369
[16:25:39] 1.100 | 29801 | 28778 | 69 | 47400
[16:25:39] 1.150 | 30840 | 33242 | 73 | 47404
[16:25:39] 1.200 | 31520 | 35370 | 61 | 47421
[16:25:39] 1.250 | 34757 | 31965 | 49 | 47437
[16:25:39] 1.300 | 40091 | 29328 | 70 | 47428
[16:25:39] 1.350 | 33962 | 34289 | 61 | 47418
[16:25:39] 1.400 | 28401 | 33285 | 58 | 47431
[16:25:39] 1.450 | 31676 | 33606 | 64 | 47403
[16:25:39] 1.500 | 33867 | 31163 | 63 | 47409
[16:25:39] 1.550 | 29872 | 35142 | 71 | 47415
[16:25:39] 1.600 | 35896 | 33416 | 59 | 47402
[16:25:39] 1.650 | 33875 | 33230 | 66 | 47402
