timestamped_line
[16:09:13] ▶ Starting baseline phase for 2.5 seconds...
[16:09:13] t (s) | A | B | C | D
[16:09:13] 0.050 | 34492 | 32431 | 62 | 24227
[16:09:14] 0.100 | 26932 | 31820 | 51 | 24233
[16:09:14] 0.150 | 30187 | 31197 | 72 | 24265
[16:09:14] 0.200 | 31119 | 33966 | 65 | 24236
[16:09:14] 0.250 | 31630 | 33420 | 71 | 24252
[16:09:14] 0.300 | 35946 | 30332 | 69 | 24256
[16:09:14] 0.350 | 28314 | 32346 | 67 | 24255
[16:09:14] 0.400 | 32596 | 36345 | 62 | 24263
[16:09:14] 0.450 | 27785 | 30892 | 63 | 24277
[16:09:14] 0.500 | 28718 | 31189 | 68 | 24263
[16:09:14] 0.550 | 29395 | 31029 | 60 | 24270
[16:09:14] 0.600 | 33858 | 33822 | 54 | 24265
[16:09:14] 0.650 | 31771 | 27814 | 49 | 24276
[16:09:14] 0.700 | 28685 | 30464 | 71 | 24262
[16:09:14] 0.750 | 30075 | 32116 | 72 | 24267
[16:09:14] 0.800 | 26295 | 36838 | 67 | 24272
[16:09:14] 0.850 | 29071 | 34696 | 61 | 24263
[16:09:14] 0.900 | 32752 | 32030 | 72 | 24275
[16:09:14] 0.950 | 28306 | 32073 | 56 | 24256
[16:09:14] 1.000 | 31650 | 32619 | 57 | 24240
[16:09:14] 1.050 | 32713 | 31488 | 53 | 24254
[16:09:15] 1.100 | 31705 | 33776 | 50 | 24259
[16:09:15] 1.150 | 31111 | 34480 | 55 | 24265
[16:09:15] 1.200 | 24257 | 32348 | 62 | 24259
[16:09:15] 1.250 | 34191 | 35108 | 57 | 24269
[16:09:15] 1.300 | 30232 | 28367 | 63 | 24264
[16:09:15] 1.350 | 34528 | 28790 | 59 | 24277
[16:09:15] 1.400 | 34130 | 30444 | 60 | 24248
[16:09:15] 1.450 | 32459 | 31100 | 69 | 24253
[16:09:15] 1.500 | 33038 | 33454 | 69 | 24268
[16:09:15] 1.550 | 29868 | 35159 | 49 | 24277
[16:09:15] 1.600 | 34350 | 28399 | 55 | 24272
[16:09:15] 1.650 | 30029 | 25331 | 53 | 24254
[16:09:15] 1.700 | 31836 | 32327 | 62 | 24280
[16:09:15] 1.750 | 31939 | 36656 | 60 | 24282
[16:09:15] 1.800 | 26945 | 36920 | 59 | 24271
[16:09:15] 1.850 | 29559 | 36160 | 65 | 24290
[16:09:15] 1.900 | 30763 | 33483 | 64 | 24301
[16:09:15] 1.950 | 36186 | 37605 | 51 | 24301
[16:09:15] 2.000 | 27901 | 32957 | 73 | 24287
[16:09:15] 2.050 | 29758 | 28844 | 73 | 24303
[16:09:16] 2.100 | 32630 | 32113 | 61 | 24290
[16:09:16] 2.150 | 31920 | 26552 | 46 | 24316
[16:09:16] 2.200 | 32611 | 32352 | 67 | 24336
[16:09:16] 2.250 | 31146 | 31352 | 66 | 24368
[16:09:16] 2.300 | 31333 | 33104 | 53 | 24352
[16:09:16] 2.350 | 36132 | 30393 | 62 | 24363
[16:09:16] 2.400 | 32455 | 31825 | 56 | 24358
