timestamped_line
[11:55:10] ▶ Starting baseline phase for 2.5 seconds...
[11:55:10] t (s) | A | B | C | D
[11:55:10] 0.050 | 32329 | 36308 | 92 | 32866
[11:55:10] 0.100 | 29625 | 32439 | 81 | 32974
[11:55:10] 0.150 | 29729 | 34425 | 89 | 32982
[11:55:10] 0.200 | 32097 | 31103 | 68 | 32930
[11:55:11] 0.250 | 32819 | 33588 | 73 | 32947
[11:55:11] 0.300 | 35170 | 36282 | 96 | 32913
[11:55:11] 0.350 | 29781 | 33774 | 69 | 32857
[11:55:11] 0.400 | 31581 | 31409 | 64 | 32787
[11:55:11] 0.450 | 31126 | 32712 | 89 | 32768
[11:55:11] 0.500 | 35588 | 35943 | 71 | 32777
[11:55:11] 0.550 | 32807 | 34535 | 60 | 32791
[11:55:11] 0.600 | 31117 | 33641 | 100 | 32784
[11:55:11] 0.650 | 31078 | 29960 | 93 | 32790
[11:55:11] 0.700 | 32239 | 29753 | 73 | 32730
[11:55:11] 0.750 | 33342 | 34891 | 79 | 32783
[11:55:11] 0.800 | 31951 | 30437 | 80 | 32719
[11:55:11] 0.850 | 33354 | 32385 | 93 | 32717
[11:55:11] 0.900 | 29844 | 30013 | 89 | 32731
[11:55:11] 0.950 | 28130 | 30409 | 80 | 32710
[11:55:11] 1.000 | 29580 | 30561 | 91 | 32698
[11:55:11] 1.050 | 33324 | 26405 | 102 | 32661
[11:55:11] 1.100 | 28126 | 31297 | 84 | 32656
[11:55:11] 1.150 | 34857 | 30334 | 75 | 32686
[11:55:11] 1.200 | 35183 | 34101 | 78 | 32560
[11:55:12] 1.250 | 31521 | 37995 | 73 | 32564
[11:55:12] 1.300 | 35340 | 27585 | 86 | 32522
[11:55:12] 1.350 | 30184 | 34669 | 80 | 32531
[11:55:12] 1.400 | 36580 | 36469 | 84 | 32603
[11:55:12] 1.450 | 33580 | 32492 | 74 | 32722
[11:55:12] 1.500 | 33987 | 32603 | 84 | 32659
[11:55:12] 1.550 | 29334 | 30521 | 79 | 32663
[11:55:12] 1.600 | 34271 | 34267 | 86 | 32623
[11:55:12] 1.650 | 31738 | 37874 | 70 | 32631
[11:55:12] 1.700 | 29669 | 30801 | 73 | 32656
[11:55:12] 1.750 | 36012 | 30891 | 71 | 32653
[11:55:12] 1.800 | 26914 | 29089 | 61 | 32593
[11:55:12] 1.850 | 31048 | 35683 | 83 | 32609
[11:55:12] 1.900 | 34657 | 29304 | 90 | 32593
[11:55:12] 1.950 | 28561 | 34496 | 85 | 32562
[11:55:12] 2.000 | 30775 | 31811 | 77 | 32617
[11:55:12] 2.050 | 28282 | 30796 | 83 | 32592
[11:55:12] 2.100 | 33585 | 34227 | 87 | 32597
[11:55:12] 2.150 | 34980 | 35526 | 64 | 32620
[11:55:12] 2.200 | 31454 | 31298 | 87 | 32640
[11:55:13] 2.250 | 33180 | 31595 | 81 | 32651
