timestamped_line
[16:12:05] ▶ Starting baseline phase for 2.5 seconds...
[16:12:05] t (s) | A | B | C | D
[16:12:05] 0.050 | 35885 | 40980 | 13 | 24861
[16:12:05] 0.100 | 34084 | 36921 | 9 | 24877
[16:12:05] 0.150 | 36228 | 34911 | 8 | 24873
[16:12:05] 0.200 | 38543 | 34894 | 8 | 24955
[16:12:05] 0.250 | 40658 | 34934 | 11 | 24923
[16:12:05] 0.300 | 35042 | 36800 | 13 | 24860
[16:12:05] 0.350 | 31817 | 41446 | 9 | 24867
[16:12:05] 0.400 | 37654 | 37525 | 7 | 25015
[16:12:05] 0.450 | 32562 | 32939 | 11 | 25005
[16:12:05] 0.500 | 35910 | 35617 | 7 | 25033
[16:12:05] 0.550 | 33814 | 35178 | 11 | 24885
[16:12:05] 0.600 | 33593 | 37997 | 12 | 24924
[16:12:05] 0.650 | 34806 | 36236 | 10 | 24926
[16:12:05] 0.700 | 35544 | 34146 | 7 | 24922
[16:12:05] 0.750 | 34684 | 36403 | 8 | 24938
[16:12:05] 0.800 | 29515 | 37428 | 7 | 24823
[16:12:05] 0.850 | 34320 | 35861 | 12 | 24837
[16:12:05] 0.900 | 35358 | 33254 | 13 | 24914
[16:12:05] 0.950 | 31313 | 35207 | 10 | 24852
[16:12:06] 1.000 | 32727 | 34204 | 10 | 24944
[16:12:06] 1.050 | 33197 | 36130 | 10 | 24945
[16:12:06] 1.100 | 30563 | 36795 | 13 | 24894
[16:12:06] 1.150 | 32505 | 33304 | 14 | 24916
[16:12:06] 1.200 | 33614 | 38908 | 9 | 24864
[16:12:06] 1.250 | 34533 | 37027 | 9 | 24855
[16:12:06] 1.300 | 37336 | 35323 | 12 | 24851
[16:12:06] 1.350 | 30793 | 36102 | 8 | 24835
[16:12:06] 1.400 | 34025 | 34619 | 10 | 24833
[16:12:06] 1.450 | 32533 | 34431 | 12 | 24813
[16:12:06] 1.500 | 33412 | 36382 | 9 | 24683
[16:12:06] 1.550 | 33894 | 39122 | 14 | 24658
[16:12:06] 1.600 | 35367 | 35804 | 9 | 24675
[16:12:06] 1.650 | 39316 | 36999 | 7 | 24692
[16:12:06] 1.700 | 38815 | 35173 | 10 | 24709
[16:12:06] 1.750 | 34412 | 38967 | 5 | 24641
[16:12:06] 1.800 | 37421 | 36924 | 8 | 24608
[16:12:06] 1.850 | 36088 | 32931 | 15 | 24608
[16:12:06] 1.900 | 36182 | 36206 | 12 | 24643
[16:12:06] 1.950 | 35853 | 34126 | 12 | 24580
[16:12:07] 2.000 | 35365 | 36426 | 9 | 24564
[16:12:07] 2.050 | 39758 | 33465 | 9 | 24572
[16:12:07] 2.100 | 34269 | 36633 | 12 | 24570
[16:12:07] 2.150 | 38947 | 37217 | 7 | 24550
[16:12:07] 2.200 | 31543 | 34739 | 9 | 24554
