timestamped_line
[11:33:25] ▶ Starting baseline phase for 2.5 seconds...
[11:33:25] t (s) | A | B | C | D
[11:33:25] 0.051 | 31434 | 40699 | 73 | 35296
[11:33:25] 0.101 | 27107 | 32322 | 105 | 35226
[11:33:25] 0.151 | 28045 | 31768 | 81 | 35216
[11:33:25] 0.201 | 31989 | 34153 | 107 | 35224
[11:33:25] 0.251 | 33436 | 31225 | 72 | 35195
[11:33:25] 0.301 | 35045 | 30418 | 82 | 35217
[11:33:25] 0.351 | 34425 | 35491 | 68 | 35194
[11:33:25] 0.401 | 31078 | 33782 | 74 | 35124
[11:33:25] 0.451 | 30468 | 32362 | 74 | 35087
[11:33:25] 0.501 | 26743 | 33725 | 89 | 35068
[11:33:25] 0.551 | 28880 | 33618 | 69 | 35074
[11:33:25] 0.601 | 31404 | 29355 | 79 | 35060
[11:33:25] 0.651 | 34798 | 31941 | 60 | 35047
[11:33:25] 0.701 | 34651 | 33736 | 84 | 35089
[11:33:25] 0.751 | 30767 | 32760 | 77 | 35087
[11:33:25] 0.801 | 30850 | 32641 | 60 | 35120
[11:33:25] 0.851 | 30515 | 33640 | 75 | 35119
[11:33:26] 0.901 | 26728 | 25947 | 83 | 35172
[11:33:26] 0.951 | 33159 | 33503 | 88 | 35161
[11:33:26] 1.001 | 30829 | 28916 | 69 | 35158
[11:33:26] 1.051 | 34500 | 30097 | 82 | 35168
[11:33:26] 1.101 | 31758 | 32997 | 99 | 35138
[11:33:26] 1.151 | 32476 | 32255 | 64 | 35162
[11:33:26] 1.201 | 34713 | 30525 | 86 | 35222
[11:33:26] 1.251 | 30124 | 36382 | 78 | 35271
[11:33:26] 1.301 | 38683 | 29439 | 88 | 35268
[11:33:26] 1.351 | 34079 | 34346 | 68 | 35273
[11:33:26] 1.401 | 36417 | 34477 | 71 | 35258
[11:33:26] 1.451 | 31330 | 33908 | 77 | 35245
[11:33:26] 1.501 | 32776 | 31749 | 86 | 35237
[11:33:26] 1.551 | 31752 | 36874 | 75 | 35158
[11:33:26] 1.601 | 26798 | 31723 | 72 | 35184
[11:33:26] 1.651 | 32738 | 31797 | 83 | 35159
[11:33:26] 1.701 | 31864 | 32485 | 75 | 35179
[11:33:26] 1.751 | 32898 | 31143 | 78 | 35152
[11:33:26] 1.801 | 30022 | 31539 | 82 | 35146
