timestamped_line
[17:12:37] ▶ Starting baseline phase for 2.5 seconds...
[17:12:37] t (s) | A | B | C | D
[17:12:37] 0.051 | 34789 | 33876 | 69 | 38024
[17:12:37] 0.101 | 30735 | 30780 | 74 | 38067
[17:12:37] 0.151 | 31719 | 31184 | 68 | 38080
[17:12:37] 0.201 | 36142 | 35549 | 80 | 38083
[17:12:37] 0.251 | 34137 | 30892 | 81 | 38153
[17:12:37] 0.301 | 33857 | 31094 | 67 | 38170
[17:12:37] 0.351 | 33957 | 36580 | 87 | 38167
[17:12:37] 0.401 | 29496 | 30226 | 87 | 38151
[17:12:37] 0.451 | 30887 | 35655 | 63 | 38139
[17:12:37] 0.501 | 31472 | 34398 | 82 | 38224
[17:12:37] 0.551 | 32203 | 33779 | 87 | 38195
[17:12:37] 0.601 | 30844 | 30226 | 55 | 38214
[17:12:37] 0.651 | 35632 | 28861 | 78 | 38201
[17:12:37] 0.701 | 35696 | 28984 | 68 | 38198
[17:12:37] 0.751 | 33899 | 32788 | 84 | 38187
[17:12:37] 0.801 | 32270 | 32865 | 74 | 38208
[17:12:37] 0.851 | 33252 | 36390 | 71 | 38188
[17:12:37] 0.901 | 34187 | 33609 | 68 | 38181
[17:12:37] 0.951 | 36024 | 33762 | 87 | 38165
[17:12:38] 1.001 | 33500 | 34491 | 86 | 38211
[17:12:38] 1.051 | 34473 | 30069 | 73 | 38225
[17:12:38] 1.101 | 34884 | 33340 | 77 | 38204
[17:12:38] 1.151 | 33090 | 34580 | 66 | 38169
[17:12:38] 1.201 | 33429 | 31102 | 90 | 38144
[17:12:38] 1.251 | 33186 | 36570 | 70 | 38188
[17:12:38] 1.301 | 33299 | 34530 | 65 | 38137
[17:12:38] 1.351 | 27979 | 32138 | 79 | 38119
[17:12:38] 1.401 | 34039 | 29285 | 60 | 38106
[17:12:38] 1.451 | 32605 | 30123 | 78 | 38078
[17:12:38] 1.501 | 33109 | 29314 | 66 | 38052
[17:12:38] 1.551 | 33739 | 32526 | 86 | 38075
[17:12:38] 1.601 | 35122 | 35291 | 65 | 38140
[17:12:38] 1.651 | 32805 | 33814 | 88 | 38155
[17:12:38] 1.701 | 30587 | 34404 | 78 | 38199
[17:12:38] 1.751 | 30006 | 31280 | 68 | 38214
[17:12:38] 1.801 | 31733 | 31905 | 87 | 38184
[17:12:38] 1.851 | 35172 | 35864 | 90 | 38148
[17:12:38] 1.901 | 34485 | 35894 | 77 | 38150
[17:12:38] 1.951 | 36241 | 32015 | 60 | 38125
[17:12:39] 2.001 | 28601 | 31512 | 60 | 38114
[17:12:39] 2.051 | 33822 | 33456 | 88 | 38126
[17:12:39] 2.101 | 31855 | 33668 | 62 | 38135
[17:12:39] 2.151 | 37880 | 33272 | 70 | 38102
[17:12:39] 2.201 | 35030 | 34069 | 80 | 38102
[17:12:39] 2.251 | 35427 | 34118 | 70 | 38120
[17:12:39] 2.301 | 31332 | 30348 | 71 | 38022
[17:12:39] 2.351 | 31438 | 32215 | 85 | 38045
[17:12:39] 2.401 | 34336 | 37222 | 86 | 38073
[17:12:39] 2.451 | 32004 | 31530 | 60 | 38037
[17:12:39] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:12:39] 2.501 | 31346 | 24892 | 83 | 38004
[17:12:39] 0.050 | 29809 | 26244 | 57 | 38074
[17:12:39] 0.100 | 31567 | 34887 | 84 | 38107
[17:12:39] 0.150 | 37185 | 33519 | 66 | 38197
[17:12:39] 0.200 | 33212 | 32650 | 70 | 38220
[17:12:39] 0.250 | 34234 | 32949 | 80 | 38269
[17:12:39] 0.300 | 32178 | 39935 | 70 | 38297
[17:12:39] 0.350 | 32895 | 29176 | 87 | 38265
[17:12:39] 0.400 | 33137 | 32452 | 74 | 38247
[17:12:39] 0.450 | 36975 | 33583 | 78 | 38247
[17:12:40] 0.500 | 32607 | 40088 | 72 | 38276
[17:12:40] 0.550 | 35391 | 35653 | 63 | 38291
[17:12:40] 0.600 | 29637 | 28767 | 66 | 38268
[17:12:40] 0.650 | 30748 | 28529 | 78 | 38272
[17:12:40] 0.700 | 30151 | 33850 | 86 | 38295
[17:12:40] 0.750 | 32982 | 40210 | 92 | 38292
[17:12:40] 0.800 | 25837 | 26267 | 72 | 38328
[17:12:40] 0.850 | 31550 | 32126 | 64 | 38380
[17:12:40] 0.900 | 29304 | 32307 | 76 | 38420
[17:12:40] 0.950 | 29477 | 32182 | 63 | 38431
[17:12:40] 1.000 | 31663 | 33032 | 79 | 38411
[17:12:40] 1.050 | 31763 | 35060 | 65 | 38403
[17:12:40] 1.100 | 31378 | 32211 | 75 | 38418
[17:12:40] 1.150 | 31742 | 35405 | 83 | 38438
[17:12:40] 1.200 | 34110 | 32123 | 77 | 38440
[17:12:40] 1.250 | 33036 | 34001 | 75 | 38441
[17:12:40] 1.300 | 37307 | 33602 | 91 | 38438
[17:12:40] 1.350 | 32560 | 36468 | 88 | 38437
[17:12:40] 1.400 | 30190 | 32612 | 80 | 38420
[17:12:40] 1.450 | 32377 | 30860 | 80 | 38430
[17:12:41] 1.500 | 35169 | 36629 | 86 | 38443
[17:12:41] 1.550 | 34344 | 32407 | 75 | 38467
[17:12:41] 1.600 | 35177 | 28562 | 77 | 38505
[17:12:41] 1.650 | 35543 | 35346 | 82 | 38523
[17:12:41] 1.700 | 35705 | 30556 | 68 | 38523
[17:12:41] 1.750 | 34442 | 33973 | 78 | 38553
[17:12:41] 1.800 | 33181 | 36035 | 59 | 38523
[17:12:41] 1.850 | 35646 | 32917 | 77 | 38542
[17:12:41] 1.900 | 31051 | 30988 | 80 | 38541
[17:12:41] 1.950 | 31709 | 30904 | 64 | 38510
[17:12:41] 2.000 | 32182 | 34546 | 60 | 38491
[17:12:41] 2.050 | 32375 | 28882 | 78 | 38492
[17:12:41] 2.100 | 34418 | 30756 | 76 | 38498
[17:12:41] 2.150 | 34176 | 33263 | 86 | 38515
[17:12:41] 2.200 | 33641 | 35276 | 63 | 38461
[17:12:41] 2.250 | 31834 | 33039 | 65 | 38501
[17:12:41] 2.300 | 31446 | 24514 | 74 | 38458
[17:12:41] 2.350 | 37796 | 30480 | 61 | 38570
[17:12:41] 2.400 | 33574 | 31032 | 55 | 38568
[17:12:41] 2.450 | 29197 | 31163 | 88 | 38577
[17:12:42] 2.500 | 31364 | 27153 | 69 | 38554
[17:12:42] 2.550 | 30370 | 36206 | 70 | 38569
[17:12:42] 2.600 | 36999 | 36068 | 75 | 38583
[17:12:42] 2.650 | 33440 | 32740 | 85 | 38589
[17:12:42] 2.700 | 31087 | 36133 | 71 | 38585
[17:12:42] 2.750 | 34494 | 30426 | 75 | 38588
[17:12:42] 2.800 | 38280 | 30235 | 77 | 38565
[17:12:42] 2.850 | 32798 | 31857 | 72 | 38564
[17:12:42] 2.900 | 32247 | 31952 | 60 | 38569
[17:12:42] 2.950 | 33487 | 30655 | 82 | 38590
[17:12:42] 3.000 | 30549 | 34825 | 76 | 38587
[17:12:42] 3.050 | 28326 | 31526 | 69 | 38597
[17:12:42] 3.100 | 36391 | 34287 | 77 | 38553
[17:12:42] 3.150 | 29738 | 32157 | 69 | 38554
[17:12:42] 3.200 | 32006 | 33943 | 79 | 38534
[17:12:42] 3.250 | 30729 | 37823 | 76 | 38485
[17:12:42] 3.300 | 32099 | 24736 | 90 | 38428
[17:12:42] 3.350 | 37450 | 34813 | 60 | 38385
[17:12:42] 3.400 | 31020 | 31795 | 73 | 38394
[17:12:42] 3.450 | 31746 | 29311 | 85 | 38450
[17:12:43] 3.500 | 30629 | 35114 | 73 | 38458
[17:12:43] 3.550 | 28878 | 29680 | 65 | 38474
[17:12:43] 3.600 | 37010 | 36128 | 77 | 38430
[17:12:43] 3.650 | 34130 | 32606 | 63 | 38383
[17:12:43] 3.700 | 31684 | 34966 | 72 | 38324
[17:12:43] 3.750 | 33064 | 29614 | 79 | 38355
[17:12:43] 3.800 | 34544 | 33146 | 78 | 38274
[17:12:43] 3.850 | 32898 | 34223 | 72 | 38297
[17:12:43] 3.900 | 31673 | 35000 | 74 | 38340
[17:12:43] 3.950 | 28182 | 37257 | 83 | 38318
[17:12:43] 4.000 | 31930 | 32413 | 64 | 38300
[17:12:43] 4.050 | 34557 | 35361 | 80 | 38290
[17:12:43] 4.100 | 27825 | 36052 | 80 | 38274
[17:12:43] 4.150 | 34596 | 33337 | 73 | 38311
[17:12:43] 4.200 | 29385 | 29771 | 66 | 38320
[17:12:43] 4.250 | 32043 | 35486 | 69 | 38324
[17:12:43] 4.300 | 33066 | 28859 | 80 | 38415
[17:12:43] 4.350 | 28423 | 30121 | 83 | 38424
[17:12:43] 4.400 | 33034 | 30954 | 77 | 38482
[17:12:43] 4.450 | 30668 | 28722 | 68 | 38506
[17:12:44] 4.500 | 32852 | 31668 | 64 | 38523
[17:12:44] 4.550 | 34843 | 33413 | 77 | 38540
[17:12:44] 4.600 | 27310 | 32504 | 78 | 38542
[17:12:44] 4.650 | 33938 | 35629 | 91 | 38529
[17:12:44] 4.700 | 29489 | 28766 | 89 | 38541
[17:12:44] 4.750 | 30810 | 32122 | 78 | 38553
[17:12:44] 4.800 | 36671 | 34865 | 80 | 38548
[17:12:44] 4.850 | 29004 | 37872 | 60 | 38568
[17:12:44] 4.900 | 27295 | 32093 | 78 | 38582
[17:12:44] 4.950 | 35604 | 37597 | 82 | 38573
[17:12:44] 5.000 | 35984 | 34036 | 94 | 38598
[17:12:44] 5.050 | 35958 | 31606 | 73 | 38589
[17:12:44] 5.100 | 31105 | 29704 | 69 | 38618
[17:12:44] 5.150 | 30742 | 28468 | 43 | 38574
[17:12:44] 5.200 | 26499 | 33387 | 70 | 38556
[17:12:44] 5.250 | 32377 | 34677 | 83 | 38556
[17:12:44] 5.300 | 33571 | 33868 | 64 | 38555
[17:12:44] 5.350 | 34171 | 30758 | 85 | 38554
[17:12:44] 5.400 | 31752 | 33529 | 70 | 38550
[17:12:44] 5.450 | 33056 | 29205 | 79 | 38549
[17:12:45] 5.500 | 33971 | 28686 | 68 | 38572
[17:12:45] 5.550 | 34160 | 27900 | 73 | 38578
[17:12:45] 5.600 | 33004 | 31564 | 78 | 38646
[17:12:45] 5.650 | 36719 | 33477 | 59 | 38625
[17:12:45] 5.700 | 30098 | 34785 | 77 | 38621
[17:12:45] 5.750 | 32678 | 33428 | 86 | 38612
