timestamped_line
[17:47:31] ▶ Starting baseline phase for 2.5 seconds...
[17:47:31] t (s) | A | B | C | D
[17:47:31] 0.050 | 33779 | 37536 | 5 | 16779
[17:47:31] 0.100 | 32450 | 38528 | 6 | 16798
[17:47:31] 0.150 | 36123 | 34330 | 9 | 16797
[17:47:31] 0.200 | 39722 | 32569 | 10 | 16800
[17:47:31] 0.250 | 28248 | 33344 | 9 | 16787
[17:47:31] 0.300 | 38343 | 38189 | 10 | 16813
[17:47:31] 0.350 | 34089 | 31168 | 8 | 16810
[17:47:31] 0.400 | 34129 | 35700 | 8 | 16798
[17:47:31] 0.450 | 30238 | 35443 | 10 | 16816
[17:47:31] 0.500 | 29457 | 33907 | 6 | 16812
[17:47:31] 0.550 | 30765 | 43132 | 8 | 16805
[17:47:31] 0.600 | 30246 | 35623 | 10 | 16823
[17:47:31] 0.650 | 29873 | 35994 | 7 | 16809
[17:47:31] 0.700 | 31768 | 39970 | 8 | 16841
[17:47:32] 0.750 | 35279 | 40564 | 5 | 16843
[17:47:32] 0.800 | 33610 | 36449 | 9 | 16836
[17:47:32] 0.850 | 30054 | 31801 | 8 | 16871
[17:47:32] 0.900 | 33791 | 36421 | 11 | 16833
[17:47:32] 0.950 | 32923 | 35725 | 9 | 16856
[17:47:32] 1.000 | 35256 | 36560 | 8 | 16879
[17:47:32] 1.050 | 33509 | 35634 | 9 | 16878
[17:47:32] 1.100 | 31553 | 35779 | 10 | 16891
[17:47:32] 1.150 | 32878 | 33928 | 8 | 16879
[17:47:32] 1.200 | 32102 | 32840 | 8 | 16899
[17:47:32] 1.250 | 34561 | 33511 | 12 | 16895
[17:47:32] 1.300 | 31810 | 33800 | 5 | 16878
[17:47:32] 1.350 | 32405 | 36072 | 8 | 16879
[17:47:32] 1.400 | 31447 | 30978 | 10 | 16903
[17:47:32] 1.450 | 34958 | 34124 | 9 | 16886
[17:47:32] 1.500 | 34882 | 35643 | 4 | 16887
[17:47:32] 1.550 | 33664 | 35654 | 6 | 16896
[17:47:32] 1.600 | 35780 | 35285 | 9 | 16900
[17:47:32] 1.650 | 35824 | 34181 | 7 | 16898
[17:47:32] 1.700 | 37957 | 35249 | 7 | 16892
[17:47:33] 1.750 | 35914 | 37649 | 4 | 16886
[17:47:33] 1.800 | 32835 | 38408 | 5 | 16904
[17:47:33] 1.850 | 34444 | 36671 | 7 | 16894
[17:47:33] 1.900 | 31151 | 34127 | 5 | 16899
[17:47:33] 1.950 | 34809 | 36371 | 10 | 16898
[17:47:33] 2.000 | 34653 | 34457 | 12 | 16914
[17:47:33] 2.050 | 34196 | 35037 | 9 | 16897
[17:47:33] 2.100 | 34447 | 38498 | 2 | 16915
[17:47:33] 2.150 | 33966 | 36273 | 9 | 16912
[17:47:33] 2.200 | 37208 | 37193 | 8 | 16923
[17:47:33] 2.250 | 36024 | 39294 | 10 | 16901
[17:47:33] 2.300 | 35154 | 38681 | 6 | 16911
[17:47:33] 2.350 | 31892 | 38650 | 9 | 16897
[17:47:33] 2.400 | 33337 | 38449 | 8 | 16912
[17:47:33] 2.450 | 30190 | 30372 | 7 | 16925
[17:47:33] 2.500 | 34784 | 38203 | 7 | 16913
[17:47:33] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:47:33] 2.550 | 34005 | 31116 | 8 | 16924
[17:47:33] 0.050 | 32707 | 36884 | 7 | 16933
[17:47:33] 0.100 | 35781 | 35636 | 6 | 16907
[17:47:33] 0.150 | 33362 | 35924 | 6 | 16912
[17:47:34] 0.200 | 31637 | 36608 | 11 | 16915
[17:47:34] 0.250 | 31785 | 37654 | 10 | 16943
[17:47:34] 0.300 | 35215 | 35955 | 10 | 16925
[17:47:34] 0.350 | 33412 | 33967 | 11 | 16916
[17:47:34] 0.400 | 33987 | 34023 | 9 | 16940
[17:47:34] 0.450 | 31276 | 33070 | 7 | 16926
[17:47:34] 0.500 | 36678 | 37696 | 7 | 16925
[17:47:34] 0.550 | 33659 | 39464 | 7 | 16919
[17:47:34] 0.600 | 33371 | 37383 | 8 | 16929
[17:47:34] 0.650 | 36898 | 34544 | 10 | 16939
[17:47:34] 0.700 | 36603 | 37340 | 6 | 16926
[17:47:34] 0.750 | 31990 | 33379 | 7 | 16934
[17:47:34] 0.800 | 38023 | 32012 | 5 | 16942
[17:47:34] 0.850 | 35946 | 36943 | 10 | 16938
[17:47:34] 0.900 | 35883 | 36270 | 8 | 16942
[17:47:34] 0.950 | 30105 | 37002 | 5 | 16930
[17:47:34] 1.000 | 33956 | 33099 | 9 | 16927
[17:47:34] 1.050 | 32198 | 32802 | 9 | 16928
[17:47:34] 1.100 | 32789 | 34644 | 7 | 16927
[17:47:34] 1.150 | 33579 | 34602 | 8 | 16938
[17:47:35] 1.200 | 30895 | 35371 | 11 | 16922
[17:47:35] 1.250 | 34721 | 36172 | 5 | 16925
[17:47:35] 1.300 | 34304 | 37942 | 9 | 16927
[17:47:35] 1.350 | 31472 | 32301 | 7 | 16917
[17:47:35] 1.400 | 33472 | 39622 | 7 | 16924
[17:47:35] 1.450 | 34469 | 33938 | 17 | 16922
[17:47:35] 1.500 | 31577 | 35887 | 8 | 16942
[17:47:35] 1.550 | 31418 | 33404 | 8 | 16948
[17:47:35] 1.600 | 35182 | 33460 | 10 | 16934
[17:47:35] 1.650 | 34483 | 34259 | 9 | 16964
[17:47:35] 1.700 | 35257 | 37450 | 12 | 16954
[17:47:35] 1.750 | 29914 | 34993 | 7 | 16929
[17:47:35] 1.800 | 34960 | 35206 | 6 | 16922
[17:47:35] 1.850 | 34820 | 32384 | 15 | 16941
[17:47:35] 1.900 | 34266 | 36698 | 8 | 16931
[17:47:35] 1.950 | 33636 | 33744 | 8 | 16946
[17:47:35] 2.000 | 34405 | 36744 | 10 | 16941
[17:47:35] 2.050 | 41120 | 37264 | 8 | 16942
[17:47:35] 2.100 | 31830 | 30945 | 15 | 16956
[17:47:35] 2.150 | 39475 | 36628 | 5 | 16967
[17:47:36] 2.200 | 34275 | 38001 | 17 | 16969
[17:47:36] 2.250 | 35914 | 33344 | 7 | 17000
[17:47:36] 2.300 | 31028 | 33523 | 10 | 16998
[17:47:36] 2.350 | 33375 | 35357 | 7 | 16976
[17:47:36] 2.400 | 32674 | 35585 | 8 | 16964
[17:47:36] 2.450 | 34572 | 34996 | 7 | 16962
