timestamped_line
[16:59:14] ▶ Starting baseline phase for 2.5 seconds...
[16:59:14] t (s) | A | B | C | D
[16:59:14] 0.051 | 28493 | 36248 | 73 | 46469
[16:59:14] 0.101 | 35035 | 30044 | 96 | 46460
[16:59:14] 0.151 | 33153 | 34095 | 87 | 46477
[16:59:15] 0.201 | 32941 | 29579 | 86 | 46492
[16:59:15] 0.251 | 35879 | 30037 | 94 | 46511
[16:59:15] 0.301 | 29311 | 33214 | 68 | 46518
[16:59:15] 0.351 | 33402 | 31711 | 80 | 46523
[16:59:15] 0.401 | 33825 | 35880 | 67 | 46520
[16:59:15] 0.451 | 33674 | 33536 | 87 | 46522
[16:59:15] 0.501 | 35625 | 32522 | 59 | 46526
[16:59:15] 0.551 | 31000 | 32197 | 84 | 46517
[16:59:15] 0.601 | 33290 | 36715 | 81 | 46546
[16:59:15] 0.651 | 34490 | 29729 | 76 | 46534
[16:59:15] 0.701 | 32939 | 32805 | 71 | 46536
[16:59:15] 0.751 | 31418 | 30765 | 87 | 46533
[16:59:15] 0.801 | 29123 | 31658 | 79 | 46527
[16:59:15] 0.851 | 39249 | 35428 | 82 | 46536
[16:59:15] 0.901 | 34811 | 32694 | 78 | 46506
[16:59:15] 0.951 | 28119 | 31300 | 73 | 46508
[16:59:15] 1.001 | 31437 | 33613 | 63 | 46517
[16:59:15] 1.051 | 31310 | 34470 | 75 | 46513
[16:59:15] 1.101 | 31305 | 33880 | 80 | 46479
[16:59:15] 1.151 | 33400 | 35093 | 75 | 46480
[16:59:16] 1.201 | 31914 | 35240 | 66 | 46488
[16:59:16] 1.251 | 30900 | 34031 | 76 | 46498
[16:59:16] 1.301 | 33049 | 32233 | 67 | 46507
[16:59:16] 1.351 | 32769 | 34566 | 74 | 46495
[16:59:16] 1.401 | 34899 | 37430 | 61 | 46497
[16:59:16] 1.451 | 35814 | 30888 | 55 | 46486
[16:59:16] 1.501 | 33324 | 33189 | 93 | 46475
[16:59:16] 1.551 | 32401 | 33958 | 80 | 46491
[16:59:16] 1.601 | 31801 | 31226 | 67 | 46505
[16:59:16] 1.651 | 36141 | 32285 | 79 | 46519
[16:59:16] 1.701 | 32582 | 35598 | 71 | 46518
[16:59:16] 1.751 | 31843 | 34015 | 81 | 46497
[16:59:16] 1.801 | 38587 | 31250 | 86 | 46515
[16:59:16] 1.851 | 36616 | 29052 | 72 | 46512
[16:59:16] 1.901 | 35865 | 35661 | 82 | 46495
[16:59:16] 1.951 | 35394 | 32741 | 64 | 46500
[16:59:16] 2.001 | 33715 | 27907 | 87 | 46537
[16:59:16] 2.051 | 35481 | 30099 | 82 | 46524
[16:59:16] 2.101 | 38671 | 32875 | 78 | 46526
