timestamped_line
[17:02:20] ▶ Starting baseline phase for 2.5 seconds...
[17:02:20] t (s) | A | B | C | D
[17:02:20] 0.051 | 33414 | 33155 | 80 | 43143
[17:02:20] 0.101 | 31262 | 28924 | 75 | 43130
[17:02:20] 0.151 | 32745 | 32701 | 69 | 43101
[17:02:20] 0.201 | 31768 | 32437 | 80 | 43191
[17:02:20] 0.251 | 36310 | 29688 | 70 | 43196
[17:02:20] 0.301 | 28609 | 36848 | 82 | 43189
[17:02:20] 0.351 | 35374 | 30009 | 75 | 43150
[17:02:20] 0.401 | 32021 | 33234 | 62 | 43146
[17:02:20] 0.451 | 31306 | 32278 | 83 | 43145
[17:02:20] 0.501 | 39176 | 31598 | 64 | 43096
[17:02:20] 0.551 | 29389 | 36811 | 77 | 43113
[17:02:20] 0.601 | 31580 | 35017 | 74 | 43116
[17:02:20] 0.651 | 36726 | 30310 | 56 | 43130
[17:02:20] 0.701 | 34614 | 33371 | 75 | 43145
[17:02:20] 0.751 | 35377 | 37804 | 86 | 43178
[17:02:20] 0.801 | 32346 | 31207 | 78 | 43167
[17:02:21] 0.851 | 35993 | 37093 | 75 | 43152
[17:02:21] 0.901 | 32825 | 33488 | 74 | 43159
[17:02:21] 0.951 | 36319 | 34460 | 80 | 43165
[17:02:21] 1.001 | 33575 | 37749 | 69 | 43155
[17:02:21] 1.051 | 24739 | 33663 | 77 | 43126
[17:02:21] 1.101 | 35861 | 34173 | 65 | 43133
[17:02:21] 1.151 | 35504 | 33021 | 86 | 43112
[17:02:21] 1.201 | 32104 | 36166 | 70 | 43071
[17:02:21] 1.251 | 40955 | 34652 | 78 | 43063
[17:02:21] 1.301 | 32974 | 34930 | 64 | 42999
[17:02:21] 1.351 | 32735 | 33048 | 67 | 42974
[17:02:21] 1.401 | 32212 | 35933 | 62 | 42993
[17:02:21] 1.451 | 35854 | 28354 | 76 | 42993
[17:02:21] 1.501 | 34571 | 30154 | 80 | 42974
[17:02:21] 1.551 | 35112 | 31692 | 47 | 43003
[17:02:21] 1.601 | 40783 | 30799 | 79 | 42993
[17:02:21] 1.651 | 33632 | 31126 | 77 | 42989
[17:02:21] 1.701 | 34386 | 33068 | 69 | 42989
[17:02:21] 1.751 | 32988 | 32370 | 95 | 42998
[17:02:21] 1.801 | 33697 | 31996 | 71 | 43013
[17:02:22] 1.851 | 34332 | 32295 | 72 | 43002
[17:02:22] 1.901 | 35135 | 30809 | 88 | 42996
[17:02:22] 1.951 | 32690 | 33552 | 83 | 42966
[17:02:22] 2.001 | 35436 | 33955 | 63 | 42965
[17:02:22] 2.051 | 35286 | 28960 | 77 | 42986
[17:02:22] 2.101 | 32959 | 30350 | 75 | 42964
[17:02:22] 2.151 | 34405 | 36892 | 86 | 42965
[17:02:22] 2.201 | 32832 | 33095 | 64 | 42955
[17:02:22] 2.251 | 34108 | 28394 | 83 | 43002
[17:02:22] 2.301 | 30497 | 29916 | 62 | 43004
[17:02:22] 2.351 | 34293 | 32441 | 71 | 43064
[17:02:22] 2.401 | 29222 | 30869 | 89 | 43082
[17:02:22] 2.451 | 36959 | 39347 | 66 | 43103
[17:02:22] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:02:22] 2.501 | 33415 | 27046 | 71 | 43143
[17:02:22] 0.050 | 31997 | 30570 | 72 | 43136
[17:02:22] 0.100 | 33940 | 33194 | 68 | 43125
[17:02:22] 0.150 | 35935 | 32467 | 78 | 43116
[17:02:22] 0.200 | 30982 | 30298 | 58 | 43127
[17:02:22] 0.250 | 32012 | 30123 | 79 | 43121
[17:02:22] 0.300 | 29300 | 33234 | 83 | 43044
[17:02:23] 0.350 | 29394 | 30931 | 84 | 43041
[17:02:23] 0.400 | 35476 | 33277 | 81 | 43028
[17:02:23] 0.450 | 33665 | 27641 | 84 | 43047
[17:02:23] 0.500 | 32002 | 33122 | 82 | 43029
[17:02:23] 0.550 | 38567 | 32998 | 56 | 42971
[17:02:23] 0.600 | 29543 | 31680 | 74 | 42994
[17:02:23] 0.650 | 31465 | 32304 | 88 | 43018
[17:02:23] 0.700 | 34368 | 32219 | 85 | 43036
[17:02:23] 0.750 | 31802 | 35924 | 74 | 43069
[17:02:23] 0.800 | 31904 | 30414 | 77 | 43136
[17:02:23] 0.850 | 29616 | 31471 | 83 | 43134
[17:02:23] 0.900 | 31770 | 29399 | 75 | 43140
[17:02:23] 0.950 | 32412 | 36650 | 83 | 43129
[17:02:23] 1.000 | 30476 | 35265 | 70 | 43155
[17:02:23] 1.050 | 34426 | 29477 | 73 | 43147
[17:02:23] 1.100 | 33442 | 30925 | 63 | 43180
[17:02:23] 1.150 | 36391 | 31855 | 62 | 43189
[17:02:23] 1.200 | 35733 | 30140 | 85 | 43155
[17:02:23] 1.250 | 35286 | 33108 | 64 | 43190
[17:02:23] 1.300 | 35042 | 32353 | 95 | 43171
[17:02:24] 1.350 | 31423 | 33569 | 82 | 43184
[17:02:24] 1.400 | 33460 | 30328 | 81 | 43171
[17:02:24] 1.450 | 36669 | 33236 | 68 | 43176
[17:02:24] 1.500 | 31881 | 35044 | 72 | 43177
[17:02:24] 1.550 | 35268 | 33546 | 72 | 43179
[17:02:24] 1.600 | 32193 | 33161 | 84 | 43206
[17:02:24] 1.650 | 33263 | 34545 | 75 | 43188
[17:02:24] 1.700 | 32831 | 32769 | 87 | 43178
[17:02:24] 1.750 | 36413 | 36378 | 68 | 43171
[17:02:24] 1.800 | 31267 | 33163 | 80 | 43158
[17:02:24] 1.850 | 28964 | 30185 | 77 | 43182
