timestamped_line
[16:48:15] ▶ Starting baseline phase for 2.5 seconds...
[16:48:15] t (s) | A | B | C | D
[16:48:15] 0.050 | 35346 | 41611 | 13 | 29894
[16:48:15] 0.100 | 37950 | 39901 | 9 | 29907
[16:48:15] 0.150 | 38536 | 38523 | 10 | 29893
[16:48:15] 0.200 | 34141 | 34091 | 9 | 29871
[16:48:15] 0.250 | 34817 | 36953 | 15 | 29882
[16:48:15] 0.300 | 36418 | 38671 | 11 | 29876
[16:48:15] 0.350 | 34041 | 38691 | 12 | 29886
[16:48:15] 0.400 | 33841 | 37486 | 10 | 29858
[16:48:15] 0.450 | 33004 | 38293 | 6 | 29863
[16:48:15] 0.500 | 38849 | 36887 | 7 | 29877
[16:48:15] 0.550 | 35278 | 39084 | 9 | 29866
[16:48:15] 0.600 | 34565 | 35767 | 11 | 29872
[16:48:15] 0.650 | 34253 | 38863 | 6 | 29883
[16:48:15] 0.700 | 34883 | 34501 | 4 | 29864
[16:48:15] 0.750 | 36735 | 33105 | 9 | 29862
[16:48:15] 0.800 | 35718 | 37631 | 9 | 29864
[16:48:16] 0.850 | 34897 | 42385 | 10 | 29869
[16:48:16] 0.900 | 35099 | 39331 | 10 | 29882
[16:48:16] 0.950 | 34793 | 34370 | 6 | 29882
[16:48:16] 1.000 | 32031 | 37900 | 9 | 29874
[16:48:16] 1.050 | 37644 | 41546 | 9 | 29888
[16:48:16] 1.100 | 34989 | 35797 | 10 | 29887
[16:48:16] 1.150 | 34184 | 34627 | 9 | 29894
[16:48:16] 1.200 | 35670 | 38050 | 14 | 29903
[16:48:16] 1.250 | 34120 | 32260 | 11 | 29878
[16:48:16] 1.300 | 34857 | 35653 | 12 | 29902
[16:48:16] 1.350 | 31525 | 36952 | 8 | 29880
[16:48:16] 1.400 | 38010 | 37858 | 17 | 29908
[16:48:16] 1.450 | 32341 | 41084 | 10 | 29887
[16:48:16] 1.500 | 32461 | 42246 | 8 | 29908
[16:48:16] 1.550 | 31472 | 35281 | 13 | 29905
[16:48:16] 1.600 | 36710 | 39372 | 9 | 29917
[16:48:16] 1.650 | 32636 | 34094 | 9 | 29908
[16:48:16] 1.700 | 37612 | 35583 | 11 | 29922
[16:48:16] 1.750 | 37164 | 34575 | 14 | 29921
[16:48:16] 1.800 | 32977 | 34731 | 7 | 29940
[16:48:17] 1.850 | 34661 | 34320 | 16 | 29923
[16:48:17] 1.900 | 29788 | 34980 | 13 | 29920
[16:48:17] 1.950 | 38124 | 34986 | 12 | 29928
[16:48:17] 2.000 | 36040 | 33686 | 11 | 29944
[16:48:17] 2.050 | 31005 | 33089 | 12 | 29946
[16:48:17] 2.100 | 38440 | 33526 | 10 | 29959
[16:48:17] 2.150 | 33659 | 34760 | 11 | 29962
[16:48:17] 2.200 | 35416 | 40139 | 5 | 29971
[16:48:17] 2.250 | 42252 | 36826 | 13 | 29966
[16:48:17] 2.300 | 37418 | 34560 | 8 | 29955
[16:48:17] 2.350 | 34609 | 42725 | 8 | 29953
[16:48:17] 2.400 | 36921 | 34726 | 9 | 29959
[16:48:17] 2.450 | 34184 | 37840 | 10 | 29960
[16:48:17] 2.500 | 35910 | 34703 | 11 | 29965
[16:48:17] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:48:17] 2.550 | 32312 | 34428 | 10 | 29950
[16:48:17] 0.050 | 34769 | 38857 | 8 | 29957
[16:48:17] 0.100 | 36883 | 37239 | 8 | 29948
[16:48:17] 0.150 | 37639 | 35981 | 11 | 29954
[16:48:17] 0.200 | 34940 | 34529 | 19 | 29950
[16:48:17] 0.250 | 38115 | 37169 | 10 | 29959
[16:48:18] 0.300 | 34023 | 37728 | 9 | 29965
[16:48:18] 0.350 | 33801 | 34286 | 11 | 29963
[16:48:18] 0.400 | 32726 | 36734 | 12 | 29965
[16:48:18] 0.450 | 35144 | 37355 | 10 | 29955
[16:48:18] 0.500 | 35639 | 32405 | 11 | 29954
[16:48:18] 0.550 | 35266 | 32073 | 12 | 29964
[16:48:18] 0.600 | 34303 | 38781 | 14 | 29971
[16:48:18] 0.650 | 34964 | 40264 | 6 | 29971
