timestamped_line
[11:40:48] ▶ Starting baseline phase for 2.5 seconds...
[11:40:48] t (s) | A | B | C | D
[11:40:48] 0.050 | 31348 | 35610 | 59 | 17608
[11:40:48] 0.100 | 29691 | 30198 | 90 | 17630
[11:40:48] 0.150 | 31138 | 32177 | 85 | 17604
[11:40:48] 0.200 | 32160 | 37948 | 79 | 17611
[11:40:48] 0.250 | 26308 | 32235 | 68 | 17627
[11:40:48] 0.300 | 28135 | 31559 | 76 | 17616
[11:40:48] 0.350 | 29864 | 32900 | 54 | 17611
[11:40:48] 0.400 | 30010 | 30289 | 64 | 17617
[11:40:48] 0.450 | 30697 | 31480 | 63 | 17636
[11:40:49] 0.500 | 33389 | 32190 | 72 | 17636
[11:40:49] 0.550 | 29557 | 32926 | 90 | 17634
[11:40:49] 0.600 | 34560 | 33645 | 64 | 17628
[11:40:49] 0.650 | 31229 | 28407 | 67 | 17632
[11:40:49] 0.700 | 26784 | 32706 | 72 | 17640
[11:40:49] 0.750 | 30973 | 35720 | 71 | 17643
[11:40:49] 0.800 | 27875 | 33553 | 52 | 17652
[11:40:49] 0.850 | 31184 | 29345 | 70 | 17647
[11:40:49] 0.900 | 31214 | 32033 | 77 | 17640
[11:40:49] 0.950 | 31413 | 32207 | 74 | 17636
[11:40:49] 1.000 | 29038 | 34995 | 80 | 17648
[11:40:49] 1.050 | 28386 | 24396 | 58 | 17643
[11:40:49] 1.100 | 32533 | 32453 | 86 | 17641
[11:40:49] 1.150 | 33183 | 32749 | 73 | 17650
[11:40:49] 1.200 | 31670 | 29005 | 79 | 17640
[11:40:49] 1.250 | 31630 | 33538 | 75 | 17641
[11:40:49] 1.300 | 32072 | 30041 | 64 | 17647
[11:40:49] 1.350 | 34287 | 33062 | 87 | 17666
[11:40:49] 1.400 | 32193 | 32015 | 64 | 17661
[11:40:49] 1.450 | 26039 | 32643 | 86 | 17661
[11:40:50] 1.500 | 32728 | 31742 | 72 | 17647
[11:40:50] 1.550 | 32787 | 34074 | 82 | 17660
[11:40:50] 1.600 | 35745 | 31576 | 65 | 17675
[11:40:50] 1.650 | 26846 | 32155 | 68 | 17667
[11:40:50] 1.700 | 27740 | 31525 | 93 | 17661
[11:40:50] 1.750 | 28992 | 32147 | 76 | 17664
[11:40:50] 1.800 | 29448 | 33480 | 88 | 17666
[11:40:50] 1.850 | 30183 | 32399 | 87 | 17677
[11:40:50] 1.900 | 30629 | 33369 | 62 | 17659
[11:40:50] 1.950 | 30461 | 34198 | 75 | 17674
[11:40:50] 2.000 | 27473 | 32612 | 75 | 17693
[11:40:50] 2.050 | 32549 | 33129 | 71 | 17686
[11:40:50] 2.100 | 31260 | 30469 | 70 | 17687
[11:40:50] 2.150 | 33702 | 29491 | 92 | 17693
[11:40:50] 2.200 | 29483 | 32161 | 69 | 17687
[11:40:50] 2.250 | 30701 | 25629 | 58 | 17689
[11:40:50] 2.300 | 33140 | 30733 | 69 | 17676
[11:40:50] 2.350 | 31227 | 31879 | 69 | 17691
[11:40:50] 2.400 | 31849 | 33230 | 52 | 17689
[11:40:50] 2.450 | 29018 | 31805 | 78 | 17685
[11:40:51] 2.500 | 29839 | 35757 | 75 | 17688
[11:40:51] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:40:51] 2.550 | 38061 | 30237 | 63 | 17696
[11:40:51] 0.050 | 33046 | 31113 | 73 | 17672
[11:40:51] 0.100 | 34495 | 34857 | 83 | 17701
[11:40:51] 0.150 | 28603 | 32912 | 61 | 17693
[11:40:51] 0.200 | 37547 | 32671 | 73 | 17694
[11:40:51] 0.250 | 27201 | 32823 | 77 | 17715
[11:40:51] 0.300 | 34431 | 34432 | 67 | 17723
[11:40:51] 0.350 | 29096 | 29649 | 88 | 17718
[11:40:51] 0.400 | 31095 | 30989 | 80 | 17698
[11:40:51] 0.450 | 31287 | 30755 | 77 | 17709
[11:40:51] 0.500 | 30746 | 30719 | 65 | 17716
[11:40:51] 0.550 | 34558 | 30805 | 73 | 17705
[11:40:51] 0.600 | 36473 | 31892 | 80 | 17721
[11:40:51] 0.650 | 32217 | 28249 | 86 | 17713
[11:40:51] 0.700 | 30534 | 34033 | 69 | 17721
[11:40:51] 0.750 | 29652 | 31473 | 86 | 17737
[11:40:51] 0.800 | 29150 | 33805 | 55 | 17707
[11:40:51] 0.850 | 31831 | 30327 | 78 | 17725
[11:40:51] 0.900 | 29934 | 34883 | 86 | 17713
[11:40:52] 0.950 | 31023 | 33183 | 88 | 17715
[11:40:52] 1.000 | 32277 | 33633 | 94 | 17736
[11:40:52] 1.050 | 30741 | 34500 | 77 | 17753
[11:40:52] 1.100 | 27620 | 31743 | 74 | 17747
[11:40:52] 1.150 | 28473 | 31852 | 87 | 17744
[11:40:52] 1.200 | 33858 | 28600 | 71 | 17770
[11:40:52] 1.250 | 32124 | 31750 | 69 | 17763
[11:40:52] 1.300 | 31402 | 32345 | 75 | 17759
[11:40:52] 1.350 | 32599 | 30946 | 66 | 17768
[11:40:52] 1.400 | 28153 | 32782 | 53 | 17772
[11:40:52] 1.450 | 33816 | 32390 | 72 | 17775
[11:40:52] 1.500 | 33989 | 31709 | 95 | 17769
[11:40:52] 1.550 | 31460 | 34321 | 64 | 17780
[11:40:52] 1.600 | 32043 | 30414 | 81 | 17778
[11:40:52] 1.650 | 32559 | 34401 | 100 | 17769
[11:40:52] 1.700 | 32678 | 30294 | 69 | 17760
[11:40:52] 1.750 | 34016 | 32962 | 65 | 17778
[11:40:52] 1.800 | 29295 | 32706 | 84 | 17763
[11:40:52] 1.850 | 27735 | 32801 | 70 | 17785
[11:40:52] 1.900 | 32952 | 36548 | 107 | 17789
[11:40:53] 1.950 | 31844 | 33682 | 57 | 17777
[11:40:53] 2.000 | 29561 | 30710 | 79 | 17781
[11:40:53] 2.050 | 31308 | 32966 | 82 | 17801
[11:40:53] 2.100 | 33294 | 34943 | 62 | 17784
[11:40:53] 2.150 | 33020 | 32366 | 80 | 17768
[11:40:53] 2.200 | 32805 | 30796 | 91 | 17791
[11:40:53] 2.250 | 29245 | 30866 | 78 | 17800
[11:40:53] 2.300 | 30707 | 31534 | 65 | 17791
[11:40:53] 2.350 | 32903 | 34132 | 75 | 17779
[11:40:53] 2.400 | 29764 | 29576 | 70 | 17786
