timestamped_line
[16:00:27] ▶ Starting baseline phase for 2.5 seconds...
[16:00:27] t (s) | A | B | C | D
[16:00:27] 0.051 | 30974 | 37039 | 43 | 38407
[16:00:27] 0.101 | 35528 | 37222 | 58 | 38402
[16:00:27] 0.151 | 26582 | 32353 | 61 | 38431
[16:00:27] 0.201 | 31908 | 36844 | 56 | 38333
[16:00:27] 0.251 | 33811 | 29583 | 65 | 38351
[16:00:27] 0.301 | 36293 | 35470 | 56 | 38366
[16:00:27] 0.351 | 34200 | 36800 | 60 | 38390
[16:00:27] 0.401 | 31886 | 39342 | 62 | 38405
[16:00:27] 0.451 | 32068 | 29232 | 55 | 38392
[16:00:27] 0.501 | 34128 | 35983 | 63 | 38390
[16:00:27] 0.551 | 34026 | 31231 | 54 | 38411
[16:00:28] 0.601 | 35742 | 33891 | 62 | 38405
[16:00:28] 0.651 | 34009 | 30499 | 56 | 38427
[16:00:28] 0.701 | 32164 | 30929 | 50 | 38458
[16:00:28] 0.751 | 27582 | 33553 | 62 | 38645
[16:00:28] 0.801 | 35504 | 33239 | 66 | 38660
[16:00:28] 0.851 | 33249 | 29763 | 77 | 38664
[16:00:28] 0.901 | 32526 | 31908 | 80 | 38649
[16:00:28] 0.951 | 36206 | 31499 | 54 | 38652
[16:00:28] 1.001 | 33867 | 31246 | 56 | 38647
[16:00:28] 1.051 | 34725 | 32799 | 51 | 38674
[16:00:28] 1.101 | 32031 | 36200 | 71 | 38676
[16:00:28] 1.151 | 31313 | 35878 | 64 | 38615
[16:00:28] 1.201 | 31070 | 32108 | 53 | 38648
[16:00:28] 1.251 | 31770 | 32537 | 72 | 38681
[16:00:28] 1.301 | 33208 | 31909 | 56 | 38645
[16:00:28] 1.351 | 27799 | 32265 | 76 | 38653
[16:00:28] 1.401 | 32060 | 31179 | 77 | 38638
[16:00:28] 1.451 | 31909 | 31655 | 56 | 38645
[16:00:28] 1.501 | 27971 | 32852 | 49 | 38653
[16:00:28] 1.551 | 34099 | 34090 | 64 | 38686
[16:00:29] 1.601 | 39525 | 31832 | 71 | 38650
[16:00:29] 1.651 | 32105 | 30942 | 64 | 38675
[16:00:29] 1.701 | 28700 | 28878 | 56 | 38668
[16:00:29] 1.751 | 31675 | 36347 | 56 | 38680
[16:00:29] 1.801 | 38318 | 34467 | 68 | 38645
[16:00:29] 1.851 | 34400 | 31917 | 56 | 38645
[16:00:29] 1.901 | 33416 | 35486 | 56 | 38655
[16:00:29] 1.951 | 29314 | 34170 | 67 | 38668
[16:00:29] 2.001 | 33504 | 27852 | 54 | 38679
[16:00:29] 2.051 | 34458 | 32960 | 51 | 38688
[16:00:29] 2.101 | 33160 | 32948 | 68 | 38745
[16:00:29] 2.151 | 32399 | 33781 | 58 | 38756
[16:00:29] 2.201 | 32000 | 34775 | 62 | 38677
[16:00:29] 2.251 | 36360 | 31881 | 60 | 38685
[16:00:29] 2.301 | 33911 | 32428 | 68 | 38710
[16:00:29] 2.351 | 33783 | 34405 | 64 | 38615
[16:00:29] 2.401 | 36641 | 34087 | 56 | 38581
[16:00:29] 2.451 | 31651 | 31167 | 57 | 38792
[16:00:29] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:00:29] 2.501 | 29555 | 30830 | 66 | 38792
