timestamped_line
[16:08:07] ▶ Starting baseline phase for 2.5 seconds...
[16:08:07] t (s) | A | B | C | D
[16:08:07] 0.051 | 34883 | 36473 | 8 | 19518
[16:08:07] 0.101 | 32326 | 37446 | 10 | 19490
[16:08:07] 0.151 | 33383 | 38081 | 6 | 19518
[16:08:07] 0.201 | 32291 | 33633 | 7 | 19521
[16:08:07] 0.251 | 30918 | 34240 | 9 | 19512
[16:08:07] 0.301 | 36242 | 36646 | 12 | 19511
[16:08:07] 0.351 | 35566 | 32768 | 8 | 19520
[16:08:07] 0.401 | 31229 | 38573 | 10 | 19509
[16:08:07] 0.451 | 31986 | 38881 | 6 | 19513
[16:08:07] 0.501 | 31685 | 35546 | 10 | 19506
[16:08:07] 0.551 | 35311 | 36157 | 4 | 19524
[16:08:08] 0.601 | 32386 | 36669 | 7 | 19522
[16:08:08] 0.651 | 32785 | 35031 | 9 | 19519
[16:08:08] 0.701 | 34334 | 36265 | 6 | 19532
[16:08:08] 0.751 | 36718 | 37239 | 12 | 19526
[16:08:08] 0.801 | 38684 | 35292 | 8 | 19516
[16:08:08] 0.851 | 34942 | 37905 | 10 | 19537
[16:08:08] 0.901 | 31954 | 42375 | 7 | 19527
[16:08:08] 0.951 | 31239 | 36981 | 7 | 19529
[16:08:08] 1.001 | 32056 | 32697 | 7 | 19531
[16:08:08] 1.051 | 35698 | 35923 | 8 | 19523
[16:08:08] 1.101 | 36548 | 33831 | 12 | 19512
[16:08:08] 1.151 | 36044 | 35336 | 5 | 19524
[16:08:08] 1.201 | 29624 | 33623 | 7 | 19531
[16:08:08] 1.251 | 32748 | 34592 | 13 | 19536
[16:08:08] 1.301 | 33366 | 33207 | 6 | 19528
[16:08:08] 1.351 | 32333 | 37241 | 9 | 19537
[16:08:08] 1.401 | 30751 | 32003 | 11 | 19532
[16:08:08] 1.451 | 35843 | 33755 | 4 | 19506
[16:08:08] 1.501 | 34509 | 33084 | 8 | 19533
[16:08:08] 1.551 | 37916 | 32058 | 8 | 19529
[16:08:09] 1.601 | 34019 | 38988 | 12 | 19537
[16:08:09] 1.651 | 33830 | 38478 | 5 | 19530
[16:08:09] 1.701 | 29461 | 35961 | 10 | 19531
[16:08:09] 1.751 | 36742 | 36097 | 6 | 19528
[16:08:09] 1.801 | 33028 | 34720 | 9 | 19537
[16:08:09] 1.851 | 33559 | 33558 | 9 | 19531
