timestamped_line
[17:17:40] ▶ Starting baseline phase for 2.5 seconds...
[17:17:40] t (s) | A | B | C | D
[17:17:40] 0.051 | 35903 | 36482 | 68 | 42510
[17:17:40] 0.101 | 37970 | 28710 | 95 | 42512
[17:17:40] 0.151 | 32375 | 33679 | 96 | 42517
[17:17:40] 0.201 | 34072 | 31018 | 71 | 42506
[17:17:40] 0.251 | 39311 | 35074 | 67 | 42499
[17:17:40] 0.301 | 29675 | 33240 | 72 | 42502
[17:17:40] 0.351 | 32378 | 33904 | 63 | 42492
[17:17:40] 0.401 | 34220 | 36045 | 68 | 42513
[17:17:40] 0.451 | 35036 | 34283 | 67 | 42511
[17:17:41] 0.501 | 33365 | 32519 | 73 | 42498
[17:17:41] 0.551 | 30483 | 34140 | 61 | 42495
[17:17:41] 0.601 | 36385 | 36453 | 74 | 42464
[17:17:41] 0.651 | 39200 | 36297 | 64 | 42486
[17:17:41] 0.701 | 39748 | 34225 | 84 | 42466
[17:17:41] 0.751 | 36852 | 30324 | 92 | 42478
[17:17:41] 0.801 | 34602 | 31497 | 87 | 42492
[17:17:41] 0.851 | 36475 | 32399 | 71 | 42482
[17:17:41] 0.901 | 34864 | 32652 | 72 | 42466
[17:17:41] 0.951 | 32735 | 33090 | 66 | 42464
[17:17:41] 1.001 | 30730 | 33470 | 84 | 42482
[17:17:41] 1.051 | 33280 | 35292 | 65 | 42481
[17:17:41] 1.101 | 33925 | 29531 | 69 | 42485
[17:17:41] 1.151 | 33873 | 28687 | 74 | 42482
[17:17:41] 1.201 | 33013 | 30682 | 75 | 42449
[17:17:41] 1.251 | 30078 | 30251 | 89 | 42467
[17:17:41] 1.301 | 33137 | 30840 | 61 | 42497
[17:17:41] 1.351 | 35490 | 35913 | 68 | 42483
[17:17:41] 1.401 | 28765 | 31160 | 84 | 42481
[17:17:41] 1.451 | 31022 | 33225 | 80 | 42471
[17:17:42] 1.501 | 38354 | 32836 | 84 | 42457
[17:17:42] 1.551 | 35074 | 34253 | 82 | 42482
[17:17:42] 1.601 | 32620 | 37872 | 73 | 42494
[17:17:42] 1.651 | 30807 | 32029 | 88 | 42495
[17:17:42] 1.701 | 35610 | 31970 | 74 | 42490
[17:17:42] 1.751 | 31918 | 33827 | 83 | 42508
[17:17:42] 1.801 | 33885 | 33161 | 86 | 42489
[17:17:42] 1.851 | 32792 | 28549 | 80 | 42467
[17:17:42] 1.901 | 32461 | 33025 | 65 | 42459
[17:17:42] 1.951 | 35019 | 30362 | 81 | 42455
[17:17:42] 2.001 | 30937 | 33577 | 73 | 42466
[17:17:42] 2.051 | 32411 | 34517 | 71 | 42459
[17:17:42] 2.101 | 35728 | 30511 | 76 | 42464
[17:17:42] 2.151 | 34910 | 30984 | 84 | 42434
[17:17:42] 2.201 | 38838 | 31354 | 89 | 42451
[17:17:42] 2.251 | 35707 | 33620 | 89 | 42457
[17:17:42] 2.301 | 30952 | 32267 | 80 | 42462
[17:17:42] 2.351 | 35298 | 36350 | 60 | 42456
[17:17:42] 2.401 | 34561 | 35506 | 68 | 42438
[17:17:42] 2.451 | 34635 | 31886 | 81 | 42414
[17:17:43] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:17:43] 2.501 | 31512 | 31895 | 85 | 42424
[17:17:43] 0.050 | 31890 | 31211 | 76 | 42435
[17:17:43] 0.100 | 36612 | 30697 | 70 | 42441
[17:17:43] 0.150 | 37010 | 34732 | 84 | 42447
[17:17:43] 0.200 | 34457 | 35287 | 89 | 42481
