timestamped_line
[16:18:45] ▶ Starting baseline phase for 2.5 seconds...
[16:18:45] t (s) | A | B | C | D
[16:18:45] 0.050 | 30165 | 32121 | 55 | 25901
[16:18:45] 0.100 | 32937 | 35765 | 58 | 25897
[16:18:45] 0.150 | 27307 | 34303 | 66 | 25906
[16:18:45] 0.200 | 32763 | 33182 | 60 | 25890
[16:18:45] 0.250 | 28697 | 27367 | 59 | 25915
[16:18:45] 0.300 | 30412 | 36466 | 72 | 25923
[16:18:45] 0.350 | 31502 | 37173 | 61 | 25918
[16:18:45] 0.400 | 33124 | 35849 | 57 | 25929
[16:18:45] 0.450 | 34886 | 30454 | 65 | 25915
[16:18:46] 0.500 | 30736 | 31645 | 65 | 25922
[16:18:46] 0.550 | 32735 | 30553 | 56 | 25926
[16:18:46] 0.600 | 32556 | 32774 | 66 | 25923
[16:18:46] 0.650 | 34631 | 34090 | 58 | 25918
[16:18:46] 0.700 | 29528 | 35716 | 57 | 25936
[16:18:46] 0.750 | 27162 | 30419 | 56 | 25934
[16:18:46] 0.800 | 32884 | 32349 | 42 | 25936
[16:18:46] 0.850 | 32810 | 34624 | 56 | 25952
[16:18:46] 0.900 | 31028 | 29820 | 61 | 25955
[16:18:46] 0.950 | 26899 | 29958 | 50 | 25963
[16:18:46] 1.000 | 34152 | 31218 | 53 | 25948
[16:18:46] 1.050 | 33554 | 33328 | 50 | 25957
[16:18:46] 1.100 | 32005 | 32572 | 59 | 25965
[16:18:46] 1.150 | 29628 | 26920 | 59 | 25963
[16:18:46] 1.200 | 30266 | 30211 | 63 | 25960
[16:18:46] 1.250 | 32880 | 35097 | 60 | 25966
[16:18:46] 1.300 | 31008 | 32225 | 63 | 25970
[16:18:46] 1.350 | 31609 | 29781 | 53 | 25966
[16:18:46] 1.400 | 29988 | 32486 | 56 | 25969
[16:18:46] 1.450 | 35754 | 29686 | 68 | 25980
[16:18:47] 1.500 | 32340 | 29913 | 63 | 25976
[16:18:47] 1.550 | 28437 | 32337 | 73 | 25974
[16:18:47] 1.600 | 30218 | 30551 | 54 | 25981
[16:18:47] 1.650 | 28980 | 31987 | 62 | 25984
[16:18:47] 1.700 | 27314 | 30806 | 48 | 25992
[16:18:47] 1.750 | 31953 | 34218 | 62 | 25974
[16:18:47] 1.800 | 33768 | 27521 | 52 | 25977
[16:18:47] 1.850 | 30671 | 29792 | 54 | 25975
[16:18:47] 1.900 | 32372 | 25413 | 57 | 25992
[16:18:47] 1.950 | 30390 | 27138 | 56 | 25981
[16:18:47] 2.000 | 28943 | 31575 | 51 | 25967
[16:18:47] 2.050 | 33523 | 29616 | 58 | 25965
[16:18:47] 2.100 | 27330 | 30282 | 58 | 25972
[16:18:47] 2.150 | 29716 | 34855 | 64 | 25971
[16:18:47] 2.200 | 30467 | 36874 | 74 | 25954
[16:18:47] 2.250 | 31971 | 29558 | 60 | 25962
[16:18:47] 2.300 | 29986 | 34726 | 70 | 25972
[16:18:47] 2.350 | 31261 | 34096 | 48 | 25971
[16:18:47] 2.400 | 30078 | 32265 | 68 | 25976
[16:18:47] 2.450 | 25482 | 26620 | 54 | 25971
[16:18:48] 2.500 | 28541 | 31967 | 63 | 25965
[16:18:48] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:18:48] 2.550 | 32429 | 32083 | 60 | 25968
[16:18:48] 0.050 | 33844 | 32086 | 55 | 25967
[16:18:48] 0.100 | 35929 | 34333 | 67 | 25962
[16:18:48] 0.150 | 34232 | 32500 | 57 | 25966
[16:18:48] 0.200 | 31126 | 35358 | 63 | 25990
[16:18:48] 0.250 | 29576 | 35222 | 59 | 25967
[16:18:48] 0.300 | 32234 | 34718 | 58 | 25962
[16:18:48] 0.350 | 36400 | 30427 | 45 | 25952
[16:18:48] 0.400 | 35870 | 27345 | 67 | 25948
[16:18:48] 0.450 | 31838 | 34778 | 58 | 25948
[16:18:48] 0.500 | 29290 | 34983 | 62 | 25940
[16:18:48] 0.550 | 35761 | 31661 | 63 | 25947
[16:18:48] 0.600 | 33931 | 37101 | 64 | 25937
[16:18:48] 0.650 | 30752 | 29576 | 68 | 25948
[16:18:48] 0.700 | 31220 | 32513 | 55 | 25961
[16:18:48] 0.750 | 30734 | 34434 | 70 | 25936
[16:18:48] 0.800 | 34645 | 30872 | 50 | 25935
[16:18:48] 0.850 | 33117 | 30705 | 68 | 25923
[16:18:48] 0.900 | 30013 | 28229 | 60 | 25898
[16:18:49] 0.950 | 29667 | 33458 | 63 | 25921
[16:18:49] 1.000 | 32025 | 31239 | 54 | 25903
[16:18:49] 1.050 | 24208 | 35455 | 64 | 25917
[16:18:49] 1.100 | 31564 | 31694 | 54 | 25894
[16:18:49] 1.150 | 29257 | 35054 | 57 | 25908
[16:18:49] 1.200 | 36476 | 31099 | 66 | 25884
[16:18:49] 1.250 | 35678 | 33349 | 62 | 25844
[16:18:49] 1.300 | 32153 | 34734 | 55 | 25861
[16:18:49] 1.350 | 33520 | 29675 | 56 | 25857
[16:18:49] 1.400 | 28707 | 30200 | 60 | 25830
[16:18:49] 1.450 | 28162 | 35714 | 57 | 25847
[16:18:49] 1.500 | 30772 | 34484 | 62 | 25835
[16:18:49] 1.550 | 30279 | 34889 | 67 | 25840
[16:18:49] 1.600 | 31098 | 35788 | 52 | 25845
[16:18:49] 1.650 | 33527 | 26323 | 47 | 25846
[16:18:49] 1.700 | 33126 | 34658 | 57 | 25851
[16:18:49] 1.750 | 23445 | 34328 | 55 | 25863
[16:18:49] 1.800 | 32148 | 32329 | 58 | 25863
[16:18:49] 1.850 | 30281 | 33377 | 64 | 25856
[16:18:49] 1.900 | 29794 | 31981 | 56 | 25865
[16:18:50] 1.950 | 32466 | 31412 | 68 | 25855
[16:18:50] 2.000 | 30889 | 31309 | 42 | 25855
[16:18:50] 2.050 | 33142 | 32802 | 59 | 25849
[16:18:50] 2.100 | 33379 | 34925 | 60 | 25852
[16:18:50] 2.150 | 34515 | 33029 | 52 | 25860
[16:18:50] 2.200 | 31214 | 32617 | 56 | 25863
[16:18:50] 2.250 | 31294 | 36778 | 63 | 25879
[16:18:50] 2.300 | 31052 | 35814 | 60 | 25862
[16:18:50] 2.350 | 31919 | 32101 | 49 | 25847
[16:18:50] 2.400 | 30224 | 35348 | 71 | 25850
[16:18:50] 2.450 | 36830 | 33675 | 67 | 25840
[16:18:50] 2.500 | 33268 | 30422 | 55 | 25835
[16:18:50] 2.550 | 30003 | 27544 | 58 | 25836
[16:18:50] 2.600 | 32036 | 31557 | 51 | 25848
[16:18:50] 2.650 | 32997 | 33963 | 66 | 25822
[16:18:50] 2.700 | 34406 | 29363 | 58 | 25820
[16:18:50] 2.750 | 30377 | 31491 | 59 | 25826
[16:18:50] 2.800 | 26560 | 38040 | 63 | 25828
[16:18:50] 2.850 | 29120 | 27277 | 65 | 25820
[16:18:50] 2.900 | 31232 | 29297 | 67 | 25817
[16:18:51] 2.950 | 29787 | 32720 | 60 | 25820
[16:18:51] 3.000 | 32290 | 32544 | 57 | 25815
[16:18:51] 3.050 | 32179 | 34955 | 60 | 25812
[16:18:51] 3.100 | 30010 | 32462 | 40 | 25809
[16:18:51] 3.150 | 34465 | 31598 | 70 | 25817
[16:18:51] 3.200 | 29605 | 31626 | 66 | 25811
[16:18:51] 3.250 | 31485 | 30194 | 51 | 25813
[16:18:51] 3.300 | 27554 | 33761 | 58 | 25798
[16:18:51] 3.350 | 32790 | 31335 | 55 | 25828
[16:18:51] 3.400 | 30066 | 32015 | 47 | 25810
[16:18:51] 3.450 | 32506 | 32717 | 56 | 25802
[16:18:51] 3.500 | 30350 | 34928 | 52 | 25827
[16:18:51] 3.550 | 34236 | 31348 | 65 | 25812
[16:18:51] 3.600 | 29741 | 31120 | 64 | 25817
[16:18:51] 3.650 | 30773 | 33938 | 66 | 25807
[16:18:51] 3.700 | 30399 | 34205 | 65 | 25822
[16:18:51] 3.750 | 31943 | 32962 | 69 | 25811
[16:18:51] 3.800 | 31371 | 34718 | 52 | 25805
[16:18:51] 3.850 | 31246 | 29378 | 59 | 25801
[16:18:51] 3.900 | 34955 | 32863 | 60 | 25807
[16:18:52] 3.950 | 30734 | 31149 | 62 | 25829
[16:18:52] 4.000 | 28164 | 28482 | 51 | 25819
[16:18:52] 4.050 | 28511 | 31478 | 43 | 25847
[16:18:52] 4.100 | 32146 | 31313 | 65 | 25827
[16:18:52] 4.150 | 33822 | 32149 | 61 | 25830
[16:18:52] 4.200 | 32313 | 26547 | 57 | 25828
[16:18:52] 4.250 | 31300 | 28526 | 62 | 25839
[16:18:52] 4.300 | 32312 | 34649 | 62 | 25828
[16:18:52] 4.350 | 28364 | 33759 | 65 | 25836
[16:18:52] 4.400 | 28845 | 32655 | 59 | 25828
[16:18:52] 4.450 | 29878 | 34024 | 63 | 25835
[16:18:52] 4.500 | 33357 | 33887 | 61 | 25836
[16:18:52] 4.550 | 33213 | 32359 | 61 | 25857
[16:18:52] 4.600 | 29497 | 33033 | 60 | 25837
[16:18:52] 4.650 | 26791 | 29518 | 73 | 25851
[16:18:52] 4.700 | 34708 | 28987 | 53 | 25855
[16:18:52] 4.750 | 33304 | 31856 | 63 | 25862
[16:18:52] 4.800 | 32174 | 31394 | 50 | 25864
[16:18:52] 4.850 | 29651 | 36681 | 51 | 25858
[16:18:52] 4.900 | 30783 | 36424 | 61 | 25874
[16:18:53] 4.950 | 29859 | 30419 | 53 | 25874
[16:18:53] 5.000 | 31542 | 29639 | 62 | 25869
[16:18:53] 5.050 | 29482 | 27739 | 58 | 25881
[16:18:53] 5.100 | 28753 | 32476 | 54 | 25884
[16:18:53] 5.150 | 34181 | 37623 | 54 | 25914
[16:18:53] 5.200 | 35283 | 33977 | 65 | 25898
[16:18:53] 5.250 | 34194 | 28425 | 53 | 25921
[16:18:53] 5.300 | 31056 | 29857 | 54 | 25941
[16:18:53] 5.350 | 34609 | 30712 | 66 | 25934
[16:18:53] 5.400 | 32110 | 36781 | 54 | 25932
[16:18:53] 5.450 | 32859 | 32528 | 56 | 25925
[16:18:53] 5.500 | 28620 | 32230 | 52 | 25936
[16:18:53] 5.550 | 26242 | 31737 | 59 | 25942
[16:18:53] 5.600 | 30413 | 31311 | 54 | 25934
[16:18:53] 5.650 | 32177 | 32816 | 53 | 25929
[16:18:53] 5.700 | 36421 | 28403 | 60 | 25946
[16:18:53] 5.750 | 32646 | 36383 | 62 | 25935
[16:18:53] 5.800 | 29908 | 36529 | 56 | 25932
[16:18:53] 5.850 | 32322 | 28940 | 64 | 25926
[16:18:53] 5.900 | 34162 | 28958 | 52 | 25932
[16:18:54] 5.950 | 33812 | 32144 | 49 | 25932
[16:18:54] 6.000 | 29103 | 34019 | 67 | 25928
[16:18:54] 6.050 | 33448 | 33008 | 53 | 25926
[16:18:54] 6.100 | 30704 | 31600 | 51 | 25945
[16:18:54] 6.150 | 34655 | 27734 | 53 | 25950
[16:18:54] 6.200 | 31260 | 29446 | 56 | 25943
[16:18:54] 6.250 | 32838 | 29520 | 56 | 25936
[16:18:54] 6.300 | 32004 | 31583 | 56 | 25938
[16:18:54] 6.350 | 29974 | 36637 | 58 | 25958
[16:18:54] 6.400 | 31819 | 32766 | 68 | 25951
[16:18:54] 6.450 | 32637 | 31501 | 51 | 25949
[16:18:54] 6.500 | 33034 | 29277 | 58 | 25948
[16:18:54] 6.550 | 33209 | 31453 | 49 | 25929
[16:18:54] 6.600 | 32924 | 36866 | 60 | 25947
[16:18:54] 6.650 | 30535 | 27667 | 60 | 25937
[16:18:54] 6.700 | 27755 | 34041 | 58 | 25949
[16:18:54] 6.750 | 30724 | 35352 | 55 | 25962
[16:18:54] 6.800 | 30320 | 33141 | 61 | 25952
[16:18:54] 6.850 | 25177 | 32664 | 57 | 25961
[16:18:54] 6.900 | 23983 | 30038 | 52 | 25950
[16:18:55] 6.950 | 30943 | 29932 | 60 | 25962
[16:18:55] 7.000 | 35290 | 31914 | 55 | 25953
[16:18:55] 7.050 | 33234 | 32641 | 64 | 25947
[16:18:55] 7.100 | 27353 | 29840 | 50 | 25951
[16:18:55] 7.150 | 33215 | 36124 | 55 | 25945
[16:18:55] 7.200 | 33310 | 35194 | 68 | 25959
[16:18:55] 7.250 | 26677 | 32111 | 61 | 25941
[16:18:55] 7.300 | 34635 | 35986 | 57 | 25940
[16:18:55] 7.350 | 33878 | 33105 | 51 | 25946
[16:18:55] 7.400 | 31387 | 34768 | 56 | 25962
