timestamped_line
[16:03:25] ▶ Starting baseline phase for 2.5 seconds...
[16:03:25] t (s) | A | B | C | D
[16:03:25] 0.051 | 38856 | 47803 | 14 | 42276
[16:03:25] 0.101 | 41035 | 43719 | 10 | 42260
[16:03:25] 0.151 | 36646 | 34725 | 11 | 42282
[16:03:25] 0.201 | 37791 | 35994 | 7 | 42253
[16:03:25] 0.251 | 38190 | 36203 | 6 | 42247
[16:03:25] 0.301 | 37039 | 38039 | 14 | 42256
[16:03:25] 0.351 | 36086 | 33181 | 10 | 42247
[16:03:25] 0.401 | 35219 | 34843 | 14 | 42263
[16:03:25] 0.451 | 36889 | 36606 | 7 | 42266
[16:03:25] 0.501 | 37533 | 35771 | 13 | 42278
[16:03:25] 0.551 | 35897 | 34921 | 10 | 42263
[16:03:25] 0.601 | 34174 | 37604 | 8 | 42266
[16:03:25] 0.651 | 41861 | 36017 | 10 | 42275
[16:03:25] 0.701 | 38249 | 38323 | 13 | 42271
[16:03:25] 0.751 | 34125 | 36695 | 15 | 42264
[16:03:26] 0.801 | 38291 | 33716 | 14 | 42286
[16:03:26] 0.851 | 37416 | 36947 | 9 | 42275
[16:03:26] 0.901 | 37557 | 38163 | 11 | 42290
[16:03:26] 0.951 | 41088 | 39381 | 11 | 42277
[16:03:26] 1.001 | 39989 | 34902 | 8 | 42282
[16:03:26] 1.051 | 35128 | 32802 | 12 | 42301
[16:03:26] 1.101 | 37454 | 33420 | 13 | 42309
[16:03:26] 1.151 | 37426 | 37407 | 13 | 42326
[16:03:26] 1.201 | 34818 | 37783 | 12 | 42334
[16:03:26] 1.251 | 33561 | 40631 | 15 | 42310
[16:03:26] 1.301 | 35557 | 35140 | 14 | 42339
[16:03:26] 1.351 | 34404 | 35375 | 13 | 42361
[16:03:26] 1.401 | 35858 | 33975 | 12 | 42369
[16:03:26] 1.451 | 35960 | 38975 | 11 | 42375
[16:03:26] 1.501 | 36174 | 37780 | 8 | 42368
[16:03:26] 1.551 | 31584 | 33159 | 12 | 42341
[16:03:26] 1.601 | 38012 | 33907 | 14 | 42347
[16:03:26] 1.651 | 38845 | 37460 | 7 | 42368
[16:03:26] 1.701 | 31997 | 36438 | 17 | 42365
[16:03:26] 1.751 | 32826 | 43093 | 12 | 42379
[16:03:27] 1.801 | 37894 | 40055 | 17 | 42396
[16:03:27] 1.851 | 37849 | 39725 | 13 | 42392
[16:03:27] 1.901 | 38035 | 33460 | 8 | 42383
[16:03:27] 1.951 | 41130 | 39434 | 12 | 42401
[16:03:27] 2.001 | 39087 | 40358 | 8 | 42427
[16:03:27] 2.051 | 33288 | 41375 | 13 | 42417
[16:03:27] 2.101 | 33155 | 34557 | 11 | 42413
[16:03:27] 2.151 | 40011 | 37255 | 10 | 42413
