timestamped_line
[11:22:16] ▶ Starting baseline phase for 2.5 seconds...
[11:22:16] t (s) | A | B | C | D
[11:22:16] 0.050 | 37952 | 35239 | 76 | 34462
[11:22:16] 0.100 | 32940 | 37943 | 74 | 34432
[11:22:16] 0.150 | 33333 | 37355 | 90 | 34479
[11:22:16] 0.200 | 37941 | 32847 | 84 | 34464
[11:22:16] 0.250 | 36279 | 31566 | 97 | 34485
[11:22:16] 0.300 | 32454 | 35215 | 81 | 34486
[11:22:16] 0.350 | 32702 | 30271 | 81 | 34476
[11:22:17] 0.400 | 31016 | 32490 | 77 | 34475
[11:22:17] 0.450 | 35114 | 31381 | 86 | 34415
[11:22:17] 0.500 | 32267 | 32697 | 68 | 34305
[11:22:17] 0.550 | 34531 | 29270 | 86 | 34281
[11:22:17] 0.600 | 31666 | 33633 | 71 | 34237
[11:22:17] 0.650 | 34650 | 32418 | 79 | 34222
[11:22:17] 0.700 | 27071 | 34518 | 80 | 34237
[11:22:17] 0.750 | 34934 | 36687 | 67 | 34264
[11:22:17] 0.800 | 34919 | 29690 | 89 | 34234
[11:22:17] 0.850 | 32266 | 32093 | 75 | 34221
[11:22:17] 0.900 | 29373 | 33034 | 83 | 34271
[11:22:17] 0.950 | 25599 | 28209 | 80 | 34241
[11:22:17] 1.000 | 33209 | 31304 | 90 | 34222
[11:22:17] 1.050 | 35982 | 35181 | 87 | 34269
[11:22:17] 1.100 | 32155 | 30601 | 90 | 34302
[11:22:17] 1.150 | 31560 | 31222 | 63 | 34307
[11:22:17] 1.200 | 33492 | 32934 | 70 | 34436
[11:22:17] 1.250 | 32562 | 35809 | 81 | 34402
[11:22:17] 1.300 | 31055 | 35129 | 86 | 34441
[11:22:17] 1.350 | 30454 | 33731 | 71 | 34484
[11:22:18] 1.400 | 32352 | 34022 | 84 | 34482
[11:22:18] 1.450 | 34512 | 32583 | 67 | 34479
[11:22:18] 1.500 | 32538 | 35589 | 75 | 34493
[11:22:18] 1.550 | 33541 | 31613 | 70 | 34511
[11:22:18] 1.600 | 29162 | 31846 | 75 | 34537
[11:22:18] 1.650 | 33782 | 35035 | 89 | 34512
[11:22:18] 1.700 | 31992 | 33063 | 70 | 34494
