timestamped_line
[15:11:06] ▶ Starting baseline phase for 2.5 seconds...
[15:11:06] t (s) | A | B | C | D
[15:11:06] 0.051 | 34492 | 45938 | 43 | 18910
[15:11:06] 0.101 | 37957 | 40110 | 35 | 18948
[15:11:06] 0.151 | 35431 | 38324 | 34 | 18934
[15:11:06] 0.201 | 35018 | 42926 | 40 | 18972
[15:11:06] 0.251 | 38455 | 38537 | 43 | 18948
[15:11:06] 0.301 | 34951 | 37691 | 39 | 18935
[15:11:06] 0.351 | 34210 | 39553 | 37 | 18932
[15:11:06] 0.401 | 31479 | 36108 | 40 | 18926
[15:11:06] 0.451 | 35316 | 35176 | 37 | 18925
[15:11:06] 0.501 | 38860 | 40881 | 37 | 18894
[15:11:06] 0.551 | 36723 | 45457 | 41 | 18972
[15:11:06] 0.601 | 35374 | 42985 | 38 | 18977
[15:11:06] 0.651 | 37613 | 37412 | 42 | 18950
[15:11:07] 0.701 | 33631 | 36068 | 35 | 18930
[15:11:07] 0.751 | 32613 | 36682 | 41 | 18955
[15:11:07] 0.801 | 34741 | 34191 | 35 | 18937
[15:11:07] 0.851 | 33510 | 37527 | 40 | 18908
[15:11:07] 0.901 | 31517 | 35018 | 38 | 18951
[15:11:07] 0.951 | 31471 | 36186 | 37 | 18935
[15:11:07] 1.001 | 33986 | 39362 | 39 | 18898
[15:11:07] 1.051 | 34879 | 41672 | 36 | 18913
[15:11:07] 1.101 | 35849 | 40984 | 41 | 18903
[15:11:07] 1.151 | 37786 | 38477 | 38 | 18842
[15:11:07] 1.201 | 34997 | 35983 | 37 | 18944
[15:11:07] 1.251 | 34571 | 37130 | 42 | 18949
[15:11:07] 1.301 | 38103 | 37238 | 38 | 18917
[15:11:07] 1.351 | 35093 | 36501 | 38 | 18941
[15:11:07] 1.401 | 34579 | 36909 | 34 | 18918
[15:11:07] 1.451 | 33905 | 40066 | 39 | 18910
[15:11:07] 1.501 | 33369 | 35855 | 36 | 18895
[15:11:07] 1.551 | 33534 | 37390 | 33 | 19337
[15:11:07] 1.601 | 34256 | 38011 | 39 | 19318
[15:11:07] 1.651 | 38239 | 40344 | 38 | 19257
[15:11:08] 1.701 | 36405 | 37536 | 37 | 19238
[15:11:08] 1.751 | 31448 | 33468 | 36 | 19179
[15:11:08] 1.801 | 33116 | 38153 | 37 | 19170
[15:11:08] 1.851 | 34841 | 40994 | 39 | 19179
[15:11:08] 1.901 | 36037 | 36789 | 32 | 19162
[15:11:08] 1.951 | 35332 | 35215 | 39 | 19136
[15:11:08] 2.001 | 34532 | 40091 | 34 | 19124
[15:11:08] 2.051 | 30496 | 34763 | 36 | 19125
[15:11:08] 2.101 | 36815 | 39110 | 42 | 19085
[15:11:08] 2.151 | 33843 | 37759 | 40 | 19067
[15:11:08] 2.201 | 36763 | 35009 | 34 | 19025
[15:11:08] 2.251 | 34056 | 43156 | 42 | 19057
[15:11:08] 2.301 | 38027 | 41940 | 39 | 19037
[15:11:08] 2.351 | 38512 | 34219 | 38 | 18999
[15:11:08] 2.401 | 29260 | 36480 | 36 | 18974
[15:11:08] 2.451 | 32077 | 36385 | 35 | 19003
[15:11:08] ✅ Baseline complete. Starting main recording for 10 seconds...
[15:11:08] 2.501 | 35512 | 33231 | 35 | 19051
[15:11:08] 0.050 | 38072 | 40949 | 39 | 19034
[15:11:08] 0.100 | 34459 | 36712 | 37 | 19079
[15:11:08] 0.150 | 35838 | 36963 | 30 | 19065
[15:11:09] 0.200 | 39607 | 39755 | 37 | 19019
[15:11:09] 0.250 | 39885 | 38852 | 35 | 19019
[15:11:09] 0.300 | 31896 | 37459 | 37 | 19033
[15:11:09] 0.350 | 30063 | 37599 | 39 | 19034
[15:11:09] 0.400 | 27583 | 38892 | 39 | 18996
[15:11:09] 0.450 | 33122 | 40542 | 39 | 19037
[15:11:09] 0.500 | 31706 | 37229 | 40 | 19041
[15:11:09] 0.550 | 36284 | 39618 | 44 | 19014
[15:11:09] 0.600 | 39063 | 40388 | 38 | 19020
[15:11:09] 0.650 | 35195 | 35821 | 35 | 19019
[15:11:09] 0.700 | 34307 | 40622 | 39 | 18996
[15:11:09] 0.750 | 33008 | 38744 | 38 | 18968
[15:11:09] 0.800 | 32269 | 35605 | 37 | 19026
[15:11:09] 0.850 | 40936 | 35945 | 38 | 19001
[15:11:09] 0.900 | 33642 | 43223 | 42 | 18986
[15:11:09] 0.950 | 36128 | 39902 | 31 | 19009
[15:11:09] 1.000 | 35234 | 35325 | 30 | 18984
[15:11:09] 1.050 | 38810 | 39586 | 34 | 19009
[15:11:09] 1.100 | 37800 | 39251 | 36 | 18979
[15:11:09] 1.150 | 37965 | 41402 | 35 | 19068
[15:11:10] 1.200 | 34337 | 36036 | 36 | 19040
[15:11:10] 1.250 | 33815 | 35749 | 32 | 19023
[15:11:10] 1.300 | 37254 | 39637 | 39 | 18999
[15:11:10] 1.350 | 38786 | 37337 | 37 | 19016
[15:11:10] 1.400 | 33676 | 38011 | 35 | 19014
[15:11:10] 1.450 | 39904 | 42396 | 40 | 19014
[15:11:10] 1.500 | 38549 | 36105 | 30 | 18983
[15:11:10] 1.550 | 32918 | 36098 | 32 | 19070
[15:11:10] 1.600 | 36573 | 38501 | 44 | 19067
[15:11:10] 1.650 | 30529 | 38653 | 38 | 19049
[15:11:10] 1.700 | 38069 | 35503 | 39 | 19010
[15:11:10] 1.750 | 35039 | 41173 | 43 | 19050
[15:11:10] 1.800 | 34496 | 38888 | 39 | 19023
[15:11:10] 1.850 | 35926 | 39051 | 40 | 18988
[15:11:10] 1.900 | 36619 | 35122 | 47 | 19006
[15:11:10] 1.950 | 34881 | 35528 | 37 | 19008
[15:11:10] 2.000 | 33533 | 37024 | 33 | 18988
[15:11:10] 2.050 | 37025 | 38735 | 41 | 19032
[15:11:10] 2.100 | 32591 | 38483 | 41 | 19026
[15:11:10] 2.150 | 33407 | 37318 | 42 | 19001
[15:11:11] 2.200 | 35497 | 40977 | 44 | 18977
[15:11:11] 2.250 | 33362 | 34799 | 36 | 19031
[15:11:11] 2.300 | 33213 | 35365 | 41 | 18980
[15:11:11] 2.350 | 39870 | 39046 | 39 | 18954
[15:11:11] 2.400 | 36841 | 40283 | 44 | 18994
[15:11:11] 2.450 | 36727 | 37810 | 48 | 18989
[15:11:11] 2.500 | 35764 | 35262 | 38 | 18979
[15:11:11] 2.550 | 34905 | 36803 | 37 | 18994
[15:11:11] 2.600 | 35970 | 36839 | 43 | 18995
[15:11:11] 2.650 | 35505 | 36277 | 42 | 19005
[15:11:11] 2.700 | 35920 | 35477 | 39 | 18951
[15:11:11] 2.750 | 31087 | 35686 | 38 | 19029
[15:11:11] 2.800 | 35512 | 37957 | 33 | 19013
[15:11:11] 2.850 | 33340 | 32940 | 40 | 18977
[15:11:11] 2.900 | 31219 | 40339 | 42 | 18976
[15:11:11] 2.950 | 33108 | 34832 | 39 | 18985
[15:11:11] 3.000 | 33716 | 38871 | 36 | 18991
[15:11:11] 3.050 | 35833 | 35173 | 39 | 19000
[15:11:11] 3.100 | 32418 | 37685 | 32 | 18982
[15:11:11] 3.150 | 34065 | 39904 | 35 | 19026
[15:11:12] 3.200 | 37922 | 36965 | 43 | 18999
[15:11:12] 3.250 | 36170 | 39883 | 44 | 18990
[15:11:12] 3.300 | 38702 | 38319 | 37 | 18972
[15:11:12] 3.350 | 39846 | 38903 | 40 | 19007
[15:11:12] 3.400 | 39222 | 39613 | 40 | 19001
[15:11:12] 3.450 | 37371 | 42147 | 36 | 18976
