timestamped_line
[17:06:25] ▶ Starting baseline phase for 2.5 seconds...
[17:06:25] t (s) | A | B | C | D
[17:06:25] 0.050 | 32924 | 34904 | 94 | 39534
[17:06:25] 0.100 | 34267 | 31372 | 92 | 39534
[17:06:25] 0.150 | 30647 | 34024 | 76 | 39536
[17:06:26] 0.200 | 35826 | 34035 | 60 | 39538
[17:06:26] 0.250 | 36812 | 34956 | 67 | 39569
[17:06:26] 0.300 | 31073 | 30415 | 56 | 39546
[17:06:26] 0.350 | 25811 | 33828 | 81 | 39550
[17:06:26] 0.400 | 29496 | 36306 | 78 | 39558
[17:06:26] 0.450 | 30760 | 32107 | 81 | 39563
[17:06:26] 0.500 | 33537 | 28301 | 78 | 39562
[17:06:26] 0.550 | 29265 | 29295 | 70 | 39553
[17:06:26] 0.600 | 30356 | 35632 | 69 | 39550
[17:06:26] 0.650 | 33434 | 32994 | 66 | 39528
[17:06:26] 0.700 | 30532 | 31063 | 72 | 39551
[17:06:26] 0.750 | 32705 | 31127 | 74 | 39546
[17:06:26] 0.800 | 32765 | 33235 | 74 | 39544
[17:06:26] 0.850 | 31484 | 30690 | 64 | 39565
[17:06:26] 0.900 | 32859 | 35987 | 73 | 39557
[17:06:26] 0.950 | 31847 | 26536 | 80 | 39576
[17:06:26] 1.000 | 32203 | 33570 | 88 | 39605
[17:06:26] 1.050 | 30615 | 28268 | 74 | 39594
[17:06:26] 1.100 | 30739 | 31699 | 81 | 39602
[17:06:26] 1.150 | 28148 | 28285 | 62 | 39623
[17:06:27] 1.200 | 34333 | 34730 | 48 | 39610
[17:06:27] 1.250 | 36496 | 32453 | 80 | 39598
[17:06:27] 1.300 | 29897 | 31731 | 60 | 39601
[17:06:27] 1.350 | 30730 | 27224 | 52 | 39587
[17:06:27] 1.400 | 36738 | 35474 | 80 | 39592
[17:06:27] 1.450 | 37145 | 37656 | 79 | 39586
[17:06:27] 1.500 | 34436 | 34373 | 51 | 39587
[17:06:27] 1.550 | 29898 | 31087 | 84 | 39592
[17:06:27] 1.600 | 35734 | 33308 | 66 | 39594
[17:06:27] 1.650 | 33840 | 30309 | 91 | 39589
[17:06:27] 1.700 | 33744 | 30967 | 73 | 39594
[17:06:27] 1.750 | 30026 | 33546 | 82 | 39581
[17:06:27] 1.800 | 31502 | 34337 | 80 | 39582
[17:06:27] 1.850 | 28717 | 34658 | 62 | 39605
[17:06:27] 1.900 | 29208 | 30649 | 89 | 39581
[17:06:27] 1.950 | 30702 | 30751 | 84 | 39608
[17:06:27] 2.000 | 35640 | 35296 | 68 | 39600
[17:06:27] 2.050 | 36144 | 30261 | 76 | 39606
[17:06:27] 2.100 | 32889 | 32632 | 68 | 39611
[17:06:27] 2.150 | 33532 | 35065 | 66 | 39614
[17:06:28] 2.200 | 33807 | 30153 | 86 | 39613
[17:06:28] 2.250 | 32562 | 34315 | 68 | 39599
[17:06:28] 2.300 | 30992 | 30989 | 70 | 39594
[17:06:28] 2.350 | 27777 | 30603 | 76 | 39596
[17:06:28] 2.400 | 30161 | 29374 | 76 | 39583
[17:06:28] 2.450 | 36614 | 32754 | 93 | 39591
[17:06:28] 2.500 | 34017 | 33227 | 85 | 39577
[17:06:28] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:06:28] 2.550 | 33267 | 28886 | 65 | 39575
[17:06:28] 0.050 | 29311 | 33213 | 77 | 39564
[17:06:28] 0.100 | 30077 | 32188 | 58 | 39570
[17:06:28] 0.150 | 36333 | 30294 | 91 | 39561
[17:06:28] 0.200 | 31295 | 29085 | 86 | 39563
[17:06:28] 0.250 | 32958 | 35149 | 73 | 39584
[17:06:28] 0.300 | 32719 | 30732 | 58 | 39588
[17:06:28] 0.350 | 33739 | 33587 | 73 | 39585
[17:06:28] 0.400 | 30775 | 32989 | 93 | 39574
[17:06:28] 0.450 | 33304 | 34949 | 80 | 39580
[17:06:28] 0.500 | 28816 | 38301 | 64 | 39585
[17:06:28] 0.550 | 30584 | 30347 | 76 | 39580
[17:06:28] 0.600 | 29645 | 29969 | 75 | 39566
[17:06:29] 0.650 | 30629 | 35613 | 72 | 39569
[17:06:29] 0.700 | 31688 | 30031 | 101 | 39568
[17:06:29] 0.750 | 34424 | 28301 | 48 | 39574
[17:06:29] 0.800 | 34850 | 35838 | 78 | 39573
[17:06:29] 0.850 | 33200 | 34735 | 64 | 39569
[17:06:29] 0.900 | 32743 | 27583 | 79 | 39568
[17:06:29] 0.950 | 34015 | 31368 | 61 | 39567
[17:06:29] 1.000 | 38514 | 28083 | 73 | 39570
[17:06:29] 1.050 | 25916 | 30814 | 71 | 39582
[17:06:29] 1.100 | 29102 | 31316 | 79 | 39579
[17:06:29] 1.150 | 30494 | 34079 | 78 | 39573
[17:06:29] 1.200 | 31058 | 33312 | 76 | 39560
[17:06:29] 1.250 | 31612 | 29860 | 82 | 39549
[17:06:29] 1.300 | 29007 | 28915 | 69 | 39553
[17:06:29] 1.350 | 30944 | 31955 | 66 | 39562
[17:06:29] 1.400 | 33341 | 31454 | 77 | 39579
[17:06:29] 1.450 | 28528 | 29199 | 95 | 39573
[17:06:29] 1.500 | 36104 | 32995 | 81 | 39575
[17:06:29] 1.550 | 34892 | 35757 | 80 | 39557
[17:06:29] 1.600 | 32439 | 30321 | 91 | 39570
[17:06:30] 1.650 | 30631 | 31009 | 79 | 39580
[17:06:30] 1.700 | 33091 | 31966 | 79 | 39592
[17:06:30] 1.750 | 38981 | 31902 | 77 | 39588
[17:06:30] 1.800 | 33566 | 38113 | 60 | 39593
[17:06:30] 1.850 | 34038 | 33935 | 89 | 39578
[17:06:30] 1.900 | 30679 | 32507 | 69 | 39591
[17:06:30] 1.950 | 34612 | 30101 | 82 | 39598
[17:06:30] 2.000 | 31880 | 38004 | 63 | 39603
[17:06:30] 2.050 | 33321 | 32059 | 89 | 39592
[17:06:30] 2.100 | 33975 | 35322 | 72 | 39594
[17:06:30] 2.150 | 35029 | 30015 | 66 | 39581
[17:06:30] 2.200 | 30802 | 32809 | 74 | 39612
[17:06:30] 2.250 | 32429 | 30902 | 70 | 39608
[17:06:30] 2.300 | 29067 | 36136 | 72 | 39608
[17:06:30] 2.350 | 34275 | 26968 | 83 | 39592
[17:06:30] 2.400 | 33938 | 32960 | 87 | 39609
[17:06:30] 2.450 | 32997 | 32094 | 64 | 39598
[17:06:30] 2.500 | 30037 | 27863 | 70 | 39599
[17:06:30] 2.550 | 34852 | 34310 | 87 | 39602
[17:06:30] 2.600 | 34100 | 38972 | 67 | 39600
[17:06:31] 2.650 | 34543 | 33295 | 57 | 39601
[17:06:31] 2.700 | 33147 | 33542 | 86 | 39598
[17:06:31] 2.750 | 35641 | 33101 | 72 | 39602
[17:06:31] 2.800 | 33436 | 29647 | 70 | 39606
[17:06:31] 2.850 | 38290 | 32685 | 68 | 39599
[17:06:31] 2.900 | 34060 | 33323 | 69 | 39594
[17:06:31] 2.950 | 26071 | 29150 | 63 | 39586
[17:06:31] 3.000 | 31476 | 31587 | 78 | 39585
[17:06:31] 3.050 | 32608 | 34884 | 71 | 39596
[17:06:31] 3.100 | 31036 | 35110 | 79 | 39585
[17:06:31] 3.150 | 35981 | 32299 | 82 | 39611
[17:06:31] 3.200 | 32411 | 37380 | 74 | 39594
[17:06:31] 3.250 | 35669 | 34849 | 85 | 39600
[17:06:31] 3.300 | 33960 | 33909 | 71 | 39594
[17:06:31] 3.350 | 34039 | 27999 | 64 | 39587
[17:06:31] 3.400 | 32886 | 31455 | 80 | 39593
[17:06:31] 3.450 | 32412 | 31177 | 86 | 39597
[17:06:31] 3.500 | 29189 | 24228 | 86 | 39596
[17:06:31] 3.550 | 28289 | 30173 | 74 | 39594
[17:06:31] 3.600 | 34506 | 32006 | 81 | 39604
[17:06:32] 3.650 | 32313 | 34859 | 78 | 39585
[17:06:32] 3.700 | 29569 | 35107 | 71 | 39589
[17:06:32] 3.750 | 34343 | 34820 | 60 | 39588
[17:06:32] 3.800 | 36747 | 32953 | 60 | 39584
[17:06:32] 3.850 | 37135 | 36226 | 76 | 39595
[17:06:32] 3.900 | 26871 | 30743 | 88 | 39584
[17:06:32] 3.950 | 34304 | 30093 | 75 | 39577
[17:06:32] 4.000 | 31031 | 40002 | 57 | 39590
[17:06:32] 4.050 | 32746 | 35131 | 61 | 39573
[17:06:32] 4.100 | 38912 | 32139 | 63 | 39582
[17:06:32] 4.150 | 32387 | 30780 | 83 | 39584
[17:06:32] 4.200 | 30843 | 30064 | 68 | 39574
[17:06:32] 4.250 | 34440 | 33107 | 74 | 39576
[17:06:32] 4.300 | 30135 | 34251 | 81 | 39584
[17:06:32] 4.350 | 36164 | 30803 | 78 | 39582
[17:06:32] 4.400 | 35811 | 32780 | 74 | 39577
[17:06:32] 4.450 | 30424 | 33655 | 69 | 39580
[17:06:32] 4.500 | 26425 | 26542 | 79 | 39581
[17:06:32] 4.550 | 31471 | 31557 | 85 | 39578
[17:06:32] 4.600 | 31590 | 32313 | 66 | 39598
[17:06:33] 4.650 | 31144 | 37401 | 95 | 39591
[17:06:33] 4.700 | 35313 | 30819 | 79 | 39588
[17:06:33] 4.750 | 33724 | 33945 | 70 | 39595
[17:06:33] 4.800 | 34157 | 35285 | 76 | 39595
[17:06:33] 4.850 | 33245 | 35579 | 76 | 39587
[17:06:33] 4.900 | 35736 | 31132 | 67 | 39591
[17:06:33] 4.950 | 29290 | 35933 | 96 | 39587
[17:06:33] 5.000 | 33311 | 32395 | 74 | 39596
[17:06:33] 5.050 | 32806 | 30179 | 85 | 39591
[17:06:33] 5.100 | 34100 | 31254 | 95 | 39597
[17:06:33] 5.150 | 30173 | 32404 | 70 | 39602
[17:06:33] 5.200 | 37456 | 34367 | 69 | 39597
[17:06:33] 5.250 | 35810 | 29842 | 72 | 39600
[17:06:33] 5.300 | 35444 | 31533 | 76 | 39591
[17:06:33] 5.350 | 32194 | 30002 | 56 | 39599
[17:06:33] 5.400 | 35013 | 33748 | 77 | 39608
[17:06:33] 5.450 | 26180 | 35827 | 57 | 39635
[17:06:33] 5.500 | 31282 | 32214 | 62 | 39634
[17:06:33] 5.550 | 33004 | 36411 | 83 | 39615
[17:06:33] 5.600 | 34548 | 33893 | 73 | 39633
[17:06:34] 5.650 | 27960 | 32540 | 60 | 39646
[17:06:34] 5.700 | 32191 | 35501 | 79 | 39646
[17:06:34] 5.750 | 32221 | 31139 | 71 | 39664
[17:06:34] 5.800 | 33091 | 28527 | 77 | 39632
[17:06:34] 5.850 | 29297 | 29467 | 60 | 39626
[17:06:34] 5.900 | 27782 | 33242 | 79 | 39624
[17:06:34] 5.950 | 30189 | 31387 | 67 | 39631
[17:06:34] 6.000 | 35666 | 35986 | 68 | 39610
[17:06:34] 6.050 | 33179 | 37045 | 85 | 39603
[17:06:34] 6.100 | 35027 | 36098 | 61 | 39604
[17:06:34] 6.150 | 27052 | 33366 | 58 | 39598
[17:06:34] 6.200 | 32115 | 29646 | 88 | 39602
[17:06:34] 6.250 | 35208 | 31265 | 79 | 39625
[17:06:34] 6.300 | 30214 | 31212 | 74 | 39625
[17:06:34] 6.350 | 33161 | 30166 | 69 | 39635
[17:06:34] 6.400 | 29628 | 32598 | 79 | 39656
[17:06:34] 6.450 | 30907 | 33620 | 62 | 39651
[17:06:34] 6.500 | 31620 | 31779 | 90 | 39655
[17:06:34] 6.550 | 30668 | 27807 | 63 | 39655
[17:06:34] 6.600 | 34455 | 33328 | 79 | 39649
[17:06:35] 6.650 | 33355 | 38422 | 79 | 39653
[17:06:35] 6.700 | 34788 | 33237 | 60 | 39631
[17:06:35] 6.750 | 32775 | 32835 | 69 | 39642
[17:06:35] 6.800 | 32468 | 30431 | 84 | 39636
[17:06:35] 6.850 | 37792 | 31956 | 70 | 39628
[17:06:35] 6.900 | 27674 | 31026 | 72 | 39611
[17:06:35] 6.950 | 34644 | 35627 | 81 | 39632
[17:06:35] 7.000 | 30135 | 35345 | 80 | 39606
[17:06:35] 7.050 | 36110 | 33688 | 81 | 39617
[17:06:35] 7.100 | 30648 | 30733 | 61 | 39629
[17:06:35] 7.150 | 32634 | 33085 | 103 | 39633
[17:06:35] 7.200 | 31755 | 34540 | 76 | 39648
[17:06:35] 7.250 | 30829 | 33599 | 73 | 39656
[17:06:35] 7.300 | 33685 | 32611 | 63 | 39670
[17:06:35] 7.350 | 35765 | 28808 | 74 | 39668
[17:06:35] 7.400 | 32878 | 29990 | 85 | 39661
