timestamped_line
[16:56:30] ▶ Starting baseline phase for 2.5 seconds...
[16:56:30] t (s) | A | B | C | D
[16:56:30] 0.050 | 32394 | 28935 | 82 | 37650
[16:56:30] 0.100 | 33691 | 31754 | 70 | 37653
[16:56:30] 0.150 | 34125 | 36871 | 62 | 37642
[16:56:30] 0.200 | 37374 | 29031 | 83 | 37634
[16:56:30] 0.250 | 27913 | 32076 | 67 | 37644
[16:56:30] 0.300 | 34505 | 31857 | 85 | 37642
[16:56:30] 0.350 | 37081 | 30447 | 84 | 37632
[16:56:30] 0.400 | 35829 | 31760 | 66 | 37629
[16:56:30] 0.450 | 39975 | 30176 | 78 | 37634
[16:56:30] 0.500 | 30662 | 33411 | 62 | 37630
[16:56:30] 0.550 | 31513 | 32230 | 96 | 37631
[16:56:30] 0.600 | 29293 | 30911 | 81 | 37630
[16:56:30] 0.650 | 33470 | 33513 | 63 | 37623
[16:56:30] 0.700 | 29508 | 31303 | 74 | 37626
[16:56:30] 0.750 | 36651 | 34298 | 82 | 37618
[16:56:30] 0.800 | 35284 | 30743 | 64 | 37631
[16:56:30] 0.850 | 30132 | 33943 | 82 | 37609
[16:56:30] 0.900 | 35581 | 33140 | 86 | 37624
[16:56:31] 0.950 | 35568 | 32157 | 81 | 37608
[16:56:31] 1.000 | 28086 | 31660 | 77 | 37599
[16:56:31] 1.050 | 30112 | 35753 | 79 | 37614
[16:56:31] 1.100 | 29946 | 32455 | 73 | 37620
[16:56:31] 1.150 | 31130 | 31823 | 74 | 37609
[16:56:31] 1.200 | 26612 | 35007 | 61 | 37600
[16:56:31] 1.250 | 35563 | 32491 | 85 | 37603
[16:56:31] 1.300 | 36617 | 35769 | 89 | 37598
[16:56:31] 1.350 | 32129 | 32630 | 79 | 37594
[16:56:31] 1.400 | 33127 | 31631 | 74 | 37576
[16:56:31] 1.450 | 38591 | 28717 | 85 | 37583
[16:56:31] 1.500 | 30952 | 34421 | 81 | 37579
[16:56:31] 1.550 | 30653 | 34626 | 74 | 37588
[16:56:31] 1.600 | 31154 | 30641 | 77 | 37587
[16:56:31] 1.650 | 31018 | 35091 | 75 | 37585
[16:56:31] 1.700 | 37147 | 33719 | 76 | 37606
[16:56:31] 1.750 | 31725 | 33137 | 58 | 37600
[16:56:31] 1.800 | 27860 | 32585 | 71 | 37592
[16:56:31] 1.850 | 31925 | 27288 | 57 | 37606
[16:56:31] 1.900 | 33573 | 33643 | 70 | 37600
[16:56:32] 1.950 | 34567 | 31443 | 62 | 37613
[16:56:32] 2.000 | 35774 | 34308 | 72 | 37589
[16:56:32] 2.050 | 30747 | 32604 | 67 | 37589
[16:56:32] 2.100 | 31635 | 32042 | 84 | 37581
[16:56:32] 2.150 | 28819 | 36144 | 72 | 37580
[16:56:32] 2.200 | 36043 | 31997 | 75 | 37597
[16:56:32] 2.250 | 34957 | 34140 | 82 | 37593
[16:56:32] 2.300 | 38468 | 35068 | 78 | 37599
[16:56:32] 2.350 | 31861 | 33591 | 100 | 37592
[16:56:32] 2.400 | 32234 | 29234 | 79 | 37606
[16:56:32] 2.450 | 36652 | 28048 | 81 | 37579
[16:56:32] 2.500 | 33679 | 30777 | 84 | 37598
[16:56:32] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:56:32] 2.550 | 32546 | 30415 | 71 | 37591
[16:56:32] 0.050 | 41566 | 32851 | 57 | 37609
[16:56:32] 0.100 | 32608 | 32919 | 84 | 37599
[16:56:32] 0.150 | 35845 | 31727 | 77 | 37607
[16:56:32] 0.200 | 31035 | 33968 | 86 | 37592
[16:56:32] 0.250 | 36772 | 30494 | 80 | 37601
[16:56:32] 0.300 | 30900 | 33298 | 75 | 37593
[16:56:32] 0.350 | 33842 | 29272 | 80 | 37590
[16:56:33] 0.400 | 34581 | 35683 | 76 | 37581
[16:56:33] 0.450 | 31753 | 34776 | 74 | 37580
