ADC
2700
2699
2698
2700
2701
2702
2701
2701
2701
2701
2701
2700
2699
2699
2701
2702
2700
2700
2701
2700
2700
2700
2700
2702
2701
2700
2701
2701
2703
2702
2700
2702
2701
2701
2701
2699
2701
2702
2702
2699
2699
2701
2701
2700
2699
2700
2701
2702
2701
2701
2703
2702
2701
2701
2702
2701
2702
2701
2702
2702
2702
2703
2702
2702
2703
2703
2703
2704
2704
2704
2703
2703
2703
2704
2703
2705
2704
2706
2707
2707
2706
2707
2707
2707
2708
2706
2706
2707
2707
2706
2708
2706
2707
2707
2709
2707
2707
2708
2707
2706
2706
2707
2707
2708
2706
2706
2707
2708
2707
2706
2707
2706
2707
2707
2707
2706
2706
2705
2706
2706
2706
2707
2707
2705
2706
2706
2707
2705
2706
2706
2705
2705
2706
2706
2705
2707
2706
2704
2705
