timestamped_line
[14:50:51] ▶ Starting baseline phase for 2.5 seconds...
[14:50:51] t (s) | A | B | C | D
[14:50:51] 0.050 | 34698 | 42346 | 31 | 23883
[14:50:51] 0.100 | 40450 | 35094 | 34 | 23921
[14:50:51] 0.150 | 34340 | 35308 | 38 | 23991
[14:50:51] 0.200 | 39016 | 38985 | 36 | 24010
[14:50:51] 0.250 | 37986 | 39632 | 39 | 24016
[14:50:51] 0.300 | 34842 | 39223 | 41 | 24002
[14:50:51] 0.350 | 37446 | 39184 | 44 | 23980
[14:50:51] 0.400 | 34827 | 40764 | 40 | 24008
[14:50:51] 0.450 | 41268 | 40426 | 41 | 24038
[14:50:51] 0.500 | 38209 | 38026 | 49 | 24025
[14:50:51] 0.550 | 32504 | 34209 | 40 | 24000
[14:50:51] 0.600 | 36606 | 41460 | 38 | 23998
[14:50:51] 0.650 | 37914 | 37075 | 44 | 24018
[14:50:51] 0.700 | 37262 | 35624 | 37 | 24049
[14:50:51] 0.750 | 30160 | 43197 | 38 | 24023
[14:50:51] 0.800 | 34230 | 36875 | 47 | 24063
[14:50:51] 0.850 | 37878 | 35833 | 29 | 24079
[14:50:51] 0.900 | 32341 | 40641 | 33 | 24085
[14:50:51] 0.950 | 37416 | 39470 | 38 | 24074
[14:50:52] 1.000 | 33927 | 36361 | 36 | 24082
[14:50:52] 1.050 | 34262 | 37944 | 39 | 24106
[14:50:52] 1.100 | 34213 | 39395 | 53 | 24087
[14:50:52] 1.150 | 37943 | 41618 | 44 | 24054
[14:50:52] 1.200 | 39861 | 37783 | 33 | 24069
[14:50:52] 1.250 | 35658 | 41059 | 46 | 24094
[14:50:52] 1.300 | 39413 | 40403 | 38 | 24076
[14:50:52] 1.350 | 37663 | 42669 | 42 | 24031
[14:50:52] 1.400 | 36543 | 42577 | 35 | 24061
[14:50:52] 1.450 | 33287 | 32351 | 37 | 24076
[14:50:52] 1.500 | 33352 | 34879 | 46 | 24063
[14:50:52] 1.550 | 38454 | 39329 | 41 | 24094
[14:50:52] 1.600 | 33726 | 38744 | 40 | 24081
[14:50:52] 1.650 | 36686 | 35222 | 32 | 24080
[14:50:52] 1.700 | 38373 | 35180 | 47 | 24073
[14:50:52] 1.750 | 31615 | 38357 | 48 | 24072
[14:50:52] 1.800 | 36317 | 35350 | 39 | 24060
[14:50:52] 1.850 | 36619 | 34120 | 47 | 24054
