timestamped_line
[11:41:20] ▶ Starting baseline phase for 2.5 seconds...
[11:41:20] t (s) | A | B | C | D
[11:41:20] 0.050 | 32955 | 37979 | 85 | 32374
[11:41:20] 0.100 | 36112 | 32579 | 87 | 32367
[11:41:20] 0.150 | 33401 | 33625 | 74 | 32316
[11:41:20] 0.200 | 26951 | 31506 | 80 | 32253
[11:41:20] 0.250 | 31964 | 31631 | 79 | 32289
[11:41:20] 0.300 | 31188 | 32692 | 70 | 32207
[11:41:20] 0.350 | 33224 | 32940 | 74 | 32126
[11:41:20] 0.400 | 31128 | 35492 | 74 | 32145
[11:41:20] 0.450 | 32012 | 35509 | 95 | 32093
[11:41:21] 0.500 | 31460 | 34950 | 84 | 32113
[11:41:21] 0.550 | 37311 | 32619 | 100 | 32082
[11:41:21] 0.600 | 29681 | 32888 | 93 | 32108
[11:41:21] 0.650 | 34249 | 35234 | 83 | 32105
[11:41:21] 0.700 | 33292 | 31746 | 74 | 32094
[11:41:21] 0.750 | 26426 | 37632 | 105 | 32057
[11:41:21] 0.800 | 31513 | 33366 | 81 | 32050
[11:41:21] 0.850 | 37832 | 33466 | 75 | 32048
[11:41:21] 0.900 | 32223 | 34177 | 73 | 32036
[11:41:21] 0.950 | 31462 | 31383 | 73 | 32052
[11:41:21] 1.000 | 31004 | 31864 | 69 | 32038
[11:41:21] 1.050 | 30714 | 38378 | 79 | 31962
[11:41:21] 1.100 | 32352 | 33191 | 69 | 31976
[11:41:21] 1.150 | 34345 | 31557 | 89 | 31979
[11:41:21] 1.200 | 35064 | 31004 | 80 | 32044
[11:41:21] 1.250 | 31944 | 31800 | 76 | 31969
[11:41:21] 1.300 | 34249 | 28667 | 79 | 31973
[11:41:21] 1.350 | 33177 | 31965 | 89 | 31911
[11:41:21] 1.400 | 29279 | 33487 | 81 | 31867
[11:41:21] 1.450 | 32267 | 30045 | 73 | 31879
[11:41:22] 1.500 | 30152 | 32592 | 84 | 31846
[11:41:22] 1.550 | 31187 | 32992 | 86 | 31805
[11:41:22] 1.600 | 37845 | 35313 | 70 | 31806
[11:41:22] 1.650 | 29996 | 30677 | 90 | 31775
[11:41:22] 1.700 | 33679 | 32314 | 69 | 31830
[11:41:22] 1.750 | 29592 | 36065 | 71 | 31767
[11:41:22] 1.800 | 28462 | 32120 | 84 | 31730
[11:41:22] 1.850 | 31973 | 34565 | 75 | 31702
[11:41:22] 1.900 | 31483 | 31511 | 97 | 31773
[11:41:22] 1.950 | 33059 | 32971 | 93 | 31794
[11:41:22] 2.000 | 35354 | 33725 | 88 | 31788
[11:41:22] 2.050 | 30773 | 36416 | 68 | 31852
[11:41:22] 2.100 | 29138 | 33729 | 71 | 31962
[11:41:22] 2.150 | 31180 | 35619 | 65 | 31975
[11:41:22] 2.200 | 32592 | 33161 | 80 | 31993
[11:41:22] 2.250 | 31720 | 36185 | 63 | 31942
[11:41:22] 2.300 | 35891 | 35100 | 84 | 31950
[11:41:22] 2.350 | 35192 | 34604 | 64 | 31905
[11:41:22] 2.400 | 34612 | 31870 | 76 | 31975
[11:41:22] 2.450 | 38309 | 31195 | 82 | 31990
[11:41:23] 2.500 | 36615 | 30521 | 62 | 32000
[11:41:23] ✅ Baseline complete. Starting main recording for 10 seconds...
