timestamped_line
[11:32:40] ▶ Starting baseline phase for 2.5 seconds...
[11:32:40] t (s) | A | B | C | D
[11:32:40] 0.050 | 28924 | 34442 | 60 | 27669
[11:32:40] 0.100 | 30933 | 28010 | 73 | 27643
[11:32:40] 0.150 | 31103 | 30784 | 81 | 27621
[11:32:40] 0.200 | 34796 | 34431 | 82 | 27638
[11:32:40] 0.250 | 32184 | 39364 | 68 | 27628
[11:32:40] 0.300 | 36495 | 33711 | 88 | 27625
[11:32:40] 0.350 | 34634 | 27280 | 90 | 27611
[11:32:40] 0.400 | 28712 | 28745 | 78 | 27647
[11:32:40] 0.450 | 33014 | 31045 | 78 | 27639
[11:32:40] 0.500 | 30742 | 33458 | 61 | 27648
[11:32:40] 0.550 | 35305 | 32038 | 67 | 27633
[11:32:40] 0.600 | 30718 | 30562 | 82 | 27652
[11:32:40] 0.650 | 29080 | 31800 | 99 | 27658
[11:32:40] 0.700 | 30537 | 35291 | 74 | 27646
[11:32:41] 0.750 | 31678 | 32167 | 77 | 27641
[11:32:41] 0.800 | 31690 | 31442 | 76 | 27635
[11:32:41] 0.850 | 33158 | 35397 | 70 | 27658
[11:32:41] 0.900 | 30824 | 33297 | 77 | 27651
[11:32:41] 0.950 | 29154 | 32399 | 85 | 27653
[11:32:41] 1.000 | 32108 | 33694 | 110 | 27613
[11:32:41] 1.050 | 30302 | 33975 | 78 | 27616
[11:32:41] 1.100 | 32753 | 32427 | 74 | 27622
[11:32:41] 1.150 | 27027 | 30710 | 71 | 27639
[11:32:41] 1.200 | 28029 | 30336 | 60 | 27640
[11:32:41] 1.250 | 31558 | 32598 | 82 | 27592
[11:32:41] 1.300 | 30053 | 33276 | 79 | 27616
[11:32:41] 1.350 | 28219 | 32366 | 72 | 27616
[11:32:41] 1.400 | 29436 | 32283 | 48 | 27615
[11:32:41] 1.450 | 31054 | 28903 | 85 | 27599
[11:32:41] 1.500 | 34147 | 32282 | 81 | 27607
[11:32:41] 1.550 | 32857 | 29925 | 74 | 27641
[11:32:41] 1.600 | 28979 | 30244 | 79 | 27612
[11:32:41] 1.650 | 34126 | 31752 | 74 | 27622
[11:32:41] 1.700 | 30625 | 29631 | 79 | 27638
[11:32:42] 1.750 | 31578 | 34083 | 100 | 27629
[11:32:42] 1.800 | 28943 | 36958 | 85 | 27637
[11:32:42] 1.850 | 30364 | 30640 | 66 | 27619
[11:32:42] 1.900 | 32377 | 33265 | 73 | 27623
[11:32:42] 1.950 | 31741 | 31157 | 93 | 27654
[11:32:42] 2.000 | 32731 | 30216 | 72 | 27637
[11:32:42] 2.050 | 29804 | 33422 | 53 | 27629
[11:32:42] 2.100 | 33544 | 31559 | 56 | 27630
[11:32:42] 2.150 | 33870 | 28870 | 80 | 27645
[11:32:42] 2.200 | 29874 | 31483 | 68 | 27611
[11:32:42] 2.250 | 32470 | 30532 | 88 | 27586
[11:32:42] 2.300 | 32505 | 34558 | 67 | 27602
[11:32:42] 2.350 | 32781 | 31666 | 77 | 27586
[11:32:42] 2.400 | 34018 | 29347 | 80 | 27589
[11:32:42] 2.450 | 35677 | 32816 | 73 | 27595
[11:32:42] 2.500 | 30242 | 33855 | 91 | 27576
[11:32:42] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:32:42] 2.550 | 37164 | 29930 | 79 | 27575
[11:32:42] 0.050 | 31907 | 29954 | 78 | 27622
[11:32:42] 0.100 | 30161 | 36091 | 75 | 27623
[11:32:42] 0.150 | 34493 | 36330 | 101 | 27612
[11:32:43] 0.200 | 32643 | 32058 | 76 | 27613
[11:32:43] 0.250 | 31130 | 35017 | 90 | 27627
[11:32:43] 0.300 | 32010 | 35827 | 78 | 27626
[11:32:43] 0.350 | 31054 | 35388 | 90 | 27643
[11:32:43] 0.400 | 34766 | 33293 | 71 | 27659
[11:32:43] 0.450 | 29165 | 32053 | 62 | 27657
[11:32:43] 0.500 | 28544 | 34078 | 84 | 27655
[11:32:43] 0.550 | 33807 | 27722 | 85 | 27640
[11:32:43] 0.600 | 27768 | 31266 | 55 | 27613
[11:32:43] 0.650 | 34480 | 30603 | 72 | 27615
[11:32:43] 0.700 | 32645 | 28457 | 63 | 27620
[11:32:43] 0.750 | 31139 | 32159 | 87 | 27628
[11:32:43] 0.800 | 31820 | 26772 | 74 | 27640
[11:32:43] 0.850 | 29986 | 33112 | 73 | 27626
[11:32:43] 0.900 | 32458 | 33872 | 77 | 27620
[11:32:43] 0.950 | 29287 | 35785 | 85 | 27628
[11:32:43] 1.000 | 33229 | 30913 | 71 | 27631
[11:32:43] 1.050 | 27835 | 30899 | 73 | 27637
[11:32:43] 1.100 | 29242 | 31055 | 75 | 27628
[11:32:43] 1.150 | 29737 | 34077 | 80 | 27621
[11:32:44] 1.200 | 30622 | 29501 | 80 | 27618
[11:32:44] 1.250 | 26614 | 33119 | 64 | 27609
[11:32:44] 1.300 | 31359 | 32021 | 78 | 27640
[11:32:44] 1.350 | 26335 | 34677 | 62 | 27662
[11:32:44] 1.400 | 29912 | 34579 | 85 | 27656
[11:32:44] 1.450 | 28330 | 31853 | 104 | 27660
[11:32:44] 1.500 | 30538 | 34663 | 57 | 27665
[11:32:44] 1.550 | 31303 | 31544 | 71 | 27673
[11:32:44] 1.600 | 36003 | 33067 | 94 | 27687
[11:32:44] 1.650 | 29801 | 31981 | 73 | 27681
[11:32:44] 1.700 | 29476 | 33566 | 82 | 27692
[11:32:44] 1.750 | 31908 | 30107 | 64 | 27683
[11:32:44] 1.800 | 31194 | 27926 | 76 | 27695
[11:32:44] 1.850 | 30580 | 31790 | 68 | 27728
[11:32:44] 1.900 | 37875 | 36294 | 67 | 27721
[11:32:44] 1.950 | 34371 | 32414 | 87 | 27714
[11:32:44] 2.000 | 32600 | 34494 | 67 | 27704
[11:32:44] 2.050 | 26740 | 32971 | 79 | 27712
[11:32:44] 2.100 | 32894 | 33923 | 76 | 27718
[11:32:44] 2.150 | 33076 | 32200 | 101 | 27746
[11:32:45] 2.200 | 28873 | 34380 | 81 | 27739
[11:32:45] 2.250 | 25618 | 28780 | 65 | 27734
[11:32:45] 2.300 | 33624 | 31022 | 67 | 27723
[11:32:45] 2.350 | 31882 | 34388 | 79 | 27726
[11:32:45] 2.400 | 28731 | 32299 | 67 | 27743
[11:32:45] 2.450 | 30775 | 33700 | 66 | 27733
[11:32:45] 2.500 | 30157 | 32534 | 68 | 27722
[11:32:45] 2.550 | 26989 | 27360 | 85 | 27739
[11:32:45] 2.600 | 32086 | 36182 | 88 | 27710
[11:32:45] 2.650 | 32443 | 33410 | 80 | 27712
[11:32:45] 2.700 | 29782 | 33914 | 80 | 27722
[11:32:45] 2.750 | 34645 | 36749 | 76 | 27718
[11:32:45] 2.800 | 27068 | 32351 | 79 | 27700
[11:32:45] 2.850 | 33734 | 33105 | 66 | 27705
[11:32:45] 2.900 | 29250 | 30821 | 72 | 27696
[11:32:45] 2.950 | 29500 | 28320 | 73 | 27709
[11:32:45] 3.000 | 37081 | 35014 | 106 | 27678
[11:32:45] 3.050 | 31460 | 33425 | 66 | 27681
[11:32:45] 3.100 | 31015 | 32007 | 92 | 27679
[11:32:45] 3.150 | 33016 | 38951 | 94 | 27690
[11:32:46] 3.200 | 33840 | 33684 | 102 | 27673
[11:32:46] 3.250 | 33844 | 34357 | 86 | 27681
[11:32:46] 3.300 | 31702 | 33160 | 76 | 27661
[11:32:46] 3.350 | 33058 | 31950 | 75 | 27668
[11:32:46] 3.400 | 24282 | 33460 | 83 | 27684
[11:32:46] 3.450 | 31479 | 29820 | 86 | 27671
[11:32:46] 3.500 | 31336 | 29184 | 70 | 27660
[11:32:46] 3.550 | 34277 | 33583 | 77 | 27657
[11:32:46] 3.600 | 30764 | 33993 | 66 | 27675
[11:32:46] 3.650 | 32254 | 35163 | 79 | 27659
[11:32:46] 3.700 | 32760 | 32869 | 81 | 27666
[11:32:46] 3.750 | 31089 | 35132 | 71 | 27684
[11:32:46] 3.800 | 32667 | 30010 | 99 | 27694
[11:32:46] 3.850 | 33266 | 30185 | 70 | 27713
[11:32:46] 3.900 | 34246 | 34261 | 69 | 27698
[11:32:46] 3.950 | 31150 | 32255 | 79 | 27693
[11:32:46] 4.000 | 34711 | 35282 | 70 | 27715
[11:32:46] 4.050 | 33313 | 28309 | 60 | 27708
[11:32:46] 4.100 | 29620 | 32157 | 60 | 27717
[11:32:46] 4.150 | 29410 | 36445 | 78 | 27704
[11:32:47] 4.200 | 34422 | 25625 | 91 | 27704
[11:32:47] 4.250 | 38164 | 31377 | 85 | 27683
[11:32:47] 4.300 | 35204 | 34080 | 70 | 27710
[11:32:47] 4.350 | 32901 | 33129 | 66 | 27700
[11:32:47] 4.400 | 30944 | 30768 | 85 | 27689
