timestamped_line
[16:52:17] ▶ Starting baseline phase for 2.5 seconds...
[16:52:17] t (s) | A | B | C | D
[16:52:17] 0.050 | 29826 | 33662 | 66 | 45904
[16:52:17] 0.100 | 35197 | 36656 | 68 | 45901
[16:52:17] 0.150 | 31340 | 35160 | 73 | 45927
[16:52:18] 0.200 | 31521 | 35191 | 72 | 45929
[16:52:18] 0.250 | 36201 | 30591 | 72 | 45909
[16:52:18] 0.300 | 34506 | 34837 | 65 | 45942
[16:52:18] 0.350 | 36830 | 30430 | 64 | 45993
[16:52:18] 0.400 | 30546 | 30692 | 75 | 46010
[16:52:18] 0.450 | 35150 | 34957 | 78 | 46023
[16:52:18] 0.500 | 35201 | 31409 | 72 | 46062
[16:52:18] 0.550 | 38480 | 31970 | 68 | 46031
[16:52:18] 0.600 | 32912 | 33857 | 63 | 46000
[16:52:18] 0.650 | 26360 | 36582 | 73 | 46040
[16:52:18] 0.700 | 25531 | 29478 | 77 | 46044
[16:52:18] 0.750 | 32346 | 34018 | 78 | 46047
[16:52:18] 0.800 | 38426 | 28048 | 63 | 46060
[16:52:18] 0.850 | 32045 | 31168 | 70 | 46032
[16:52:18] 0.900 | 32730 | 32228 | 80 | 46038
[16:52:18] 0.950 | 34488 | 34918 | 77 | 46045
[16:52:18] 1.000 | 35843 | 31043 | 68 | 46039
[16:52:18] 1.050 | 32923 | 28649 | 73 | 46098
[16:52:18] 1.100 | 32664 | 33982 | 68 | 46116
[16:52:18] 1.150 | 34660 | 34633 | 77 | 46137
[16:52:19] 1.200 | 29169 | 33950 | 69 | 46170
[16:52:19] 1.250 | 36103 | 34287 | 76 | 46135
[16:52:19] 1.300 | 34787 | 32307 | 78 | 46133
[16:52:19] 1.350 | 33225 | 32828 | 61 | 46145
[16:52:19] 1.400 | 34087 | 28490 | 64 | 46134
[16:52:19] 1.450 | 32602 | 33146 | 76 | 46156
[16:52:19] 1.500 | 33167 | 34325 | 75 | 46179
[16:52:19] 1.550 | 29174 | 31080 | 73 | 46215
[16:52:19] 1.600 | 32394 | 32367 | 78 | 46198
[16:52:19] 1.650 | 31187 | 34921 | 85 | 46186
[16:52:19] 1.700 | 34633 | 36840 | 70 | 46181
[16:52:19] 1.750 | 36540 | 28417 | 79 | 46155
[16:52:19] 1.800 | 33278 | 31035 | 91 | 46161
[16:52:19] 1.850 | 28633 | 32368 | 60 | 46183
[16:52:19] 1.900 | 32091 | 29760 | 75 | 46183
[16:52:19] 1.950 | 34651 | 31937 | 78 | 46161
[16:52:19] 2.000 | 35380 | 30512 | 83 | 46160
[16:52:19] 2.050 | 30993 | 29446 | 75 | 46171
[16:52:19] 2.100 | 33489 | 35757 | 82 | 46195
[16:52:19] 2.150 | 35076 | 28876 | 64 | 46206
[16:52:20] 2.200 | 35076 | 28476 | 67 | 46237
[16:52:20] 2.250 | 32263 | 31529 | 64 | 46255
[16:52:20] 2.300 | 34258 | 38917 | 67 | 46298
[16:52:20] 2.350 | 32224 | 31816 | 72 | 46319
[16:52:20] 2.400 | 33505 | 37546 | 73 | 46330
[16:52:20] 2.450 | 29060 | 31123 | 61 | 46332
[16:52:20] 2.500 | 31464 | 33570 | 72 | 46377
[16:52:20] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:52:20] 2.550 | 40853 | 34030 | 79 | 46365
[16:52:20] 0.050 | 34995 | 30923 | 52 | 46351
[16:52:20] 0.100 | 32854 | 34309 | 64 | 46343
[16:52:20] 0.150 | 31783 | 35918 | 81 | 46360
[16:52:20] 0.200 | 33195 | 32234 | 53 | 46366
[16:52:20] 0.250 | 34434 | 28654 | 73 | 46370
[16:52:20] 0.300 | 32128 | 34770 | 71 | 46309
[16:52:20] 0.350 | 32316 | 30211 | 74 | 46348
[16:52:20] 0.400 | 31169 | 32877 | 70 | 46378
[16:52:20] 0.450 | 34280 | 34740 | 71 | 46363
[16:52:20] 0.500 | 35506 | 27642 | 74 | 46365
[16:52:20] 0.550 | 30981 | 27134 | 80 | 46346
[16:52:20] 0.600 | 32759 | 38199 | 72 | 46314
[16:52:21] 0.650 | 27753 | 34572 | 69 | 46313
[16:52:21] 0.700 | 31217 | 33048 | 88 | 46318
