timestamped_line
[15:59:45] ▶ Starting baseline phase for 2.5 seconds...
[15:59:45] t (s) | A | B | C | D
[15:59:45] 0.050 | 36228 | 37903 | 42 | 22339
[15:59:45] 0.100 | 36447 | 29640 | 58 | 22329
[15:59:45] 0.150 | 33342 | 26720 | 54 | 22356
[15:59:45] 0.200 | 27947 | 32500 | 56 | 22356
[15:59:45] 0.250 | 37669 | 31041 | 62 | 22350
[15:59:45] 0.300 | 23216 | 25580 | 54 | 22334
[15:59:46] 0.350 | 31608 | 30818 | 59 | 22334
[15:59:46] 0.400 | 30544 | 31346 | 63 | 22339
[15:59:46] 0.450 | 29916 | 33784 | 59 | 22332
[15:59:46] 0.500 | 32600 | 30684 | 62 | 22324
[15:59:46] 0.550 | 36962 | 32028 | 40 | 22319
[15:59:46] 0.600 | 27548 | 32315 | 53 | 22322
[15:59:46] 0.650 | 30126 | 33615 | 47 | 22320
[15:59:46] 0.700 | 28150 | 31204 | 65 | 22316
[15:59:46] 0.750 | 30377 | 31147 | 56 | 22334
[15:59:46] 0.800 | 32931 | 33996 | 58 | 22324
[15:59:46] 0.850 | 31347 | 34600 | 63 | 22325
[15:59:46] 0.900 | 31566 | 33491 | 71 | 22336
[15:59:46] 0.950 | 34082 | 33097 | 61 | 22323
[15:59:46] 1.000 | 33033 | 37101 | 67 | 22340
[15:59:46] 1.050 | 31658 | 35687 | 59 | 22333
[15:59:46] 1.100 | 30383 | 33050 | 56 | 22340
[15:59:46] 1.150 | 35496 | 31931 | 43 | 22320
[15:59:46] 1.200 | 30401 | 29951 | 38 | 22347
[15:59:46] 1.250 | 31934 | 29318 | 53 | 22332
[15:59:46] 1.300 | 33768 | 33528 | 57 | 22332
[15:59:47] 1.350 | 29492 | 29629 | 51 | 22340
[15:59:47] 1.400 | 29684 | 29843 | 54 | 22348
[15:59:47] 1.450 | 34111 | 27382 | 63 | 22355
[15:59:47] 1.500 | 32156 | 34132 | 68 | 22359
[15:59:47] 1.550 | 31926 | 34829 | 53 | 22358
[15:59:47] 1.600 | 28696 | 29860 | 54 | 22342
[15:59:47] 1.650 | 32483 | 35178 | 65 | 22334
[15:59:47] 1.700 | 33498 | 34461 | 50 | 22339
[15:59:47] 1.750 | 31294 | 25843 | 53 | 22323
[15:59:47] 1.800 | 32336 | 31600 | 55 | 22346
[15:59:47] 1.850 | 33515 | 29607 | 71 | 22326
[15:59:47] 1.900 | 33312 | 29522 | 49 | 22325
[15:59:47] 1.950 | 32468 | 33139 | 66 | 22329
[15:59:47] 2.000 | 29794 | 30413 | 56 | 22351
[15:59:47] 2.050 | 29766 | 36120 | 62 | 22343
[15:59:47] 2.100 | 27625 | 35842 | 51 | 22340
[15:59:47] 2.150 | 30484 | 31780 | 59 | 22332
[15:59:47] 2.200 | 29026 | 33294 | 54 | 22322
[15:59:47] 2.250 | 30485 | 34219 | 57 | 22327
[15:59:47] 2.300 | 33385 | 32665 | 64 | 22340
[15:59:48] 2.350 | 35083 | 34400 | 60 | 22329
[15:59:48] 2.400 | 31791 | 27991 | 51 | 22359
[15:59:48] 2.450 | 32373 | 29575 | 67 | 22356
[15:59:48] 2.500 | 32092 | 33996 | 49 | 22347
[15:59:48] ✅ Baseline complete. Starting main recording for 10 seconds...
[15:59:48] 2.550 | 25638 | 33262 | 55 | 22359
[15:59:48] 0.050 | 30380 | 35120 | 61 | 22362
[15:59:48] 0.100 | 37017 | 34177 | 55 | 22351
[15:59:48] 0.150 | 31986 | 38019 | 57 | 22345
[15:59:48] 0.200 | 32115 | 33456 | 54 | 22365
[15:59:48] 0.250 | 30501 | 28427 | 60 | 22352
[15:59:48] 0.300 | 28470 | 29803 | 60 | 22362
[15:59:48] 0.350 | 31116 | 38681 | 62 | 22365
[15:59:48] 0.400 | 34955 | 35751 | 64 | 22362
[15:59:48] 0.450 | 34732 | 31601 | 60 | 22363
[15:59:48] 0.500 | 30472 | 33439 | 56 | 22381
[15:59:48] 0.550 | 30063 | 30198 | 56 | 22393
[15:59:48] 0.600 | 29346 | 32935 | 58 | 22391
[15:59:48] 0.650 | 31095 | 34302 | 57 | 22383
[15:59:48] 0.700 | 35288 | 33769 | 58 | 22388
[15:59:48] 0.750 | 29109 | 37023 | 48 | 22379
[15:59:49] 0.800 | 30693 | 32172 | 67 | 22365
[15:59:49] 0.850 | 33704 | 33756 | 53 | 22370
[15:59:49] 0.900 | 32913 | 33619 | 56 | 22371
[15:59:49] 0.950 | 27179 | 35188 | 65 | 22381
[15:59:49] 1.000 | 30762 | 28159 | 41 | 22381
[15:59:49] 1.050 | 31988 | 29410 | 51 | 22376
[15:59:49] 1.100 | 32593 | 30497 | 56 | 22373
[15:59:49] 1.150 | 32024 | 34932 | 60 | 22356
[15:59:49] 1.200 | 32868 | 36005 | 52 | 22374
[15:59:49] 1.250 | 28515 | 35354 | 48 | 22371
[15:59:49] 1.300 | 30971 | 28245 | 71 | 22365
[15:59:49] 1.350 | 31286 | 32258 | 41 | 22389
[15:59:49] 1.400 | 27502 | 30568 | 56 | 22381
[15:59:49] 1.450 | 35537 | 36556 | 49 | 22385
[15:59:49] 1.500 | 35065 | 33785 | 61 | 22401
[15:59:49] 1.550 | 31698 | 34812 | 58 | 22396
[15:59:49] 1.600 | 32507 | 32722 | 48 | 22383
[15:59:49] 1.650 | 31419 | 34335 | 60 | 22378
[15:59:49] 1.700 | 33329 | 28247 | 56 | 22374
[15:59:49] 1.750 | 32200 | 36891 | 47 | 22363
[15:59:50] 1.800 | 29703 | 34490 | 55 | 22358
[15:59:50] 1.850 | 31731 | 33147 | 56 | 22361
[15:59:50] 1.900 | 31370 | 33362 | 62 | 22366
[15:59:50] 1.950 | 35120 | 31698 | 45 | 22357
[15:59:50] 2.000 | 32913 | 38607 | 60 | 22365
[15:59:50] 2.050 | 33089 | 35014 | 59 | 22366
[15:59:50] 2.100 | 29875 | 30851 | 60 | 22370
[15:59:50] 2.150 | 29618 | 31740 | 60 | 22370
[15:59:50] 2.200 | 29391 | 33819 | 54 | 22362
[15:59:50] 2.250 | 25020 | 31737 | 49 | 22387
[15:59:50] 2.300 | 33027 | 31086 | 60 | 22377
[15:59:50] 2.350 | 29289 | 33511 | 59 | 22377
[15:59:50] 2.400 | 27457 | 32174 | 75 | 22376
[15:59:50] 2.450 | 27661 | 30175 | 61 | 22386
[15:59:50] 2.500 | 30052 | 31943 | 46 | 22384
