timestamped_line
[16:38:01] ▶ Starting baseline phase for 2.5 seconds...
[16:38:01] t (s) | A | B | C | D
[16:38:01] 0.051 | 38183 | 38100 | 9 | 24579
[16:38:01] 0.101 | 32977 | 34064 | 11 | 24573
[16:38:01] 0.151 | 34257 | 36964 | 13 | 24571
[16:38:02] 0.201 | 30073 | 36633 | 10 | 24564
[16:38:02] 0.251 | 36142 | 37533 | 4 | 24587
[16:38:02] 0.301 | 33775 | 38932 | 8 | 24573
[16:38:02] 0.351 | 36975 | 33372 | 6 | 24599
[16:38:02] 0.401 | 32857 | 33531 | 11 | 24599
[16:38:02] 0.451 | 35523 | 37629 | 6 | 24595
[16:38:02] 0.501 | 33796 | 37034 | 9 | 24576
[16:38:02] 0.551 | 33976 | 35014 | 9 | 24578
[16:38:02] 0.601 | 33193 | 35565 | 10 | 24582
[16:38:02] 0.651 | 35951 | 38897 | 12 | 24577
[16:38:02] 0.701 | 37110 | 40390 | 10 | 24583
[16:38:02] 0.751 | 37461 | 39060 | 5 | 24580
[16:38:02] 0.801 | 34106 | 34819 | 5 | 24572
[16:38:02] 0.851 | 32762 | 37585 | 16 | 24581
[16:38:02] 0.901 | 32563 | 34770 | 9 | 24586
[16:38:02] 0.951 | 35495 | 31988 | 6 | 24579
[16:38:02] 1.001 | 34083 | 35870 | 9 | 24586
[16:38:02] 1.051 | 33213 | 35064 | 7 | 24576
[16:38:02] 1.101 | 34790 | 35553 | 7 | 24559
[16:38:02] 1.151 | 32308 | 34924 | 9 | 24559
[16:38:03] 1.201 | 32626 | 34653 | 12 | 24572
[16:38:03] 1.251 | 34979 | 35367 | 15 | 24585
[16:38:03] 1.301 | 32356 | 37081 | 5 | 24576
[16:38:03] 1.351 | 33429 | 37448 | 10 | 24565
[16:38:03] 1.401 | 32840 | 38371 | 10 | 24567
[16:38:03] 1.451 | 33932 | 35126 | 8 | 24572
[16:38:03] 1.501 | 30766 | 37898 | 10 | 24547
[16:38:03] 1.551 | 31968 | 41045 | 15 | 24568
[16:38:03] 1.601 | 35182 | 33733 | 5 | 24559
[16:38:03] 1.651 | 34517 | 36498 | 15 | 24567
[16:38:03] 1.701 | 32126 | 35812 | 8 | 24575
[16:38:03] 1.751 | 33379 | 37635 | 17 | 24572
[16:38:03] 1.801 | 37545 | 35659 | 9 | 24569
[16:38:03] 1.851 | 35802 | 33818 | 10 | 24555
[16:38:03] 1.901 | 32919 | 33422 | 4 | 24565
[16:38:03] 1.951 | 34190 | 35307 | 9 | 24586
[16:38:03] 2.001 | 32263 | 33332 | 9 | 24584
[16:38:03] 2.051 | 35542 | 40050 | 16 | 24590
[16:38:03] 2.101 | 32793 | 40505 | 11 | 24583
[16:38:03] 2.151 | 36383 | 37720 | 14 | 24598
[16:38:04] 2.201 | 35263 | 38013 | 10 | 24602
[16:38:04] 2.251 | 33864 | 36466 | 8 | 24576
[16:38:04] 2.301 | 35456 | 34798 | 9 | 24597
[16:38:04] 2.351 | 36590 | 33555 | 8 | 24595
[16:38:04] 2.401 | 35722 | 37700 | 7 | 24587
[16:38:04] 2.451 | 33483 | 37257 | 8 | 24594
[16:38:04] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:38:04] 2.501 | 34965 | 33640 | 16 | 24612
[16:38:04] 0.050 | 38701 | 39211 | 12 | 24597
[16:38:04] 0.100 | 34037 | 38383 | 9 | 24586
[16:38:04] 0.150 | 33288 | 42238 | 11 | 24575
[16:38:04] 0.200 | 32273 | 37881 | 8 | 24589
[16:38:04] 0.250 | 39184 | 42435 | 9 | 24599
[16:38:04] 0.300 | 33066 | 33803 | 8 | 24588
[16:38:04] 0.350 | 37227 | 35426 | 9 | 24539
[16:38:04] 0.400 | 33122 | 37958 | 6 | 24534
[16:38:04] 0.450 | 34557 | 38364 | 11 | 24530
[16:38:04] 0.500 | 33026 | 34701 | 13 | 24532
[16:38:04] 0.550 | 32933 | 39672 | 7 | 24525
[16:38:04] 0.600 | 35075 | 35707 | 8 | 24514
[16:38:04] 0.650 | 33555 | 32030 | 11 | 24526
[16:38:05] 0.700 | 32306 | 35411 | 9 | 24521
[16:38:05] 0.750 | 33698 | 36365 | 9 | 24500
[16:38:05] 0.800 | 33327 | 35188 | 8 | 24511
[16:38:05] 0.850 | 33955 | 31240 | 11 | 24514
[16:38:05] 0.900 | 34478 | 35592 | 12 | 24503
[16:38:05] 0.950 | 35494 | 39972 | 9 | 24509
[16:38:05] 1.000 | 35968 | 32241 | 5 | 24467
[16:38:05] 1.050 | 36119 | 35819 | 17 | 24462
[16:38:05] 1.100 | 33286 | 36908 | 8 | 24482
[16:38:05] 1.150 | 28703 | 38154 | 7 | 24465
[16:38:05] 1.200 | 30924 | 39160 | 10 | 24501
[16:38:05] 1.250 | 35378 | 40255 | 8 | 24474
[16:38:05] 1.300 | 34304 | 37440 | 7 | 24489
[16:38:05] 1.350 | 33949 | 41342 | 9 | 24501
[16:38:05] 1.400 | 38374 | 41584 | 8 | 24478
[16:38:05] 1.450 | 38858 | 32019 | 9 | 24478
[16:38:05] 1.500 | 28901 | 35161 | 11 | 24475
[16:38:05] 1.550 | 36185 | 35068 | 4 | 24480
[16:38:05] 1.600 | 39263 | 35860 | 11 | 24458
[16:38:05] 1.650 | 33147 | 37236 | 9 | 24474
[16:38:06] 1.700 | 32868 | 35764 | 12 | 24468
[16:38:06] 1.750 | 31273 | 37995 | 9 | 24467
[16:38:06] 1.800 | 36802 | 35417 | 17 | 24477
[16:38:06] 1.850 | 34156 | 37006 | 9 | 24458
[16:38:06] 1.900 | 33801 | 31969 | 10 | 24477
[16:38:06] 1.950 | 38033 | 37211 | 9 | 24468
[16:38:06] 2.000 | 36792 | 36203 | 8 | 24476
[16:38:06] 2.050 | 39493 | 34543 | 4 | 24477
[16:38:06] 2.100 | 34814 | 32712 | 9 | 24498
[16:38:06] 2.150 | 34486 | 37542 | 7 | 24478
[16:38:06] 2.200 | 33348 | 39713 | 9 | 24492
[16:38:06] 2.250 | 35163 | 40880 | 12 | 24485
[16:38:06] 2.300 | 33819 | 35562 | 8 | 24483
[16:38:06] 2.350 | 35524 | 34586 | 12 | 24443
[16:38:06] 2.400 | 37042 | 32261 | 9 | 24430
[16:38:06] 2.450 | 39272 | 33881 | 10 | 24517
[16:38:06] 2.500 | 31562 | 35260 | 8 | 24488
[16:38:06] 2.550 | 33535 | 38059 | 8 | 24470
[16:38:06] 2.600 | 36103 | 35307 | 10 | 24464
[16:38:06] 2.650 | 32073 | 34826 | 12 | 24500
[16:38:07] 2.700 | 34922 | 37402 | 12 | 24438
[16:38:07] 2.750 | 35393 | 35493 | 12 | 24492
[16:38:07] 2.800 | 33932 | 35486 | 11 | 24520
[16:38:07] 2.850 | 36295 | 35936 | 8 | 24443
[16:38:07] 2.900 | 35323 | 34097 | 8 | 24477
[16:38:07] 2.950 | 33129 | 33768 | 7 | 24493
[16:38:07] 3.000 | 34218 | 38672 | 9 | 24443
[16:38:07] 3.050 | 33393 | 32109 | 9 | 24456
[16:38:07] 3.100 | 34717 | 39351 | 8 | 24456
[16:38:07] 3.150 | 36563 | 34425 | 9 | 24434
[16:38:07] 3.200 | 37330 | 37811 | 6 | 24480
[16:38:07] 3.250 | 37085 | 40274 | 8 | 24549
[16:38:07] 3.300 | 34386 | 34143 | 7 | 24520
[16:38:07] 3.350 | 34255 | 35765 | 8 | 24513
[16:38:07] 3.400 | 33838 | 34400 | 10 | 24485
[16:38:07] 3.450 | 32900 | 37796 | 8 | 24474
[16:38:07] 3.500 | 33702 | 33256 | 13 | 24497
[16:38:07] 3.550 | 34954 | 34923 | 8 | 24502
[16:38:07] 3.600 | 37077 | 36323 | 11 | 24458
[16:38:07] 3.650 | 33350 | 38893 | 8 | 24468
[16:38:08] 3.700 | 36539 | 34837 | 10 | 24464
[16:38:08] 3.750 | 35618 | 33385 | 17 | 24487
[16:38:08] 3.800 | 35737 | 39300 | 11 | 24493
[16:38:08] 3.850 | 36748 | 34177 | 8 | 24479
[16:38:08] 3.900 | 36897 | 31631 | 12 | 24462
[16:38:08] 3.950 | 33839 | 33210 | 12 | 24459
[16:38:08] 4.000 | 34200 | 35792 | 8 | 24473
[16:38:08] 4.050 | 34609 | 34540 | 11 | 24418
[16:38:08] 4.100 | 33604 | 37994 | 11 | 24466
[16:38:08] 4.150 | 35877 | 37626 | 10 | 24516
[16:38:08] 4.200 | 33063 | 33853 | 6 | 24480
[16:38:08] 4.250 | 35004 | 34208 | 10 | 24453
[16:38:08] 4.300 | 35342 | 37541 | 5 | 24466
[16:38:08] 4.350 | 32291 | 33909 | 10 | 24507
[16:38:08] 4.400 | 33518 | 35976 | 9 | 24473
[16:38:08] 4.450 | 38432 | 31533 | 7 | 24469
[16:38:08] 4.500 | 35085 | 34528 | 9 | 24437
[16:38:08] 4.550 | 33982 | 36790 | 4 | 24494
[16:38:08] 4.600 | 33060 | 35338 | 6 | 24475
[16:38:08] 4.650 | 34379 | 38157 | 8 | 24497
[16:38:09] 4.700 | 35914 | 38913 | 8 | 24422
[16:38:09] 4.750 | 35764 | 37822 | 11 | 24461
[16:38:09] 4.800 | 36224 | 37467 | 10 | 24455
[16:38:09] 4.850 | 32911 | 38020 | 5 | 24523
[16:38:09] 4.900 | 34113 | 36189 | 6 | 24463
[16:38:09] 4.950 | 31434 | 36681 | 9 | 24439
[16:38:09] 5.000 | 34501 | 33372 | 3 | 24419
[16:38:09] 5.050 | 35469 | 33557 | 7 | 24467
[16:38:09] 5.100 | 35137 | 35251 | 10 | 24469
[16:38:09] 5.150 | 31674 | 35334 | 5 | 24469
[16:38:09] 5.200 | 35999 | 34010 | 9 | 24457
[16:38:09] 5.250 | 32113 | 42091 | 10 | 24491
[16:38:09] 5.300 | 34632 | 35975 | 5 | 24481
[16:38:09] 5.350 | 35390 | 36519 | 6 | 24423
[16:38:09] 5.400 | 33762 | 36524 | 9 | 24439
[16:38:09] 5.450 | 35135 | 33745 | 7 | 24442
[16:38:09] 5.500 | 32558 | 34927 | 14 | 24419
[16:38:09] 5.550 | 34648 | 38544 | 11 | 24440
[16:38:09] 5.600 | 33629 | 34142 | 7 | 24437
[16:38:09] 5.650 | 36105 | 31346 | 7 | 24446
[16:38:10] 5.700 | 37569 | 37829 | 8 | 24480
[16:38:10] 5.750 | 37763 | 35092 | 7 | 24490
[16:38:10] 5.800 | 35526 | 31855 | 3 | 24491
[16:38:10] 5.850 | 35701 | 38992 | 10 | 24443
[16:38:10] 5.900 | 40367 | 34842 | 5 | 24506
[16:38:10] 5.950 | 34421 | 37444 | 8 | 24439
[16:38:10] 6.000 | 33634 | 32738 | 4 | 24450
[16:38:10] 6.050 | 41145 | 33451 | 12 | 24461
[16:38:10] 6.100 | 35706 | 40666 | 12 | 24493
[16:38:10] 6.150 | 35257 | 35733 | 12 | 24486
[16:38:10] 6.200 | 35661 | 30277 | 8 | 24442
[16:38:10] 6.250 | 34692 | 37439 | 11 | 24502
[16:38:10] 6.300 | 32864 | 34955 | 7 | 24481
[16:38:10] 6.350 | 36685 | 34651 | 10 | 24471
[16:38:10] 6.400 | 35343 | 34980 | 7 | 24451
[16:38:10] 6.450 | 35669 | 35196 | 10 | 24430
[16:38:10] 6.500 | 34209 | 37176 | 7 | 24486
[16:38:10] 6.550 | 36582 | 35895 | 8 | 24473
[16:38:10] 6.600 | 33162 | 35885 | 10 | 24458
[16:38:10] 6.650 | 35230 | 34761 | 8 | 24488
[16:38:11] 6.700 | 32573 | 38421 | 9 | 24493
[16:38:11] 6.750 | 35028 | 34620 | 5 | 24499
[16:38:11] 6.800 | 35536 | 34089 | 11 | 24491
[16:38:11] 6.850 | 31883 | 30264 | 8 | 24466
[16:38:11] 6.900 | 31275 | 39056 | 7 | 24530
[16:38:11] 6.950 | 32925 | 38542 | 13 | 24461
[16:38:11] 7.000 | 34735 | 35419 | 5 | 24470
[16:38:11] 7.050 | 38585 | 35470 | 10 | 24505
[16:38:11] 7.100 | 36471 | 35413 | 7 | 24518
[16:38:11] 7.150 | 35377 | 35303 | 8 | 24471
[16:38:11] 7.200 | 33908 | 36086 | 8 | 24493
[16:38:11] 7.250 | 35041 | 36916 | 12 | 24425
[16:38:11] 7.300 | 39208 | 38097 | 6 | 24429
[16:38:11] 7.350 | 36408 | 35274 | 8 | 24425
[16:38:11] 7.400 | 33895 | 33735 | 6 | 24452
[16:38:11] 7.450 | 33596 | 30752 | 10 | 24447
