timestamped_line
[11:25:24] ▶ Starting baseline phase for 2.5 seconds...
[11:25:24] t (s) | A | B | C | D
[11:25:24] 0.051 | 31196 | 33512 | 93 | 14382
[11:25:24] 0.101 | 29505 | 29434 | 70 | 14410
[11:25:24] 0.151 | 31723 | 31052 | 69 | 14423
[11:25:24] 0.201 | 29853 | 32732 | 84 | 14450
[11:25:24] 0.251 | 23624 | 33409 | 70 | 14448
[11:25:24] 0.301 | 26141 | 35783 | 66 | 14432
[11:25:24] 0.351 | 27122 | 31285 | 73 | 14373
[11:25:24] 0.401 | 28697 | 30457 | 79 | 14382
[11:25:24] 0.451 | 26142 | 30360 | 60 | 14411
[11:25:24] 0.501 | 33519 | 36263 | 78 | 14428
[11:25:24] 0.551 | 29180 | 30684 | 70 | 14470
[11:25:24] 0.601 | 27935 | 33777 | 83 | 14451
[11:25:24] 0.651 | 31266 | 33139 | 54 | 14450
[11:25:24] 0.701 | 28933 | 31822 | 78 | 14428
[11:25:25] 0.751 | 31480 | 29440 | 68 | 14465
[11:25:25] 0.801 | 30768 | 35484 | 83 | 14448
[11:25:25] 0.851 | 28869 | 30257 | 67 | 14488
[11:25:25] 0.901 | 32846 | 35780 | 83 | 14449
[11:25:25] 0.951 | 33309 | 27782 | 74 | 14472
[11:25:25] 1.001 | 29774 | 33589 | 85 | 14465
[11:25:25] 1.051 | 31489 | 33679 | 81 | 14465
[11:25:25] 1.101 | 34952 | 33388 | 60 | 14448
[11:25:25] 1.151 | 29985 | 31702 | 78 | 14475
[11:25:25] 1.201 | 29480 | 29083 | 82 | 14435
[11:25:25] 1.251 | 29567 | 32821 | 69 | 14444
[11:25:25] 1.301 | 28022 | 34337 | 58 | 14463
[11:25:25] 1.351 | 31173 | 32413 | 68 | 14455
[11:25:25] 1.401 | 34249 | 33723 | 66 | 14462
[11:25:25] 1.451 | 28973 | 33126 | 72 | 14463
[11:25:25] 1.501 | 34719 | 34098 | 71 | 14431
[11:25:25] 1.551 | 33876 | 27465 | 85 | 14421
[11:25:25] 1.601 | 28930 | 33708 | 75 | 14437
[11:25:25] 1.651 | 27003 | 29816 | 90 | 14395
[11:25:25] 1.701 | 27276 | 34633 | 80 | 14392
[11:25:26] 1.751 | 29234 | 26286 | 57 | 14419
[11:25:26] 1.801 | 29957 | 33950 | 68 | 14397
[11:25:26] 1.851 | 27396 | 35829 | 66 | 14390
[11:25:26] 1.901 | 30410 | 31273 | 66 | 14328
[11:25:26] 1.951 | 35103 | 34941 | 72 | 14314
[11:25:26] 2.001 | 30877 | 34974 | 78 | 14331
[11:25:26] 2.051 | 30786 | 31575 | 67 | 14324
[11:25:26] 2.101 | 29398 | 30519 | 70 | 14302
[11:25:26] 2.151 | 33142 | 31189 | 85 | 14316
[11:25:26] 2.201 | 28173 | 31483 | 80 | 14316
[11:25:26] 2.251 | 31353 | 27961 | 68 | 14311
[11:25:26] 2.301 | 30616 | 27288 | 75 | 14335
[11:25:26] 2.351 | 32759 | 33055 | 87 | 14291
[11:25:26] 2.401 | 27495 | 25401 | 83 | 14350
[11:25:26] 2.451 | 28064 | 27859 | 71 | 14254
[11:25:26] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:25:26] 2.501 | 28109 | 33635 | 91 | 14297
[11:25:26] 0.050 | 28118 | 26855 | 56 | 14294
[11:25:26] 0.100 | 33066 | 31044 | 75 | 14267
[11:25:26] 0.150 | 31655 | 23099 | 61 | 14223
[11:25:26] 0.200 | 31127 | 30898 | 74 | 14246
[11:25:27] 0.250 | 29736 | 32273 | 71 | 14251
[11:25:27] 0.300 | 30871 | 32246 | 70 | 14259
[11:25:27] 0.350 | 27363 | 34059 | 80 | 14210
[11:25:27] 0.400 | 31405 | 35155 | 88 | 14217
[11:25:27] 0.450 | 32482 | 31515 | 79 | 14155
[11:25:27] 0.500 | 34162 | 27643 | 64 | 14186
[11:25:27] 0.550 | 32302 | 31633 | 85 | 14170
[11:25:27] 0.600 | 29235 | 27583 | 62 | 14157
[11:25:27] 0.650 | 29046 | 31846 | 73 | 14158
[11:25:27] 0.700 | 27931 | 36523 | 80 | 14150
[11:25:27] 0.750 | 30927 | 29737 | 73 | 14128
[11:25:27] 0.800 | 30859 | 31088 | 74 | 14081
[11:25:27] 0.850 | 32586 | 32148 | 60 | 14097
[11:25:27] 0.900 | 28632 | 30990 | 75 | 14091
[11:25:27] 0.950 | 30913 | 33488 | 78 | 14038
[11:25:27] 1.000 | 31264 | 34084 | 73 | 14076
[11:25:27] 1.050 | 30362 | 34336 | 77 | 14055
[11:25:27] 1.100 | 32810 | 37646 | 71 | 14072
[11:25:27] 1.150 | 27879 | 33050 | 70 | 14044
[11:25:27] 1.200 | 35813 | 33155 | 67 | 14060
[11:25:28] 1.250 | 29003 | 25448 | 91 | 14075
[11:25:28] 1.300 | 29087 | 32121 | 67 | 14092
[11:25:28] 1.350 | 30894 | 32650 | 87 | 14081
[11:25:28] 1.400 | 28126 | 33939 | 70 | 14094
[11:25:28] 1.450 | 30540 | 31726 | 80 | 14139
[11:25:28] 1.500 | 33896 | 33756 | 94 | 14134
[11:25:28] 1.550 | 32388 | 31641 | 81 | 14164
[11:25:28] 1.600 | 31013 | 36074 | 69 | 14139
[11:25:28] 1.650 | 32775 | 29678 | 50 | 14182
[11:25:28] 1.700 | 28327 | 33955 | 77 | 14152
[11:25:28] 1.750 | 30984 | 33318 | 83 | 14177
[11:25:28] 1.800 | 34691 | 29111 | 78 | 14166
[11:25:28] 1.850 | 29724 | 33036 | 75 | 14151
[11:25:28] 1.900 | 28549 | 33027 | 67 | 14125
[11:25:28] 1.950 | 27749 | 32105 | 66 | 14112
[11:25:28] 2.000 | 30589 | 31315 | 65 | 14127
[11:25:28] 2.050 | 33560 | 30020 | 69 | 14122
[11:25:28] 2.100 | 26597 | 33124 | 70 | 14144
[11:25:28] 2.150 | 28808 | 34087 | 77 | 14090
[11:25:28] 2.200 | 32536 | 33472 | 82 | 14077
[11:25:29] 2.250 | 31588 | 33642 | 59 | 14072
[11:25:29] 2.300 | 31258 | 30940 | 82 | 14112
[11:25:29] 2.350 | 27548 | 29951 | 75 | 14146
[11:25:29] 2.400 | 28994 | 27580 | 83 | 14155
[11:25:29] 2.450 | 30426 | 29564 | 65 | 14152
[11:25:29] 2.500 | 34584 | 27773 | 93 | 14163
[11:25:29] 2.550 | 35142 | 34774 | 76 | 14146
[11:25:29] 2.600 | 35195 | 32927 | 73 | 14110
[11:25:29] 2.650 | 29967 | 32449 | 65 | 14079
[11:25:29] 2.700 | 29157 | 33411 | 77 | 14048
[11:25:29] 2.750 | 35264 | 38539 | 71 | 14079
[11:25:29] 2.800 | 29264 | 27021 | 90 | 14049
[11:25:29] 2.850 | 28800 | 30458 | 66 | 14036
[11:25:29] 2.900 | 32229 | 34320 | 77 | 14010
[11:25:29] 2.950 | 29206 | 31305 | 57 | 14037
[11:25:29] 3.000 | 26377 | 32448 | 79 | 14065
[11:25:29] 3.050 | 26697 | 33803 | 89 | 14043
[11:25:29] 3.100 | 32352 | 31084 | 87 | 14015
[11:25:29] 3.150 | 32329 | 32018 | 69 | 14035
[11:25:29] 3.200 | 30624 | 34126 | 75 | 14072
[11:25:30] 3.250 | 31167 | 29848 | 79 | 14051
[11:25:30] 3.300 | 27818 | 32418 | 70 | 14028
[11:25:30] 3.350 | 26296 | 30294 | 70 | 14017
[11:25:30] 3.400 | 27482 | 34386 | 51 | 14019
[11:25:30] 3.450 | 33562 | 30993 | 69 | 14016
[11:25:30] 3.500 | 30660 | 28027 | 75 | 13992
[11:25:30] 3.550 | 33451 | 32069 | 60 | 13996
[11:25:30] 3.600 | 31404 | 34886 | 81 | 13959
[11:25:30] 3.650 | 31565 | 29809 | 85 | 13968
[11:25:30] 3.700 | 31158 | 33273 | 74 | 14002
[11:25:30] 3.750 | 31907 | 32039 | 64 | 13980
[11:25:30] 3.800 | 30422 | 30239 | 81 | 13982
[11:25:30] 3.850 | 29076 | 30354 | 57 | 13983
[11:25:30] 3.900 | 29669 | 27949 | 68 | 13994
[11:25:30] 3.950 | 28936 | 28544 | 64 | 14001
[11:25:30] 4.000 | 27003 | 31045 | 79 | 13963
[11:25:30] 4.050 | 31208 | 35315 | 79 | 13969
[11:25:30] 4.100 | 28376 | 32513 | 84 | 13965
[11:25:30] 4.150 | 35396 | 28071 | 61 | 13989
[11:25:30] 4.200 | 28892 | 31238 | 70 | 13952
[11:25:31] 4.250 | 32042 | 27437 | 61 | 13953
[11:25:31] 4.300 | 29182 | 33699 | 69 | 13994
[11:25:31] 4.350 | 27300 | 29460 | 74 | 13968
[11:25:31] 4.400 | 28873 | 34731 | 87 | 13955
[11:25:31] 4.450 | 31029 | 29749 | 65 | 13968
[11:25:31] 4.500 | 30013 | 31776 | 81 | 13971
[11:25:31] 4.550 | 32547 | 29635 | 70 | 14009
[11:25:31] 4.600 | 34012 | 33275 | 59 | 13982
[11:25:31] 4.650 | 29873 | 30491 | 83 | 13997
[11:25:31] 4.700 | 32118 | 30866 | 94 | 13987
[11:25:31] 4.750 | 31924 | 36388 | 75 | 13979
[11:25:31] 4.800 | 29522 | 32256 | 75 | 14021
[11:25:31] 4.850 | 26708 | 31042 | 69 | 13995
[11:25:31] 4.900 | 32043 | 32157 | 58 | 13998
[11:25:31] 4.950 | 33732 | 29947 | 75 | 13966
[11:25:31] 5.000 | 29873 | 32948 | 85 | 13928
[11:25:31] 5.050 | 33144 | 30235 | 74 | 13953
[11:25:31] 5.100 | 29912 | 33851 | 72 | 13978
[11:25:31] 5.150 | 33120 | 30827 | 70 | 13937
[11:25:31] 5.200 | 31578 | 31049 | 53 | 13955
[11:25:32] 5.250 | 27564 | 30409 | 89 | 13949
[11:25:32] 5.300 | 28952 | 27442 | 76 | 13937
[11:25:32] 5.350 | 27864 | 27993 | 71 | 13950
[11:25:32] 5.400 | 34758 | 31898 | 75 | 13954
[11:25:32] 5.450 | 29855 | 35324 | 70 | 13949
[11:25:32] 5.500 | 31731 | 29936 | 74 | 13946
[11:25:32] 5.550 | 32861 | 31856 | 70 | 13901
[11:25:32] 5.600 | 32148 | 28225 | 60 | 13901
[11:25:32] 5.650 | 35949 | 33680 | 80 | 13907
[11:25:32] 5.700 | 33769 | 29005 | 76 | 13893
[11:25:32] 5.750 | 30705 | 31081 | 74 | 13895
[11:25:32] 5.800 | 30803 | 31919 | 94 | 13907
[11:25:32] 5.850 | 30817 | 34172 | 84 | 13902
[11:25:32] 5.900 | 28445 | 32000 | 72 | 13910
[11:25:32] 5.950 | 32256 | 32299 | 76 | 13898
[11:25:32] 6.000 | 31641 | 33794 | 78 | 13877
[11:25:32] 6.050 | 30747 | 38185 | 79 | 13877
[11:25:32] 6.100 | 35986 | 37246 | 79 | 13857
[11:25:32] 6.150 | 32311 | 33916 | 73 | 13867
[11:25:32] 6.200 | 28438 | 27826 | 70 | 13869
[11:25:33] 6.250 | 30595 | 33540 | 81 | 13869
[11:25:33] 6.300 | 33041 | 32640 | 76 | 13848
[11:25:33] 6.350 | 27239 | 32370 | 71 | 13869
[11:25:33] 6.400 | 26749 | 30824 | 62 | 13835
[11:25:33] 6.450 | 30935 | 30934 | 68 | 13837
[11:25:33] 6.500 | 32888 | 32003 | 93 | 13882
[11:25:33] 6.550 | 28367 | 28534 | 77 | 13901
[11:25:33] 6.600 | 30194 | 31839 | 75 | 13820
[11:25:33] 6.650 | 29287 | 29846 | 63 | 13889
[11:25:33] 6.700 | 26346 | 35722 | 69 | 13894
[11:25:33] 6.750 | 31520 | 37165 | 78 | 13831
[11:25:33] 6.800 | 33590 | 32541 | 73 | 13853
[11:25:33] 6.850 | 31373 | 29356 | 66 | 13857
[11:25:33] 6.900 | 30353 | 36220 | 67 | 13897
[11:25:33] 6.950 | 28752 | 31847 | 86 | 13901
[11:25:33] 7.000 | 25220 | 32349 | 83 | 13912
[11:25:33] 7.050 | 31620 | 36337 | 53 | 13885
[11:25:33] 7.100 | 33185 | 31133 | 79 | 13909
[11:25:33] 7.150 | 31809 | 26598 | 69 | 13912
[11:25:33] 7.200 | 29147 | 33081 | 77 | 13913
[11:25:34] 7.250 | 29648 | 36113 | 89 | 13938
[11:25:34] 7.300 | 27912 | 27894 | 72 | 13942
[11:25:34] 7.350 | 34731 | 26139 | 84 | 13913
[11:25:34] 7.400 | 32648 | 27250 | 67 | 13952
[11:25:34] 7.450 | 35710 | 34214 | 76 | 13969
