Time(s),Force(N),DeltaF(N),FSR1,FSR2,FSR3
15.95,22.676,1.011,386,1023,1023
16.17,21.665,-1.011,401,1023,1023
16.38,20.654,-1.011,634,1023,1023
16.59,19.644,-1.011,1019,1023,1023
16.81,18.633,-1.011,1020,1023,1023
16.92,19.644,1.011,1020,1022,1023
17.04,20.654,1.011,1019,1023,1023
17.15,18.633,-2.021,1020,1022,1023
17.26,19.644,1.011,1020,1023,1023
17.58,18.633,-1.011,1020,1023,1023
17.69,20.654,2.021,820,1023,1023
17.80,22.676,2.021,549,1023,1023
17.92,23.687,1.011,406,1022,1023
18.03,24.697,1.011,388,1022,1022
18.24,27.729,3.032,331,1023,1023
18.35,26.719,-1.011,332,1023,1023
18.77,27.729,1.011,349,1023,1023
18.98,28.740,1.011,334,1022,1023
19.30,29.751,1.011,325,1023,1023
19.61,30.762,1.011,326,1023,1023
19.82,29.751,-1.011,322,1023,1022
19.94,30.762,1.011,321,1022,1023
20.05,31.772,1.011,319,1023,1023
20.26,32.783,1.011,308,1022,1023
20.37,33.794,1.011,305,1023,1023
20.48,32.783,-1.011,303,1023,1023
20.60,34.805,2.021,299,1023,1023
20.81,32.783,-2.021,296,1023,1023
20.92,34.805,2.021,295,1023,1023
21.04,35.815,1.011,294,1023,1023
21.15,34.805,-1.011,295,1023,1023
21.36,35.815,1.011,293,1023,1023
21.47,36.826,1.011,293,1023,1023
21.79,37.837,1.011,291,1023,1023
21.90,36.826,-1.011,290,1023,1023
22.01,38.848,2.021,290,1023,1023
22.22,39.858,1.011,288,1023,1022
22.44,38.848,-1.011,288,1023,1023
22.96,39.858,1.011,286,1023,1023
23.07,38.848,-1.011,286,1023,1023
23.18,39.858,1.011,285,1023,1023
23.29,38.848,-1.011,286,1023,1023
23.40,39.858,1.011,286,1023,1023
23.52,40.869,1.011,286,1023,1023
23.63,38.848,-2.021,285,1022,1023
23.74,40.869,2.021,285,1023,1023
23.85,39.858,-1.011,285,1023,1022
24.07,40.869,1.011,285,1023,1022
24.28,38.848,-2.021,285,1023,1023
24.50,40.869,2.021,283,1023,1023
24.81,42.891,2.021,283,1023,1023
24.92,40.869,-2.021,283,1023,1023
25.03,41.880,1.011,283,1022,1023
25.15,43.901,2.021,282,1022,1023
25.26,40.869,-3.032,282,1023,1023
25.37,37.837,-3.032,291,1023,1023
25.48,31.772,-6.064,310,1023,1023
25.60,27.729,-4.043,321,1023,1023
25.71,25.708,-2.021,333,1023,1023
25.82,24.697,-1.011,337,1022,1023
25.93,23.687,-1.011,345,1023,1023
26.15,22.676,-1.011,363,1023,1023
26.36,20.654,-2.021,441,1023,1023
27.08,19.644,-1.011,940,1022,1023
27.30,20.654,1.011,1019,1023,1023
27.41,19.644,-1.011,1018,1023,1023
27.63,20.654,1.011,1018,1023,1023
27.84,19.644,-1.011,1018,1023,1023
28.26,20.654,1.011,893,1023,1022
28.37,19.644,-1.011,892,1022,1023
28.48,20.654,1.011,897,1023,1023
28.69,21.665,1.011,835,1023,1023
29.01,23.687,2.021,478,1023,1023
29.22,24.697,1.011,407,1023,1023
29.43,26.719,2.021,342,1023,1023
29.55,27.729,1.011,329,1022,1023
29.76,28.740,1.011,317,1023,1023
29.87,30.762,2.021,307,1023,1023
29.98,31.772,1.011,302,1022,1023
30.10,32.783,1.011,295,1023,1023
30.21,33.794,1.011,293,1022,1023
30.42,34.805,1.011,290,1023,1023
30.53,35.815,1.011,288,1023,1023
30.75,36.826,1.011,284,1022,1023
30.86,37.837,1.011,283,1022,1023
31.07,38.848,1.011,282,1022,1023
31.38,39.858,1.011,281,1022,1023
31.50,40.869,1.011,281,1022,1023
31.81,39.858,-1.011,281,1023,1023
31.92,41.880,2.021,281,1022,1023
32.04,42.891,1.011,279,1023,1023
32.76,41.880,-1.011,279,1022,1023
32.87,40.869,-1.011,280,1022,1023
32.98,41.880,1.011,279,1022,1023
33.60,42.891,1.011,278,1023,1023
33.71,41.880,-1.011,278,1022,1022
33.82,39.858,-2.021,283,1022,1023
33.94,33.794,-6.064,301,1022,1023
34.05,31.772,-2.021,307,1022,1023
34.16,28.740,-3.032,309,1022,1023
34.28,27.729,-1.011,312,1023,1023
34.39,25.708,-2.021,321,1023,1023
34.50,23.687,-2.021,332,1023,1023
34.72,22.676,-1.011,401,1023,1023
35.03,20.654,-2.021,464,1023,1023
36.05,19.644,-1.011,1017,1023,1023
36.17,20.654,1.011,1017,1023,1023
36.28,21.665,1.011,1017,1023,1023
36.39,19.644,-2.021,1017,1023,1023
36.51,20.654,1.011,1017,1023,1023
36.72,19.644,-1.011,1017,1023,1023
36.84,20.654,1.011,1017,1022,1023
36.95,21.665,1.011,952,1023,1023
37.06,20.654,-1.011,945,1023,1023
37.38,19.644,-1.011,1016,1023,1023
37.49,20.654,1.011,1017,1023,1023
37.60,19.644,-1.011,1018,1022,1023
37.72,20.654,1.011,945,1023,1023
37.93,21.665,1.011,894,1023,1023
38.04,22.676,1.011,836,1023,1022
38.15,21.665,-1.011,689,1023,1022
38.27,22.676,1.011,504,1023,1023
38.38,24.697,2.021,448,1023,1023
38.59,25.708,1.011,363,1023,1023
38.70,26.719,1.011,341,1022,1023
38.92,28.740,2.021,317,1023,1023
39.03,27.729,-1.011,313,1023,1023
39.14,29.751,2.021,311,1023,1023
39.25,30.762,1.011,304,1023,1023
39.36,31.772,1.011,300,1023,1022
39.48,32.783,1.011,299,1023,1023
39.59,33.794,1.011,294,1023,1023
39.70,34.805,1.011,293,1023,1023
39.81,35.815,1.011,290,1022,1023
40.03,36.826,1.011,288,1022,1023
40.24,37.837,1.011,283,1023,1023
40.45,38.848,1.011,280,1022,1023
40.56,39.858,1.011,278,1022,1023
40.78,41.880,2.021,276,1022,1023
41.09,42.891,1.011,276,1023,1023
41.30,41.880,-1.011,274,1023,1023
41.42,42.891,1.011,274,1022,1023
41.53,41.880,-1.011,274,1023,1022
41.64,42.891,1.011,275,1023,1023
41.75,41.880,-1.011,276,1023,1023
41.87,40.869,-1.011,278,1023,1022
42.08,41.880,1.011,275,1023,1023
42.29,37.837,-4.043,283,1022,1023
42.40,32.783,-5.054,303,1023,1023
42.52,28.740,-4.043,311,1023,1022
42.63,25.708,-3.032,323,1023,1023
42.74,26.719,1.011,326,1023,1023
42.86,24.697,-2.021,348,1022,1023
42.97,22.676,-2.021,399,1023,1023
43.18,21.665,-1.011,561,1022,1023
43.60,20.654,-1.011,1016,1023,1023
43.92,19.644,-1.011,1017,1023,1022
44.03,20.654,1.011,1017,1023,1023
44.14,19.644,-1.011,1018,1023,1023
44.46,20.654,1.011,1017,1023,1023
44.57,19.644,-1.011,1017,1023,1023
44.79,20.654,1.011,1017,1023,1023
44.90,19.644,-1.011,1017,1023,1023
45.22,20.654,1.011,1018,1023,1023
45.53,19.644,-1.011,1017,1022,1023
45.75,20.654,1.011,1018,1023,1023
45.96,19.644,-1.011,1017,1023,1023
46.28,20.654,1.011,1017,1023,1023
46.59,21.665,1.011,919,1023,1023
46.91,22.676,1.011,568,1023,1023
47.02,24.697,2.021,394,1023,1023
47.13,25.708,1.011,364,1022,1023
47.34,26.719,1.011,333,1023,1023
47.46,28.740,2.021,295,1023,1023
47.57,30.762,2.021,291,1023,1023
47.68,31.772,1.011,291,1023,1023
47.79,33.794,2.021,290,1023,1023
47.90,35.815,2.021,287,1023,1022
48.22,37.837,2.021,279,1022,1023
48.43,38.848,1.011,277,1022,1023
48.54,39.858,1.011,276,1022,1023
48.76,40.869,1.011,276,1023,1023
48.87,39.858,-1.011,276,1023,1023
49.28,38.848,-1.011,276,1023,1023
49.40,39.858,1.011,277,1023,1023
49.71,40.869,1.011,274,1022,1023
49.92,41.880,1.011,274,1023,1023
50.34,42.891,1.011,273,1023,1023
50.45,41.880,-1.011,273,1023,1023
50.56,42.891,1.011,273,1023,1023
50.88,41.880,-1.011,273,1023,1023
50.99,42.891,1.011,272,1022,1022
51.10,43.901,1.011,271,1023,1023
51.32,41.880,-2.021,273,1023,1023
51.43,36.826,-5.054,287,1023,1023
51.54,30.762,-6.064,303,1022,1023
51.65,26.719,-4.043,318,1023,1023
51.77,23.687,-3.032,365,1023,1023
51.88,22.676,-1.011,408,1022,1023
52.09,21.665,-1.011,627,1023,1023
52.21,22.676,1.011,771,1023,1023
52.32,20.654,-2.021,917,1023,1023
52.53,19.644,-1.011,1016,1023,1023
52.65,21.665,2.021,1016,1023,1023
52.76,20.654,-1.011,1016,1023,1023
52.88,19.644,-1.011,1016,1023,1023
52.99,20.654,1.011,1016,1023,1022
53.30,19.644,-1.011,1017,1023,1023
53.42,20.654,1.011,1017,1023,1023
53.53,19.644,-1.011,1016,1023,1023
53.65,20.654,1.011,979,1023,1023
54.47,19.644,-1.011,1017,1023,1022
54.58,20.654,1.011,1017,1023,1023
54.69,19.644,-1.011,1017,1023,1023
54.91,18.633,-1.011,1017,1022,1023
55.02,19.644,1.011,1017,1023,1023
55.13,20.654,1.011,1017,1023,1023
55.25,19.644,-1.011,1018,1023,1023
55.66,20.654,1.011,939,1022,1023
55.88,22.676,2.021,700,1022,1023
55.99,23.687,1.011,502,1023,1023
56.10,25.708,2.021,386,1023,1022
56.31,26.719,1.011,296,1023,1023
56.43,29.751,3.032,296,1023,1023
56.54,30.762,1.011,296,1022,1023
56.75,31.772,1.011,296,1023,1023
56.86,32.783,1.011,296,1023,1023
56.97,34.805,2.021,296,1022,1023
57.19,35.815,1.011,290,1023,1023
57.30,36.826,1.011,284,1023,1023
57.41,37.837,1.011,282,1023,1023
57.52,39.858,2.021,280,1023,1023
57.63,40.869,1.011,276,1023,1023
57.75,41.880,1.011,275,1022,1023
57.86,40.869,-1.011,273,1023,1023
57.97,41.880,1.011,272,1023,1022
58.08,40.869,-1.011,271,1023,1023
58.20,42.891,2.021,270,1023,1023
58.41,43.901,1.011,270,1023,1023
58.72,44.912,1.011,269,1023,1023
59.04,45.923,1.011,269,1023,1023
59.15,46.934,1.011,268,1023,1023
59.26,44.912,-2.021,269,1023,1023
59.37,45.923,1.011,268,1023,1023
59.49,44.912,-1.011,268,1023,1023
59.60,42.891,-2.021,270,1023,1023
59.71,40.869,-2.021,274,1023,1023
59.83,36.826,-4.043,290,1023,1023
59.94,31.772,-5.054,303,1023,1023
60.05,27.729,-4.043,323,1022,1023
60.16,25.708,-2.021,358,1023,1023
60.28,24.697,-1.011,425,1023,1023
60.39,21.665,-3.032,617,1023,1023
60.50,19.644,-2.021,1014,1022,1023
60.62,20.654,1.011,1014,1023,1023
60.83,19.644,-1.011,1015,1023,1023
61.15,20.654,1.011,1014,1023,1023
61.26,19.644,-1.011,1016,1023,1023
