timestamped_line
[17:58:43] ▶ Starting baseline phase for 2.5 seconds...
[17:58:43] t (s) | A | B | C | D
[17:58:43] 0.050 | 37301 | 39628 | 8 | 27349
[17:58:43] 0.100 | 37240 | 46634 | 7 | 27321
[17:58:43] 0.150 | 32579 | 37436 | 8 | 27338
[17:58:43] 0.200 | 35060 | 39309 | 8 | 27328
[17:58:43] 0.250 | 33895 | 37393 | 12 | 27327
[17:58:43] 0.300 | 36951 | 40723 | 7 | 27339
[17:58:43] 0.350 | 33008 | 34728 | 10 | 27340
[17:58:43] 0.400 | 35474 | 35071 | 9 | 27344
[17:58:43] 0.450 | 34096 | 35779 | 5 | 27368
[17:58:43] 0.500 | 38830 | 34731 | 9 | 27398
[17:58:43] 0.550 | 32020 | 38349 | 10 | 27397
[17:58:43] 0.600 | 37975 | 39335 | 12 | 27382
[17:58:43] 0.650 | 34955 | 40715 | 8 | 27394
[17:58:43] 0.700 | 33954 | 38296 | 8 | 27386
[17:58:43] 0.750 | 35033 | 36282 | 9 | 27393
[17:58:43] 0.800 | 35730 | 38773 | 11 | 27423
[17:58:43] 0.850 | 36274 | 36235 | 10 | 27392
[17:58:43] 0.900 | 33232 | 38432 | 13 | 27400
[17:58:44] 0.950 | 34759 | 36360 | 7 | 27401
[17:58:44] 1.000 | 33572 | 34824 | 11 | 27400
[17:58:44] 1.050 | 34783 | 37147 | 8 | 27407
[17:58:44] 1.100 | 36189 | 38634 | 6 | 27401
[17:58:44] 1.150 | 38188 | 43497 | 13 | 27408
[17:58:44] 1.200 | 37741 | 38799 | 12 | 27409
[17:58:44] 1.250 | 35932 | 40073 | 5 | 27395
[17:58:44] 1.300 | 37522 | 34381 | 7 | 27421
[17:58:44] 1.350 | 34854 | 35524 | 9 | 27404
[17:58:44] 1.400 | 41726 | 35771 | 7 | 27407
[17:58:44] 1.450 | 39390 | 35273 | 7 | 27428
[17:58:44] 1.500 | 38901 | 33530 | 6 | 27406
[17:58:44] 1.550 | 37592 | 37011 | 13 | 27409
[17:58:44] 1.600 | 34248 | 35824 | 9 | 27422
[17:58:44] 1.650 | 34117 | 34717 | 9 | 27414
[17:58:44] 1.700 | 34681 | 38726 | 7 | 27412
[17:58:44] 1.750 | 36529 | 40976 | 11 | 27406
[17:58:44] 1.800 | 33624 | 37238 | 12 | 27419
[17:58:44] 1.850 | 34569 | 35261 | 7 | 27399
[17:58:44] 1.900 | 34850 | 35433 | 10 | 27414
[17:58:45] 1.950 | 33325 | 39838 | 11 | 27402
[17:58:45] 2.000 | 34587 | 35922 | 7 | 27407
[17:58:45] 2.050 | 32926 | 38551 | 8 | 27405
[17:58:45] 2.100 | 32786 | 38319 | 9 | 27412
[17:58:45] 2.150 | 34212 | 40325 | 12 | 27396
[17:58:45] 2.200 | 32420 | 37820 | 13 | 27397
[17:58:45] 2.250 | 35240 | 36780 | 11 | 27407
[17:58:45] 2.300 | 33735 | 32205 | 9 | 27415
[17:58:45] 2.350 | 30832 | 37218 | 8 | 27405
[17:58:45] 2.400 | 32157 | 36926 | 9 | 27417
[17:58:45] 2.450 | 33783 | 34709 | 8 | 27410
[17:58:45] 2.500 | 36772 | 35369 | 8 | 27429
[17:58:45] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:58:45] 2.550 | 31504 | 33152 | 6 | 27396
[17:58:45] 0.050 | 32863 | 33355 | 11 | 27409
[17:58:45] 0.100 | 35474 | 36316 | 8 | 27418
[17:58:45] 0.150 | 35907 | 33222 | 10 | 27412
[17:58:45] 0.200 | 31588 | 36476 | 9 | 27394
[17:58:45] 0.250 | 31828 | 36251 | 10 | 27410
[17:58:45] 0.300 | 32784 | 36595 | 11 | 27408
[17:58:45] 0.350 | 36252 | 32128 | 7 | 27420
[17:58:46] 0.400 | 36927 | 36329 | 5 | 27401
[17:58:46] 0.450 | 34329 | 35422 | 6 | 27388
[17:58:46] 0.500 | 36138 | 37160 | 11 | 27395
[17:58:46] 0.550 | 34210 | 33269 | 10 | 27402
[17:58:46] 0.600 | 38076 | 31083 | 12 | 27407
[17:58:46] 0.650 | 34339 | 35089 | 7 | 27394
[17:58:46] 0.700 | 36711 | 37933 | 6 | 27401
[17:58:46] 0.750 | 36493 | 34572 | 10 | 27399
[17:58:46] 0.800 | 33221 | 37316 | 7 | 27394
[17:58:46] 0.850 | 37346 | 37251 | 9 | 27388
[17:58:46] 0.900 | 34328 | 31263 | 5 | 27396
[17:58:46] 0.950 | 34583 | 38524 | 10 | 27397
[17:58:46] 1.000 | 33838 | 33504 | 6 | 27401
[17:58:46] 1.050 | 33561 | 35960 | 11 | 27412
[17:58:46] 1.100 | 41670 | 34314 | 9 | 27384
[17:58:46] 1.150 | 40711 | 38420 | 4 | 27392
[17:58:46] 1.200 | 37110 | 40279 | 8 | 27374
[17:58:46] 1.250 | 35137 | 36101 | 7 | 27363
[17:58:46] 1.300 | 34555 | 36002 | 10 | 27397
[17:58:46] 1.350 | 35114 | 39147 | 16 | 27374
[17:58:46] 1.400 | 35587 | 37133 | 14 | 27377
[17:58:47] 1.450 | 35681 | 39566 | 13 | 27368
[17:58:47] 1.500 | 39696 | 39498 | 11 | 27384
[17:58:47] 1.550 | 34810 | 41006 | 10 | 27365
[17:58:47] 1.600 | 36797 | 37135 | 12 | 27347
[17:58:47] 1.650 | 37418 | 34952 | 7 | 27354
[17:58:47] 1.700 | 34444 | 38523 | 10 | 27332
[17:58:47] 1.750 | 32431 | 38294 | 11 | 27343
[17:58:47] 1.800 | 33940 | 37257 | 11 | 27338
[17:58:47] 1.850 | 34298 | 32364 | 11 | 27349
[17:58:47] 1.900 | 32759 | 32206 | 10 | 27332
[17:58:47] 1.950 | 34043 | 31548 | 10 | 27356
[17:58:47] 2.000 | 37730 | 37924 | 10 | 27327
[17:58:47] 2.050 | 34917 | 35730 | 8 | 27311
[17:58:47] 2.100 | 38017 | 33386 | 6 | 27291
[17:58:47] 2.150 | 32835 | 35576 | 8 | 27287
[17:58:47] 2.200 | 31658 | 31452 | 11 | 27276
[17:58:47] 2.250 | 36472 | 42217 | 8 | 27298
[17:58:47] 2.300 | 36970 | 36512 | 12 | 27291
[17:58:47] 2.350 | 36094 | 37174 | 11 | 27302
[17:58:48] 2.400 | 32082 | 34654 | 8 | 27310
[17:58:48] 2.450 | 34045 | 42724 | 7 | 27298
[17:58:48] 2.500 | 32053 | 36350 | 6 | 27292
[17:58:48] 2.550 | 36743 | 37171 | 4 | 27277
[17:58:48] 2.600 | 34915 | 36196 | 8 | 27231
[17:58:48] 2.650 | 35165 | 41335 | 7 | 27080
[17:58:48] 2.700 | 35899 | 31317 | 8 | 27072
[17:58:48] 2.750 | 34479 | 33407 | 11 | 27079
[17:58:48] 2.800 | 40083 | 32380 | 9 | 27092
[17:58:48] 2.850 | 34338 | 30722 | 10 | 27084
[17:58:48] 2.900 | 36197 | 36872 | 8 | 27093
[17:58:48] 2.950 | 36156 | 37988 | 6 | 27074
[17:58:48] 3.000 | 38503 | 37092 | 11 | 27094
[17:58:48] 3.050 | 34851 | 34230 | 6 | 27086
[17:58:48] 3.100 | 38473 | 33467 | 11 | 27071
[17:58:48] 3.150 | 38977 | 36297 | 8 | 27082
[17:58:48] 3.200 | 36185 | 35056 | 8 | 27079
[17:58:48] 3.250 | 38175 | 39204 | 10 | 27078
[17:58:48] 3.300 | 33597 | 33398 | 8 | 27072
