timestamped_line
[17:57:07] ▶ Starting baseline phase for 2.5 seconds...
[17:57:07] t (s) | A | B | C | D
[17:57:07] 0.051 | 38565 | 37336 | 11 | 23575
[17:57:07] 0.101 | 33550 | 31910 | 7 | 23545
[17:57:08] 0.151 | 32121 | 36535 | 11 | 23549
[17:57:08] 0.201 | 35376 | 33238 | 5 | 23541
[17:57:08] 0.251 | 33911 | 37526 | 9 | 23534
[17:57:08] 0.301 | 37218 | 37047 | 9 | 23582
[17:57:08] 0.351 | 34668 | 36673 | 12 | 23579
[17:57:08] 0.401 | 32107 | 39863 | 8 | 23565
[17:57:08] 0.451 | 35425 | 34652 | 5 | 23561
[17:57:08] 0.501 | 33934 | 36550 | 5 | 23550
[17:57:08] 0.551 | 35235 | 37917 | 14 | 23574
[17:57:08] 0.601 | 36386 | 31233 | 8 | 23528
[17:57:08] 0.651 | 31451 | 37754 | 11 | 23532
[17:57:08] 0.701 | 34456 | 36134 | 7 | 23526
[17:57:08] 0.751 | 39106 | 36370 | 7 | 23539
[17:57:08] 0.801 | 33822 | 34727 | 7 | 23523
[17:57:08] 0.851 | 41257 | 36831 | 13 | 23516
[17:57:08] 0.901 | 32750 | 35052 | 11 | 23507
[17:57:08] 0.951 | 32168 | 36364 | 10 | 23495
[17:57:08] 1.001 | 38313 | 37334 | 12 | 23519
[17:57:08] 1.051 | 33937 | 35411 | 10 | 23530
[17:57:08] 1.101 | 33951 | 35434 | 10 | 23520
[17:57:09] 1.151 | 34150 | 35768 | 8 | 23518
[17:57:09] 1.201 | 35362 | 36678 | 5 | 23511
[17:57:09] 1.251 | 33084 | 37075 | 8 | 23521
[17:57:09] 1.301 | 32635 | 35698 | 9 | 23546
[17:57:09] 1.351 | 35882 | 35781 | 4 | 23508
[17:57:09] 1.401 | 32973 | 33676 | 5 | 23510
[17:57:09] 1.451 | 38306 | 32047 | 10 | 23531
[17:57:09] 1.501 | 33697 | 34685 | 10 | 23515
[17:57:09] 1.551 | 32813 | 33600 | 7 | 23528
[17:57:09] 1.601 | 36878 | 39147 | 9 | 23511
[17:57:09] 1.651 | 35017 | 36336 | 12 | 23516
[17:57:09] 1.701 | 35447 | 35448 | 7 | 23495
[17:57:09] 1.751 | 37032 | 34941 | 9 | 23504
[17:57:09] 1.801 | 34297 | 38283 | 10 | 23493
[17:57:09] 1.851 | 37239 | 40283 | 12 | 23499
[17:57:09] 1.901 | 34503 | 34539 | 8 | 23496
[17:57:09] 1.951 | 35362 | 34951 | 10 | 23500
[17:57:09] 2.001 | 36056 | 32040 | 5 | 23464
[17:57:09] 2.051 | 37487 | 46261 | 12 | 23484
[17:57:09] 2.101 | 33597 | 39346 | 7 | 23494
[17:57:10] 2.151 | 33995 | 31229 | 8 | 23475
[17:57:10] 2.201 | 37349 | 35392 | 9 | 23429
[17:57:10] 2.251 | 34841 | 36955 | 11 | 23442
[17:57:10] 2.301 | 36693 | 36327 | 12 | 23466
[17:57:10] 2.351 | 38344 | 37777 | 11 | 23465
[17:57:10] 2.401 | 33519 | 39450 | 10 | 23442
[17:57:10] 2.451 | 32628 | 37364 | 10 | 23472
[17:57:10] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:57:10] 2.501 | 33206 | 36627 | 11 | 23489
[17:57:10] 0.050 | 36442 | 36393 | 7 | 23485
[17:57:10] 0.100 | 33831 | 38459 | 7 | 23455
[17:57:10] 0.150 | 35606 | 38635 | 14 | 23464
[17:57:10] 0.200 | 30583 | 37243 | 10 | 23469
[17:57:10] 0.250 | 31887 | 34465 | 9 | 23484
[17:57:10] 0.300 | 32685 | 33704 | 9 | 23498
[17:57:10] 0.350 | 35931 | 38941 | 11 | 23476
[17:57:10] 0.400 | 32042 | 35218 | 13 | 23470
[17:57:10] 0.450 | 38133 | 34885 | 9 | 23471
[17:57:10] 0.500 | 35644 | 35053 | 7 | 23477
[17:57:10] 0.550 | 34946 | 34333 | 4 | 23481
[17:57:10] 0.600 | 32855 | 34326 | 11 | 23454
[17:57:11] 0.650 | 37311 | 35967 | 11 | 23469
[17:57:11] 0.700 | 38638 | 33545 | 10 | 23456
[17:57:11] 0.750 | 37438 | 34121 | 9 | 23468
[17:57:11] 0.800 | 32891 | 33317 | 7 | 23476
[17:57:11] 0.850 | 33244 | 35977 | 8 | 23445
[17:57:11] 0.900 | 33949 | 38101 | 8 | 23574
[17:57:11] 0.950 | 36444 | 34586 | 9 | 23593
[17:57:11] 1.000 | 32093 | 38116 | 9 | 23632
[17:57:11] 1.050 | 32670 | 35644 | 13 | 23597
[17:57:11] 1.100 | 35191 | 32424 | 9 | 23628
[17:57:11] 1.150 | 34935 | 37506 | 11 | 23613
[17:57:11] 1.200 | 33006 | 42442 | 13 | 23608
[17:57:11] 1.250 | 36588 | 35923 | 9 | 23587
[17:57:11] 1.300 | 33961 | 34971 | 9 | 23596
[17:57:11] 1.350 | 32401 | 33308 | 7 | 23602
[17:57:11] 1.400 | 31536 | 34770 | 9 | 23590
[17:57:11] 1.450 | 33114 | 38879 | 10 | 23567
[17:57:11] 1.500 | 37302 | 33921 | 8 | 23617
[17:57:11] 1.550 | 32277 | 33849 | 17 | 23611
[17:57:11] 1.600 | 32354 | 35052 | 8 | 23628
[17:57:12] 1.650 | 33420 | 36102 | 7 | 23601
[17:57:12] 1.700 | 30774 | 34316 | 9 | 23626
[17:57:12] 1.750 | 34210 | 35859 | 5 | 23616
[17:57:12] 1.800 | 31224 | 33442 | 13 | 23597
[17:57:12] 1.850 | 36247 | 41474 | 11 | 23630
[17:57:12] 1.900 | 35496 | 36416 | 9 | 23601
[17:57:12] 1.950 | 33412 | 38192 | 12 | 23620
[17:57:12] 2.000 | 33857 | 37544 | 12 | 23609
[17:57:12] 2.050 | 38297 | 31360 | 8 | 23600
[17:57:12] 2.100 | 35256 | 32718 | 8 | 23613
[17:57:12] 2.150 | 33070 | 34738 | 7 | 23602
[17:57:12] 2.200 | 30756 | 33435 | 11 | 23633
[17:57:12] 2.250 | 32381 | 35712 | 8 | 23627
[17:57:12] 2.300 | 34132 | 35863 | 8 | 23593
[17:57:12] 2.350 | 34795 | 44087 | 15 | 23613
[17:57:12] 2.400 | 34496 | 37637 | 11 | 23598
[17:57:12] 2.450 | 34557 | 36021 | 9 | 23617
[17:57:12] 2.500 | 33208 | 34450 | 8 | 23628
[17:57:12] 2.550 | 36490 | 41144 | 6 | 23611
[17:57:12] 2.600 | 34446 | 33630 | 5 | 23628
[17:57:13] 2.650 | 34845 | 38822 | 13 | 23623
[17:57:13] 2.700 | 39151 | 36529 | 10 | 23606
[17:57:13] 2.750 | 34208 | 34252 | 7 | 23614
[17:57:13] 2.800 | 30815 | 38735 | 10 | 23607
[17:57:13] 2.850 | 35829 | 35181 | 9 | 23628
[17:57:13] 2.900 | 34436 | 35790 | 10 | 23619
[17:57:13] 2.950 | 32431 | 36533 | 10 | 23611
[17:57:13] 3.000 | 34200 | 36987 | 10 | 23615
[17:57:13] 3.050 | 35263 | 41633 | 15 | 23633
[17:57:13] 3.100 | 36430 | 39605 | 5 | 23618
[17:57:13] 3.150 | 38607 | 36836 | 9 | 23630
[17:57:13] 3.200 | 35294 | 33798 | 12 | 23607
[17:57:13] 3.250 | 35373 | 41254 | 11 | 23607
[17:57:13] 3.300 | 34604 | 36418 | 7 | 23628
[17:57:13] 3.350 | 34725 | 37351 | 11 | 23639
[17:57:13] 3.400 | 33765 | 32292 | 10 | 23638
[17:57:13] 3.450 | 35159 | 33434 | 7 | 23650
[17:57:13] 3.500 | 34686 | 38359 | 13 | 23640
[17:57:13] 3.550 | 33310 | 36065 | 8 | 23633
[17:57:13] 3.600 | 34616 | 34751 | 9 | 23635
[17:57:14] 3.650 | 34105 | 38577 | 10 | 23626
[17:57:14] 3.700 | 35165 | 34559 | 6 | 23646
[17:57:14] 3.750 | 34253 | 39080 | 9 | 23627
[17:57:14] 3.800 | 33424 | 37777 | 5 | 23638
[17:57:14] 3.850 | 33717 | 42084 | 12 | 23649
[17:57:14] 3.900 | 37470 | 37292 | 7 | 23641
[17:57:14] 3.950 | 36346 | 40009 | 6 | 23637
[17:57:14] 4.000 | 35220 | 39065 | 11 | 23650
[17:57:14] 4.050 | 32218 | 33875 | 10 | 23650
[17:57:14] 4.100 | 37087 | 36970 | 9 | 23643
[17:57:14] 4.150 | 32593 | 37922 | 10 | 23649
[17:57:14] 4.200 | 33425 | 35424 | 7 | 23635
[17:57:14] 4.250 | 34131 | 39316 | 11 | 23639
[17:57:14] 4.300 | 35270 | 37233 | 8 | 23627
[17:57:14] 4.350 | 36580 | 35667 | 11 | 23633
[17:57:14] 4.400 | 30675 | 37814 | 11 | 23629
[17:57:14] 4.450 | 37843 | 41405 | 11 | 23626
[17:57:14] 4.500 | 34233 | 31948 | 10 | 23608
[17:57:14] 4.550 | 34975 | 33816 | 9 | 23617
[17:57:14] 4.600 | 33613 | 39265 | 11 | 23597
[17:57:15] 4.650 | 31865 | 36749 | 9 | 23592
[17:57:15] 4.700 | 40110 | 37599 | 11 | 23597
[17:57:15] 4.750 | 32731 | 30200 | 5 | 23598
[17:57:15] 4.800 | 36416 | 33474 | 11 | 23628
[17:57:15] 4.850 | 37516 | 37769 | 7 | 23588
[17:57:15] 4.900 | 33940 | 35629 | 9 | 23590
[17:57:15] 4.950 | 35130 | 35759 | 11 | 23601
[17:57:15] 5.000 | 32933 | 36726 | 8 | 23608
[17:57:15] 5.050 | 35039 | 36583 | 10 | 23612
[17:57:15] 5.100 | 31673 | 33981 | 7 | 23616
[17:57:15] 5.150 | 33260 | 35398 | 7 | 23622
[17:57:15] 5.200 | 36757 | 36419 | 9 | 23623
[17:57:15] 5.250 | 38252 | 32716 | 7 | 23610
[17:57:15] 5.300 | 33412 | 37184 | 8 | 23622
[17:57:15] 5.350 | 38821 | 35410 | 9 | 23640
