Time(s),Force(N),DeltaF(N),FSR1,FSR2,FSR3
26.04,16.611,-1.011,1023,867,1023
26.46,17.622,1.011,1023,924,1023
26.67,16.611,-1.011,1023,946,1023
26.78,17.622,1.011,1022,888,1023
27.00,18.633,1.011,1023,865,1023
27.11,17.622,-1.011,1023,869,1023
27.22,16.611,-1.011,1023,863,1023
27.33,17.622,1.011,1023,870,1023
27.45,18.633,1.011,1023,872,1023
27.66,17.622,-1.011,1023,876,1022
27.77,18.633,1.011,1023,870,1023
27.88,19.644,1.011,1023,865,1023
28.00,20.654,1.011,1023,875,1023
28.21,21.665,1.011,1023,784,1023
28.32,23.687,2.021,1023,750,1023
28.43,26.719,3.032,1023,726,1023
28.55,27.729,1.011,1022,677,1023
28.66,29.751,2.021,1023,644,1023
28.77,31.772,2.021,1022,579,1023
28.98,32.783,1.011,1023,550,1022
29.19,33.794,1.011,1023,525,1023
29.31,35.815,2.021,1023,514,1023
29.52,34.805,-1.011,1023,513,1023
29.73,35.815,1.011,1023,504,1023
29.85,36.826,1.011,1023,501,1023
30.06,37.837,1.011,1023,486,1023
30.47,38.848,1.011,1023,477,1023
30.59,37.837,-1.011,1023,480,1023
30.70,39.858,2.021,1023,466,1023
31.01,40.869,1.011,1023,451,1023
31.12,39.858,-1.011,1023,443,1023
31.64,36.826,-3.032,1023,468,1023
31.76,38.848,2.021,1023,459,1023
31.97,39.858,1.011,1023,440,1023
32.18,40.869,1.011,1023,438,1023
32.50,39.858,-1.011,1023,436,1023
32.81,40.869,1.011,1023,430,1023
32.92,37.837,-3.032,1023,474,1023
33.04,27.729,-10.107,1023,661,1023
33.15,23.687,-4.043,1023,740,1023
33.26,22.676,-1.011,1023,759,1023
33.38,19.644,-3.032,1023,820,1023
33.69,18.633,-1.011,1023,884,1023
34.11,17.622,-1.011,1023,869,1023
34.22,16.611,-1.011,1023,862,1023
34.33,17.622,1.011,1022,871,1023
34.65,18.633,1.011,1022,870,1023
34.76,17.622,-1.011,1023,868,1023
35.58,16.611,-1.011,1023,863,1023
35.69,17.622,1.011,1023,862,1023
36.41,16.611,-1.011,1023,863,1023
36.53,17.622,1.011,1022,865,1023
36.84,18.633,1.011,1023,869,1023
37.05,19.644,1.011,1023,903,1023
37.17,20.654,1.011,1023,880,1023
37.48,22.676,2.021,1022,776,1023
37.59,24.697,2.021,1023,743,1023
37.70,26.719,2.021,1023,686,1023
37.81,28.740,2.021,1023,579,1023
37.93,31.772,3.032,1023,554,1023
38.04,32.783,1.011,1023,532,1023
38.15,33.794,1.011,1023,512,1023
38.26,35.815,2.021,1023,500,1023
38.47,36.826,1.011,1023,476,1023
38.59,37.837,1.011,1023,464,1023
38.80,38.848,1.011,1023,459,1023
38.91,37.837,-1.011,1023,465,1023
39.03,38.848,1.011,1023,459,1023
39.14,37.837,-1.011,1023,456,1023
39.25,38.848,1.011,1023,449,1023
39.36,39.858,1.011,1023,439,1023
39.58,40.869,1.011,1022,420,1023
39.99,39.858,-1.011,1023,418,1023
40.10,40.869,1.011,1023,418,1023
40.22,39.858,-1.011,1023,434,1023
40.33,34.805,-5.054,1023,474,1023
40.44,31.772,-3.032,1022,515,1023
40.55,28.740,-3.032,1022,628,1023
40.67,23.687,-5.054,1022,726,1022
40.88,20.654,-3.032,1023,838,1023
41.20,19.644,-1.011,1022,862,1023
41.31,18.633,-1.011,1023,866,1023
41.52,17.622,-1.011,1023,867,1023
41.84,16.611,-1.011,1023,861,1023
41.95,18.633,2.021,1022,858,1023
42.06,17.622,-1.011,1023,875,1023
42.28,18.633,1.011,1023,861,1023
42.39,17.622,-1.011,1023,861,1023
42.70,16.611,-1.011,1022,874,1023
42.82,17.622,1.011,1023,886,1023
42.93,16.611,-1.011,1023,867,1023
43.04,17.622,1.011,1023,865,1023
43.15,16.611,-1.011,1023,870,1023
43.27,18.633,2.021,1023,863,1023
43.48,17.622,-1.011,1023,856,1023
43.90,18.633,1.011,1023,864,1023
44.01,17.622,-1.011,1022,867,1023
44.12,18.633,1.011,1023,867,1023
44.54,17.622,-1.011,1023,868,1023
44.65,19.644,2.021,1023,868,1023
44.96,20.654,1.011,1022,810,1023
45.08,21.665,1.011,1023,787,1023
45.19,22.676,1.011,1023,759,1023
45.30,23.687,1.011,1023,741,1023
45.41,24.697,1.011,1022,732,1023
45.52,26.719,2.021,1023,698,1023
45.63,28.740,2.021,1023,629,1023
45.75,31.772,3.032,1023,562,1023
45.86,33.794,2.021,1023,531,1023
45.97,34.805,1.011,1023,504,1023
46.08,35.815,1.011,1023,488,1023
46.19,36.826,1.011,1022,476,1023
46.31,37.837,1.011,1023,467,1023
46.42,39.858,2.021,1023,456,1023
46.63,40.869,1.011,1023,451,1023
46.74,41.880,1.011,1023,436,1023
46.86,42.891,1.011,1023,435,1023
46.97,40.869,-2.021,1022,443,1023
47.18,39.858,-1.011,1023,446,1023
47.39,40.869,1.011,1023,441,1023
47.61,41.880,1.011,1022,429,1023
47.72,37.837,-4.043,1023,474,1023
47.83,30.762,-7.075,1022,561,1023
47.95,25.708,-5.054,1023,694,1023
48.06,22.676,-3.032,1022,728,1023
48.27,21.665,-1.011,1023,808,1023
48.39,19.644,-2.021,1023,845,1023
48.50,18.633,-1.011,1023,848,1023
48.71,17.622,-1.011,1023,863,1023
48.83,18.633,1.011,1023,870,1023
48.94,17.622,-1.011,1023,900,1023
49.15,16.611,-1.011,1023,964,1022
49.26,17.622,1.011,1022,962,1023
49.78,16.611,-1.011,1023,973,1023
49.89,17.622,1.011,1023,958,1023
50.01,16.611,-1.011,1023,957,1023
50.12,17.622,1.011,1023,898,1023
50.23,16.611,-1.011,1023,896,1023
50.34,17.622,1.011,1023,884,1023
50.46,18.633,1.011,1023,885,1023
50.57,17.622,-1.011,1023,870,1022
50.68,19.644,2.021,1023,861,1023
50.99,20.654,1.011,1023,842,1023
51.21,22.676,2.021,1023,759,1023
51.32,24.697,2.021,1023,720,1023
51.43,26.719,2.021,1023,650,1023
51.54,28.740,2.021,1023,599,1023
51.65,29.751,1.011,1023,588,1023
51.77,30.762,1.011,1023,558,1023
51.88,32.783,2.021,1023,522,1023
52.09,34.805,2.021,1023,479,1023
52.20,35.815,1.011,1023,460,1023
52.31,36.826,1.011,1023,446,1023
52.53,38.848,2.021,1023,437,1023
52.64,37.837,-1.011,1023,438,1023
52.75,39.858,2.021,1023,430,1023
52.87,38.848,-1.011,1023,426,1023
52.98,37.837,-1.011,1023,423,1023
53.09,39.858,2.021,1023,422,1023
53.20,41.880,2.021,1022,408,1023
53.31,39.858,-2.021,1023,408,1023
53.43,40.869,1.011,1023,408,1023
53.54,39.858,-1.011,1023,406,1023
53.65,40.869,1.011,1023,404,1022
53.87,38.848,-2.021,1023,411,1023
53.98,39.858,1.011,1023,407,1023
54.29,38.848,-1.011,1023,414,1023
54.40,29.751,-9.097,1023,576,1023
54.52,24.697,-5.054,1023,734,1023
54.63,21.665,-3.032,1023,799,1023
54.85,19.644,-2.021,1023,865,1023
54.96,16.611,-3.032,1023,873,1023
55.37,17.622,1.011,1023,1023,1023
55.49,16.611,-1.011,1023,1023,1023
55.60,17.622,1.011,1023,1023,1023
55.81,16.611,-1.011,1023,1022,1023
56.54,17.622,1.011,1023,1023,1023
56.75,16.611,-1.011,1023,1023,1023
56.86,17.622,1.011,1023,1023,1023
56.98,16.611,-1.011,1023,1023,1023
57.09,17.622,1.011,1023,1023,1023
57.20,16.611,-1.011,1023,1023,1023
57.62,17.622,1.011,1023,1023,1023
57.74,16.611,-1.011,1023,1023,1023
57.85,17.622,1.011,1023,1023,1023
58.06,16.611,-1.011,1023,1023,1023
58.28,17.622,1.011,1023,1023,1023
58.39,16.611,-1.011,1022,1023,1023
58.51,17.622,1.011,1023,1023,1023
58.62,15.601,-2.021,1023,1023,1023
58.73,16.611,1.011,1023,1023,1023
58.95,17.622,1.011,1023,1023,1023
59.06,16.611,-1.011,1022,1023,1023
59.38,15.601,-1.011,1023,1023,1023
59.49,17.622,2.021,1023,1023,1023
59.60,16.611,-1.011,1023,1023,1023
59.92,17.622,1.011,1023,1023,1023
60.13,16.611,-1.011,1023,1023,1023
60.65,17.622,1.011,1023,1023,1023
60.76,16.611,-1.011,1023,1023,1023
60.98,17.622,1.011,1023,1023,1023
61.09,16.611,-1.011,1023,1023,1023
