timestamped_line
[15:04:32] ▶ Starting baseline phase for 2.5 seconds...
[15:04:32] t (s) | A | B | C | D
[15:04:33] 0.051 | 40899 | 41665 | 39 | 20040
[15:04:33] 0.101 | 36272 | 39767 | 40 | 20038
[15:04:33] 0.151 | 37444 | 36282 | 37 | 20012
[15:04:33] 0.201 | 38257 | 44710 | 36 | 20014
[15:04:33] 0.251 | 38288 | 34833 | 40 | 20016
[15:04:33] 0.301 | 36322 | 39551 | 33 | 20028
[15:04:33] 0.351 | 37409 | 34850 | 37 | 20037
[15:04:33] 0.401 | 36988 | 36195 | 37 | 20019
[15:04:33] 0.451 | 33373 | 32717 | 34 | 20029
[15:04:33] 0.501 | 35334 | 39412 | 44 | 20093
[15:04:33] 0.551 | 34895 | 37872 | 40 | 20075
[15:04:33] 0.601 | 42140 | 41559 | 34 | 20033
[15:04:33] 0.651 | 37312 | 36208 | 41 | 20039
[15:04:33] 0.701 | 33705 | 33469 | 39 | 20060
[15:04:33] 0.751 | 35891 | 41732 | 41 | 20059
[15:04:33] 0.801 | 35305 | 41035 | 36 | 20032
[15:04:33] 0.851 | 34979 | 40506 | 44 | 20055
[15:04:33] 0.901 | 40173 | 35430 | 39 | 20060
[15:04:33] 0.951 | 36975 | 37644 | 41 | 20042
[15:04:33] 1.001 | 37856 | 37638 | 36 | 20082
[15:04:34] 1.051 | 37657 | 38389 | 38 | 20087
[15:04:34] 1.101 | 36289 | 40830 | 36 | 20066
[15:04:34] 1.151 | 38641 | 40029 | 40 | 20083
[15:04:34] 1.201 | 36166 | 38957 | 39 | 20046
[15:04:34] 1.251 | 34519 | 38373 | 35 | 20040
[15:04:34] 1.301 | 35947 | 43626 | 38 | 20069
[15:04:34] 1.351 | 41211 | 38807 | 40 | 20048
[15:04:34] 1.401 | 36868 | 38044 | 39 | 20069
[15:04:34] 1.451 | 38333 | 38150 | 39 | 20064
[15:04:34] 1.501 | 40124 | 37461 | 41 | 20048
[15:04:34] 1.551 | 36903 | 37719 | 38 | 20086
[15:04:34] 1.601 | 31510 | 39076 | 40 | 20062
[15:04:34] 1.651 | 31762 | 39370 | 43 | 20084
[15:04:34] 1.701 | 36895 | 48301 | 43 | 20042
[15:04:34] 1.751 | 34982 | 42371 | 43 | 20108
[15:04:34] 1.801 | 35328 | 39860 | 40 | 20082
[15:04:34] 1.851 | 37507 | 38779 | 38 | 20103
[15:04:34] 1.901 | 33511 | 35606 | 31 | 20105
[15:04:34] 1.951 | 36373 | 36995 | 39 | 20109
[15:04:34] 2.001 | 31260 | 34657 | 38 | 20081
[15:04:35] 2.051 | 32955 | 35800 | 36 | 20087
[15:04:35] 2.101 | 34756 | 34317 | 39 | 20064
[15:04:35] 2.151 | 36664 | 42800 | 39 | 20183
[15:04:35] 2.201 | 38602 | 39183 | 42 | 20132
[15:04:35] 2.251 | 35554 | 39992 | 40 | 20111
[15:04:35] 2.301 | 33215 | 41213 | 35 | 20133
[15:04:35] 2.351 | 34042 | 41620 | 40 | 20061
[15:04:35] 2.401 | 41400 | 40430 | 39 | 20112
[15:04:35] 2.451 | 38438 | 38142 | 41 | 20101
[15:04:35] ✅ Baseline complete. Starting main recording for 10 seconds...
[15:04:35] 2.501 | 41727 | 37903 | 33 | 20133
[15:04:35] 0.050 | 35084 | 34895 | 34 | 20088
[15:04:35] 0.100 | 36627 | 34546 | 37 | 20107
[15:04:35] 0.150 | 42407 | 37102 | 37 | 20090
[15:04:35] 0.200 | 37880 | 37576 | 34 | 20115
[15:04:35] 0.250 | 40903 | 40752 | 36 | 20120
[15:04:35] 0.300 | 37999 | 41039 | 44 | 20152
[15:04:35] 0.350 | 33919 | 36048 | 37 | 20078
[15:04:35] 0.400 | 36262 | 36559 | 43 | 20073
[15:04:35] 0.450 | 35581 | 40544 | 39 | 20107
[15:04:35] 0.500 | 36529 | 41874 | 36 | 20038
[15:04:36] 0.550 | 35523 | 42776 | 44 | 20071
[15:04:36] 0.600 | 39707 | 37084 | 33 | 20062
[15:04:36] 0.650 | 36934 | 39767 | 45 | 20087
[15:04:36] 0.700 | 37221 | 35732 | 43 | 20111
[15:04:36] 0.750 | 35804 | 36626 | 39 | 20088
[15:04:36] 0.800 | 35936 | 37168 | 40 | 20085
[15:04:36] 0.850 | 36148 | 43206 | 43 | 20113
[15:04:36] 0.900 | 36949 | 36090 | 39 | 20068
[15:04:36] 0.950 | 41598 | 35516 | 40 | 20128
[15:04:36] 1.000 | 37891 | 41628 | 42 | 20083
[15:04:36] 1.050 | 39940 | 36993 | 41 | 20105
[15:04:36] 1.100 | 39700 | 38839 | 42 | 20132
[15:04:36] 1.150 | 40091 | 40066 | 46 | 20143
[15:04:36] 1.200 | 39125 | 39070 | 45 | 20119
[15:04:36] 1.250 | 36526 | 33852 | 36 | 20099
[15:04:36] 1.300 | 35603 | 36471 | 42 | 20140
[15:04:36] 1.350 | 34424 | 40715 | 40 | 20098
[15:04:36] 1.400 | 38257 | 39345 | 37 | 20118
[15:04:36] 1.450 | 32309 | 38977 | 39 | 20079
[15:04:36] 1.500 | 35487 | 41583 | 42 | 20134
[15:04:37] 1.550 | 33933 | 41854 | 42 | 20132
[15:04:37] 1.600 | 35101 | 42267 | 46 | 20131
[15:04:37] 1.650 | 34083 | 38584 | 40 | 20126
[15:04:37] 1.700 | 33603 | 40113 | 36 | 20155
[15:04:37] 1.750 | 34963 | 37349 | 44 | 20131
[15:04:37] 1.800 | 33920 | 37884 | 38 | 20141
[15:04:37] 1.850 | 37677 | 43121 | 35 | 20117
[15:04:37] 1.900 | 39857 | 39397 | 43 | 20144
[15:04:37] 1.950 | 33459 | 37233 | 36 | 20116
[15:04:37] 2.000 | 34578 | 34366 | 37 | 20152
[15:04:37] 2.050 | 32787 | 38090 | 37 | 20126
[15:04:37] 2.100 | 34565 | 35984 | 34 | 20168
[15:04:37] 2.150 | 33051 | 43058 | 39 | 20168
[15:04:37] 2.200 | 36802 | 37580 | 42 | 20186
[15:04:37] 2.250 | 36151 | 39156 | 45 | 20153
[15:04:37] 2.300 | 39680 | 39389 | 47 | 20206
[15:04:37] 2.350 | 36024 | 41591 | 46 | 20180
[15:04:37] 2.400 | 34577 | 36424 | 34 | 20192
[15:04:37] 2.450 | 39079 | 43773 | 45 | 20176
[15:04:37] 2.500 | 37021 | 39260 | 42 | 20189
[15:04:38] 2.550 | 33522 | 38513 | 41 | 20186
[15:04:38] 2.600 | 33919 | 42962 | 40 | 20205
[15:04:38] 2.650 | 36630 | 39420 | 39 | 20180
[15:04:38] 2.700 | 36925 | 39374 | 43 | 20214
[15:04:38] 2.750 | 36358 | 33898 | 41 | 20210
[15:04:38] 2.800 | 33955 | 39502 | 40 | 20196
[15:04:38] 2.850 | 33397 | 38558 | 37 | 20193
[15:04:38] 2.900 | 40777 | 42748 | 35 | 20161
[15:04:38] 2.950 | 44065 | 40981 | 47 | 20216
[15:04:38] 3.000 | 36284 | 36568 | 41 | 20212
[15:04:38] 3.050 | 35822 | 40699 | 39 | 20200
[15:04:38] 3.100 | 40506 | 40147 | 40 | 20169
[15:04:38] 3.150 | 34435 | 39980 | 38 | 20216
[15:04:38] 3.200 | 32958 | 35693 | 42 | 20159
[15:04:38] 3.250 | 32762 | 41853 | 41 | 20201
[15:04:38] 3.300 | 38402 | 38788 | 39 | 20184
[15:04:38] 3.350 | 35085 | 36765 | 41 | 20200
[15:04:38] 3.400 | 35252 | 34042 | 42 | 20224
[15:04:38] 3.450 | 39488 | 35610 | 43 | 20212
[15:04:38] 3.500 | 34636 | 36712 | 37 | 20269
[15:04:39] 3.550 | 38062 | 37080 | 28 | 20234
[15:04:39] 3.600 | 37007 | 37426 | 39 | 20247
[15:04:39] 3.650 | 37415 | 37936 | 41 | 20228
[15:04:39] 3.700 | 37719 | 39491 | 38 | 20209
[15:04:39] 3.750 | 34036 | 39211 | 43 | 20200
[15:04:39] 3.800 | 35069 | 38236 | 49 | 20236
[15:04:39] 3.850 | 35453 | 39175 | 40 | 20244
[15:04:39] 3.900 | 35038 | 39832 | 50 | 20270
