timestamped_line
[17:59:06] ▶ Starting baseline phase for 2.5 seconds...
[17:59:06] t (s) | A | B | C | D
[17:59:06] 0.050 | 35315 | 40870 | 11 | 40532
[17:59:06] 0.100 | 34004 | 38446 | 11 | 40564
[17:59:06] 0.150 | 40183 | 36216 | 12 | 40541
[17:59:06] 0.200 | 42849 | 39864 | 14 | 40527
[17:59:06] 0.250 | 40236 | 36320 | 11 | 40528
[17:59:06] 0.300 | 40219 | 38382 | 13 | 40579
[17:59:06] 0.350 | 38988 | 33193 | 7 | 40589
[17:59:06] 0.400 | 33146 | 37948 | 9 | 40602
[17:59:06] 0.450 | 38669 | 37587 | 12 | 40625
[17:59:06] 0.500 | 37727 | 35663 | 11 | 40635
[17:59:06] 0.550 | 37820 | 39024 | 12 | 40670
[17:59:06] 0.600 | 38293 | 35927 | 8 | 40701
[17:59:06] 0.650 | 38321 | 40649 | 10 | 40713
[17:59:06] 0.700 | 37563 | 39227 | 12 | 40768
[17:59:06] 0.750 | 35761 | 36987 | 8 | 40790
[17:59:06] 0.800 | 33855 | 34248 | 11 | 40804
[17:59:07] 0.850 | 38353 | 37621 | 11 | 40827
[17:59:07] 0.900 | 42107 | 43580 | 9 | 40849
[17:59:07] 0.950 | 39847 | 35322 | 11 | 40769
[17:59:07] 1.000 | 34930 | 32175 | 13 | 40750
[17:59:07] 1.050 | 31333 | 34132 | 12 | 40775
[17:59:07] 1.100 | 38312 | 38364 | 11 | 40766
[17:59:07] 1.150 | 36505 | 35945 | 13 | 40771
[17:59:07] 1.200 | 36994 | 37215 | 14 | 40759
[17:59:07] 1.250 | 38134 | 41627 | 5 | 40866
[17:59:07] 1.300 | 36255 | 35618 | 8 | 40891
[17:59:07] 1.350 | 35775 | 39959 | 11 | 40884
[17:59:07] 1.400 | 37218 | 35082 | 10 | 40882
[17:59:07] 1.450 | 40299 | 38895 | 11 | 40850
[17:59:07] 1.500 | 37693 | 39890 | 13 | 40856
[17:59:07] 1.550 | 34757 | 36212 | 14 | 40830
[17:59:07] 1.600 | 36777 | 36994 | 9 | 40843
[17:59:07] 1.650 | 34373 | 32725 | 8 | 40851
[17:59:07] 1.700 | 36014 | 35799 | 9 | 40864
[17:59:07] 1.750 | 37502 | 34823 | 13 | 40869
[17:59:07] 1.800 | 37953 | 34830 | 8 | 40885
[17:59:08] 1.850 | 41839 | 42116 | 15 | 40877
[17:59:08] 1.900 | 38792 | 36786 | 11 | 40871
[17:59:08] 1.950 | 33614 | 38481 | 9 | 40858
[17:59:08] 2.000 | 39642 | 37025 | 5 | 40875
[17:59:08] 2.050 | 38787 | 38531 | 12 | 40877
[17:59:08] 2.100 | 38983 | 35260 | 11 | 40873
[17:59:08] 2.150 | 35770 | 35712 | 12 | 40896
[17:59:08] 2.200 | 31944 | 37491 | 14 | 40877
[17:59:08] 2.250 | 35103 | 35422 | 11 | 40910
[17:59:08] 2.300 | 35528 | 34118 | 11 | 40905
[17:59:08] 2.350 | 35944 | 38704 | 10 | 40909
[17:59:08] 2.400 | 34234 | 36777 | 6 | 40933
[17:59:08] 2.450 | 40050 | 40450 | 7 | 40950
[17:59:08] 2.500 | 34884 | 37358 | 10 | 40953
[17:59:08] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:59:08] 2.550 | 39116 | 36186 | 9 | 40947
[17:59:08] 0.050 | 35850 | 40318 | 11 | 40921
[17:59:08] 0.100 | 39736 | 39056 | 6 | 40912
[17:59:08] 0.150 | 35377 | 36474 | 12 | 40947
[17:59:08] 0.200 | 38184 | 36789 | 10 | 40932
[17:59:08] 0.250 | 36173 | 34943 | 6 | 40939
[17:59:09] 0.300 | 42786 | 39850 | 8 | 40948
[17:59:09] 0.350 | 39417 | 37486 | 11 | 40958
[17:59:09] 0.400 | 38174 | 38367 | 11 | 40956
[17:59:09] 0.450 | 35238 | 38545 | 11 | 40967
[17:59:09] 0.500 | 37004 | 38762 | 14 | 40946
[17:59:09] 0.550 | 35644 | 37652 | 10 | 40949
[17:59:09] 0.600 | 38775 | 34924 | 10 | 40966
[17:59:09] 0.650 | 39746 | 35407 | 11 | 40963
[17:59:09] 0.700 | 36536 | 34203 | 9 | 40965
[17:59:09] 0.750 | 35908 | 37011 | 9 | 40984
[17:59:09] 0.800 | 41349 | 35260 | 7 | 40986
[17:59:09] 0.850 | 41289 | 35704 | 6 | 40985
[17:59:09] 0.900 | 36240 | 33787 | 8 | 41006
[17:59:09] 0.950 | 37820 | 37958 | 9 | 41007
[17:59:09] 1.000 | 36768 | 35177 | 11 | 41029
[17:59:09] 1.050 | 35046 | 38799 | 11 | 41014
[17:59:09] 1.100 | 40635 | 37865 | 6 | 40989
[17:59:09] 1.150 | 39970 | 40319 | 10 | 40988
[17:59:09] 1.200 | 37419 | 37655 | 9 | 40964
[17:59:09] 1.250 | 31899 | 35111 | 9 | 40936
[17:59:10] 1.300 | 38780 | 37784 | 9 | 40947
[17:59:10] 1.350 | 37102 | 39636 | 9 | 40938
[17:59:10] 1.400 | 42977 | 37711 | 10 | 40930
[17:59:10] 1.450 | 36136 | 35221 | 9 | 40936
[17:59:10] 1.500 | 34461 | 33272 | 13 | 40926
[17:59:10] 1.550 | 39111 | 37274 | 9 | 40925
[17:59:10] 1.600 | 36222 | 36574 | 8 | 40941
[17:59:10] 1.650 | 35476 | 36274 | 8 | 40922
[17:59:10] 1.700 | 39112 | 35726 | 12 | 40926
[17:59:10] 1.750 | 35180 | 34040 | 15 | 40964
[17:59:10] 1.800 | 32355 | 33186 | 10 | 40969
[17:59:10] 1.850 | 34765 | 37222 | 9 | 40949
[17:59:10] 1.900 | 36908 | 32680 | 10 | 40989
[17:59:10] 1.950 | 38496 | 35302 | 10 | 40994
[17:59:10] 2.000 | 39451 | 34977 | 9 | 40978
[17:59:10] 2.050 | 38243 | 36544 | 13 | 40992
[17:59:10] 2.100 | 38621 | 39914 | 11 | 41022
[17:59:10] 2.150 | 35879 | 35897 | 13 | 41009
[17:59:10] 2.200 | 35534 | 38837 | 13 | 41029
[17:59:10] 2.250 | 39351 | 36796 | 11 | 41009
[17:59:11] 2.300 | 37269 | 34649 | 12 | 41018
[17:59:11] 2.350 | 36936 | 35834 | 12 | 41022
[17:59:11] 2.400 | 34927 | 38160 | 13 | 41015
[17:59:11] 2.450 | 34903 | 43060 | 9 | 40972
[17:59:11] 2.500 | 37045 | 35569 | 4 | 40982
[17:59:11] 2.550 | 40901 | 36416 | 10 | 41006
[17:59:11] 2.600 | 39101 | 35105 | 11 | 40989
[17:59:11] 2.650 | 39425 | 32863 | 11 | 40988
[17:59:11] 2.700 | 35019 | 33803 | 10 | 40996
[17:59:11] 2.750 | 38369 | 37071 | 10 | 40976
[17:59:11] 2.800 | 32622 | 33738 | 10 | 40979
[17:59:11] 2.850 | 34769 | 41590 | 8 | 41004
[17:59:11] 2.900 | 35042 | 32112 | 9 | 40992
[17:59:11] 2.950 | 35714 | 34230 | 12 | 41015
[17:59:11] 3.000 | 37307 | 37129 | 15 | 41011
[17:59:11] 3.050 | 36282 | 34865 | 13 | 40992
[17:59:11] 3.100 | 42048 | 34907 | 13 | 40991
[17:59:11] 3.150 | 34912 | 35288 | 14 | 40999
[17:59:11] 3.200 | 35933 | 37577 | 8 | 40977
[17:59:11] 3.250 | 38283 | 38565 | 9 | 40962
[17:59:12] 3.300 | 33803 | 36381 | 8 | 40973
[17:59:12] 3.350 | 37996 | 41856 | 10 | 40944
[17:59:12] 3.400 | 34190 | 34996 | 16 | 40959
[17:59:12] 3.450 | 35308 | 35854 | 11 | 40965
[17:59:12] 3.500 | 37095 | 30872 | 13 | 40972
[17:59:12] 3.550 | 35688 | 32536 | 10 | 40997
[17:59:12] 3.600 | 36922 | 38331 | 12 | 40967
[17:59:12] 3.650 | 39474 | 33455 | 13 | 40981
[17:59:12] 3.700 | 36523 | 37472 | 11 | 40978
[17:59:12] 3.750 | 37320 | 38578 | 9 | 40983
[17:59:12] 3.800 | 37462 | 38088 | 13 | 41018
[17:59:12] 3.850 | 34542 | 37464 | 10 | 40995
[17:59:12] 3.900 | 34594 | 33255 | 11 | 40979
[17:59:12] 3.950 | 37483 | 36271 | 5 | 40964
[17:59:12] 4.000 | 35583 | 35141 | 12 | 40967
[17:59:12] 4.050 | 38590 | 37270 | 13 | 40973
