timestamped_line
[18:01:09] ▶ Starting baseline phase for 2.5 seconds...
[18:01:09] t (s) | A | B | C | D
[18:01:09] 0.051 | 79 | 48672 | 49961 | 45632
[18:01:09] 0.101 | 72 | 48656 | 49967 | 45646
[18:01:09] 0.151 | 74 | 48665 | 49967 | 45633
[18:01:09] 0.201 | 75 | 48670 | 49962 | 45643
[18:01:09] 0.251 | 86 | 48658 | 49964 | 45634
[18:01:09] 0.301 | 89 | 48666 | 49967 | 45639
[18:01:09] 0.351 | 77 | 48655 | 49966 | 45641
[18:01:09] 0.401 | 63 | 48677 | 49959 | 45644
[18:01:09] 0.451 | 65 | 48666 | 49966 | 45641
[18:01:09] 0.501 | 63 | 48671 | 49972 | 45647
[18:01:09] 0.551 | 75 | 48666 | 49968 | 45653
[18:01:09] 0.601 | 86 | 48666 | 49958 | 45637
[18:01:09] 0.651 | 69 | 48667 | 49971 | 45640
[18:01:09] 0.701 | 75 | 48671 | 49963 | 45643
[18:01:10] 0.751 | 73 | 48664 | 49965 | 45641
[18:01:10] 0.801 | 75 | 48666 | 49971 | 45639
[18:01:10] 0.851 | 70 | 48662 | 49962 | 45639
[18:01:10] 0.901 | 59 | 48668 | 49966 | 45641
[18:01:10] 0.951 | 64 | 48657 | 49964 | 45642
[18:01:10] 1.001 | 71 | 48662 | 49963 | 45640
[18:01:10] 1.051 | 68 | 48664 | 49970 | 45645
[18:01:10] 1.101 | 82 | 48661 | 49973 | 45642
[18:01:10] 1.151 | 73 | 48666 | 49982 | 45644
[18:01:10] 1.201 | 73 | 48662 | 49979 | 45646
[18:01:10] 1.251 | 74 | 48649 | 49973 | 45637
[18:01:10] 1.301 | 66 | 48667 | 49981 | 45637
[18:01:10] 1.351 | 72 | 48655 | 49978 | 45643
[18:01:10] 1.401 | 59 | 48663 | 49979 | 45642
[18:01:10] 1.451 | 67 | 48653 | 49983 | 45644
[18:01:10] 1.501 | 65 | 48664 | 49980 | 45648
[18:01:10] 1.551 | 60 | 48663 | 49979 | 45630
[18:01:10] 1.601 | 73 | 48656 | 49980 | 45639
[18:01:10] 1.651 | 82 | 48663 | 49976 | 45631
[18:01:10] 1.701 | 84 | 48663 | 49972 | 45648
[18:01:11] 1.751 | 64 | 48671 | 49972 | 45641
[18:01:11] 1.801 | 69 | 48658 | 49980 | 45631
[18:01:11] 1.851 | 61 | 48651 | 49972 | 45636
[18:01:11] 1.901 | 46 | 48655 | 49975 | 45637
[18:01:11] 1.951 | 50 | 48675 | 49971 | 45625
[18:01:11] 2.001 | 75 | 48672 | 49972 | 45627
[18:01:11] 2.051 | 72 | 48669 | 49976 | 45631
[18:01:11] 2.101 | 74 | 48665 | 49973 | 45630
[18:01:11] 2.151 | 70 | 48661 | 49969 | 45633
[18:01:11] 2.201 | 67 | 48671 | 49974 | 45632
[18:01:11] 2.251 | 63 | 48668 | 49976 | 45633
[18:01:11] 2.301 | 65 | 48661 | 49974 | 45638
[18:01:11] 2.351 | 45 | 48662 | 49972 | 45635
[18:01:11] 2.401 | 53 | 48667 | 49969 | 45629
[18:01:11] 2.451 | 58 | 48684 | 49980 | 45623
[18:01:11] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:01:11] 2.501 | 70 | 48666 | 49974 | 45628
[18:01:11] 0.050 | 57 | 48668 | 49971 | 45628
[18:01:11] 0.100 | 61 | 48675 | 49969 | 45629
[18:01:11] 0.150 | 71 | 48669 | 49969 | 45636
[18:01:11] 0.200 | 64 | 48672 | 49968 | 45624
[18:01:12] 0.250 | 59 | 48674 | 49973 | 45623
[18:01:12] 0.300 | 56 | 48668 | 49975 | 45638
[18:01:12] 0.350 | 76 | 48677 | 49973 | 45641
[18:01:12] 0.400 | 52 | 48682 | 49972 | 45641
[18:01:12] 0.450 | 52 | 48675 | 49972 | 45625
[18:01:12] 0.500 | 69 | 48673 | 49972 | 45633
[18:01:12] 0.550 | 57 | 48683 | 49969 | 45639
[18:01:12] 0.600 | 71 | 48669 | 49965 | 45644
[18:01:12] 0.650 | 58 | 48667 | 49966 | 45637
[18:01:12] 0.700 | 56 | 48677 | 49959 | 45634
[18:01:12] 0.750 | 73 | 48669 | 49970 | 45630
[18:01:12] 0.800 | 53 | 48674 | 49966 | 45649
[18:01:12] 0.850 | 70 | 48674 | 49968 | 45642
[18:01:12] 0.900 | 69 | 48689 | 49970 | 45636
[18:01:12] 0.950 | 76 | 48677 | 49985 | 45639
[18:01:12] 1.000 | 49 | 48680 | 49992 | 45640
[18:01:12] 1.050 | 66 | 48675 | 49998 | 45638
[18:01:12] 1.100 | 57 | 48678 | 49993 | 45654
[18:01:12] 1.150 | 61 | 48677 | 49992 | 45640
[18:01:12] 1.200 | 59 | 48674 | 49991 | 45632
[18:01:13] 1.250 | 57 | 48684 | 49987 | 45644
[18:01:13] 1.300 | 67 | 48687 | 50004 | 45643
[18:01:13] 1.350 | 55 | 48685 | 49993 | 45634
[18:01:13] 1.400 | 49 | 48681 | 49991 | 45644
[18:01:13] 1.450 | 58 | 48688 | 49988 | 45639
[18:01:13] 1.500 | 60 | 48681 | 49981 | 45643
[18:01:13] 1.550 | 57 | 48669 | 49996 | 45634
[18:01:13] 1.600 | 58 | 48682 | 49973 | 45639
[18:01:13] 1.650 | 47 | 48679 | 49978 | 45639
[18:01:13] 1.700 | 59 | 48672 | 49971 | 45637
[18:01:13] 1.750 | 72 | 48677 | 49979 | 45627
[18:01:13] 1.800 | 49 | 48668 | 49984 | 45631
[18:01:13] 1.850 | 51 | 48666 | 49981 | 45635
[18:01:13] 1.900 | 52 | 48668 | 49974 | 45638
[18:01:13] 1.950 | 66 | 48662 | 49973 | 45640
[18:01:13] 2.000 | 55 | 48662 | 49968 | 45638
[18:01:13] 2.050 | 63 | 48661 | 49973 | 45633
[18:01:13] 2.100 | 46 | 48659 | 49967 | 45635
[18:01:13] 2.150 | 63 | 48660 | 49973 | 45632
[18:01:13] 2.200 | 45 | 48666 | 49970 | 45638
[18:01:14] 2.250 | 51 | 48663 | 49989 | 45637
[18:01:14] 2.300 | 68 | 48664 | 49970 | 45640
[18:01:14] 2.350 | 60 | 48662 | 49977 | 45631
[18:01:14] 2.400 | 49 | 48661 | 49970 | 45633
[18:01:14] 2.450 | 56 | 48657 | 49964 | 45640
[18:01:14] 2.500 | 45 | 48663 | 49968 | 45636
[18:01:14] 2.550 | 59 | 48674 | 49975 | 45634
[18:01:14] 2.600 | 70 | 48664 | 49970 | 45638
[18:01:14] 2.650 | 63 | 48656 | 49963 | 45640
[18:01:14] 2.700 | 60 | 48666 | 49963 | 45632
[18:01:14] 2.750 | 66 | 48662 | 49964 | 45639
[18:01:14] 2.800 | 62 | 48661 | 49972 | 45639
[18:01:14] 2.850 | 48 | 48659 | 49969 | 45640
[18:01:14] 2.900 | 57 | 48657 | 49963 | 45636
[18:01:14] 2.950 | 62 | 48661 | 49966 | 45632
[18:01:14] 3.000 | 51 | 48660 | 49978 | 45631
[18:01:14] 3.050 | 46 | 48665 | 49969 | 45630
[18:01:14] 3.100 | 47 | 48656 | 49966 | 45636
[18:01:14] 3.150 | 49 | 48663 | 49983 | 45630
[18:01:14] 3.200 | 63 | 48659 | 49966 | 45640
[18:01:15] 3.250 | 64 | 48669 | 49972 | 45634
[18:01:15] 3.300 | 49 | 48669 | 49972 | 45641
[18:01:15] 3.350 | 65 | 48670 | 49987 | 45642
[18:01:15] 3.400 | 53 | 48666 | 49976 | 45646
[18:01:15] 3.450 | 37 | 48663 | 49974 | 45638
[18:01:15] 3.500 | 45 | 48670 | 49970 | 45632
[18:01:15] 3.550 | 44 | 48668 | 49976 | 45632
[18:01:15] 3.600 | 54 | 48663 | 49984 | 45634
[18:01:15] 3.650 | 67 | 48670 | 49979 | 45633
[18:01:15] 3.700 | 54 | 48665 | 49983 | 45643
[18:01:15] 3.750 | 61 | 48661 | 49959 | 45633
[18:01:15] 3.800 | 51 | 48675 | 49981 | 45624
[18:01:15] 3.850 | 45 | 48658 | 49975 | 45639
[18:01:15] 3.900 | 54 | 48665 | 49964 | 45636
[18:01:15] 3.950 | 40 | 48662 | 49963 | 45645
[18:01:15] 4.000 | 57 | 48662 | 49963 | 45638
[18:01:15] 4.050 | 45 | 48661 | 49962 | 45630
[18:01:15] 4.100 | 59 | 48660 | 49968 | 45635
[18:01:15] 4.150 | 47 | 48662 | 49964 | 45630
[18:01:15] 4.200 | 61 | 48653 | 49958 | 45627
[18:01:16] 4.250 | 50 | 48673 | 49957 | 45633
[18:01:16] 4.300 | 50 | 48655 | 49960 | 45635
[18:01:16] 4.350 | 59 | 48652 | 49962 | 45644
[18:01:16] 4.400 | 49 | 48667 | 49974 | 45637
[18:01:16] 4.450 | 58 | 48660 | 49969 | 45623
[18:01:16] 4.500 | 48 | 48654 | 49971 | 45638
[18:01:16] 4.550 | 44 | 48668 | 49968 | 45628
[18:01:16] 4.600 | 59 | 48668 | 49960 | 45627
[18:01:16] 4.650 | 51 | 48670 | 49950 | 45626
[18:01:16] 4.700 | 42 | 48666 | 49949 | 45621
[18:01:16] 4.750 | 47 | 48665 | 49956 | 45629
[18:01:16] 4.800 | 54 | 48672 | 49959 | 45627
[18:01:16] 4.850 | 39 | 48667 | 49968 | 45626
[18:01:16] 4.900 | 44 | 48666 | 49964 | 45632
[18:01:16] 4.950 | 48 | 48661 | 49962 | 45640
[18:01:16] 5.000 | 49 | 48658 | 49951 | 45626
[18:01:16] 5.050 | 47 | 48658 | 49956 | 45644
[18:01:16] 5.100 | 50 | 48652 | 49952 | 45620
[18:01:16] 5.150 | 62 | 48670 | 49948 | 45621
[18:01:16] 5.200 | 51 | 48655 | 49949 | 45631
[18:01:17] 5.250 | 37 | 48651 | 49947 | 45630
[18:01:17] 5.300 | 36 | 48654 | 49956 | 45630
[18:01:17] 5.350 | 49 | 48653 | 49946 | 45620
[18:01:17] 5.400 | 40 | 48657 | 49951 | 45629
[18:01:17] 5.450 | 44 | 48658 | 49951 | 45621
[18:01:17] 5.500 | 44 | 48656 | 49952 | 45622
[18:01:17] 5.550 | 44 | 48647 | 49958 | 45625
[18:01:17] 5.600 | 40 | 48655 | 49949 | 45621
[18:01:17] 5.650 | 54 | 48660 | 49961 | 45624
[18:01:17] 5.700 | 39 | 48649 | 49953 | 45622
[18:01:17] 5.750 | 39 | 48646 | 49956 | 45621
[18:01:17] 5.800 | 53 | 48657 | 49946 | 45626
[18:01:17] 5.850 | 48 | 48642 | 49954 | 45627
[18:01:17] 5.900 | 48 | 48647 | 49953 | 45629
[18:01:17] 5.950 | 61 | 48652 | 49951 | 45620
[18:01:17] 6.000 | 47 | 48645 | 49952 | 45622
[18:01:17] 6.050 | 34 | 48654 | 49960 | 45626
[18:01:17] 6.100 | 47 | 48653 | 49951 | 45625
