timestamped_line
[16:12:31] ▶ Starting baseline phase for 2.5 seconds...
[16:12:31] t (s) | A | B | C | D
[16:12:31] 0.051 | 35465 | 37547 | 9 | 46045
[16:12:31] 0.101 | 38220 | 34191 | 11 | 46069
[16:12:31] 0.151 | 36718 | 40804 | 13 | 46080
[16:12:31] 0.201 | 34089 | 40342 | 16 | 46073
[16:12:31] 0.251 | 34666 | 39264 | 14 | 46082
[16:12:31] 0.301 | 36580 | 34572 | 9 | 46111
[16:12:31] 0.351 | 39138 | 35155 | 12 | 46125
[16:12:31] 0.401 | 36771 | 38090 | 11 | 46135
[16:12:31] 0.451 | 34820 | 38033 | 8 | 46165
[16:12:31] 0.501 | 38044 | 37956 | 15 | 46169
[16:12:31] 0.551 | 38117 | 35735 | 15 | 46193
[16:12:31] 0.601 | 37043 | 35616 | 7 | 46198
[16:12:31] 0.651 | 39061 | 30539 | 11 | 46197
[16:12:31] 0.701 | 37255 | 40912 | 11 | 46157
[16:12:31] 0.751 | 40076 | 37176 | 6 | 46172
[16:12:31] 0.801 | 36836 | 37946 | 7 | 46157
[16:12:32] 0.851 | 38183 | 39936 | 10 | 46178
[16:12:32] 0.901 | 37594 | 38721 | 10 | 46172
[16:12:32] 0.951 | 37547 | 39654 | 8 | 46194
[16:12:32] 1.001 | 36684 | 41535 | 15 | 46191
[16:12:32] 1.051 | 38576 | 36071 | 13 | 46193
[16:12:32] 1.101 | 37493 | 40290 | 11 | 46212
[16:12:32] 1.151 | 35800 | 33961 | 11 | 46218
[16:12:32] 1.201 | 39448 | 43330 | 9 | 46233
[16:12:32] 1.251 | 35312 | 40482 | 6 | 46277
[16:12:32] 1.301 | 36478 | 42096 | 10 | 46247
[16:12:32] 1.351 | 40064 | 34448 | 12 | 46250
[16:12:32] 1.401 | 38656 | 37079 | 10 | 46265
[16:12:32] 1.451 | 34739 | 36552 | 11 | 46279
[16:12:32] 1.501 | 34838 | 39777 | 16 | 46261
[16:12:32] 1.551 | 32198 | 33780 | 12 | 46247
[16:12:32] 1.601 | 34175 | 33265 | 12 | 46259
[16:12:32] 1.651 | 36443 | 35300 | 7 | 46265
[16:12:32] 1.701 | 37742 | 39450 | 11 | 46256
[16:12:32] 1.751 | 34901 | 34537 | 11 | 46273
[16:12:32] 1.801 | 34142 | 37772 | 6 | 46270
[16:12:33] 1.851 | 35427 | 33433 | 14 | 46287
[16:12:33] 1.901 | 38245 | 35436 | 11 | 46281
[16:12:33] 1.951 | 37323 | 38959 | 14 | 46252
[16:12:33] 2.001 | 39570 | 36464 | 13 | 46270
[16:12:33] 2.051 | 37639 | 33804 | 15 | 46264
[16:12:33] 2.101 | 37972 | 37156 | 7 | 46275
[16:12:33] 2.151 | 34166 | 34932 | 12 | 46280
[16:12:33] 2.201 | 43682 | 36183 | 12 | 46269
[16:12:33] 2.251 | 35857 | 37572 | 15 | 46274
[16:12:33] 2.301 | 34752 | 34970 | 13 | 46267
[16:12:33] 2.351 | 41157 | 37070 | 8 | 46267
[16:12:33] 2.401 | 34857 | 38732 | 10 | 46265
[16:12:33] 2.451 | 40401 | 30782 | 8 | 46279
[16:12:33] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:12:33] 2.501 | 36308 | 35048 | 13 | 46275
[16:12:33] 0.050 | 35995 | 39760 | 10 | 46308
[16:12:33] 0.100 | 36005 | 38978 | 12 | 46316
[16:12:33] 0.150 | 42838 | 39583 | 14 | 46333
[16:12:33] 0.200 | 42795 | 39448 | 11 | 46337
[16:12:33] 0.250 | 40744 | 36114 | 10 | 46342
[16:12:33] 0.300 | 31841 | 38704 | 13 | 46340
[16:12:34] 0.350 | 38749 | 36282 | 14 | 46346
[16:12:34] 0.400 | 39048 | 36529 | 10 | 46333
[16:12:34] 0.450 | 36048 | 35685 | 8 | 46357
[16:12:34] 0.500 | 35261 | 35659 | 14 | 46355
[16:12:34] 0.550 | 34372 | 38222 | 8 | 46355
[16:12:34] 0.600 | 39955 | 40177 | 15 | 46344
[16:12:34] 0.650 | 37192 | 33413 | 11 | 46370
[16:12:34] 0.700 | 36163 | 40780 | 14 | 46413
[16:12:34] 0.750 | 39134 | 36763 | 13 | 46412
[16:12:34] 0.800 | 37416 | 33062 | 14 | 46411
[16:12:34] 0.850 | 33278 | 30752 | 8 | 46425
[16:12:34] 0.900 | 36812 | 37611 | 10 | 46431
[16:12:34] 0.950 | 36718 | 37026 | 9 | 46475
[16:12:34] 1.000 | 38224 | 40780 | 11 | 46454
[16:12:34] 1.050 | 34715 | 37690 | 12 | 46448
[16:12:34] 1.100 | 35878 | 38331 | 11 | 46449
[16:12:34] 1.150 | 37844 | 37099 | 12 | 46452
[16:12:34] 1.200 | 38193 | 37271 | 17 | 46444
[16:12:34] 1.250 | 41252 | 38572 | 15 | 46467
[16:12:34] 1.300 | 35995 | 36114 | 13 | 46437
[16:12:35] 1.350 | 38574 | 35609 | 14 | 46447
[16:12:35] 1.400 | 35434 | 38102 | 13 | 46432
[16:12:35] 1.450 | 38901 | 40332 | 14 | 46445
[16:12:35] 1.500 | 37937 | 37442 | 13 | 46443
[16:12:35] 1.550 | 34225 | 31417 | 13 | 46443
[16:12:35] 1.600 | 36391 | 36111 | 15 | 46443
[16:12:35] 1.650 | 38271 | 34806 | 13 | 46422
[16:12:35] 1.700 | 37614 | 37803 | 13 | 46411
[16:12:35] 1.750 | 34845 | 33387 | 12 | 46420
[16:12:35] 1.800 | 39391 | 34911 | 7 | 46400
[16:12:35] 1.850 | 34668 | 33889 | 10 | 46395
[16:12:35] 1.900 | 36522 | 34743 | 12 | 46374
[16:12:35] 1.950 | 36268 | 32972 | 18 | 46362
[16:12:35] 2.000 | 35611 | 39147 | 10 | 46362
[16:12:35] 2.050 | 37169 | 35422 | 14 | 46359
[16:12:35] 2.100 | 35981 | 38910 | 12 | 46361
[16:12:35] 2.150 | 39867 | 36907 | 13 | 46364
[16:12:35] 2.200 | 36671 | 32718 | 11 | 46360
[16:12:35] 2.250 | 37362 | 34393 | 8 | 46374
[16:12:35] 2.300 | 38379 | 31865 | 8 | 46351
[16:12:36] 2.350 | 38451 | 42228 | 10 | 46357
[16:12:36] 2.400 | 40861 | 35166 | 13 | 46358
[16:12:36] 2.450 | 34374 | 32673 | 13 | 46375
[16:12:36] 2.500 | 38017 | 43677 | 13 | 46390
[16:12:36] 2.550 | 38276 | 38213 | 9 | 46368
[16:12:36] 2.600 | 36800 | 35918 | 10 | 46375
[16:12:36] 2.650 | 36616 | 37136 | 6 | 46370
[16:12:36] 2.700 | 36467 | 36261 | 15 | 46387
[16:12:36] 2.750 | 32492 | 37384 | 10 | 46396
[16:12:36] 2.800 | 34269 | 38805 | 11 | 46386
[16:12:36] 2.850 | 36143 | 34992 | 9 | 46384
[16:12:36] 2.900 | 37920 | 35270 | 14 | 46379
[16:12:36] 2.950 | 33140 | 39711 | 9 | 46401
[16:12:36] 3.000 | 35821 | 38267 | 14 | 46405
[16:12:36] 3.050 | 43392 | 34018 | 13 | 46351
[16:12:36] 3.100 | 39096 | 35428 | 8 | 46340
[16:12:36] 3.150 | 40522 | 36569 | 10 | 46341
[16:12:36] 3.200 | 38817 | 37399 | 7 | 46341
[16:12:36] 3.250 | 36832 | 32612 | 14 | 46349
[16:12:36] 3.300 | 35633 | 34153 | 13 | 46346
[16:12:37] 3.350 | 33562 | 37182 | 13 | 46363
[16:12:37] 3.400 | 39636 | 38271 | 9 | 46350
[16:12:37] 3.450 | 37429 | 33397 | 11 | 46361
[16:12:37] 3.500 | 37103 | 40143 | 9 | 46328
[16:12:37] 3.550 | 38687 | 37026 | 10 | 46348
[16:12:37] 3.600 | 36019 | 36743 | 14 | 46354
[16:12:37] 3.650 | 37644 | 34290 | 14 | 46349
[16:12:37] 3.700 | 33993 | 36285 | 9 | 46375
[16:12:37] 3.750 | 34472 | 35964 | 9 | 46367
[16:12:37] 3.800 | 37056 | 40167 | 13 | 46369
[16:12:37] 3.850 | 37699 | 36976 | 12 | 46376
[16:12:37] 3.900 | 39249 | 37928 | 6 | 46375
[16:12:37] 3.950 | 40395 | 37369 | 7 | 46378
[16:12:37] 4.000 | 40096 | 30513 | 10 | 46381
[16:12:37] 4.050 | 35368 | 37066 | 14 | 46344
[16:12:37] 4.100 | 34806 | 36629 | 11 | 46369
[16:12:37] 4.150 | 41661 | 37302 | 10 | 46380
[16:12:37] 4.200 | 33698 | 36240 | 11 | 46369
[16:12:37] 4.250 | 36200 | 36504 | 12 | 46358
[16:12:37] 4.300 | 37921 | 38234 | 10 | 46379
[16:12:38] 4.350 | 41969 | 39438 | 12 | 46391
[16:12:38] 4.400 | 39463 | 34823 | 8 | 46349
[16:12:38] 4.450 | 39948 | 37944 | 8 | 46399
[16:12:38] 4.500 | 38580 | 35944 | 12 | 46423
[16:12:38] 4.550 | 34315 | 38200 | 12 | 46398
[16:12:38] 4.600 | 34303 | 39057 | 12 | 46358
[16:12:38] 4.650 | 35338 | 36397 | 8 | 46357
[16:12:38] 4.700 | 40774 | 37012 | 15 | 46374
[16:12:38] 4.750 | 37116 | 36508 | 12 | 46404
[16:12:38] 4.800 | 36411 | 34614 | 14 | 46400
[16:12:38] 4.850 | 39271 | 37546 | 11 | 46394
[16:12:38] 4.900 | 39377 | 36716 | 14 | 46394
[16:12:38] 4.950 | 37069 | 38572 | 6 | 46390
[16:12:38] 5.000 | 36118 | 39724 | 12 | 46406
[16:12:38] 5.050 | 34419 | 33484 | 15 | 46411
[16:12:38] 5.100 | 40800 | 35200 | 9 | 46430
[16:12:38] 5.150 | 37843 | 37595 | 9 | 46408
[16:12:38] 5.200 | 33779 | 35481 | 11 | 46439
[16:12:38] 5.250 | 39153 | 37019 | 18 | 46461
[16:12:38] 5.300 | 37101 | 38153 | 11 | 46453
[16:12:39] 5.350 | 35485 | 33578 | 14 | 46419
[16:12:39] 5.400 | 41389 | 37357 | 12 | 46409
[16:12:39] 5.450 | 37790 | 40299 | 10 | 46413
[16:12:39] 5.500 | 36926 | 35470 | 5 | 46440
[16:12:39] 5.550 | 39009 | 37216 | 10 | 46443
[16:12:39] 5.600 | 39038 | 32403 | 10 | 46417
[16:12:39] 5.650 | 35337 | 33936 | 11 | 46442
[16:12:39] 5.700 | 34954 | 42149 | 9 | 46451
[16:12:39] 5.750 | 38389 | 37163 | 10 | 46458
[16:12:39] 5.800 | 38874 | 41229 | 12 | 46394
[16:12:39] 5.850 | 39116 | 35055 | 13 | 46409
[16:12:39] 5.900 | 33893 | 39091 | 11 | 46394
[16:12:39] 5.950 | 36850 | 36977 | 12 | 46385
[16:12:39] 6.000 | 40796 | 36770 | 12 | 46386
[16:12:39] 6.050 | 35973 | 39305 | 13 | 46402
[16:12:39] 6.100 | 40189 | 37403 | 6 | 46422
[16:12:39] 6.150 | 35230 | 32215 | 9 | 46419
[16:12:39] 6.200 | 37025 | 34614 | 11 | 46460
[16:12:39] 6.250 | 38633 | 38495 | 7 | 46477
[16:12:39] 6.300 | 32781 | 37487 | 11 | 46488
[16:12:40] 6.350 | 42940 | 38344 | 14 | 46444
[16:12:40] 6.400 | 38940 | 37500 | 10 | 46448
[16:12:40] 6.450 | 35902 | 41133 | 12 | 46444
[16:12:40] 6.500 | 39527 | 37116 | 15 | 46436
[16:12:40] 6.550 | 34070 | 36249 | 13 | 46432
[16:12:40] 6.600 | 33079 | 38082 | 14 | 46460
[16:12:40] 6.650 | 35938 | 37167 | 12 | 46437
[16:12:40] 6.700 | 40086 | 31543 | 13 | 46465
[16:12:40] 6.750 | 33811 | 43942 | 11 | 46456
[16:12:40] 6.800 | 37371 | 40241 | 13 | 46450
[16:12:40] 6.850 | 39288 | 35356 | 9 | 46456
[16:12:40] 6.900 | 38403 | 35058 | 5 | 46471
[16:12:40] 6.950 | 35785 | 32400 | 10 | 46464
[16:12:40] 7.000 | 39953 | 32632 | 12 | 46475
[16:12:40] 7.050 | 36624 | 36796 | 10 | 46483
[16:12:40] 7.100 | 37132 | 37171 | 10 | 46476
[16:12:40] 7.150 | 41800 | 35568 | 15 | 46500
[16:12:40] 7.200 | 37373 | 40294 | 14 | 46482
[16:12:40] 7.250 | 35941 | 39772 | 13 | 46492
[16:12:40] 7.300 | 38188 | 36534 | 11 | 46467
[16:12:41] 7.350 | 38732 | 41036 | 8 | 46494
[16:12:41] 7.400 | 37765 | 42529 | 7 | 46495
[16:12:41] 7.450 | 34264 | 37015 | 5 | 46494
