timestamped_line
[16:03:28] ▶ Starting baseline phase for 2.5 seconds...
[16:03:28] t (s) | A | B | C | D
[16:03:28] 0.050 | 34325 | 42370 | 60 | 38223
[16:03:28] 0.100 | 35551 | 36092 | 50 | 38234
[16:03:28] 0.150 | 28215 | 34124 | 75 | 38197
[16:03:28] 0.200 | 39655 | 37293 | 56 | 38183
[16:03:28] 0.250 | 36267 | 33766 | 63 | 38137
[16:03:28] 0.300 | 35499 | 33093 | 61 | 38129
[16:03:28] 0.350 | 31699 | 36433 | 75 | 38124
[16:03:28] 0.400 | 34221 | 34987 | 56 | 38135
[16:03:28] 0.450 | 31412 | 31487 | 51 | 38103
[16:03:28] 0.500 | 25565 | 32329 | 57 | 38067
[16:03:28] 0.550 | 33046 | 34388 | 54 | 38064
[16:03:28] 0.600 | 31815 | 33994 | 79 | 38105
[16:03:28] 0.650 | 32586 | 40348 | 52 | 38115
[16:03:28] 0.700 | 32424 | 34382 | 49 | 38125
[16:03:28] 0.750 | 31216 | 33179 | 57 | 38132
[16:03:28] 0.800 | 34147 | 33615 | 60 | 38117
[16:03:29] 0.850 | 32038 | 33837 | 52 | 38153
[16:03:29] 0.900 | 32856 | 33483 | 52 | 38218
[16:03:29] 0.950 | 37546 | 31542 | 47 | 38221
[16:03:29] 1.000 | 31425 | 32661 | 64 | 38225
[16:03:29] 1.050 | 31409 | 34316 | 68 | 38246
[16:03:29] 1.100 | 33850 | 32059 | 67 | 38358
[16:03:29] 1.150 | 33211 | 30873 | 60 | 38392
[16:03:29] 1.200 | 35909 | 30587 | 66 | 38284
[16:03:29] 1.250 | 31315 | 30837 | 65 | 38243
[16:03:29] 1.300 | 31748 | 32244 | 58 | 38227
[16:03:29] 1.350 | 30464 | 36917 | 71 | 38228
[16:03:29] 1.400 | 32076 | 31761 | 68 | 38281
[16:03:29] 1.450 | 32411 | 37319 | 58 | 38277
[16:03:29] 1.500 | 35993 | 31767 | 61 | 38314
[16:03:29] 1.550 | 34795 | 36274 | 58 | 38290
[16:03:29] 1.600 | 34663 | 27556 | 63 | 38269
[16:03:29] 1.650 | 33658 | 30549 | 55 | 38275
[16:03:29] 1.700 | 33698 | 30747 | 49 | 38263
[16:03:29] 1.750 | 31314 | 34695 | 58 | 38228
[16:03:29] 1.800 | 32254 | 33215 | 60 | 38293
[16:03:30] 1.850 | 32907 | 32391 | 60 | 38383
