timestamped_line
[16:25:10] ▶ Starting baseline phase for 2.5 seconds...
[16:25:10] t (s) | A | B | C | D
[16:25:10] 0.050 | 27922 | 36316 | 75 | 26323
[16:25:10] 0.100 | 35639 | 39972 | 63 | 26314
[16:25:10] 0.150 | 35475 | 33869 | 49 | 26309
[16:25:11] 0.200 | 31846 | 33515 | 63 | 26315
[16:25:11] 0.250 | 24716 | 31562 | 63 | 26303
[16:25:11] 0.300 | 37527 | 34438 | 44 | 26312
[16:25:11] 0.350 | 32187 | 30025 | 63 | 26303
[16:25:11] 0.400 | 34889 | 27205 | 48 | 26315
[16:25:11] 0.450 | 35459 | 36133 | 69 | 26304
[16:25:11] 0.500 | 29962 | 35796 | 47 | 26308
[16:25:11] 0.550 | 35670 | 35949 | 58 | 26317
[16:25:11] 0.600 | 28519 | 29796 | 62 | 26314
[16:25:11] 0.650 | 31982 | 30635 | 56 | 26323
[16:25:11] 0.700 | 32726 | 33916 | 49 | 26327
[16:25:11] 0.750 | 33369 | 30035 | 58 | 26326
[16:25:11] 0.800 | 32290 | 32385 | 56 | 26328
[16:25:11] 0.850 | 29979 | 33015 | 55 | 26325
[16:25:11] 0.900 | 32857 | 34833 | 54 | 26327
[16:25:11] 0.950 | 31917 | 32399 | 56 | 26336
[16:25:11] 1.000 | 32420 | 34758 | 70 | 26328
[16:25:11] 1.050 | 28662 | 37372 | 58 | 26322
[16:25:11] 1.100 | 33435 | 35614 | 62 | 26308
[16:25:11] 1.150 | 28052 | 34085 | 57 | 26315
[16:25:12] 1.200 | 33561 | 30880 | 55 | 26323
[16:25:12] 1.250 | 25742 | 32661 | 65 | 26328
[16:25:12] 1.300 | 30464 | 30232 | 61 | 26331
[16:25:12] 1.350 | 32749 | 32008 | 56 | 26326
[16:25:12] 1.400 | 30364 | 28667 | 62 | 26327
[16:25:12] 1.450 | 30897 | 32066 | 49 | 26347
[16:25:12] 1.500 | 30283 | 33454 | 65 | 26333
[16:25:12] 1.550 | 29904 | 34648 | 56 | 26327
[16:25:12] 1.600 | 31016 | 29386 | 52 | 26330
[16:25:12] 1.650 | 29578 | 30806 | 52 | 26341
[16:25:12] 1.700 | 29557 | 32720 | 65 | 26362
[16:25:12] 1.750 | 32076 | 30321 | 82 | 26337
[16:25:12] 1.800 | 29620 | 29613 | 68 | 26350
[16:25:12] 1.850 | 32838 | 32565 | 45 | 26334
[16:25:12] 1.900 | 29421 | 25742 | 58 | 26338
[16:25:12] 1.950 | 28022 | 29246 | 44 | 26339
[16:25:12] 2.000 | 33235 | 31202 | 78 | 26318
[16:25:12] 2.050 | 30786 | 29907 | 52 | 26338
[16:25:12] 2.100 | 25535 | 30982 | 67 | 26349
[16:25:12] 2.150 | 30784 | 27080 | 55 | 26340
[16:25:13] 2.200 | 32227 | 35441 | 57 | 26336
[16:25:13] 2.250 | 34967 | 34798 | 61 | 26341
[16:25:13] 2.300 | 30099 | 33733 | 64 | 26343
[16:25:13] 2.350 | 33946 | 29678 | 73 | 26352
[16:25:13] 2.400 | 29705 | 32419 | 64 | 26356
[16:25:13] 2.450 | 32000 | 26073 | 46 | 26344
[16:25:13] 2.500 | 33965 | 32000 | 58 | 26351
[16:25:13] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:25:13] 2.550 | 33835 | 32985 | 47 | 26349
[16:25:13] 0.050 | 29448 | 35057 | 61 | 26348
[16:25:13] 0.100 | 31224 | 34531 | 58 | 26357
[16:25:13] 0.150 | 30371 | 34374 | 62 | 26346
[16:25:13] 0.200 | 32184 | 28375 | 61 | 26347
[16:25:13] 0.250 | 35923 | 32284 | 58 | 26355
[16:25:13] 0.300 | 30739 | 33505 | 62 | 26340
[16:25:13] 0.350 | 31510 | 30567 | 70 | 26355
[16:25:13] 0.400 | 34290 | 30959 | 55 | 26340
[16:25:13] 0.450 | 35195 | 32208 | 62 | 26348
[16:25:13] 0.500 | 32200 | 32874 | 57 | 26346
[16:25:13] 0.550 | 29481 | 32289 | 65 | 26347
[16:25:13] 0.600 | 34938 | 32593 | 61 | 26359
[16:25:14] 0.650 | 32256 | 29157 | 65 | 26351
[16:25:14] 0.700 | 26712 | 30947 | 63 | 26361
[16:25:14] 0.750 | 33037 | 31947 | 56 | 26363
[16:25:14] 0.800 | 37459 | 36705 | 64 | 26353
[16:25:14] 0.850 | 31215 | 34774 | 71 | 26334
[16:25:14] 0.900 | 36287 | 32176 | 57 | 26336
[16:25:14] 0.950 | 32090 | 30646 | 78 | 26334
[16:25:14] 1.000 | 31991 | 32374 | 80 | 26347
[16:25:14] 1.050 | 33635 | 37501 | 61 | 26343
[16:25:14] 1.100 | 33394 | 29185 | 59 | 26342
[16:25:14] 1.150 | 31041 | 30475 | 51 | 26338
[16:25:14] 1.200 | 32945 | 33440 | 60 | 26356
[16:25:14] 1.250 | 28475 | 32860 | 60 | 26342
[16:25:14] 1.300 | 32690 | 39048 | 61 | 26360
[16:25:14] 1.350 | 32284 | 31812 | 57 | 26354
[16:25:14] 1.400 | 33186 | 34869 | 66 | 26360
[16:25:14] 1.450 | 31820 | 26151 | 51 | 26370
[16:25:14] 1.500 | 35063 | 31359 | 54 | 26358
[16:25:14] 1.550 | 31091 | 32944 | 57 | 26353
[16:25:14] 1.600 | 26713 | 30877 | 54 | 26359
[16:25:15] 1.650 | 30236 | 32288 | 66 | 26358
[16:25:15] 1.700 | 28254 | 31901 | 68 | 26350
[16:25:15] 1.750 | 30374 | 31935 | 62 | 26353
[16:25:15] 1.800 | 32935 | 31506 | 56 | 26361
[16:25:15] 1.850 | 28309 | 32788 | 64 | 26357
[16:25:15] 1.900 | 30757 | 32212 | 56 | 26356
[16:25:15] 1.950 | 37181 | 34420 | 50 | 26376
[16:25:15] 2.000 | 31637 | 34646 | 49 | 26376
[16:25:15] 2.050 | 31285 | 32446 | 53 | 26370
[16:25:15] 2.100 | 28992 | 31689 | 55 | 26373
[16:25:15] 2.150 | 32193 | 32410 | 57 | 26363
