timestamped_line
[17:58:13] ▶ Starting baseline phase for 2.5 seconds...
[17:58:13] t (s) | A | B | C | D
[17:58:13] 0.050 | 56 | 47806 | 46833 | 45032
[17:58:13] 0.100 | 57 | 47805 | 46846 | 45033
[17:58:13] 0.150 | 52 | 47798 | 46850 | 45019
[17:58:13] 0.200 | 57 | 47801 | 46848 | 45027
[17:58:13] 0.250 | 52 | 47795 | 46855 | 45027
[17:58:13] 0.300 | 53 | 47798 | 46867 | 45023
[17:58:13] 0.350 | 42 | 47799 | 46842 | 45035
[17:58:13] 0.400 | 44 | 47793 | 46847 | 45023
[17:58:13] 0.450 | 60 | 47794 | 46834 | 45029
[17:58:13] 0.500 | 55 | 47792 | 46841 | 45034
[17:58:13] 0.550 | 64 | 47790 | 46841 | 45034
[17:58:14] 0.600 | 67 | 47797 | 46844 | 45027
[17:58:14] 0.650 | 77 | 47788 | 46829 | 45019
[17:58:14] 0.700 | 47 | 47795 | 46828 | 45036
[17:58:14] 0.750 | 49 | 47795 | 46834 | 45035
[17:58:14] 0.800 | 55 | 47799 | 46836 | 45022
[17:58:14] 0.850 | 67 | 47791 | 46831 | 45027
[17:58:14] 0.900 | 56 | 47799 | 46824 | 45038
[17:58:14] 0.950 | 54 | 47791 | 46831 | 45028
[17:58:14] 1.000 | 46 | 47798 | 46829 | 45033
[17:58:14] 1.050 | 64 | 47801 | 46830 | 45035
[17:58:14] 1.100 | 46 | 47804 | 46839 | 45033
[17:58:14] 1.150 | 47 | 47801 | 46835 | 45034
[17:58:14] 1.200 | 63 | 47797 | 46848 | 45024
[17:58:14] 1.250 | 58 | 47797 | 46825 | 45043
[17:58:14] 1.300 | 51 | 47791 | 46830 | 45041
[17:58:14] 1.350 | 48 | 47795 | 46823 | 45025
[17:58:14] 1.400 | 52 | 47792 | 46822 | 45051
[17:58:14] 1.450 | 65 | 47800 | 46812 | 45038
[17:58:14] 1.500 | 58 | 47799 | 46815 | 45023
[17:58:14] 1.550 | 54 | 47805 | 46820 | 45038
[17:58:15] 1.600 | 53 | 47791 | 46812 | 45028
[17:58:15] 1.650 | 49 | 47790 | 46835 | 45038
[17:58:15] 1.700 | 55 | 47799 | 46814 | 45031
[17:58:15] 1.750 | 59 | 47791 | 46818 | 45028
[17:58:15] 1.800 | 68 | 47796 | 46818 | 45030
[17:58:15] 1.850 | 43 | 47791 | 46833 | 45031
[17:58:15] 1.900 | 61 | 47788 | 46820 | 45038
[17:58:15] 1.950 | 49 | 47795 | 46816 | 45040
[17:58:15] 2.000 | 60 | 47781 | 46812 | 45030
[17:58:15] 2.050 | 60 | 47789 | 46826 | 45044
[17:58:15] 2.100 | 46 | 47799 | 46825 | 45044
[17:58:15] 2.150 | 65 | 47796 | 46820 | 45031
[17:58:15] 2.200 | 61 | 47788 | 46826 | 45038
[17:58:15] 2.250 | 67 | 47796 | 46827 | 45036
[17:58:15] 2.300 | 54 | 47802 | 46828 | 45048
