timestamped_line
[18:17:35] ▶ Starting baseline phase for 2.5 seconds...
[18:17:35] t (s) | A | B | C | D
[18:17:35] 0.050 | 5 | 13543 | 14 | 36
[18:17:35] 0.100 | 5 | 13571 | 8 | 25
[18:17:35] 0.150 | 8 | 13569 | 10 | 19
[18:17:35] 0.200 | 5 | 13561 | 11 | 26
[18:17:35] 0.250 | 8 | 13566 | 15 | 33
[18:17:35] 0.300 | 14 | 13561 | 17 | 38
[18:17:35] 0.350 | 7 | 13553 | 11 | 27
[18:17:35] 0.400 | 8 | 13526 | 10 | 34
[18:17:35] 0.450 | 8 | 13559 | 14 | 19
[18:17:35] 0.500 | 9 | 13543 | 16 | 44
[18:17:35] 0.550 | 5 | 13547 | 20 | 31
[18:17:35] 0.600 | 5 | 13540 | 16 | 13
[18:17:35] 0.650 | 13 | 13555 | 40 | 18
[18:17:35] 0.700 | 6 | 13473 | 14 | 32
[18:17:36] 0.750 | 4 | 13504 | 20 | 25
[18:17:36] 0.800 | 5 | 13503 | 28 | 7
[18:17:36] 0.850 | 7 | 13525 | 13 | 22
[18:17:36] 0.900 | 5 | 13516 | 13 | 38
[18:17:36] 0.950 | 4 | 13515 | 15 | 34
[18:17:36] 1.000 | 11 | 13501 | 8 | 11
[18:17:36] 1.050 | 4 | 13468 | 13 | 14
[18:17:36] 1.100 | 11 | 13533 | 14 | 29
[18:17:36] 1.150 | 5 | 13500 | 9 | 11
[18:17:36] 1.200 | 7 | 13548 | 9 | 20
[18:17:36] 1.250 | 18 | 13533 | 13 | 19
[18:17:36] 1.300 | 7 | 13535 | 16 | 16
[18:17:36] 1.350 | 6 | 13486 | 9 | 20
[18:17:36] 1.400 | 5 | 13486 | 11 | 18
[18:17:36] 1.450 | 4 | 13508 | 9 | 25
[18:17:36] 1.500 | 12 | 13507 | 10 | 24
[18:17:36] 1.550 | 8 | 13487 | 14 | 9
[18:17:36] 1.600 | 7 | 13503 | 9 | 13
[18:17:36] 1.650 | 5 | 13454 | 14 | 26
[18:17:36] 1.700 | 5 | 13446 | 15 | 8
[18:17:37] 1.750 | 5 | 13484 | 25 | 14
[18:17:37] 1.800 | 7 | 13462 | 7 | 14
[18:17:37] 1.850 | 7 | 13444 | 10 | 27
[18:17:37] 1.900 | 4 | 13514 | 9 | 12
[18:17:37] 1.950 | 9 | 13485 | 9 | 21
[18:17:37] 2.000 | 5 | 13463 | 8 | 15
[18:17:37] 2.050 | 9 | 13505 | 21 | 29
[18:17:37] 2.100 | 11 | 13494 | 14 | 29
[18:17:37] 2.150 | 5 | 13482 | 11 | 7
