timestamped_line
[18:00:42] ▶ Starting baseline phase for 2.5 seconds...
[18:00:42] t (s) | A | B | C | D
[18:00:42] 0.051 | 38 | 291 | 69 | 82
[18:00:42] 0.101 | 49 | 297 | 97 | 80
[18:00:42] 0.151 | 49 | 290 | 70 | 81
[18:00:42] 0.201 | 36 | 306 | 78 | 85
[18:00:42] 0.251 | 49 | 305 | 82 | 81
[18:00:42] 0.301 | 55 | 304 | 65 | 82
[18:00:42] 0.351 | 57 | 295 | 80 | 78
[18:00:42] 0.401 | 50 | 310 | 78 | 72
[18:00:42] 0.451 | 55 | 313 | 73 | 80
[18:00:42] 0.501 | 46 | 308 | 76 | 79
[18:00:42] 0.551 | 64 | 306 | 74 | 90
[18:00:42] 0.601 | 52 | 317 | 82 | 79
[18:00:43] 0.651 | 53 | 301 | 80 | 90
[18:00:43] 0.701 | 51 | 319 | 82 | 78
[18:00:43] 0.751 | 45 | 309 | 72 | 77
[18:00:43] 0.801 | 61 | 311 | 68 | 89
[18:00:43] 0.851 | 57 | 306 | 67 | 88
[18:00:43] 0.901 | 37 | 322 | 87 | 82
[18:00:43] 0.951 | 35 | 323 | 70 | 94
[18:00:43] 1.001 | 47 | 325 | 71 | 82
[18:00:43] 1.051 | 56 | 322 | 75 | 76
[18:00:43] 1.101 | 45 | 309 | 63 | 82
[18:00:43] 1.151 | 48 | 328 | 85 | 74
[18:00:43] 1.201 | 51 | 326 | 85 | 78
[18:00:43] 1.251 | 51 | 327 | 81 | 78
[18:00:43] 1.301 | 47 | 323 | 74 | 81
[18:00:43] 1.351 | 55 | 328 | 80 | 91
[18:00:43] 1.401 | 38 | 328 | 73 | 88
[18:00:43] 1.451 | 53 | 321 | 82 | 88
[18:00:43] 1.501 | 51 | 336 | 63 | 89
[18:00:43] 1.551 | 53 | 325 | 77 | 93
[18:00:43] 1.601 | 49 | 340 | 84 | 76
[18:00:44] 1.651 | 54 | 337 | 83 | 93
[18:00:44] 1.701 | 39 | 328 | 77 | 96
[18:00:44] 1.751 | 53 | 330 | 81 | 83
[18:00:44] 1.801 | 43 | 332 | 81 | 84
[18:00:44] 1.851 | 50 | 335 | 74 | 88
[18:00:44] 1.901 | 62 | 338 | 69 | 78
[18:00:44] 1.951 | 52 | 350 | 61 | 88
[18:00:44] 2.001 | 44 | 337 | 80 | 78
[18:00:44] 2.051 | 49 | 337 | 90 | 87
[18:00:44] 2.101 | 58 | 352 | 77 | 89
[18:00:44] 2.151 | 44 | 344 | 85 | 90
[18:00:44] 2.201 | 53 | 334 | 68 | 81
[18:00:44] 2.251 | 44 | 337 | 74 | 89
[18:00:44] 2.301 | 52 | 341 | 79 | 92
[18:00:44] 2.351 | 58 | 345 | 76 | 82
[18:00:44] 2.401 | 49 | 349 | 74 | 116
[18:00:44] 2.451 | 46 | 337 | 79 | 94
[18:00:44] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:00:44] 2.501 | 49 | 338 | 75 | 85
[18:00:44] 0.050 | 38 | 343 | 84 | 94
[18:00:44] 0.100 | 44 | 324 | 71 | 92
[18:00:45] 0.150 | 54 | 348 | 84 | 85
[18:00:45] 0.200 | 59 | 339 | 64 | 94
[18:00:45] 0.250 | 51 | 347 | 83 | 93
[18:00:45] 0.300 | 80 | 351 | 89 | 101
[18:00:45] 0.350 | 53 | 353 | 71 | 97
[18:00:45] 0.400 | 52 | 370 | 81 | 105
[18:00:45] 0.450 | 50 | 355 | 94 | 87
[18:00:45] 0.500 | 61 | 369 | 77 | 87
[18:00:45] 0.550 | 61 | 361 | 95 | 95
[18:00:45] 0.600 | 58 | 371 | 87 | 91
[18:00:45] 0.650 | 56 | 372 | 83 | 100
[18:00:45] 0.700 | 53 | 387 | 84 | 87
[18:00:45] 0.750 | 57 | 375 | 81 | 94
[18:00:45] 0.800 | 66 | 382 | 83 | 91
[18:00:45] 0.850 | 61 | 379 | 99 | 88
[18:00:45] 0.900 | 55 | 382 | 84 | 96
[18:00:45] 0.950 | 67 | 394 | 83 | 93
[18:00:45] 1.000 | 68 | 380 | 98 | 106
[18:00:45] 1.050 | 55 | 387 | 79 | 97
[18:00:45] 1.100 | 53 | 391 | 98 | 108
[18:00:46] 1.150 | 50 | 386 | 75 | 108
[18:00:46] 1.200 | 58 | 405 | 85 | 99
[18:00:46] 1.250 | 54 | 406 | 88 | 107
[18:00:46] 1.300 | 57 | 388 | 91 | 103
