timestamped_line
[18:01:05] ▶ Starting baseline phase for 2.5 seconds...
[18:01:05] t (s) | A | B | C | D
[18:01:05] 0.050 | 43 | 13134 | 80 | 81
[18:01:05] 0.100 | 35 | 13107 | 76 | 75
[18:01:05] 0.150 | 41 | 13147 | 78 | 72
[18:01:05] 0.200 | 43 | 13151 | 70 | 80
[18:01:06] 0.250 | 39 | 13158 | 80 | 81
[18:01:06] 0.300 | 37 | 13153 | 74 | 89
[18:01:06] 0.350 | 41 | 13161 | 85 | 91
[18:01:06] 0.400 | 33 | 13163 | 85 | 94
[18:01:06] 0.450 | 28 | 13170 | 71 | 82
[18:01:06] 0.500 | 39 | 13192 | 77 | 90
[18:01:06] 0.550 | 35 | 13234 | 65 | 78
[18:01:06] 0.600 | 34 | 13265 | 78 | 79
[18:01:06] 0.650 | 36 | 13279 | 84 | 84
[18:01:06] 0.700 | 36 | 13259 | 82 | 79
[18:01:06] 0.750 | 40 | 13251 | 59 | 89
[18:01:06] 0.800 | 43 | 13228 | 76 | 76
[18:01:06] 0.850 | 38 | 13199 | 75 | 97
[18:01:06] 0.900 | 38 | 13198 | 77 | 76
[18:01:06] 0.950 | 48 | 13192 | 78 | 89
[18:01:06] 1.000 | 44 | 13228 | 75 | 77
[18:01:06] 1.050 | 35 | 13219 | 65 | 92
[18:01:06] 1.100 | 43 | 13231 | 78 | 79
[18:01:06] 1.150 | 29 | 13244 | 75 | 79
[18:01:06] 1.200 | 42 | 13182 | 70 | 85
[18:01:07] 1.250 | 39 | 13219 | 77 | 77
[18:01:07] 1.300 | 31 | 13183 | 79 | 88
[18:01:07] 1.350 | 41 | 13205 | 73 | 83
[18:01:07] 1.400 | 39 | 13225 | 71 | 82
[18:01:07] 1.450 | 31 | 13217 | 69 | 90
[18:01:07] 1.500 | 39 | 13239 | 77 | 75
[18:01:07] 1.550 | 35 | 13256 | 75 | 78
[18:01:07] 1.600 | 42 | 13237 | 73 | 82
[18:01:07] 1.650 | 35 | 13275 | 69 | 93
[18:01:07] 1.700 | 32 | 13293 | 80 | 77
[18:01:07] 1.750 | 49 | 13292 | 67 | 85
[18:01:07] 1.800 | 38 | 13328 | 79 | 85
[18:01:07] 1.850 | 59 | 13339 | 77 | 72
[18:01:07] 1.900 | 45 | 13343 | 72 | 77
[18:01:07] 1.950 | 41 | 13359 | 65 | 100
[18:01:07] 2.000 | 27 | 13341 | 83 | 84
[18:01:07] 2.050 | 39 | 13388 | 81 | 66
[18:01:07] 2.100 | 30 | 13383 | 63 | 80
[18:01:07] 2.150 | 41 | 13391 | 74 | 68
[18:01:07] 2.200 | 27 | 13373 | 64 | 79
[18:01:08] 2.250 | 43 | 13369 | 68 | 78
[18:01:08] 2.300 | 39 | 13425 | 71 | 77
[18:01:08] 2.350 | 46 | 13424 | 64 | 81
[18:01:08] 2.400 | 38 | 13416 | 78 | 82
[18:01:08] 2.450 | 33 | 13431 | 69 | 89
[18:01:08] 2.500 | 37 | 13434 | 70 | 69
[18:01:08] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:01:08] 2.550 | 37 | 13475 | 73 | 73
[18:01:08] 0.050 | 31 | 13450 | 83 | 82
[18:01:08] 0.100 | 33 | 13473 | 77 | 89
[18:01:08] 0.150 | 35 | 13501 | 86 | 82
[18:01:08] 0.200 | 31 | 13511 | 73 | 79
[18:01:08] 0.250 | 42 | 13552 | 69 | 91
[18:01:08] 0.300 | 44 | 13552 | 62 | 81
[18:01:08] 0.350 | 36 | 13532 | 74 | 88
[18:01:08] 0.400 | 29 | 13566 | 70 | 87
[18:01:08] 0.450 | 36 | 13558 | 77 | 85
[18:01:08] 0.500 | 30 | 13571 | 72 | 80
[18:01:08] 0.550 | 36 | 13603 | 72 | 78
[18:01:08] 0.600 | 40 | 13593 | 67 | 85
[18:01:08] 0.650 | 30 | 13617 | 70 | 89
[18:01:09] 0.700 | 33 | 13617 | 78 | 71
[18:01:09] 0.750 | 31 | 13624 | 68 | 85
[18:01:09] 0.800 | 39 | 13649 | 80 | 71
[18:01:09] 0.850 | 44 | 13619 | 78 | 73
[18:01:09] 0.900 | 42 | 13634 | 68 | 99
[18:01:09] 0.950 | 40 | 13655 | 71 | 63
[18:01:09] 1.000 | 28 | 13675 | 70 | 92
[18:01:09] 1.050 | 25 | 13717 | 67 | 80
[18:01:09] 1.100 | 36 | 13731 | 84 | 81
[18:01:09] 1.150 | 25 | 13762 | 71 | 84
[18:01:09] 1.200 | 37 | 13765 | 82 | 94
[18:01:09] 1.250 | 32 | 13782 | 83 | 84
[18:01:09] 1.300 | 30 | 13801 | 75 | 85
[18:01:09] 1.350 | 52 | 13806 | 70 | 81
[18:01:09] 1.400 | 16 | 13864 | 72 | 70
[18:01:09] 1.450 | 29 | 13880 | 66 | 85
[18:01:09] 1.500 | 46 | 13895 | 70 | 67
[18:01:09] 1.550 | 23 | 13910 | 68 | 76
[18:01:09] 1.600 | 25 | 13900 | 79 | 72
[18:01:09] 1.650 | 32 | 13916 | 72 | 70
[18:01:10] 1.700 | 30 | 13922 | 74 | 85
[18:01:10] 1.750 | 38 | 13933 | 71 | 93
[18:01:10] 1.800 | 34 | 13921 | 77 | 86
[18:01:10] 1.850 | 31 | 13951 | 79 | 67
[18:01:10] 1.900 | 40 | 13937 | 77 | 81
[18:01:10] 1.950 | 30 | 13930 | 68 | 79
[18:01:10] 2.000 | 26 | 13956 | 71 | 73
[18:01:10] 2.050 | 37 | 13970 | 73 | 68
[18:01:10] 2.100 | 29 | 14011 | 69 | 83
[18:01:10] 2.150 | 29 | 14014 | 71 | 75
[18:01:10] 2.200 | 26 | 14028 | 79 | 90
[18:01:10] 2.250 | 22 | 14050 | 76 | 75
[18:01:10] 2.300 | 46 | 14073 | 83 | 68
[18:01:10] 2.350 | 33 | 14081 | 71 | 86
[18:01:10] 2.400 | 29 | 14139 | 71 | 87
[18:01:10] 2.450 | 25 | 14130 | 73 | 81
[18:01:10] 2.500 | 36 | 14136 | 83 | 87
[18:01:10] 2.550 | 40 | 14147 | 77 | 74
[18:01:10] 2.600 | 50 | 14154 | 84 | 77
[18:01:10] 2.650 | 28 | 14227 | 78 | 81
[18:01:11] 2.700 | 28 | 14227 | 85 | 80
[18:01:11] 2.750 | 41 | 14153 | 79 | 75
[18:01:11] 2.800 | 35 | 14156 | 67 | 75
[18:01:11] 2.850 | 24 | 14130 | 79 | 86
[18:01:11] 2.900 | 37 | 14129 | 79 | 81
[18:01:11] 2.950 | 32 | 14116 | 78 | 81
[18:01:11] 3.000 | 38 | 14123 | 68 | 75
[18:01:11] 3.050 | 36 | 14131 | 72 | 77
[18:01:11] 3.100 | 30 | 14144 | 74 | 89
[18:01:11] 3.150 | 24 | 14173 | 68 | 77
[18:01:11] 3.200 | 30 | 14162 | 69 | 84
[18:01:11] 3.250 | 35 | 14173 | 65 | 75
[18:01:11] 3.300 | 56 | 14179 | 79 | 75
[18:01:11] 3.350 | 35 | 14215 | 67 | 59
[18:01:11] 3.400 | 20 | 14237 | 74 | 81
[18:01:11] 3.450 | 28 | 14300 | 77 | 74
[18:01:11] 3.500 | 33 | 14377 | 68 | 78
[18:01:11] 3.550 | 29 | 14413 | 79 | 58
[18:01:11] 3.600 | 25 | 14531 | 79 | 84
[18:01:11] 3.650 | 31 | 14568 | 69 | 68
[18:01:12] 3.700 | 35 | 14643 | 74 | 68
[18:01:12] 3.750 | 42 | 14831 | 63 | 67
[18:01:12] 3.800 | 37 | 14907 | 65 | 73
[18:01:12] 3.850 | 27 | 14957 | 76 | 72
[18:01:12] 3.900 | 30 | 14915 | 69 | 64
[18:01:12] 3.950 | 34 | 14756 | 72 | 69
[18:01:12] 4.000 | 36 | 14358 | 62 | 77
[18:01:12] 4.050 | 38 | 13959 | 68 | 71
[18:01:12] 4.100 | 29 | 13719 | 60 | 58
[18:01:12] 4.150 | 32 | 13728 | 61 | 75
[18:01:12] 4.200 | 44 | 13776 | 74 | 63
[18:01:12] 4.250 | 25 | 13867 | 74 | 64
[18:01:12] 4.300 | 22 | 13933 | 62 | 74
[18:01:12] 4.350 | 24 | 13984 | 60 | 73
[18:01:12] 4.400 | 25 | 14049 | 66 | 71
[18:01:12] 4.450 | 45 | 14096 | 58 | 75
[18:01:12] 4.500 | 24 | 14147 | 67 | 69
[18:01:12] 4.550 | 33 | 14187 | 58 | 73
[18:01:12] 4.600 | 32 | 14237 | 67 | 74
[18:01:12] 4.650 | 23 | 14250 | 60 | 70
[18:01:13] 4.700 | 37 | 14348 | 74 | 79
[18:01:13] 4.750 | 35 | 14398 | 76 | 62
[18:01:13] 4.800 | 36 | 14415 | 54 | 57
[18:01:13] 4.850 | 26 | 14447 | 69 | 66
[18:01:13] 4.900 | 27 | 14506 | 66 | 69
[18:01:13] 4.950 | 27 | 14509 | 60 | 65
[18:01:13] 5.000 | 45 | 14506 | 43 | 60
[18:01:13] 5.050 | 21 | 14536 | 73 | 68
[18:01:13] 5.100 | 21 | 14605 | 55 | 56
[18:01:13] 5.150 | 22 | 14650 | 57 | 78
