timestamped_line
[18:17:12] ▶ Starting baseline phase for 2.5 seconds...
[18:17:12] t (s) | A | B | C | D
[18:17:12] 0.050 | 56 | 14249 | 87 | 81
[18:17:12] 0.100 | 60 | 14256 | 87 | 86
[18:17:12] 0.150 | 56 | 14269 | 79 | 82
[18:17:12] 0.200 | 65 | 14247 | 80 | 89
[18:17:13] 0.250 | 62 | 14239 | 86 | 85
[18:17:13] 0.300 | 58 | 14241 | 86 | 88
[18:17:13] 0.350 | 45 | 14248 | 79 | 83
[18:17:13] 0.400 | 54 | 14239 | 85 | 87
[18:17:13] 0.450 | 58 | 14218 | 82 | 81
[18:17:13] 0.500 | 53 | 14261 | 94 | 85
[18:17:13] 0.550 | 55 | 14245 | 86 | 77
[18:17:13] 0.600 | 50 | 14242 | 92 | 81
[18:17:13] 0.650 | 61 | 14255 | 77 | 87
[18:17:13] 0.700 | 58 | 14229 | 90 | 86
[18:17:13] 0.750 | 57 | 14230 | 83 | 90
[18:17:13] 0.800 | 43 | 14240 | 73 | 94
[18:17:13] 0.850 | 49 | 14230 | 82 | 96
[18:17:13] 0.900 | 63 | 14248 | 81 | 76
[18:17:13] 0.950 | 62 | 14241 | 88 | 92
[18:17:13] 1.000 | 58 | 14248 | 94 | 86
[18:17:13] 1.050 | 53 | 14240 | 80 | 87
[18:17:13] 1.100 | 75 | 14246 | 86 | 89
[18:17:13] 1.150 | 62 | 14254 | 101 | 101
[18:17:13] 1.200 | 62 | 14261 | 88 | 105
[18:17:14] 1.250 | 54 | 14256 | 87 | 97
[18:17:14] 1.300 | 62 | 14244 | 86 | 80
[18:17:14] 1.350 | 67 | 14224 | 88 | 86
[18:17:14] 1.400 | 60 | 14236 | 78 | 93
[18:17:14] 1.450 | 64 | 14219 | 93 | 87
[18:17:14] 1.500 | 67 | 14234 | 88 | 95
[18:17:14] 1.550 | 76 | 14264 | 95 | 90
[18:17:14] 1.600 | 66 | 14240 | 80 | 104
[18:17:14] 1.650 | 53 | 14250 | 94 | 93
[18:17:14] 1.700 | 53 | 14223 | 94 | 100
[18:17:14] 1.750 | 70 | 14215 | 100 | 93
[18:17:14] 1.800 | 52 | 14223 | 92 | 100
[18:17:14] 1.850 | 70 | 14222 | 92 | 95
[18:17:14] 1.900 | 68 | 14246 | 84 | 90
[18:17:14] 1.950 | 76 | 14240 | 93 | 105
[18:17:14] 2.000 | 66 | 14252 | 88 | 107
[18:17:14] 2.050 | 63 | 14233 | 94 | 107
[18:17:14] 2.100 | 68 | 14254 | 94 | 93
[18:17:14] 2.150 | 69 | 14252 | 88 | 101
[18:17:14] 2.200 | 66 | 14260 | 103 | 106
[18:17:15] 2.250 | 65 | 14254 | 93 | 92
[18:17:15] 2.300 | 84 | 14281 | 87 | 99
[18:17:15] 2.350 | 68 | 14254 | 87 | 93
[18:17:15] 2.400 | 64 | 14255 | 100 | 92
[18:17:15] 2.450 | 73 | 14253 | 94 | 96
[18:17:15] 2.500 | 69 | 14237 | 84 | 92
[18:17:15] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:17:15] 2.550 | 56 | 14246 | 90 | 100
[18:17:15] 0.050 | 72 | 14237 | 97 | 93
[18:17:15] 0.100 | 73 | 14256 | 99 | 101
[18:17:15] 0.150 | 63 | 14252 | 84 | 91
[18:17:15] 0.200 | 72 | 14242 | 103 | 91
[18:17:15] 0.250 | 73 | 14233 | 101 | 104
[18:17:15] 0.300 | 65 | 14232 | 97 | 99
[18:17:15] 0.350 | 69 | 14234 | 93 | 107
[18:17:15] 0.400 | 73 | 14246 | 93 | 95
[18:17:15] 0.450 | 70 | 14247 | 104 | 114
[18:17:15] 0.500 | 77 | 14260 | 93 | 84
[18:17:15] 0.550 | 65 | 14251 | 102 | 107
[18:17:15] 0.600 | 67 | 14251 | 105 | 99
[18:17:15] 0.650 | 73 | 14235 | 96 | 102
[18:17:16] 0.700 | 67 | 14247 | 103 | 86
[18:17:16] 0.750 | 67 | 14224 | 119 | 110
[18:17:16] 0.800 | 71 | 14229 | 105 | 96
[18:17:16] 0.850 | 72 | 14224 | 109 | 105
[18:17:16] 0.900 | 84 | 14219 | 110 | 96
[18:17:16] 0.950 | 68 | 14216 | 93 | 104
[18:17:16] 1.000 | 92 | 14207 | 97 | 114
[18:17:16] 1.050 | 74 | 14203 | 101 | 100
[18:17:16] 1.100 | 68 | 14217 | 99 | 104
[18:17:16] 1.150 | 73 | 14218 | 102 | 114
[18:17:16] 1.200 | 81 | 14216 | 103 | 108
[18:17:16] 1.250 | 80 | 14213 | 114 | 115
[18:17:16] 1.300 | 79 | 14174 | 106 | 99
[18:17:16] 1.350 | 78 | 14196 | 87 | 103
[18:17:16] 1.400 | 85 | 14148 | 102 | 96
[18:17:16] 1.450 | 81 | 14144 | 98 | 99
[18:17:16] 1.500 | 78 | 14171 | 105 | 97
[18:17:16] 1.550 | 73 | 14139 | 113 | 103
[18:17:16] 1.600 | 81 | 14118 | 115 | 101
[18:17:16] 1.650 | 68 | 14138 | 113 | 100
[18:17:17] 1.700 | 75 | 14140 | 105 | 92
[18:17:17] 1.750 | 76 | 14124 | 95 | 96
[18:17:17] 1.800 | 59 | 14144 | 102 | 101
[18:17:17] 1.850 | 77 | 14136 | 99 | 98
[18:17:17] 1.900 | 78 | 14143 | 104 | 105
[18:17:17] 1.950 | 73 | 14129 | 107 | 103
[18:17:17] 2.000 | 78 | 14121 | 100 | 105
[18:17:17] 2.050 | 77 | 14151 | 99 | 95
[18:17:17] 2.100 | 80 | 14177 | 104 | 116
[18:17:17] 2.150 | 67 | 14179 | 103 | 103
[18:17:17] 2.200 | 75 | 14183 | 104 | 107
[18:17:17] 2.250 | 79 | 14176 | 107 | 104
[18:17:17] 2.300 | 72 | 14167 | 112 | 98
[18:17:17] 2.350 | 69 | 14156 | 95 | 106
[18:17:17] 2.400 | 76 | 14137 | 111 | 115
[18:17:17] 2.450 | 57 | 14148 | 102 | 116
[18:17:17] 2.500 | 75 | 14149 | 115 | 128
[18:17:17] 2.550 | 70 | 14115 | 110 | 114
[18:17:17] 2.600 | 78 | 10429 | 106 | 117
[18:17:17] 2.650 | 73 | 10388 | 99 | 129
[18:17:18] 2.700 | 67 | 10959 | 101 | 114
[18:17:18] 2.750 | 76 | 11346 | 111 | 105
[18:17:18] 2.800 | 66 | 5128 | 102 | 100
[18:17:18] 2.850 | 67 | 158 | 105 | 111
[18:17:18] 2.900 | 77 | 158 | 105 | 122
[18:17:18] 2.950 | 78 | 153 | 103 | 108
[18:17:18] 3.000 | 70 | 144 | 103 | 108
[18:17:18] 3.050 | 73 | 148 | 96 | 108
[18:17:18] 3.100 | 75 | 152 | 103 | 113
[18:17:18] 3.150 | 76 | 145 | 116 | 123
[18:17:18] 3.200 | 72 | 165 | 103 | 111
[18:17:18] 3.250 | 83 | 144 | 110 | 102
[18:17:18] 3.300 | 79 | 146 | 105 | 116
[18:17:18] 3.350 | 77 | 136 | 109 | 114
[18:17:18] 3.400 | 83 | 165 | 103 | 115
[18:17:18] 3.450 | 80 | 165 | 101 | 111
[18:17:18] 3.500 | 86 | 178 | 98 | 119
[18:17:18] 3.550 | 78 | 143 | 105 | 98
[18:17:18] 3.600 | 71 | 153 | 90 | 103
[18:17:18] 3.650 | 91 | 149 | 105 | 119
[18:17:19] 3.700 | 66 | 152 | 111 | 123
[18:17:19] 3.750 | 74 | 153 | 107 | 121
[18:17:19] 3.800 | 78 | 150 | 103 | 103
[18:17:19] 3.850 | 92 | 136 | 98 | 105
[18:17:19] 3.900 | 80 | 126 | 93 | 100
[18:17:19] 3.950 | 76 | 133 | 103 | 110
[18:17:19] 4.000 | 93 | 147 | 105 | 124
[18:17:19] 4.050 | 81 | 137 | 99 | 131
[18:17:19] 4.100 | 65 | 163 | 108 | 118
[18:17:19] 4.150 | 85 | 155 | 94 | 127
[18:17:19] 4.200 | 69 | 151 | 102 | 121
[18:17:19] 4.250 | 59 | 151 | 109 | 104
[18:17:19] 4.300 | 77 | 154 | 112 | 116
[18:17:19] 4.350 | 82 | 148 | 103 | 114
[18:17:19] 4.400 | 72 | 146 | 114 | 122
[18:17:19] 4.450 | 67 | 161 | 110 | 130
[18:17:19] 4.500 | 83 | 161 | 103 | 124
[18:17:19] 4.550 | 66 | 163 | 108 | 105
[18:17:19] 4.600 | 80 | 159 | 116 | 129
[18:17:19] 4.650 | 77 | 1118 | 119 | 121
[18:17:20] 4.700 | 85 | 9867 | 116 | 118
[18:17:20] 4.750 | 83 | 10401 | 113 | 122
[18:17:20] 4.800 | 83 | 10875 | 103 | 112
[18:17:20] 4.850 | 89 | 10629 | 106 | 120
[18:17:20] 4.900 | 82 | 9929 | 123 | 119
[18:17:20] 4.950 | 90 | 8808 | 122 | 118
[18:17:20] 5.000 | 79 | 9969 | 116 | 122
[18:17:20] 5.050 | 74 | 10847 | 113 | 110
[18:17:20] 5.100 | 89 | 11182 | 122 | 124
[18:17:20] 5.150 | 75 | 11829 | 103 | 114
[18:17:20] 5.200 | 84 | 10840 | 115 | 128
[18:17:20] 5.250 | 97 | 6969 | 107 | 109
[18:17:20] 5.300 | 84 | 5196 | 113 | 130
[18:17:20] 5.350 | 91 | 3970 | 117 | 116
[18:17:20] 5.400 | 69 | 5492 | 103 | 126
[18:17:20] 5.450 | 73 | 4921 | 119 | 125
[18:17:20] 5.500 | 80 | 9243 | 120 | 110
[18:17:20] 5.550 | 72 | 10853 | 111 | 122
[18:17:20] 5.600 | 86 | 11032 | 112 | 120
[18:17:20] 5.650 | 91 | 8111 | 107 | 101
[18:17:21] 5.700 | 83 | 4036 | 108 | 112
[18:17:21] 5.750 | 78 | 4447 | 111 | 132
[18:17:21] 5.800 | 80 | 4412 | 114 | 127
[18:17:21] 5.850 | 81 | 6938 | 123 | 109
[18:17:21] 5.900 | 82 | 7951 | 105 | 122
[18:17:21] 5.950 | 80 | 8533 | 118 | 128
[18:17:21] 6.000 | 80 | 8426 | 124 | 106
[18:17:21] 6.050 | 74 | 4807 | 108 | 105
[18:17:21] 6.100 | 87 | 5638 | 116 | 113
[18:17:21] 6.150 | 89 | 5494 | 110 | 128
[18:17:21] 6.200 | 84 | 8100 | 115 | 122
[18:17:21] 6.250 | 86 | 8673 | 103 | 119
[18:17:21] 6.300 | 80 | 9485 | 127 | 128
[18:17:21] 6.350 | 83 | 8931 | 107 | 131
[18:17:21] 6.400 | 78 | 9275 | 115 | 123
[18:17:21] 6.450 | 73 | 11023 | 121 | 115
[18:17:21] 6.500 | 79 | 10639 | 124 | 128
[18:17:21] 6.550 | 71 | 11794 | 112 | 118
[18:17:21] 6.600 | 83 | 11469 | 116 | 124
[18:17:21] 6.650 | 95 | 11681 | 115 | 123
[18:17:22] 6.700 | 75 | 12003 | 127 | 120
[18:17:22] 6.750 | 81 | 9103 | 110 | 136
[18:17:22] 6.800 | 76 | 8914 | 118 | 126
[18:17:22] 6.850 | 78 | 6754 | 108 | 134
[18:17:22] 6.900 | 64 | 7814 | 114 | 125
[18:17:22] 6.950 | 70 | 7614 | 114 | 120
[18:17:22] 7.000 | 78 | 9450 | 118 | 121
[18:17:22] 7.050 | 77 | 10220 | 117 | 122
[18:17:22] 7.100 | 73 | 11350 | 119 | 107
[18:17:22] 7.150 | 67 | 11179 | 101 | 108
[18:17:22] 7.200 | 76 | 7744 | 114 | 89
[18:17:22] 7.250 | 78 | 6571 | 116 | 98
[18:17:22] 7.300 | 75 | 7437 | 113 | 96
[18:17:22] 7.350 | 73 | 8595 | 105 | 105
[18:17:22] 7.400 | 80 | 11389 | 97 | 97
