timestamped_line
[18:00:25] ▶ Starting baseline phase for 2.5 seconds...
[18:00:25] t (s) | A | B | C | D
[18:00:25] 0.051 | 13 | 319 | 39 | 42
[18:00:25] 0.101 | 7 | 310 | 37 | 38
[18:00:25] 0.151 | 7 | 315 | 26 | 41
[18:00:25] 0.201 | 8 | 322 | 38 | 33
[18:00:25] 0.251 | 17 | 323 | 36 | 49
[18:00:25] 0.301 | 14 | 306 | 29 | 35
[18:00:25] 0.351 | 15 | 309 | 31 | 42
[18:00:25] 0.401 | 4 | 313 | 39 | 45
[18:00:25] 0.451 | 6 | 307 | 28 | 47
[18:00:25] 0.501 | 6 | 312 | 31 | 57
[18:00:25] 0.551 | 7 | 311 | 28 | 36
[18:00:25] 0.601 | 5 | 305 | 35 | 48
[18:00:25] 0.651 | 13 | 296 | 36 | 36
[18:00:25] 0.701 | 9 | 304 | 32 | 33
[18:00:25] 0.751 | 4 | 310 | 24 | 32
[18:00:25] 0.801 | 9 | 296 | 38 | 22
[18:00:25] 0.851 | 9 | 317 | 42 | 41
[18:00:25] 0.901 | 10 | 299 | 32 | 31
[18:00:26] 0.951 | 9 | 301 | 35 | 38
[18:00:26] 1.001 | 10 | 291 | 29 | 43
[18:00:26] 1.051 | 4 | 306 | 49 | 31
[18:00:26] 1.101 | 6 | 286 | 35 | 26
[18:00:26] 1.151 | 9 | 307 | 33 | 47
[18:00:26] 1.201 | 10 | 297 | 29 | 39
[18:00:26] 1.251 | 11 | 300 | 43 | 42
[18:00:26] 1.301 | 8 | 304 | 33 | 45
[18:00:26] 1.351 | 5 | 298 | 23 | 48
[18:00:26] 1.401 | 6 | 310 | 39 | 26
[18:00:26] 1.451 | 5 | 301 | 37 | 20
[18:00:26] 1.501 | 13 | 312 | 34 | 27
[18:00:26] 1.551 | 17 | 302 | 40 | 23
[18:00:26] 1.601 | 11 | 288 | 31 | 35
[18:00:26] 1.651 | 11 | 303 | 20 | 44
[18:00:26] 1.701 | 6 | 307 | 40 | 27
[18:00:26] 1.751 | 11 | 298 | 31 | 24
[18:00:26] 1.801 | 14 | 296 | 34 | 24
[18:00:26] 1.851 | 7 | 290 | 16 | 24
[18:00:26] 1.901 | 13 | 284 | 17 | 34
[18:00:27] 1.951 | 7 | 284 | 33 | 21
[18:00:27] 2.001 | 8 | 280 | 21 | 30
[18:00:27] 2.051 | 7 | 283 | 26 | 18
