timestamped_line
[18:18:57] ▶ Starting baseline phase for 2.5 seconds...
[18:18:57] t (s) | A | B | C | D
[18:18:57] 0.050 | 16 | 32168 | 73 | 51
[18:18:57] 0.100 | 9 | 32162 | 69 | 70
[18:18:57] 0.150 | 18 | 32147 | 54 | 44
[18:18:57] 0.200 | 14 | 32170 | 63 | 65
[18:18:57] 0.250 | 12 | 32179 | 59 | 49
[18:18:57] 0.300 | 16 | 32188 | 66 | 73
[18:18:57] 0.350 | 26 | 32195 | 71 | 53
[18:18:57] 0.400 | 16 | 32217 | 67 | 48
[18:18:57] 0.450 | 14 | 32206 | 61 | 58
[18:18:58] 0.500 | 14 | 32201 | 58 | 52
[18:18:58] 0.550 | 13 | 32213 | 87 | 43
[18:18:58] 0.600 | 23 | 32221 | 76 | 55
[18:18:58] 0.650 | 19 | 32182 | 61 | 51
[18:18:58] 0.700 | 12 | 32172 | 58 | 52
[18:18:58] 0.750 | 17 | 32181 | 77 | 42
[18:18:58] 0.800 | 24 | 32182 | 59 | 50
[18:18:58] 0.850 | 11 | 32214 | 66 | 59
[18:18:58] 0.900 | 15 | 32256 | 62 | 47
[18:18:58] 0.950 | 17 | 32264 | 75 | 50
[18:18:58] 1.000 | 16 | 32258 | 61 | 48
[18:18:58] 1.050 | 15 | 32232 | 67 | 65
[18:18:58] 1.100 | 9 | 32190 | 46 | 58
[18:18:58] 1.150 | 19 | 32165 | 58 | 55
[18:18:58] 1.200 | 7 | 32175 | 47 | 39
[18:18:58] 1.250 | 24 | 32192 | 56 | 62
[18:18:58] 1.300 | 9 | 32216 | 50 | 54
[18:18:58] 1.350 | 7 | 32226 | 54 | 52
[18:18:58] 1.400 | 10 | 32248 | 61 | 51
[18:18:58] 1.450 | 8 | 32251 | 64 | 33
[18:18:59] 1.500 | 19 | 32268 | 67 | 40
[18:18:59] 1.550 | 9 | 32292 | 42 | 47
[18:18:59] 1.600 | 9 | 32295 | 67 | 60
[18:18:59] 1.650 | 7 | 32281 | 61 | 37
[18:18:59] 1.700 | 12 | 32258 | 49 | 39
[18:18:59] 1.750 | 7 | 32238 | 61 | 41
[18:18:59] 1.800 | 10 | 32220 | 51 | 29
[18:18:59] 1.850 | 11 | 32230 | 50 | 50
[18:18:59] 1.900 | 9 | 32239 | 55 | 46
[18:18:59] 1.950 | 9 | 32259 | 59 | 34
[18:18:59] 2.000 | 8 | 32304 | 42 | 37
[18:18:59] 2.050 | 7 | 32294 | 55 | 41
[18:18:59] 2.100 | 9 | 32278 | 46 | 40
[18:18:59] 2.150 | 5 | 32279 | 54 | 37
[18:18:59] 2.200 | 6 | 32273 | 48 | 28
[18:18:59] 2.250 | 14 | 32257 | 51 | 28
[18:18:59] 2.300 | 8 | 32249 | 45 | 41
[18:18:59] 2.350 | 14 | 32275 | 52 | 27
