timestamped_line
[18:19:25] ▶ Starting baseline phase for 2.5 seconds...
[18:19:25] t (s) | A | B | C | D
[18:19:25] 0.050 | 41 | 32583 | 82 | 66
[18:19:25] 0.100 | 33 | 32301 | 75 | 66
[18:19:25] 0.150 | 46 | 32304 | 70 | 68
[18:19:25] 0.200 | 36 | 32501 | 77 | 56
[18:19:25] 0.250 | 37 | 32472 | 78 | 69
[18:19:25] 0.300 | 42 | 32469 | 50 | 52
[18:19:25] 0.350 | 38 | 32449 | 82 | 71
[18:19:25] 0.400 | 31 | 32496 | 77 | 61
[18:19:25] 0.450 | 40 | 32478 | 69 | 66
[18:19:25] 0.500 | 45 | 32460 | 66 | 59
[18:19:25] 0.550 | 36 | 32459 | 86 | 64
[18:19:25] 0.600 | 43 | 32481 | 80 | 64
[18:19:25] 0.650 | 39 | 32456 | 70 | 42
[18:19:25] 0.700 | 49 | 32458 | 59 | 60
[18:19:25] 0.750 | 41 | 32435 | 76 | 52
[18:19:25] 0.800 | 39 | 32485 | 87 | 61
[18:19:25] 0.850 | 35 | 32492 | 79 | 59
[18:19:25] 0.900 | 38 | 32334 | 73 | 54
[18:19:25] 0.950 | 54 | 32414 | 80 | 62
[18:19:25] 1.000 | 27 | 32517 | 70 | 69
[18:19:26] 1.050 | 39 | 32469 | 90 | 71
[18:19:26] 1.100 | 40 | 32296 | 78 | 55
[18:19:26] 1.150 | 41 | 32458 | 62 | 60
[18:19:26] 1.200 | 44 | 32517 | 89 | 50
[18:19:26] 1.250 | 35 | 32310 | 69 | 67
[18:19:26] 1.300 | 31 | 32332 | 71 | 60
[18:19:26] 1.350 | 39 | 32531 | 82 | 65
[18:19:26] 1.400 | 37 | 32426 | 73 | 61
[18:19:26] 1.450 | 38 | 32409 | 80 | 71
[18:19:26] 1.500 | 24 | 32410 | 70 | 59
[18:19:26] 1.550 | 44 | 32329 | 74 | 66
[18:19:26] 1.600 | 50 | 32545 | 71 | 67
[18:19:26] 1.650 | 28 | 32540 | 64 | 59
[18:19:26] 1.700 | 25 | 32316 | 79 | 54
[18:19:26] 1.750 | 42 | 32359 | 82 | 64
[18:19:26] 1.800 | 42 | 32560 | 66 | 78
[18:19:26] 1.850 | 26 | 32314 | 71 | 60
[18:19:26] 1.900 | 39 | 32318 | 70 | 68
[18:19:26] 1.950 | 30 | 34281 | 75 | 65
[18:19:26] 2.000 | 36 | 38478 | 83 | 64
[18:19:27] 2.050 | 43 | 36750 | 74 | 46
[18:19:27] 2.100 | 32 | 67 | 66 | 53
[18:19:27] 2.150 | 31 | 52 | 68 | 74
[18:19:27] 2.200 | 36 | 49 | 72 | 59
[18:19:27] 2.250 | 39 | 61 | 52 | 68
[18:19:27] 2.300 | 31 | 55 | 62 | 62
[18:19:27] 2.350 | 40 | 53 | 48 | 72
[18:19:27] 2.400 | 38 | 41 | 59 | 58
[18:19:27] 2.450 | 46 | 47 | 57 | 63
[18:19:27] 2.500 | 42 | 49 | 71 | 61
[18:19:27] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:19:27] 2.550 | 38 | 37 | 54 | 59
[18:19:27] 0.050 | 32 | 50 | 65 | 63
[18:19:27] 0.100 | 32 | 51 | 74 | 77
[18:19:27] 0.150 | 28 | 29 | 62 | 55
[18:19:27] 0.200 | 34 | 42 | 58 | 69
[18:19:27] 0.250 | 39 | 35 | 61 | 61
[18:19:27] 0.300 | 28 | 26 | 41 | 59
[18:19:27] 0.350 | 35 | 38 | 67 | 56
[18:19:27] 0.400 | 42 | 43 | 57 | 59
[18:19:27] 0.450 | 45 | 27 | 55 | 62
[18:19:28] 0.500 | 35 | 35 | 59 | 66
[18:19:28] 0.550 | 28 | 44 | 54 | 55
[18:19:28] 0.600 | 47 | 41 | 64 | 74
[18:19:28] 0.650 | 34 | 27 | 61 | 59
[18:19:28] 0.700 | 39 | 39 | 52 | 64
[18:19:28] 0.750 | 29 | 39 | 64 | 56
[18:19:28] 0.800 | 34 | 42 | 46 | 63
[18:19:28] 0.850 | 37 | 30 | 64 | 66
[18:19:28] 0.900 | 39 | 50 | 60 | 75
[18:19:28] 0.950 | 40 | 63 | 79 | 50
[18:19:28] 1.000 | 46 | 56 | 48 | 65
[18:19:28] 1.050 | 32 | 54 | 67 | 64
[18:19:28] 1.100 | 44 | 60 | 55 | 62
[18:19:28] 1.150 | 32 | 45 | 58 | 70
[18:19:28] 1.200 | 41 | 63 | 57 | 67
[18:19:28] 1.250 | 30 | 57 | 70 | 51
[18:19:28] 1.300 | 52 | 67 | 59 | 58
[18:19:28] 1.350 | 33 | 64 | 71 | 55
[18:19:28] 1.400 | 41 | 60 | 64 | 66
[18:19:28] 1.450 | 28 | 57 | 52 | 62
[18:19:29] 1.500 | 46 | 65 | 52 | 57
[18:19:29] 1.550 | 34 | 55 | 62 | 56
[18:19:29] 1.600 | 30 | 54 | 66 | 59
[18:19:29] 1.650 | 30 | 51 | 79 | 50
[18:19:29] 1.700 | 40 | 52 | 71 | 68
[18:19:29] 1.750 | 41 | 61 | 69 | 72
[18:19:29] 1.800 | 37 | 67 | 59 | 63
[18:19:29] 1.850 | 36 | 53 | 65 | 73
[18:19:29] 1.900 | 46 | 57 | 62 | 68
[18:19:29] 1.950 | 24 | 59 | 66 | 61
[18:19:29] 2.000 | 42 | 42 | 65 | 69
[18:19:29] 2.050 | 33 | 29 | 65 | 66
[18:19:29] 2.100 | 34 | 50 | 70 | 57
[18:19:29] 2.150 | 43 | 47 | 52 | 73
[18:19:29] 2.200 | 55 | 28 | 63 | 68
[18:19:29] 2.250 | 28 | 33 | 82 | 75
[18:19:29] 2.300 | 33 | 38 | 55 | 57
[18:19:29] 2.350 | 37 | 28 | 72 | 65
[18:19:29] 2.400 | 37 | 44 | 66 | 66
[18:19:29] 2.450 | 38 | 38 | 62 | 65
[18:19:30] 2.500 | 32 | 49 | 63 | 66
[18:19:30] 2.550 | 42 | 29 | 65 | 67
[18:19:30] 2.600 | 37 | 40 | 55 | 66
[18:19:30] 2.650 | 40 | 43 | 58 | 61
[18:19:30] 2.700 | 40 | 33 | 58 | 76
[18:19:30] 2.750 | 32 | 32 | 61 | 65
[18:19:30] 2.800 | 39 | 31 | 57 | 83
[18:19:30] 2.850 | 37 | 33 | 57 | 90
[18:19:30] 2.900 | 49 | 38 | 55 | 67
[18:19:30] 2.950 | 32 | 32 | 62 | 79
[18:19:30] 3.000 | 36 | 43 | 58 | 73
[18:19:30] 3.050 | 35 | 50 | 81 | 81
[18:19:30] 3.100 | 38 | 57 | 72 | 101
[18:19:30] 3.150 | 44 | 58 | 89 | 79
[18:19:30] 3.200 | 35 | 48 | 68 | 77
[18:19:30] 3.250 | 36 | 54 | 74 | 79
[18:19:30] 3.300 | 39 | 50 | 74 | 78
[18:19:30] 3.350 | 47 | 58 | 79 | 78
[18:19:30] 3.400 | 44 | 56 | 82 | 73
[18:19:30] 3.450 | 54 | 57 | 82 | 76
[18:19:31] 3.500 | 47 | 47 | 65 | 84
[18:19:31] 3.550 | 44 | 60 | 72 | 69
[18:19:31] 3.600 | 48 | 56 | 75 | 81
[18:19:31] 3.650 | 56 | 47 | 62 | 78
[18:19:31] 3.700 | 50 | 55 | 62 | 71
[18:19:31] 3.750 | 58 | 53 | 84 | 85
[18:19:31] 3.800 | 42 | 47 | 70 | 75
[18:19:31] 3.850 | 56 | 61 | 71 | 72
[18:19:31] 3.900 | 61 | 57 | 70 | 82
[18:19:31] 3.950 | 53 | 44 | 80 | 87
[18:19:31] 4.000 | 48 | 55 | 77 | 78
[18:19:31] 4.050 | 48 | 53 | 67 | 75
[18:19:31] 4.100 | 48 | 60 | 77 | 90
[18:19:31] 4.150 | 40 | 58 | 74 | 86
[18:19:31] 4.200 | 47 | 51 | 63 | 81
[18:19:31] 4.250 | 53 | 42 | 75 | 83
[18:19:31] 4.300 | 63 | 63 | 76 | 90
[18:19:31] 4.350 | 44 | 58 | 89 | 74
[18:19:31] 4.400 | 50 | 57 | 81 | 77
[18:19:31] 4.450 | 58 | 59 | 73 | 88
[18:19:32] 4.500 | 44 | 58 | 80 | 89
[18:19:32] 4.550 | 53 | 59 | 64 | 69
[18:19:32] 4.600 | 58 | 61 | 68 | 82
[18:19:32] 4.650 | 47 | 61 | 77 | 79
[18:19:32] 4.700 | 50 | 64 | 85 | 85
[18:19:32] 4.750 | 66 | 43 | 77 | 83
[18:19:32] 4.800 | 47 | 68 | 95 | 87
[18:19:32] 4.850 | 51 | 66 | 80 | 85
[18:19:32] 4.900 | 57 | 59 | 73 | 84
[18:19:32] 4.950 | 45 | 73 | 93 | 78
[18:19:32] 5.000 | 66 | 62 | 68 | 75
[18:19:32] 5.050 | 50 | 69 | 76 | 81
[18:19:32] 5.100 | 60 | 59 | 75 | 93
[18:19:32] 5.150 | 53 | 62 | 76 | 77
[18:19:32] 5.200 | 48 | 51 | 73 | 96
[18:19:32] 5.250 | 52 | 60 | 75 | 83
