timestamped_line
[17:59:55] ▶ Starting baseline phase for 2.5 seconds...
[17:59:55] t (s) | A | B | C | D
[17:59:55] 0.051 | 42 | 25642 | 86 | 103
[17:59:55] 0.101 | 42 | 25535 | 79 | 85
[17:59:55] 0.151 | 45 | 25549 | 76 | 70
[17:59:55] 0.201 | 46 | 25723 | 92 | 90
[17:59:55] 0.251 | 39 | 25786 | 84 | 92
[17:59:55] 0.301 | 50 | 25482 | 68 | 73
[17:59:55] 0.351 | 67 | 25653 | 91 | 85
[17:59:55] 0.401 | 52 | 25885 | 97 | 81
[17:59:55] 0.451 | 53 | 25781 | 85 | 71
[17:59:55] 0.501 | 52 | 25658 | 91 | 114
[17:59:55] 0.551 | 45 | 25761 | 82 | 80
[17:59:55] 0.601 | 40 | 25876 | 85 | 78
[17:59:55] 0.651 | 54 | 25764 | 84 | 82
[17:59:55] 0.701 | 48 | 25812 | 96 | 97
[17:59:55] 0.751 | 62 | 25856 | 82 | 84
[17:59:55] 0.801 | 41 | 25851 | 101 | 76
[17:59:56] 0.851 | 56 | 25851 | 91 | 87
[17:59:56] 0.901 | 51 | 25885 | 91 | 89
[17:59:56] 0.951 | 51 | 25868 | 91 | 78
[17:59:56] 1.001 | 53 | 25890 | 95 | 94
[17:59:56] 1.051 | 54 | 25892 | 95 | 96
[17:59:56] 1.101 | 67 | 25945 | 89 | 91
[17:59:56] 1.151 | 48 | 25904 | 94 | 88
[17:59:56] 1.201 | 43 | 25931 | 94 | 98
[17:59:56] 1.251 | 63 | 25971 | 96 | 93
[17:59:56] 1.301 | 44 | 25938 | 97 | 88
[17:59:56] 1.351 | 49 | 25988 | 107 | 98
[17:59:56] 1.401 | 50 | 25961 | 84 | 86
[17:59:56] 1.451 | 60 | 25972 | 95 | 95
[17:59:56] 1.501 | 58 | 25989 | 93 | 82
[17:59:56] 1.551 | 49 | 25973 | 104 | 73
[17:59:56] 1.601 | 45 | 26017 | 91 | 82
[17:59:56] 1.651 | 64 | 26015 | 90 | 87
[17:59:56] 1.701 | 49 | 25972 | 101 | 98
[17:59:56] 1.751 | 56 | 26022 | 98 | 76
[17:59:56] 1.801 | 58 | 25962 | 95 | 83
[17:59:57] 1.851 | 57 | 25972 | 89 | 90
[17:59:57] 1.901 | 55 | 26030 | 96 | 93
[17:59:57] 1.951 | 52 | 26070 | 98 | 89
[17:59:57] 2.001 | 61 | 26076 | 98 | 98
[17:59:57] 2.051 | 55 | 26030 | 91 | 90
[17:59:57] 2.101 | 65 | 26063 | 94 | 82
[17:59:57] 2.151 | 61 | 26037 | 90 | 87
[17:59:57] 2.201 | 58 | 26025 | 98 | 101
[17:59:57] 2.251 | 58 | 26034 | 98 | 102
[17:59:57] 2.301 | 47 | 26073 | 93 | 94
[17:59:57] 2.351 | 51 | 26067 | 100 | 82
[17:59:57] 2.401 | 61 | 26039 | 86 | 95
[17:59:57] 2.451 | 54 | 26089 | 96 | 95
[17:59:57] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:59:57] 2.501 | 56 | 26097 | 90 | 93
[17:59:57] 0.050 | 52 | 26089 | 99 | 90
[17:59:57] 0.100 | 57 | 26102 | 94 | 95
[17:59:57] 0.150 | 65 | 26109 | 103 | 93
[17:59:57] 0.200 | 58 | 26101 | 94 | 101
