timestamped_line
[16:29:28] ▶ Starting baseline phase for 2.5 seconds...
[16:29:28] t (s) | A | B | C | D
[16:29:28] 0.050 | 39876 | 43996 | 14 | 28865
[16:29:29] 0.100 | 35766 | 36109 | 8 | 28898
[16:29:29] 0.150 | 36064 | 34819 | 12 | 28881
[16:29:29] 0.200 | 40587 | 38128 | 12 | 28900
[16:29:29] 0.250 | 38357 | 31756 | 10 | 28863
[16:29:29] 0.300 | 36867 | 39562 | 13 | 28865
[16:29:29] 0.350 | 34807 | 38850 | 10 | 28844
[16:29:29] 0.400 | 39402 | 33977 | 10 | 28871
[16:29:29] 0.450 | 37427 | 34223 | 8 | 28876
[16:29:29] 0.500 | 39507 | 35013 | 10 | 28851
[16:29:29] 0.550 | 40464 | 37458 | 8 | 28888
[16:29:29] 0.600 | 36425 | 37712 | 7 | 28883
[16:29:29] 0.650 | 36396 | 34805 | 11 | 28892
[16:29:29] 0.700 | 35776 | 36806 | 10 | 28908
[16:29:29] 0.750 | 34471 | 40602 | 8 | 28881
[16:29:29] 0.800 | 39531 | 35378 | 8 | 28899
[16:29:29] 0.850 | 39305 | 37439 | 12 | 28866
[16:29:29] 0.900 | 37025 | 38340 | 8 | 28870
[16:29:29] 0.950 | 33348 | 30999 | 13 | 28879
[16:29:29] 1.000 | 33510 | 42136 | 12 | 28888
[16:29:29] 1.050 | 39770 | 39162 | 10 | 28869
[16:29:30] 1.100 | 38902 | 39368 | 10 | 28902
[16:29:30] 1.150 | 36398 | 41618 | 13 | 28893
[16:29:30] 1.200 | 35916 | 35520 | 10 | 28896
[16:29:30] 1.250 | 31603 | 37758 | 10 | 28884
[16:29:30] 1.300 | 38959 | 35486 | 7 | 28869
[16:29:30] 1.350 | 40951 | 35008 | 4 | 28887
[16:29:30] 1.400 | 36935 | 37226 | 7 | 28884
[16:29:30] 1.450 | 34819 | 38675 | 10 | 28870
[16:29:30] 1.500 | 31923 | 39388 | 13 | 28894
[16:29:30] 1.550 | 33927 | 37554 | 14 | 28879
[16:29:30] 1.600 | 35454 | 34348 | 11 | 28875
[16:29:30] 1.650 | 32242 | 37191 | 11 | 28882
[16:29:30] 1.700 | 34238 | 36129 | 9 | 28879
[16:29:30] 1.750 | 34472 | 32653 | 9 | 28834
[16:29:30] 1.800 | 32701 | 38299 | 9 | 28856
[16:29:30] 1.850 | 33659 | 39240 | 12 | 28863
[16:29:30] 1.900 | 32675 | 34803 | 10 | 28879
[16:29:30] 1.950 | 36217 | 33983 | 12 | 28841
[16:29:30] 2.000 | 34962 | 34749 | 11 | 28848
[16:29:30] 2.050 | 33872 | 41666 | 8 | 28898
[16:29:31] 2.100 | 38670 | 40509 | 11 | 28892
[16:29:31] 2.150 | 34463 | 38678 | 10 | 28885
[16:29:31] 2.200 | 33996 | 32888 | 7 | 28842
[16:29:31] 2.250 | 36340 | 32663 | 10 | 28869
[16:29:31] 2.300 | 33673 | 37775 | 8 | 28889
[16:29:31] 2.350 | 33797 | 39232 | 15 | 28882
[16:29:31] 2.400 | 32979 | 38508 | 8 | 28891
[16:29:31] 2.450 | 37192 | 31673 | 7 | 28862
[16:29:31] 2.500 | 34563 | 32767 | 14 | 28849
[16:29:31] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:29:31] 2.550 | 35502 | 33793 | 11 | 28866
[16:29:31] 0.050 | 33584 | 34748 | 5 | 28881
[16:29:31] 0.100 | 33136 | 34609 | 7 | 28896
[16:29:31] 0.150 | 38324 | 35093 | 12 | 28885
[16:29:31] 0.200 | 35947 | 39459 | 9 | 28876
[16:29:31] 0.250 | 38498 | 34779 | 9 | 28877
[16:29:31] 0.300 | 32911 | 36823 | 10 | 28861
[16:29:31] 0.350 | 31039 | 36598 | 9 | 28857
[16:29:31] 0.400 | 33556 | 35380 | 10 | 28845
[16:29:31] 0.450 | 30997 | 33065 | 9 | 28840
[16:29:31] 0.500 | 33902 | 37785 | 6 | 28861
[16:29:32] 0.550 | 36354 | 34017 | 8 | 28857
[16:29:32] 0.600 | 32276 | 32299 | 8 | 28862
[16:29:32] 0.650 | 32616 | 35217 | 11 | 28853
[16:29:32] 0.700 | 34700 | 35912 | 10 | 28849
[16:29:32] 0.750 | 37513 | 40099 | 14 | 28857
[16:29:32] 0.800 | 31302 | 34250 | 9 | 28821
[16:29:32] 0.850 | 38444 | 32000 | 10 | 28854
[16:29:32] 0.900 | 37531 | 35622 | 11 | 28839
[16:29:32] 0.950 | 34778 | 37229 | 4 | 28812
[16:29:32] 1.000 | 32724 | 36006 | 8 | 28822
[16:29:32] 1.050 | 34782 | 34828 | 8 | 28805
[16:29:32] 1.100 | 32586 | 40824 | 12 | 28690
[16:29:32] 1.150 | 35424 | 36131 | 10 | 28687
[16:29:32] 1.200 | 34422 | 35443 | 7 | 28668
[16:29:32] 1.250 | 36144 | 40712 | 7 | 28657
[16:29:32] 1.300 | 41559 | 34133 | 7 | 28687
[16:29:32] 1.350 | 40128 | 31785 | 6 | 28674
[16:29:32] 1.400 | 35673 | 38254 | 8 | 28668
[16:29:32] 1.450 | 34190 | 35398 | 6 | 28680
[16:29:32] 1.500 | 30663 | 35527 | 10 | 28656
[16:29:33] 1.550 | 35198 | 34783 | 9 | 28644
[16:29:33] 1.600 | 32457 | 33819 | 11 | 28673
[16:29:33] 1.650 | 35850 | 38805 | 10 | 28650
[16:29:33] 1.700 | 33790 | 39197 | 10 | 28671
[16:29:33] 1.750 | 33795 | 36063 | 6 | 28639
[16:29:33] 1.800 | 37053 | 33575 | 10 | 28643
[16:29:33] 1.850 | 41465 | 39647 | 10 | 28672
[16:29:33] 1.900 | 34211 | 34000 | 13 | 28671
[16:29:33] 1.950 | 35735 | 38246 | 11 | 28666
[16:29:33] 2.000 | 36681 | 35852 | 12 | 28695
[16:29:33] 2.050 | 34542 | 36927 | 12 | 28671
[16:29:33] 2.100 | 37528 | 33050 | 9 | 28645
[16:29:33] 2.150 | 35135 | 34168 | 11 | 28675
[16:29:33] 2.200 | 32607 | 34347 | 9 | 28682
[16:29:33] 2.250 | 35917 | 39223 | 8 | 28690
[16:29:33] 2.300 | 34629 | 41319 | 14 | 28692
[16:29:33] 2.350 | 36935 | 38277 | 11 | 28672
[16:29:33] 2.400 | 36240 | 43048 | 14 | 28658
[16:29:33] 2.450 | 34842 | 38549 | 8 | 28661
[16:29:33] 2.500 | 35145 | 35104 | 9 | 28675
[16:29:34] 2.550 | 34807 | 34180 | 7 | 28674
[16:29:34] 2.600 | 35880 | 33170 | 6 | 28668
[16:29:34] 2.650 | 34398 | 34862 | 8 | 28668
