timestamped_line
[17:57:31] ▶ Starting baseline phase for 2.5 seconds...
[17:57:31] t (s) | A | B | C | D
[17:57:31] 0.050 | 35286 | 37225 | 9 | 34730
[17:57:31] 0.100 | 38325 | 38461 | 8 | 34715
[17:57:31] 0.150 | 38270 | 35905 | 11 | 34704
[17:57:31] 0.200 | 35284 | 36942 | 9 | 34680
[17:57:31] 0.250 | 36142 | 37599 | 9 | 34662
[17:57:31] 0.300 | 35587 | 34342 | 8 | 34644
[17:57:31] 0.350 | 33532 | 36631 | 15 | 34607
[17:57:31] 0.400 | 37699 | 38590 | 7 | 34561
[17:57:32] 0.450 | 35571 | 39844 | 12 | 34576
[17:57:32] 0.500 | 33759 | 39437 | 7 | 34605
[17:57:32] 0.550 | 32877 | 36934 | 10 | 34604
[17:57:32] 0.600 | 32321 | 37697 | 11 | 34628
[17:57:32] 0.650 | 35113 | 35041 | 10 | 34615
[17:57:32] 0.700 | 33377 | 34067 | 13 | 34620
[17:57:32] 0.750 | 34186 | 40759 | 14 | 34590
[17:57:32] 0.800 | 39630 | 38889 | 9 | 34636
[17:57:32] 0.850 | 35795 | 36418 | 8 | 34630
[17:57:32] 0.900 | 34598 | 34135 | 7 | 34633
[17:57:32] 0.950 | 41939 | 35610 | 5 | 34681
[17:57:32] 1.000 | 31527 | 35850 | 13 | 34728
[17:57:32] 1.050 | 35441 | 36405 | 11 | 34716
[17:57:32] 1.100 | 36577 | 33820 | 11 | 34699
[17:57:32] 1.150 | 37304 | 35787 | 9 | 34736
[17:57:32] 1.200 | 36692 | 38394 | 10 | 34766
[17:57:32] 1.250 | 33180 | 33981 | 8 | 34772
[17:57:32] 1.300 | 35914 | 34444 | 5 | 34770
[17:57:32] 1.350 | 32777 | 34096 | 9 | 34727
[17:57:32] 1.400 | 34421 | 31523 | 8 | 34704
[17:57:33] 1.450 | 39011 | 38659 | 12 | 34718
[17:57:33] 1.500 | 39319 | 41007 | 6 | 34764
[17:57:33] 1.550 | 40686 | 39516 | 8 | 34764
[17:57:33] 1.600 | 37715 | 36881 | 11 | 34753
[17:57:33] 1.650 | 34321 | 36935 | 11 | 34766
[17:57:33] 1.700 | 35551 | 38544 | 11 | 34756
[17:57:33] 1.750 | 35602 | 41415 | 8 | 34823
[17:57:33] 1.800 | 40694 | 35222 | 13 | 34934
[17:57:33] 1.850 | 35652 | 34817 | 7 | 34977
[17:57:33] 1.900 | 38223 | 36359 | 8 | 34976
[17:57:33] 1.950 | 38501 | 35115 | 8 | 35014
[17:57:33] 2.000 | 34896 | 39074 | 10 | 35061
[17:57:33] 2.050 | 36059 | 35632 | 12 | 35035
[17:57:33] 2.100 | 34547 | 38719 | 12 | 35102
[17:57:33] 2.150 | 33940 | 38144 | 11 | 35091
[17:57:33] 2.200 | 35025 | 38853 | 7 | 35041
[17:57:33] 2.250 | 37857 | 35068 | 8 | 35085
[17:57:33] 2.300 | 41002 | 34658 | 11 | 35089
[17:57:33] 2.350 | 30802 | 38922 | 8 | 35082
[17:57:33] 2.400 | 35407 | 37872 | 7 | 35119
[17:57:34] 2.450 | 32407 | 37257 | 10 | 35170
[17:57:34] 2.500 | 33175 | 34073 | 9 | 35203
[17:57:34] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:57:34] 2.550 | 37803 | 35665 | 11 | 35222
[17:57:34] 0.050 | 33693 | 36952 | 8 | 35307
[17:57:34] 0.100 | 34953 | 33904 | 7 | 35253
[17:57:34] 0.150 | 37732 | 38713 | 13 | 35251
[17:57:34] 0.200 | 34321 | 40141 | 12 | 35254
[17:57:34] 0.250 | 34853 | 38976 | 9 | 35229
[17:57:34] 0.300 | 37190 | 34476 | 11 | 35231
[17:57:34] 0.350 | 36421 | 34259 | 9 | 35231
[17:57:34] 0.400 | 33975 | 38168 | 12 | 35266
[17:57:34] 0.450 | 37572 | 35998 | 10 | 35279
[17:57:34] 0.500 | 32697 | 32524 | 11 | 35291
[17:57:34] 0.550 | 34469 | 34434 | 8 | 35296
[17:57:34] 0.600 | 34406 | 34780 | 10 | 35303
[17:57:34] 0.650 | 33452 | 34236 | 10 | 35256
[17:57:34] 0.700 | 37283 | 42729 | 8 | 35280
[17:57:34] 0.750 | 35011 | 35556 | 7 | 35259
[17:57:34] 0.800 | 35945 | 34767 | 13 | 35223
[17:57:34] 0.850 | 34708 | 36485 | 11 | 35187
[17:57:35] 0.900 | 41042 | 38222 | 12 | 35164
[17:57:35] 0.950 | 37984 | 35725 | 5 | 35202
[17:57:35] 1.000 | 35065 | 41382 | 9 | 35181
[17:57:35] 1.050 | 35147 | 34126 | 12 | 35178
[17:57:35] 1.100 | 37929 | 36242 | 11 | 35196
[17:57:35] 1.150 | 35699 | 36804 | 13 | 35152
[17:57:35] 1.200 | 36456 | 38165 | 9 | 35205
[17:57:35] 1.250 | 34441 | 38733 | 11 | 35181
[17:57:35] 1.300 | 38339 | 35392 | 10 | 35122
[17:57:35] 1.350 | 35054 | 37612 | 5 | 35169
[17:57:35] 1.400 | 35174 | 34017 | 10 | 35181
[17:57:35] 1.450 | 32294 | 33620 | 7 | 35188
[17:57:35] 1.500 | 36864 | 37116 | 10 | 35188
[17:57:35] 1.550 | 37900 | 39313 | 11 | 35201
[17:57:35] 1.600 | 38107 | 35869 | 9 | 35212
[17:57:35] 1.650 | 40786 | 41935 | 7 | 35218
[17:57:35] 1.700 | 36207 | 39152 | 14 | 35220
[17:57:35] 1.750 | 36999 | 35152 | 8 | 35222
[17:57:35] 1.800 | 36066 | 36698 | 8 | 35224
[17:57:35] 1.850 | 34719 | 34385 | 8 | 35211
[17:57:36] 1.900 | 36330 | 34571 | 14 | 35207
[17:57:36] 1.950 | 38084 | 37807 | 11 | 35223
[17:57:36] 2.000 | 33983 | 39903 | 11 | 35224
[17:57:36] 2.050 | 37874 | 38588 | 10 | 35195
[17:57:36] 2.100 | 38887 | 37625 | 13 | 35208
[17:57:36] 2.150 | 36975 | 38635 | 10 | 35199
[17:57:36] 2.200 | 36653 | 37585 | 10 | 35208
