timestamped_line
[11:45:15] ▶ Starting baseline phase for 2.5 seconds...
[11:45:15] t (s) | A | B | C | D
[11:45:15] 0.050 | 33262 | 38301 | 77 | 21526
[11:45:15] 0.100 | 35860 | 35999 | 81 | 21526
[11:45:15] 0.150 | 32531 | 36030 | 67 | 21531
[11:45:15] 0.200 | 30397 | 33906 | 71 | 21523
[11:45:15] 0.250 | 27468 | 35066 | 76 | 21501
[11:45:15] 0.300 | 34252 | 30308 | 87 | 21514
[11:45:15] 0.350 | 29955 | 33024 | 60 | 21508
[11:45:15] 0.400 | 30328 | 32136 | 77 | 21507
[11:45:15] 0.450 | 31632 | 26813 | 49 | 21528
[11:45:15] 0.500 | 30098 | 31941 | 62 | 21533
[11:45:15] 0.550 | 29129 | 33219 | 71 | 21543
[11:45:15] 0.600 | 28922 | 32670 | 102 | 21540
[11:45:15] 0.650 | 31437 | 29697 | 76 | 21518
[11:45:15] 0.700 | 28649 | 33898 | 81 | 21524
[11:45:15] 0.750 | 35375 | 32584 | 74 | 21518
[11:45:15] 0.800 | 32754 | 29857 | 73 | 21518
[11:45:15] 0.850 | 30354 | 30635 | 83 | 21498
[11:45:15] 0.900 | 30635 | 31566 | 84 | 21492
[11:45:15] 0.950 | 31693 | 33914 | 54 | 21500
[11:45:16] 1.000 | 29913 | 35025 | 71 | 21519
[11:45:16] 1.050 | 29900 | 30981 | 77 | 21533
[11:45:16] 1.100 | 31319 | 34068 | 69 | 21528
[11:45:16] 1.150 | 28896 | 32690 | 77 | 21535
[11:45:16] 1.200 | 32582 | 30746 | 78 | 21515
[11:45:16] 1.250 | 29450 | 35688 | 81 | 21502
[11:45:16] 1.300 | 37031 | 31647 | 79 | 21497
[11:45:16] 1.350 | 32055 | 35350 | 77 | 21529
[11:45:16] 1.400 | 34342 | 33179 | 65 | 21520
[11:45:16] 1.450 | 34023 | 33227 | 88 | 21515
[11:45:16] 1.500 | 33558 | 32032 | 85 | 21528
[11:45:16] 1.550 | 33106 | 32686 | 77 | 21521
[11:45:16] 1.600 | 29965 | 34393 | 78 | 21520
[11:45:16] 1.650 | 30646 | 28885 | 72 | 21506
[11:45:16] 1.700 | 29932 | 29816 | 67 | 21511
[11:45:16] 1.750 | 33122 | 30714 | 94 | 21502
[11:45:16] 1.800 | 28879 | 32930 | 50 | 21507
[11:45:16] 1.850 | 31154 | 34674 | 95 | 21525
[11:45:16] 1.900 | 32354 | 28167 | 73 | 21528
[11:45:16] 1.950 | 33898 | 33410 | 72 | 21518
[11:45:17] 2.000 | 33304 | 30032 | 79 | 21512
[11:45:17] 2.050 | 31872 | 29990 | 81 | 21502
[11:45:17] 2.100 | 31849 | 30703 | 84 | 21509
[11:45:17] 2.150 | 32390 | 28125 | 72 | 21497
[11:45:17] 2.200 | 30249 | 32788 | 83 | 21503
[11:45:17] 2.250 | 28560 | 31708 | 80 | 21510
[11:45:17] 2.300 | 33459 | 30836 | 67 | 21522
[11:45:17] 2.350 | 35829 | 27301 | 74 | 21527
[11:45:17] 2.400 | 31193 | 37403 | 100 | 21538
[11:45:17] 2.450 | 28431 | 32400 | 70 | 21513
[11:45:17] 2.500 | 29098 | 34084 | 77 | 21534
[11:45:17] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:45:17] 2.550 | 32287 | 31913 | 78 | 21517
[11:45:17] 0.050 | 31791 | 28747 | 77 | 21517
[11:45:17] 0.100 | 31508 | 29977 | 80 | 21502
[11:45:17] 0.150 | 30734 | 35412 | 91 | 21522
[11:45:17] 0.200 | 26708 | 28464 | 72 | 21539
[11:45:17] 0.250 | 28772 | 35254 | 92 | 21530
[11:45:17] 0.300 | 32106 | 31414 | 74 | 21527
[11:45:17] 0.350 | 30411 | 32489 | 84 | 21540
[11:45:17] 0.400 | 31625 | 35790 | 93 | 21539
[11:45:18] 0.450 | 35058 | 32612 | 85 | 21536
[11:45:18] 0.500 | 33184 | 34487 | 86 | 21529
[11:45:18] 0.550 | 31102 | 34679 | 83 | 21538
[11:45:18] 0.600 | 35856 | 34482 | 67 | 21531
[11:45:18] 0.650 | 33480 | 30456 | 79 | 21516
[11:45:18] 0.700 | 31544 | 32642 | 86 | 21531
[11:45:18] 0.750 | 28640 | 34778 | 79 | 21506
[11:45:18] 0.800 | 29601 | 30283 | 98 | 21542
[11:45:18] 0.850 | 32435 | 30175 | 78 | 21542
[11:45:18] 0.900 | 32457 | 28529 | 72 | 21531
[11:45:18] 0.950 | 28814 | 36278 | 71 | 21522
[11:45:18] 1.000 | 30982 | 36437 | 100 | 21532
[11:45:18] 1.050 | 34483 | 31974 | 94 | 21521
[11:45:18] 1.100 | 30193 | 31361 | 84 | 21523
[11:45:18] 1.150 | 32647 | 31739 | 91 | 21539
[11:45:18] 1.200 | 32046 | 34043 | 88 | 21547
[11:45:18] 1.250 | 31995 | 29640 | 70 | 21536
[11:45:18] 1.300 | 27889 | 30349 | 87 | 21547
[11:45:18] 1.350 | 29830 | 29277 | 55 | 21526
[11:45:18] 1.400 | 29078 | 31972 | 73 | 21548
[11:45:19] 1.450 | 35370 | 31247 | 88 | 21555
[11:45:19] 1.500 | 30228 | 34233 | 76 | 21547
[11:45:19] 1.550 | 28558 | 30854 | 86 | 21558
[11:45:19] 1.600 | 32359 | 35082 | 68 | 21555
[11:45:19] 1.650 | 32127 | 29636 | 65 | 21545
[11:45:19] 1.700 | 31529 | 29496 | 66 | 21549
[11:45:19] 1.750 | 30653 | 34153 | 77 | 21543
[11:45:19] 1.800 | 36426 | 32920 | 68 | 21538
[11:45:19] 1.850 | 34968 | 32749 | 76 | 21538
[11:45:19] 1.900 | 30898 | 29031 | 91 | 21544
[11:45:19] 1.950 | 35430 | 28869 | 74 | 21550
[11:45:19] 2.000 | 33006 | 29120 | 66 | 21538
[11:45:19] 2.050 | 28820 | 33162 | 78 | 21543
[11:45:19] 2.100 | 31234 | 32868 | 77 | 21562
[11:45:19] 2.150 | 33458 | 35602 | 80 | 21565
[11:45:19] 2.200 | 33609 | 31605 | 82 | 21564
[11:45:19] 2.250 | 33177 | 31596 | 102 | 21541
[11:45:19] 2.300 | 32417 | 28289 | 69 | 21537
[11:45:19] 2.350 | 31778 | 31716 | 77 | 21568
[11:45:19] 2.400 | 28456 | 22156 | 74 | 21549
[11:45:20] 2.450 | 32481 | 34301 | 84 | 21563
[11:45:20] 2.500 | 31234 | 33354 | 66 | 21549
[11:45:20] 2.550 | 31983 | 34798 | 72 | 21534
[11:45:20] 2.600 | 28991 | 27886 | 77 | 21554
[11:45:20] 2.650 | 32153 | 30464 | 69 | 21556
[11:45:20] 2.700 | 37608 | 31130 | 83 | 21562
[11:45:20] 2.750 | 30941 | 31975 | 72 | 21563
[11:45:20] 2.800 | 32479 | 31939 | 79 | 21560
[11:45:20] 2.850 | 28086 | 32763 | 71 | 21553
[11:45:20] 2.900 | 31099 | 35068 | 65 | 21543
[11:45:20] 2.950 | 30982 | 30508 | 73 | 21570
[11:45:20] 3.000 | 27075 | 32455 | 90 | 21565
[11:45:20] 3.050 | 28350 | 31162 | 54 | 21560
[11:45:20] 3.100 | 30568 | 30412 | 77 | 21561
[11:45:20] 3.150 | 34079 | 33798 | 88 | 21579
[11:45:20] 3.200 | 35169 | 36688 | 69 | 21565
[11:45:20] 3.250 | 28765 | 35813 | 65 | 21561
[11:45:20] 3.300 | 33480 | 32089 | 72 | 21566
[11:45:20] 3.350 | 30934 | 37601 | 75 | 21559
[11:45:20] 3.400 | 30637 | 32191 | 82 | 21562
[11:45:21] 3.450 | 32520 | 33087 | 91 | 21558
[11:45:21] 3.500 | 29183 | 35266 | 74 | 21576
[11:45:21] 3.550 | 36199 | 32360 | 87 | 21564
[11:45:21] 3.600 | 29511 | 40035 | 91 | 21564
[11:45:21] 3.650 | 27383 | 34736 | 99 | 21553
[11:45:21] 3.700 | 33431 | 35261 | 93 | 21556
[11:45:21] 3.750 | 32487 | 30286 | 83 | 21573
[11:45:21] 3.800 | 30427 | 27349 | 67 | 21590
[11:45:21] 3.850 | 29514 | 30128 | 78 | 21568
[11:45:21] 3.900 | 30942 | 34963 | 59 | 21572
[11:45:21] 3.950 | 31170 | 32165 | 81 | 21589
[11:45:21] 4.000 | 29520 | 28381 | 62 | 21581
[11:45:21] 4.050 | 28736 | 29632 | 77 | 21556
[11:45:21] 4.100 | 34352 | 30889 | 65 | 21555
[11:45:21] 4.150 | 29520 | 34209 | 68 | 21578
[11:45:21] 4.200 | 34202 | 32709 | 84 | 21575
[11:45:21] 4.250 | 28855 | 33184 | 80 | 21571
[11:45:21] 4.300 | 29012 | 37758 | 72 | 21571
[11:45:21] 4.350 | 29833 | 31673 | 85 | 21583
[11:45:21] 4.400 | 29695 | 29352 | 73 | 21571
[11:45:22] 4.450 | 31836 | 28724 | 54 | 21586
[11:45:22] 4.500 | 32059 | 33747 | 84 | 21573
[11:45:22] 4.550 | 31007 | 33708 | 77 | 21567
[11:45:22] 4.600 | 30489 | 33077 | 94 | 21568
[11:45:22] 4.650 | 32652 | 34206 | 72 | 21584
[11:45:22] 4.700 | 31596 | 32039 | 82 | 21581
[11:45:22] 4.750 | 32993 | 31411 | 74 | 21589
[11:45:22] 4.800 | 31297 | 32459 | 76 | 21590
[11:45:22] 4.850 | 32102 | 29973 | 69 | 21576
[11:45:22] 4.900 | 35168 | 28256 | 68 | 21584
[11:45:22] 4.950 | 31160 | 33334 | 62 | 21578
[11:45:22] 5.000 | 28039 | 31020 | 93 | 21575
[11:45:22] 5.050 | 30300 | 34123 | 80 | 21570
[11:45:22] 5.100 | 35305 | 34762 | 92 | 21562
[11:45:22] 5.150 | 30832 | 26958 | 92 | 21577
[11:45:22] 5.200 | 28397 | 27926 | 68 | 21589
[11:45:22] 5.250 | 30670 | 29920 | 75 | 21586
[11:45:22] 5.300 | 32920 | 33031 | 74 | 21581
[11:45:22] 5.350 | 33897 | 34200 | 73 | 21583
[11:45:22] 5.400 | 31472 | 31439 | 74 | 21562
[11:45:23] 5.450 | 29930 | 27360 | 62 | 21561
[11:45:23] 5.500 | 37389 | 36542 | 83 | 21560
[11:45:23] 5.550 | 28700 | 31590 | 67 | 21566
[11:45:23] 5.600 | 36538 | 32181 | 77 | 21544
[11:45:23] 5.650 | 29523 | 32399 | 73 | 21578
[11:45:23] 5.700 | 29032 | 30301 | 68 | 21600
[11:45:23] 5.750 | 21851 | 33664 | 78 | 21585
[11:45:23] 5.800 | 30722 | 33396 | 78 | 21567
[11:45:23] 5.850 | 33091 | 32468 | 53 | 21568
[11:45:23] 5.900 | 30836 | 29415 | 76 | 21578
[11:45:23] 5.950 | 30463 | 33630 | 70 | 21575
[11:45:23] 6.000 | 29367 | 28456 | 68 | 21573
[11:45:23] 6.050 | 26766 | 33392 | 75 | 21570
[11:45:23] 6.100 | 28653 | 33707 | 79 | 21572
[11:45:23] 6.150 | 29297 | 30043 | 73 | 21574
[11:45:23] 6.200 | 39194 | 37166 | 80 | 21583
[11:45:23] 6.250 | 28516 | 31795 | 64 | 21576
[11:45:23] 6.300 | 31241 | 37348 | 82 | 21589
[11:45:23] 6.350 | 25935 | 36173 | 79 | 21576
[11:45:23] 6.400 | 31524 | 30652 | 74 | 21559
[11:45:24] 6.450 | 32550 | 30459 | 57 | 21562
[11:45:24] 6.500 | 32583 | 31053 | 83 | 21577
[11:45:24] 6.550 | 30959 | 31230 | 81 | 21590
[11:45:24] 6.600 | 32026 | 36894 | 86 | 21591
[11:45:24] 6.650 | 34502 | 29039 | 63 | 21578
[11:45:24] 6.700 | 30039 | 33188 | 85 | 21592
[11:45:24] 6.750 | 30838 | 33207 | 64 | 21596
[11:45:24] 6.800 | 29075 | 32152 | 75 | 21588
[11:45:24] 6.850 | 34584 | 34987 | 73 | 21602
[11:45:24] 6.900 | 37466 | 30920 | 81 | 21618
[11:45:24] 6.950 | 32668 | 30787 | 72 | 21599
[11:45:24] 7.000 | 32890 | 34041 | 77 | 21611
[11:45:24] 7.050 | 27783 | 31565 | 80 | 21617
[11:45:24] 7.100 | 29854 | 38807 | 85 | 21614
[11:45:24] 7.150 | 28171 | 32892 | 72 | 21615
[11:45:24] 7.200 | 28142 | 34278 | 78 | 21611
[11:45:24] 7.250 | 27749 | 34229 | 81 | 21607
[11:45:24] 7.300 | 24884 | 26674 | 75 | 21616
[11:45:24] 7.350 | 29552 | 34329 | 83 | 21604
