timestamped_line
[11:29:11] ▶ Starting baseline phase for 2.5 seconds...
[11:29:11] t (s) | A | B | C | D
[11:29:12] 0.050 | 29779 | 33773 | 73 | 31131
[11:29:12] 0.100 | 32711 | 34197 | 66 | 31158
[11:29:12] 0.150 | 32190 | 29845 | 59 | 31140
[11:29:12] 0.200 | 32710 | 34409 | 71 | 31158
[11:29:12] 0.250 | 32787 | 35655 | 91 | 31159
[11:29:12] 0.300 | 32982 | 33105 | 74 | 31192
[11:29:12] 0.350 | 35325 | 33962 | 53 | 31315
[11:29:12] 0.400 | 34536 | 32455 | 72 | 31351
[11:29:12] 0.450 | 29788 | 29958 | 73 | 31402
[11:29:12] 0.500 | 32989 | 27170 | 68 | 31460
[11:29:12] 0.550 | 30256 | 30977 | 79 | 31421
[11:29:12] 0.600 | 30410 | 36043 | 89 | 31380
[11:29:12] 0.650 | 31642 | 30532 | 74 | 31452
[11:29:12] 0.700 | 26873 | 30426 | 60 | 31425
[11:29:12] 0.750 | 32940 | 34089 | 72 | 31391
[11:29:12] 0.800 | 34688 | 33129 | 77 | 31391
[11:29:12] 0.850 | 31758 | 32744 | 81 | 31322
[11:29:12] 0.900 | 33423 | 27634 | 71 | 31285
[11:29:12] 0.950 | 27591 | 32278 | 84 | 31262
[11:29:12] 1.000 | 32232 | 33254 | 71 | 31189
[11:29:13] 1.050 | 30279 | 35308 | 59 | 31226
[11:29:13] 1.100 | 25682 | 32789 | 90 | 31184
[11:29:13] 1.150 | 28681 | 34499 | 83 | 31180
[11:29:13] 1.200 | 33260 | 32540 | 67 | 31193
[11:29:13] 1.250 | 30228 | 28712 | 66 | 31145
[11:29:13] 1.300 | 28099 | 35684 | 73 | 31157
[11:29:13] 1.350 | 33022 | 33910 | 83 | 30874
[11:29:13] 1.400 | 30809 | 27655 | 71 | 30874
[11:29:13] 1.450 | 29887 | 34148 | 75 | 30900
[11:29:13] 1.500 | 37072 | 33268 | 61 | 30890
[11:29:13] 1.550 | 30550 | 31342 | 86 | 30862
[11:29:13] 1.600 | 34883 | 31812 | 88 | 30875
[11:29:13] 1.650 | 27351 | 32062 | 77 | 30829
[11:29:13] 1.700 | 33315 | 31283 | 75 | 30876
[11:29:13] 1.750 | 30324 | 33281 | 81 | 30817
