timestamped_line
[16:54:18] ▶ Starting baseline phase for 2.5 seconds...
[16:54:18] t (s) | A | B | C | D
[16:54:18] 0.051 | 29520 | 34639 | 79 | 31488
[16:54:18] 0.101 | 33245 | 34960 | 53 | 31474
[16:54:18] 0.151 | 31394 | 32077 | 82 | 31486
[16:54:18] 0.201 | 33792 | 34186 | 82 | 31475
[16:54:18] 0.251 | 31532 | 34768 | 81 | 31478
[16:54:18] 0.301 | 29641 | 34622 | 79 | 31490
[16:54:18] 0.351 | 30090 | 32004 | 55 | 31468
[16:54:18] 0.401 | 35782 | 32937 | 71 | 31475
[16:54:19] 0.451 | 34212 | 32122 | 69 | 31474
[16:54:19] 0.501 | 31184 | 30209 | 67 | 31475
[16:54:19] 0.551 | 34156 | 30639 | 62 | 31478
[16:54:19] 0.601 | 28864 | 28819 | 85 | 31463
[16:54:19] 0.651 | 31045 | 32478 | 81 | 31473
[16:54:19] 0.701 | 31153 | 28562 | 74 | 31476
[16:54:19] 0.751 | 31620 | 32553 | 74 | 31474
[16:54:19] 0.801 | 34512 | 32254 | 82 | 31464
[16:54:19] 0.851 | 29858 | 32285 | 87 | 31465
[16:54:19] 0.901 | 31653 | 31114 | 83 | 31467
[16:54:19] 0.951 | 30195 | 38070 | 64 | 31452
[16:54:19] 1.001 | 30023 | 28826 | 60 | 31453
[16:54:19] 1.051 | 30390 | 30334 | 70 | 31464
[16:54:19] 1.101 | 32387 | 33795 | 75 | 31449
[16:54:19] 1.151 | 36569 | 35127 | 62 | 31458
[16:54:19] 1.201 | 36766 | 31924 | 79 | 31460
[16:54:19] 1.251 | 37532 | 33177 | 83 | 31457
[16:54:19] 1.301 | 36547 | 35455 | 53 | 31456
[16:54:19] 1.351 | 30304 | 30746 | 60 | 31465
[16:54:19] 1.401 | 30261 | 35531 | 54 | 31448
[16:54:20] 1.451 | 31951 | 34685 | 78 | 31449
[16:54:20] 1.501 | 31623 | 31281 | 68 | 31445
[16:54:20] 1.551 | 29261 | 31886 | 86 | 31445
[16:54:20] 1.601 | 27507 | 27416 | 64 | 31462
[16:54:20] 1.651 | 36108 | 33482 | 78 | 31447
[16:54:20] 1.701 | 32075 | 33329 | 85 | 31441
[16:54:20] 1.751 | 33953 | 28484 | 86 | 31454
[16:54:20] 1.801 | 32027 | 30211 | 88 | 31450
[16:54:20] 1.851 | 31585 | 35458 | 60 | 31453
[16:54:20] 1.901 | 32814 | 33437 | 61 | 31450
[16:54:20] 1.951 | 30238 | 33416 | 53 | 31449
[16:54:20] 2.001 | 28299 | 29981 | 81 | 31443
[16:54:20] 2.051 | 31917 | 30550 | 75 | 31444
[16:54:20] 2.101 | 35715 | 33532 | 68 | 31450
[16:54:20] 2.151 | 30502 | 38204 | 77 | 31456
[16:54:20] 2.201 | 32285 | 33444 | 96 | 31448
[16:54:20] 2.251 | 32693 | 29872 | 77 | 31442
[16:54:20] 2.301 | 32442 | 31711 | 74 | 31444
[16:54:20] 2.351 | 32156 | 31107 | 74 | 31446
[16:54:20] 2.401 | 35214 | 30584 | 63 | 31443
[16:54:21] 2.451 | 30380 | 29222 | 82 | 31441
[16:54:21] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:54:21] 2.501 | 31417 | 31746 | 71 | 31441
[16:54:21] 0.050 | 34466 | 30775 | 59 | 31450
[16:54:21] 0.100 | 32137 | 26069 | 72 | 31441
[16:54:21] 0.150 | 27788 | 31487 | 63 | 31442
[16:54:21] 0.200 | 32773 | 34029 | 77 | 31442
[16:54:21] 0.250 | 32604 | 32090 | 76 | 31445
[16:54:21] 0.300 | 31878 | 30848 | 77 | 31444
[16:54:21] 0.350 | 32942 | 30768 | 91 | 31450
[16:54:21] 0.400 | 30788 | 34422 | 64 | 31437
[16:54:21] 0.450 | 29738 | 28260 | 72 | 31448
[16:54:21] 0.500 | 36662 | 32860 | 74 | 31449
[16:54:21] 0.550 | 25897 | 27985 | 63 | 31443
[16:54:21] 0.600 | 28392 | 30490 | 67 | 31439
[16:54:21] 0.650 | 34930 | 29649 | 58 | 31438
[16:54:21] 0.700 | 32057 | 31775 | 71 | 31446
[16:54:21] 0.750 | 30976 | 33404 | 66 | 31434
[16:54:21] 0.800 | 28334 | 31254 | 77 | 31437
[16:54:21] 0.850 | 29621 | 31347 | 78 | 31434
[16:54:21] 0.900 | 30608 | 30090 | 65 | 31441
[16:54:22] 0.950 | 34160 | 31349 | 55 | 31444
[16:54:22] 1.000 | 31419 | 34966 | 69 | 31437
[16:54:22] 1.050 | 35777 | 32927 | 67 | 31442
[16:54:22] 1.100 | 31314 | 37500 | 69 | 31435
[16:54:22] 1.150 | 35792 | 27983 | 64 | 31451
[16:54:22] 1.200 | 37719 | 30852 | 62 | 31442
[16:54:22] 1.250 | 30694 | 31579 | 67 | 31427
[16:54:22] 1.300 | 28272 | 32325 | 76 | 31437
[16:54:22] 1.350 | 35820 | 29802 | 76 | 31439
[16:54:22] 1.400 | 33695 | 34468 | 76 | 31429
[16:54:22] 1.450 | 33987 | 33359 | 70 | 31432
[16:54:22] 1.500 | 28263 | 32534 | 54 | 31423
[16:54:22] 1.550 | 32915 | 34458 | 70 | 31429
[16:54:22] 1.600 | 27717 | 30702 | 83 | 31432
[16:54:22] 1.650 | 29552 | 33379 | 55 | 31432
[16:54:22] 1.700 | 29729 | 35371 | 85 | 31438
[16:54:22] 1.750 | 29191 | 31045 | 74 | 31442
[16:54:22] 1.800 | 27137 | 30433 | 73 | 31438
[16:54:22] 1.850 | 28284 | 33965 | 55 | 31442
[16:54:22] 1.900 | 29872 | 29368 | 66 | 31440
[16:54:23] 1.950 | 30546 | 29991 | 66 | 31424
[16:54:23] 2.000 | 32759 | 30890 | 76 | 31422
[16:54:23] 2.050 | 34075 | 31912 | 91 | 31417
[16:54:23] 2.100 | 31074 | 35060 | 79 | 31413
[16:54:23] 2.150 | 28770 | 30095 | 73 | 31398
[16:54:23] 2.200 | 36021 | 34567 | 76 | 31429
[16:54:23] 2.250 | 35249 | 30064 | 66 | 31399
[16:54:23] 2.300 | 32366 | 32752 | 61 | 31411
[16:54:23] 2.350 | 31968 | 27873 | 66 | 31407
[16:54:23] 2.400 | 30546 | 33719 | 91 | 31399
[16:54:23] 2.450 | 34816 | 31372 | 65 | 31410
[16:54:23] 2.500 | 29076 | 35225 | 72 | 31408
