timestamped_line
[11:20:22] ▶ Starting baseline phase for 2.5 seconds...
[11:20:22] t (s) | A | B | C | D
[11:20:22] 0.050 | 34242 | 33355 | 92 | 34112
[11:20:22] 0.100 | 34903 | 35666 | 83 | 34098
[11:20:22] 0.150 | 36302 | 33091 | 91 | 34095
[11:20:22] 0.200 | 32542 | 32522 | 99 | 34104
[11:20:22] 0.250 | 33763 | 32414 | 82 | 34083
[11:20:22] 0.300 | 33061 | 36366 | 80 | 34116
[11:20:22] 0.350 | 36364 | 32890 | 71 | 34099
[11:20:22] 0.400 | 34605 | 33170 | 79 | 34102
[11:20:22] 0.450 | 31965 | 36284 | 79 | 34096
[11:20:22] 0.500 | 35634 | 34805 | 86 | 34077
[11:20:22] 0.550 | 29924 | 31475 | 82 | 34062
[11:20:23] 0.600 | 28437 | 30155 | 69 | 34053
[11:20:23] 0.650 | 32131 | 33080 | 88 | 34073
[11:20:23] 0.700 | 33688 | 33152 | 90 | 34074
[11:20:23] 0.750 | 34620 | 38207 | 88 | 34040
[11:20:23] 0.800 | 33713 | 29335 | 74 | 34158
[11:20:23] 0.850 | 27840 | 29855 | 79 | 34074
[11:20:23] 0.900 | 33517 | 38967 | 96 | 34132
[11:20:23] 0.950 | 34645 | 35987 | 84 | 34131
[11:20:23] 1.000 | 31725 | 30236 | 76 | 34264
[11:20:23] 1.050 | 28720 | 30970 | 80 | 34252
[11:20:23] 1.100 | 34996 | 33409 | 74 | 34237
[11:20:23] 1.150 | 35283 | 32615 | 69 | 34207
[11:20:23] 1.200 | 35697 | 32490 | 82 | 34166
[11:20:23] 1.250 | 33953 | 33407 | 69 | 34170
[11:20:23] 1.300 | 31187 | 28031 | 79 | 34182
[11:20:23] 1.350 | 34778 | 34402 | 90 | 34184
[11:20:23] 1.400 | 28350 | 34785 | 85 | 34203
[11:20:23] 1.450 | 33245 | 29785 | 82 | 34170
[11:20:23] 1.500 | 34381 | 32716 | 84 | 34228
[11:20:23] 1.550 | 29131 | 37125 | 85 | 34198
[11:20:24] 1.600 | 34058 | 33180 | 86 | 34207
[11:20:24] 1.650 | 30178 | 30943 | 77 | 34167
[11:20:24] 1.700 | 34134 | 33557 | 82 | 34205
[11:20:24] 1.750 | 30373 | 30106 | 96 | 34172
[11:20:24] 1.800 | 30529 | 32202 | 93 | 34122
[11:20:24] 1.850 | 35708 | 34814 | 76 | 34156
[11:20:24] 1.900 | 34180 | 30502 | 64 | 34189
[11:20:24] 1.950 | 37027 | 29392 | 70 | 34128
[11:20:24] 2.000 | 31798 | 31560 | 88 | 34140
[11:20:24] 2.050 | 31995 | 37122 | 85 | 34177
[11:20:24] 2.100 | 37253 | 34672 | 79 | 34154
[11:20:24] 2.150 | 30257 | 33356 | 88 | 34129
[11:20:24] 2.200 | 29877 | 35335 | 88 | 34132
[11:20:24] 2.250 | 33169 | 31965 | 86 | 34124
[11:20:24] 2.300 | 29368 | 32971 | 68 | 34118
[11:20:24] 2.350 | 29352 | 29183 | 61 | 34134
[11:20:24] 2.400 | 31673 | 30223 | 88 | 34145
[11:20:24] 2.450 | 29402 | 29654 | 76 | 34144
[11:20:24] 2.500 | 36006 | 34828 | 76 | 34138
[11:20:24] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:20:24] 2.550 | 32435 | 26416 | 78 | 34109
[11:20:25] 0.050 | 31726 | 38692 | 95 | 34122
[11:20:25] 0.100 | 33540 | 32048 | 74 | 34117
[11:20:25] 0.150 | 31387 | 34024 | 73 | 34150
[11:20:25] 0.200 | 36342 | 33105 | 70 | 34131
[11:20:25] 0.250 | 31176 | 35313 | 78 | 34155
[11:20:25] 0.300 | 36549 | 34393 | 75 | 34147
[11:20:25] 0.350 | 29322 | 32537 | 88 | 34189
[11:20:25] 0.400 | 30459 | 32726 | 69 | 34280
[11:20:25] 0.450 | 32724 | 30822 | 93 | 34361
[11:20:25] 0.500 | 32082 | 30984 | 60 | 34386
[11:20:25] 0.550 | 31616 | 32697 | 75 | 34358
[11:20:25] 0.600 | 33242 | 32199 | 88 | 34304
[11:20:25] 0.650 | 31404 | 34500 | 75 | 34394
[11:20:25] 0.700 | 34358 | 31299 | 67 | 34450
[11:20:25] 0.750 | 33830 | 32735 | 107 | 34440
[11:20:25] 0.800 | 33857 | 30750 | 64 | 34407
[11:20:25] 0.850 | 37641 | 34325 | 76 | 34348
[11:20:25] 0.900 | 33508 | 32286 | 88 | 34372
[11:20:25] 0.950 | 34373 | 26821 | 67 | 34383
[11:20:25] 1.000 | 31490 | 31346 | 99 | 34384
[11:20:26] 1.050 | 31415 | 33161 | 87 | 34382
[11:20:26] 1.100 | 33626 | 34183 | 89 | 34452
[11:20:26] 1.150 | 30990 | 31983 | 75 | 34537
[11:20:26] 1.200 | 32906 | 34126 | 84 | 34557
[11:20:26] 1.250 | 34693 | 32959 | 81 | 34535
[11:20:26] 1.300 | 32284 | 32462 | 76 | 34435
[11:20:26] 1.350 | 29687 | 29881 | 82 | 34427
[11:20:26] 1.400 | 33799 | 32335 | 82 | 34466
[11:20:26] 1.450 | 25455 | 33437 | 75 | 34387
[11:20:26] 1.500 | 32795 | 37955 | 86 | 34309
[11:20:26] 1.550 | 31132 | 33271 | 75 | 34283
[11:20:26] 1.600 | 32123 | 36739 | 77 | 34328
